705810234	20161110	201611	2016	2016.8493	ARG	ARGENTINA	ARG								SYR	SYRIAN	SYR								1	173	173	17	4	-5.0	10	1	10	-3.53982300884956	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171110213000	http://humanitariannews.org/20171110/argentina-syrian-refugees-reap-benefits-argentina-s-new-visa-rules
705810235	20161110	201611	2016	2016.8493	COP	POLICE						COP			AFR	AFRICA	AFR								0	173	173	17	4	-5.0	3	1	3	-7.61194029850746	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110213000	http://freebeacon.com/culture/local-bakers-sues-oberlin-for-libel-slander/
705810236	20161110	201611	2016	2016.8493	COP	POLICE						COP			CRM	SHOPLIFTER						CRM			0	112	112	11	3	-2.0	3	1	3	-7.61194029850746	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110213000	http://freebeacon.com/culture/local-bakers-sues-oberlin-for-libel-slander/
705810237	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	4	1	4	-9.58549222797928	4	Coquitlam, British Columbia, Canada	CA	CA02	12552	49.2667	-122.783	-571568	4	Coquitlam, British Columbia, Canada	CA	CA02	12552	49.2667	-122.783	-571568	4	Coquitlam, British Columbia, Canada	CA	CA02	12552	49.2667	-122.783	-571568	20171110213000	http://lethbridgeherald.com/news/national-news/2017/11/10/psychiatrist-says-schoenborns-angry-outbursts-have-dropped-in-past-six-months/
705810238	20161110	201611	2016	2016.8493	MIL	MILITARY PERSONNEL						MIL													1	051	051	05	1	3.4	4	1	4	1.8	1	Kuwait	KU	KU		29.5	47.75	KU	0								1	Kuwait	KU	KU		29.5	47.75	KU	20171110213000	http://www.jacksonfreepress.com/news/2017/nov/10/staying-vigilant-veterans-scars-heal/
705810239	20161110	201611	2016	2016.8493	MIL	MILITARY PERSONNEL						MIL													1	051	051	05	1	3.4	1	1	1	1.8	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Venezuela	VE	VE		8	-66	VE	20171110213000	http://www.jacksonfreepress.com/news/2017/nov/10/staying-vigilant-veterans-scars-heal/
705810240	20171011	201710	2017	2017.7699	CHE	SWITZERLAND	CHE								PRK	NORTH KOREA	PRK								1	1123	112	11	3	-2.0	4	1	4	-2.94117647058824	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110213000	http://freerepublic.com/focus/f-chat/3603559/posts
705810241	20171103	201711	2017	2017.8301											BEL	BRUSSELS	BEL								1	042	042	04	1	1.9	1	1	1	-6.04288499025341	0								1	Kosovo	KV	KV		42.583333	21	KV	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171110213000	http://www.businessinsider.com/r-kosovo-says-false-arrest-warrant-for-pm-undermines-dialogue-with-serbia-2017-11
705810242	20171103	201711	2017	2017.8301											CVL	NEIGHBORHOOD						CVL			1	173	173	17	4	-5.0	5	1	5	0.86206896551724	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171110213000	https://patch.com/new-york/parkslope/service-help-seniors-launches-park-slope-surrounding-area
705810243	20171103	201711	2017	2017.8301											catELI	CATALAN			cat			ELI			0	173	173	17	4	-5.0	2	1	2	-5.99520383693045	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110213000	http://cenlamagicfm.com/abc-news-world/9dd6379e1b65dd766b08a3a11ed721f5
