703991032	20171006	201710	2017	2017.7562											USA	TEXAS	USA								1	0841	084	08	2	7.0	3	1	3	-1.52284263959391	0								4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	20171105021500	https://www.clickorlando.com/news/national/undocumented-specialneeds-girl-in-federal-custody-is-released
703991033	20171006	201710	2017	2017.7562	COP	POLICE						COP			THA	PHETCHABURI	THA								0	090	090	09	2	-2.0	10	1	10	-5.3314121037464	4	Nong Sano, Nakhon Ratchasima, Thailand	TH	TH27	26716	14.8	102.45	-3250819	4	Nong Sano, Nakhon Ratchasima, Thailand	TH	TH27	26716	14.8	102.45	-3250819	4	Nong Sano, Nakhon Ratchasima, Thailand	TH	TH27	26716	14.8	102.45	-3250819	20171105021500	https://www.bangkokpost.com/news/general/1354639/police-seek-warrant-for-accused-killer
703991034	20171006	201710	2017	2017.7562	IRQ	IRAQ	IRQ																		1	161	161	16	4	-4.0	2	1	2	-2.46636771300449	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	0								4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171105021500	https://www.dawn.com/news/1368515/anti-is-forces-converge-on-syria-border-town
703991035	20171006	201710	2017	2017.7562	IRQ	IRAQ	IRQ								SYR	SYRIA	SYR								1	174	174	17	4	-5.0	2	1	2	-2.46636771300449	4	Hawija, DiyaláZ, Iraq	IZ	IZ10	36834	34.0167	44.3833	-3105974	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Hawija, DiyaláZ, Iraq	IZ	IZ10	36834	34.0167	44.3833	-3105974	20171105021500	https://www.dawn.com/news/1368515/anti-is-forces-converge-on-syria-border-town
703991036	20171006	201710	2017	2017.7562	MED	CORRESPONDENT						MED			NGA	NIGERIA	NGA								1	042	042	04	1	1.9	2	1	2	-1.1904761904762	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	20171105021500	http://punchng.com/hiv-children-begin-school-widow-thanks-nigerians/
703991037	20171006	201710	2017	2017.7562	NGA	NIGERIA	NGA								MED	CORRESPONDENT						MED			1	043	043	04	1	2.8	1	1	1	-1.1904761904762	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105021500	http://punchng.com/hiv-children-begin-school-widow-thanks-nigerians/
703991038	20171006	201710	2017	2017.7562	NGA	NIGERIA	NGA								MED	CORRESPONDENT						MED			1	043	043	04	1	2.8	1	1	1	-1.1904761904762	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	5	Kaduna State, Kaduna, Nigeria	NI	NI23	191100	10.3333	7.75	-2014091	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105021500	http://punchng.com/hiv-children-begin-school-widow-thanks-nigerians/
703991039	20171006	201710	2017	2017.7562	RUS	RUSSIAN	RUS								SYR	SYRIAN	SYR								1	051	051	05	1	3.4	2	1	2	-2.46636771300449	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	4	Deir Ezzor, Dayr az Zawr, Syria	SY	SY07	26359	35.3359	40.1408	-2541119	20171105021500	https://www.dawn.com/news/1368515/anti-is-forces-converge-on-syria-border-town
703991040	20171006	201710	2017	2017.7562	USA	UNITED STATES	USA								COP	POLICE						COP			1	173	173	17	4	-5.0	2	1	2	-8.62831858407079	3	Asotin County, Washington, United States	US	USWA	WA003	46.1999	-117.184	1533502	3	Asotin County, Washington, United States	US	USWA		46.1999	-117.184	1533502	3	Asotin County, Washington, United States	US	USWA		46.1999	-117.184	1533502	20171105021500	https://www.correctionsone.com/capital-punishment/articles/455688187-Idaho-jury-votes-for-death-penalty-after-officer-killed/
703991041	20171029	201710	2017	2017.8192	ESPGOV	SPANISH	ESP					GOV			catLEG	CATALAN			cat			LEG			1	1044	104	10	3	-5.0	4	1	4	-6.33802816901409	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Belgium	BE	BE		50.833333	4	BE	20171105021500	http://nypost.com/2017/11/04/fugitive-catalan-leader-urges-to-form-independence-coalition/
703991042	20171029	201710	2017	2017.8192	USA	VIRGINIA	USA																		1	172	172	17	4	-5.0	5	1	5	-3.54027706516162	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171105021500	http://www.rep-am.com/news/news-connecticut/2017/11/04/decentralized-elections-both-a-strength-and-a-weakness/
703991043	20171104	201711	2017	2017.8329	THA	PHATTHALUNG	THA								CVL	RESIDENTS						CVL			0	130	130	13	3	-4.4	2	1	2	-4.7945205479452	4	Ubolratana Dam, Khon Kaen, Thailand	TH	TH22	26784	16.7735	102.619	-3256830	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171105021500	https://www.bangkokpost.com/news/general/1354623/heavy-rain-floods-batter-south
703991044	20171104	201711	2017	2017.8329	THA	PHATTHALUNG	THA								CVL	RESIDENTS						CVL			0	130	130	13	3	-4.4	2	1	2	-4.7945205479452	4	Ubolratana Dam, Khon Kaen, Thailand	TH	TH22	26784	16.7735	102.619	-3256830	4	Ubolratana Dam, Khon Kaen, Thailand	TH	TH22	26784	16.7735	102.619	-3256830	4	Ubolratana Dam, Khon Kaen, Thailand	TH	TH22	26784	16.7735	102.619	-3256830	20171105021500	https://www.bangkokpost.com/news/general/1354623/heavy-rain-floods-batter-south
703991045	20171104	201711	2017	2017.8329	THAGOV	PHATTHALUNG	THA					GOV			CVL	RESIDENTS						CVL			0	130	130	13	3	-4.4	6	1	6	-4.7945205479452	4	Ubolratana Dam, Khon Kaen, Thailand	TH	TH22	26784	16.7735	102.619	-3256830	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Ubolratana Dam, Khon Kaen, Thailand	TH	TH22	26784	16.7735	102.619	-3256830	20171105021500	https://www.bangkokpost.com/news/general/1354623/heavy-rain-floods-batter-south
703991046	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	014	014	01	1	0.0	2	1	2	-8.10810810810811	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105021500	http://www.news.com.au/national/breaking-news/blaze-at-melbourne-plastics-factory/news-story/95a0abfd3f9a26ec27b392001b162298
703991047	20171105	201711	2017	2017.8356											AUS	MELBOURNE	AUS								1	090	090	09	2	-2.0	10	1	10	0.18903591682419	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105021500	https://www.punters.com.au/news/a-guide-to-answering-stupid-melbourne-cup-questions_163706/
703991048	20171105	201711	2017	2017.8356											AUS	MELBOURNE	AUS								1	190	190	19	4	-10.0	2	1	2	-8.10810810810811	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105021500	http://www.news.com.au/national/breaking-news/blaze-at-melbourne-plastics-factory/news-story/95a0abfd3f9a26ec27b392001b162298
703991049	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	2	1	2	-8.10810810810811	0								4	Williamstown, South Australia, Australia	AS	AS05	5259	-34.6721	138.891	-1609759	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171105021500	http://www.news.com.au/national/breaking-news/blaze-at-melbourne-plastics-factory/news-story/95a0abfd3f9a26ec27b392001b162298
703991050	20171105	201711	2017	2017.8356											BEL	BELGIUM	BEL								1	080	080	08	2	5.0	6	1	6	-6.33802816901409	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171105021500	http://nypost.com/2017/11/04/fugitive-catalan-leader-urges-to-form-independence-coalition/
703991051	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	042	042	04	1	1.9	10	1	10	-1.16822429906542	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20171105021500	http://www.thv11.com/news/local/large-turnout-for-medical-marijuana-evaluation-clinic-in-benton/489161190
703991052	20171105	201711	2017	2017.8356											BUS	MANUFACTURER						BUS			1	043	043	04	1	2.8	5	1	5	2.81124497991968	0								4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	4	Guangzhou, Guangdong, China	CH	CH30	13033	23.1167	113.25	-1907161	20171105021500	http://china.org.cn/business/2017-11/05/content_41847897.htm
703991053	20171105	201711	2017	2017.8356											BUS	EMPLOYER						BUS			0	110	110	11	3	-2.0	10	1	10	-5.87937151545869	0								4	Ranong, Ranong, Thailand	TH	TH59	26927	9.96583	98.6348	-3254007	4	Ranong, Ranong, Thailand	TH	TH59	26927	9.96583	98.6348	-3254007	20171105021500	https://www.bangkokpost.com/news/special-reports/1354899/lost-in-translation-migrant-patients-face-language-gap
703991054	20171105	201711	2017	2017.8356											BUS	INVESTOR						BUS			1	172	172	17	4	-5.0	5	1	5	2.75779376498801	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171105021500	https://www.dawn.com/news/1368448/techies-brainstorm-disruptive-change
703991055	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	061	061	06	2	6.4	2	1	2	-0.917431192660551	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105021500	https://www.thenews.com.pk/print/241971-Soybean-lowers
703991056	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	081	081	08	2	5.0	6	1	6	-3.49854227405248	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105021500	https://www.cqnews.com.au/news/reformed-drug-pusher-had-nine-plants-behind-chicke/3257540/
703991057	20171105	201711	2017	2017.8356											CRM	MAFIA						CRM			0	062	062	06	2	7.4	1	1	1	-3.90492359932088	0								4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	20171105021500	https://www.dawn.com/news/1368342/the-stripping-of-the-north
703991058	20171105	201711	2017	2017.8356											CRM	MAFIA						CRM			0	062	062	06	2	7.4	4	1	4	-3.90492359932088	0								4	Ali Muhammad, Sindh, Pakistan	PK	PK05	17643	24.3965	68.2262	10684267	4	Ali Muhammad, Sindh, Pakistan	PK	PK05	17643	24.3965	68.2262	10684267	20171105021500	https://www.dawn.com/news/1368342/the-stripping-of-the-north
703991059	20171105	201711	2017	2017.8356											CRM	PIRATE						CRM			1	112	112	11	3	-2.0	10	1	10	-6.09318996415771	0								4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	4	Belem, ParáR, Brazil	BR	BR16	18585	-1.45	-48.4833	-629039	20171105021500	http://nypost.com/2017/11/04/family-dives-into-amazon-river-to-escape-pirates/
703991060	20171105	201711	2017	2017.8356											CRM	MAFIA						CRM			0	190	190	19	4	-10.0	10	1	10	-3.90492359932088	0								4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	20171105021500	https://www.dawn.com/news/1368342/the-stripping-of-the-north
703991061	20171105	201711	2017	2017.8356											CVL	NEIGHBORHOOD						CVL			0	042	042	04	1	1.9	5	1	5	-1.08191653786708	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20171105021500	http://punchng.com/buharis-credibility-crisis/
703991062	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	046	046	04	1	7.0	8	1	8	1.71919770773639	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	3	Ottumwa, Iowa, United States	US	USIA	IA179	41.02	-92.4113	459952	20171105021500	http://ktvo.com/news/local/wapello-county-democrats-talk-about-how-party-can-improve
703991063	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			1	046	046	04	1	7.0	2	1	2	1.71919770773639	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105021500	http://ktvo.com/news/local/wapello-county-democrats-talk-about-how-party-can-improve
703991064	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	051	051	05	1	3.4	50	1	50	-0.667203735493058	0								2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	20171105021500	http://www.rep-am.com/news/news-local/2017/11/04/extra-efforts-spare-residents-of-small-towns-budget-agony/
703991065	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	062	062	06	2	7.4	20	1	20	3.17275747508306	0								0								0								20171105021500	http://www.ktlo.com/event/warm-someones-heart/
703991066	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	080	080	08	2	5.0	10	1	10	0.58754406580494	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171105021500	http://bombmagazine.org/articles/anthony-braxton/
703991067	20171105	201711	2017	2017.8356											CVL	CITIZEN						CVL			1	112	112	11	3	-2.0	6	1	6	-6.57950231969633	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105021500	https://www.justsecurity.org/46449/legal-twitter-analyzes-manafort-indictment-mariotti-whiting/
703991068	20171105	201711	2017	2017.8356											CZE	CZECH REPUBLIC	CZE								1	043	043	04	1	2.8	12	1	10	0.56179775280899	0								1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20171105021500	http://www.radio.cz/en/section/sunday-music-show/chinaski-one-of-the-czech-republics-best-known-pop-bands-touring-with-no-reason-to-cry
703991069	20171105	201711	2017	2017.8356											EDU	PROFESSOR						EDU			0	014	014	01	1	0.0	1	1	1	0.36144578313253	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171105021500	http://www.dothaneagle.com/news/local/government-has-vested-interest-in-development/article_b2af7d6e-c0e9-11e7-8da1-938d53d0edb6.html
703991070	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	2	1	2	0.96385542168675	0								3	Central School, New York, United States	US	USNY		41.2759	-73.7815	946259	3	Central School, New York, United States	US	USNY		41.2759	-73.7815	946259	20171105021500	http://www.oneidadispatch.com/social-affairs/20171104/students-gets-hands-on-experience-with-stem
703991071	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	2	1	2	6.07734806629835	0								4	Bintulu, Sarawak, Malaysia	MY	MY11	18585	3.16667	113.033	-2400610	4	Bintulu, Sarawak, Malaysia	MY	MY11	18585	3.16667	113.033	-2400610	20171105021500	http://www.theborneopost.com/2017/11/05/st-marys-secondary-wins-chief-ministers-special-award/
703991072	20171105	201711	2017	2017.8356											EDU	PROFESSOR						EDU			0	043	043	04	1	2.8	6	1	6	-1.58910329171396	0								4	Shakrial, Punjab, Pakistan	PK	PK04	23674	33.6354	73.0989	-2774231	4	Shakrial, Punjab, Pakistan	PK	PK04	23674	33.6354	73.0989	-2774231	20171105021500	https://www.dawn.com/news/1368529/pims-employees-may-succeed-in-separating-hospital-from-szabmu
703991073	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	043	043	04	1	2.8	2	1	2	0.96385542168675	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171105021500	http://www.oneidadispatch.com/social-affairs/20171104/students-gets-hands-on-experience-with-stem
703991074	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	046	046	04	1	7.0	4	1	4	-3.55140186915888	0								1	China	CH	CH		35	105	CH	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171105021500	http://www.malaysiandigest.com/world/706170-brutal-assault-of-chinese-students-in-canberra-horrifies-australia.html
703991075	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	046	046	04	1	7.0	4	1	4	-3.55140186915888	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105021500	http://www.malaysiandigest.com/world/706170-brutal-assault-of-chinese-students-in-canberra-horrifies-australia.html
703991076	20171105	201711	2017	2017.8356											GBR	BRITISH	GBR								1	040	040	04	1	1.0	7	1	7	-4.32786885245902	0								4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	4	Greenwich, Greenwich, United Kingdom	UK	UKE7	40133	51.4776	-0.010375	-2597684	20171105021500	https://www.dawn.com/news/1367921/essay-the-elia-paradox
703991077	20171105	201711	2017	2017.8356											GHA	GHANA	GHA								1	190	190	19	4	-10.0	4	1	4	-3.63636363636363	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105021500	http://www.goldcoastbulletin.com.au/news/gold-coast/emergency-crews-called-to-couran-cove-boat-fire-and-a-car-into-a-canal-at-mermaid-waters/news-story/d798099e3d6e184c3d6ebb6e61feaa58?nk=e3de1c7230af3644459cfe147887c71f-1509847313
703991078	20171105	201711	2017	2017.8356											GOV	MINIST						GOV			1	017	017	01	1	0.0	6	1	6	4.02576489533012	0								4	Karongi District, Ouest, Rwanda	RW	RW14	21983	-2.1296	29.3617	11048556	4	Bisesero, Ouest, Rwanda	RW	RW14	21994	-2.17899	29.3412	11033284	20171105021500	http://www.newtimes.co.rw/section/read/223031/
703991079	20171105	201711	2017	2017.8356											GOV	GOVERNMENT OFFICIAL						GOV			0	036	036	03	1	4.0	10	1	10	-0.70422535211268	0								4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	4	Tsholotsho, Matabeleland North, Zimbabwe	ZI	ZI06	6322	-19.7556	27.7651	-2322772	20171105021500	http://www.thezimbabwemail.com/main/go-way-dont-care-mugabe-tells-zanu-pf-renegades/
703991080	20171105	201711	2017	2017.8356											GOV	FINANCE MINIST						GOV			1	036	036	03	1	4.0	3	1	3	-1.93050193050193	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171105021500	https://www.thenews.com.pk/print/241969-Stocks-trendless-as-political-noise-drowns-out-positive-notes
703991081	20171105	201711	2017	2017.8356											GOV	CHIEF OF STAFF						GOV			1	042	042	04	1	1.9	2	1	2	-6.84326710816777	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171105021500	https://www.nbcnews.com/think/opinion/slavery-was-good-faith-disagreement-behind-civil-war-ncna817346?cid=public-rss_20171105
703991082	20171105	201711	2017	2017.8356											GOV	PRESIDENT						GOV			1	043	043	04	1	2.8	3	1	3	1.7467248908297	0								4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171105021500	https://www.update.ph/2017/11/afp-beefs-up-security-preparations-for-asean-summit/22305
703991083	20171105	201711	2017	2017.8356											GOV	GOVERNMENT REPRESENTATIVE						GOV			0	045	045	04	1	5.0	2	1	2	-3.90697674418604	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171105021500	http://www.ivpressonline.com/news/world/event-tackles-child-malnutrition-as-economic-imperative/article_47cd4122-8224-54a4-8ec5-e1c4b6ebe195.html
703991084	20171105	201711	2017	2017.8356											GOV	MAYOR						GOV			1	050	050	05	1	3.5	10	1	10	0.91743119266055	0								0								0								20171105021500	http://www.oneidadispatch.com/general-news/20171104/oneida-planning-street-lamp-replacements
703991085	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	057	057	05	1	8.0	5	1	5	-0.35211267605634	0								4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20171105021500	http://www.newtimes.co.rw/section/read/223005/
703991086	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	5	1	5	-0.88272383354351	0								4	South Waziristan Agency, Federally Administered Tribal Areas, Pakistan	PK	PK01	40321	32.304	69.6821	-2775090	4	South Waziristan Agency, Federally Administered Tribal Areas, Pakistan	PK	PK01	40321	32.304	69.6821	-2775090	20171105021500	https://www.dawn.com/news/1368496/officials-transferred-for-opposing-fata-healthcare-outsourcing
703991087	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	112	112	11	3	-2.0	3	1	3	-5.1685393258427	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171105021500	https://www.reuters.com/article/us-usa-trump-russia-lawyer/judge-denies-request-to-return-to-u-s-by-russian-lawyer-who-met-trump-jr-idUSKBN1D32JM
703991088	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			1	131	131	13	3	-5.8	10	1	10	-5.68720379146919	0								4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	4	Lahore, Punjab, Pakistan	PK	PK04	23677	31.5497	74.3436	-2767043	20171105021500	https://www.dawn.com/news/1368489/ppp-to-protest-against-oil-prices-outages
703991089	20171105	201711	2017	2017.8356											GOVHLH	HEALTH MINIST						GOV	HLH		0	051	051	05	1	3.4	10	1	10	3.69515011547344	0								0								0								20171105021500	https://www.ghanaweb.com/GhanaHomePage/business/Parliament-approves-VAT-exemptions-on-selected-medicines-597318
703991090	20171105	201711	2017	2017.8356											HLH	HOSPITAL						HLH			1	042	042	04	1	1.9	2	1	2	-2.07939508506616	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105021500	https://www.cqnews.com.au/news/how-this-six-year-olds-quick-thinking-saved-a-life/3257055/
