702809740	20161101	201611	2016	2016.8247	COL	COLOMBIA	COL																		0	050	050	05	1	3.5	2	1	2	-2.13347921225383	5	Valle Del Cauca, Valle del Cauca, Colombia	CO	CO29	18585	3.75	-76.5	-601055	0								5	Valle Del Cauca, Valle del Cauca, Colombia	CO	CO29	18585	3.75	-76.5	-601055	20171101014500	http://todaycolombia.com/my-blood-may-unite-two-of-colombias-most-powerful-gangs/
702809741	20161101	201611	2016	2016.8247	COL	COLOMBIA	COL																		0	050	050	05	1	3.5	2	1	2	-2.13347921225383	5	Valle Del Cauca, Valle del Cauca, Colombia	CO	CO29	18585	3.75	-76.5	-601055	0								1	United States	US	US		39.828175	-98.5795	US	20171101014500	http://todaycolombia.com/my-blood-may-unite-two-of-colombias-most-powerful-gangs/
702809742	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								BTN	BHUTAN	BTN								1	042	042	04	1	1.9	2	1	2	0	1	United Kingdom	UK	UK		54	-4	UK	1	Bhutan	BT	BT		27.5	90.5	BT	1	Bhutan	BT	BT		27.5	90.5	BT	20171101014500	https://www.metroguiltypleasures.com/metro/prue-leith-distraught-after-great-british-bake-off-winner-slip/
702809743	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								BTN	BHUTAN	BTN								1	042	042	04	1	1.9	2	1	2	0	1	United Kingdom	UK	UK		54	-4	UK	1	Bhutan	BT	BT		27.5	90.5	BT	1	United Kingdom	UK	UK		54	-4	UK	20171101014500	https://www.metroguiltypleasures.com/metro/prue-leith-distraught-after-great-british-bake-off-winner-slip/
702809744	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	041	041	04	1	1.0	2	1	2	0	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809745	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	041	041	04	1	1.0	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809746	20161101	201611	2016	2016.8247	MEX	MEXICO	MEX								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	0	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809747	20161101	201611	2016	2016.8247	MOS	MUSLIM				MOS					MIL	MARINE CORP						MIL			1	112	112	11	3	-2.0	10	1	10	-7.26392251815981	0								0								0								20171101014500	http://wnct.com/2017/10/31/court-martial-begins-for-parris-island-drill-instructor-accused-in-marine-recruits-death/
702809748	20161101	201611	2016	2016.8247	PRK	NORTH KOREAN	PRK								KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	4	1	4	-1.72413793103449	1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101014500	https://www.voanews.com/a/high-level-north-korean-defector-urges-engagement-pyongyang/4094900.html
702809749	20161101	201611	2016	2016.8247	PRKGOV	NORTH KOREA	PRK					GOV			KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	2	1	2	-1.72413793103449	1	North Korea	KN	KN		40	127	KN	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101014500	https://www.voanews.com/a/high-level-north-korean-defector-urges-engagement-pyongyang/4094900.html
702809750	20161101	201611	2016	2016.8247	PRKGOV	NORTH KOREAN	PRK					GOV			KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	4	1	4	-1.72413793103449	1	North Korea	KN	KN		40	127	KN	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101014500	https://www.voanews.com/a/high-level-north-korean-defector-urges-engagement-pyongyang/4094900.html
702809751	20161101	201611	2016	2016.8247	PTY	POLITICIAN																			0	017	017	01	1	0.0	5	1	5	-7.09520921770771	4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	0								4	Adamawa, Nigeria (general), Nigeria	NI	NI00	23118	11.4833	10.9667	-1997189	20171101014500	http://www.opinionnigeria.com/the-uns-faulty-reporting-of-the-boko-haram-crisis-in-the-north-east-by-yusuf-msheliza/
702809752	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								ARE	DUBAI	ARE								1	042	042	04	1	1.9	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809753	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								ARE	DUBAI	ARE								1	042	042	04	1	1.9	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809754	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	041	041	04	1	1.0	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809755	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	041	041	04	1	1.0	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809756	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809757	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Cyprus	CY	CY		35	33	CY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101014500	https://www.41nbc.com/2017/10/31/manafort-and-gates-pose-serious-risk-of-flight-says-mueller/
702809758	20161101	201611	2016	2016.8247	USAGOV	THE US	USA					GOV			CUBGOV	HAVANA	CUB					GOV			1	130	130	13	3	-4.4	5	1	5	-2.8006589785832	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171101014500	http://www.yaktrinews.com/news/politics/national-politics/trump-administration-set-to-slap-cuba-at-the-un/650005003
702809759	20161101	201611	2016	2016.8247	USAGOV	OBAMA	USA					GOV			USAGOV	THE US	USA					GOV			1	130	130	13	3	-4.4	5	1	5	-2.8006589785832	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20171101014500	http://www.yaktrinews.com/news/politics/national-politics/trump-administration-set-to-slap-cuba-at-the-un/650005003
702809760	20161101	201611	2016	2016.8247	VNM	VIETNAM	VNM																		1	040	040	04	1	1.0	3	1	3	-2.87474332648871	4	Trung Khanh, Cao B?ng, Vietnam, Republic Of	VM	VM05	32262	22.8333	106.517	-3732458	0								4	Trung Khanh, Cao B?ng, Vietnam, Republic Of	VM	VM05	32262	22.8333	106.517	-3732458	20171101014500	http://english.vietnamnet.vn/fms/environment/189098/the-snake-species-discovered-by-a-vietnamese-scientist.html
702809761	20171002	201710	2017	2017.7452											CAN	ONTARIO	CAN								1	173	173	17	4	-5.0	2	1	2	-5.36193029490617	0								3	Adelanto, California, United States	US	USCA	CA071	34.5828	-117.409	1660232	3	Adelanto, California, United States	US	USCA	CA071	34.5828	-117.409	1660232	20171101014500	http://www.sgvtribune.com/2017/10/31/end-the-war-on-street-vending/
702809762	20171002	201710	2017	2017.7452											LEG	DELEGATE						LEG			1	036	036	03	1	4.0	10	1	10	3.57142857142857	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171101014500	https://24tanzania.com/candidates-prepare-for-cut-throat-race-in-odm-elections/
702809763	20171002	201710	2017	2017.7452											LEG	DELEGATE						LEG			1	046	046	04	1	7.0	10	1	10	3.57142857142857	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171101014500	https://24tanzania.com/candidates-prepare-for-cut-throat-race-in-odm-elections/
702809764	20171002	201710	2017	2017.7452	ARE	DUBAI	ARE								AUS	AUSTRALIA	AUS								0	174	174	17	4	-5.0	1	1	1	-6.01092896174864	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171101014500	http://www.dailymail.co.uk/news/article-5037455/John-Ibrahim-s-girlfriend-Sarah-Budge-appears-Sydney-court.html
702809765	20171002	201710	2017	2017.7452	ARE	DUBAI	ARE								AUS	AUSTRALIA	AUS								0	174	174	17	4	-5.0	1	1	1	-6.01092896174864	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171101014500	http://www.dailymail.co.uk/news/article-5037455/John-Ibrahim-s-girlfriend-Sarah-Budge-appears-Sydney-court.html
702809766	20171002	201710	2017	2017.7452	CHNGOV	CHINA	CHN					GOV			CHN	CHINA	CHN								1	016	016	01	1	-2.0	1	1	1	-5.27950310559006	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171101014500	http://www.columbian.com/news/2017/oct/31/man-who-tried-to-buy-lattice-charged-in-insider-trading-case/
702809767	20171002	201710	2017	2017.7452	CVL	SETTLEMENT						CVL			LBN	BEIRUT	LBN								1	042	042	04	1	1.9	2	1	2	-3.89294403892944	4	Sochi, Krasnodarskiy Kray, Russia	RS	RS38	25065	43.5992	39.7257	-3006514	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Abu-Kemal, Dayr az Zawr, Syria	SY	SY07	26340	34.45	40.9186	-2537443	20171101014500	http://lancasteronline.com/news/world/the-latest-russia-to-host-syria-talks-on-nov/article_74620079-b003-56d1-a34f-1bcd5dce34e4.html
702809768	20171002	201710	2017	2017.7452	GOV	PRESIDENT						GOV			CHN	CHINA	CHN								1	016	016	01	1	-2.0	1	1	1	-5.27950310559006	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	1	United Kingdom	UK	UK		54	-4	UK	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171101014500	http://www.columbian.com/news/2017/oct/31/man-who-tried-to-buy-lattice-charged-in-insider-trading-case/
702809769	20171002	201710	2017	2017.7452	GOV	MAYOR						GOV			JUD	FEDERAL COURT						JUD			0	115	115	11	3	-2.0	2	1	2	-1.58730158730158	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	20171101014500	http://www.sandiegouniontribune.com/communities/north-county/sd-no-encinitas-districts-20171031-story.html
702809770	20171002	201710	2017	2017.7452	LBN	BEIRUT	LBN								CVL	SETTLEMENT						CVL			1	043	043	04	1	2.8	2	1	2	-3.89294403892944	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171101014500	http://lancasteronline.com/news/world/the-latest-russia-to-host-syria-talks-on-nov/article_74620079-b003-56d1-a34f-1bcd5dce34e4.html
702809771	20171002	201710	2017	2017.7452	LEG	DELEGATE						LEG													1	036	036	03	1	4.0	10	1	10	3.57142857142857	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171101014500	https://24tanzania.com/candidates-prepare-for-cut-throat-race-in-odm-elections/
702809772	20171002	201710	2017	2017.7452	LEG	DELEGATE						LEG													1	046	046	04	1	7.0	8	1	8	3.57142857142857	4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	0								4	Embakasi, Nairobi Area, Kenya	KE	KE05	18585	-1.3	36.9167	-2244234	20171101014500	https://24tanzania.com/candidates-prepare-for-cut-throat-race-in-odm-elections/
702809773	20171002	201710	2017	2017.7452	LEG	DELEGATE						LEG													1	046	046	04	1	7.0	2	1	2	3.57142857142857	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171101014500	https://24tanzania.com/candidates-prepare-for-cut-throat-race-in-odm-elections/
702809774	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								CAN	ONTARIO	CAN								1	173	173	17	4	-5.0	4	1	4	-5.36193029490617	3	Adelanto, California, United States	US	USCA	CA071	34.5828	-117.409	1660232	3	Adelanto, California, United States	US	USCA	CA071	34.5828	-117.409	1660232	3	Adelanto, California, United States	US	USCA	CA071	34.5828	-117.409	1660232	20171101014500	http://www.sgvtribune.com/2017/10/31/end-the-war-on-street-vending/
702809775	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								CAN	ONTARIO	CAN								1	173	173	17	4	-5.0	2	1	2	-5.36193029490617	3	Old Town Park, California, United States	US	USCA	CA071	34.0928	-117.587	1842134	3	Old Town Park, California, United States	US	USCA		34.0928	-117.587	1842134	3	Old Town Park, California, United States	US	USCA		34.0928	-117.587	1842134	20171101014500	http://www.sgvtribune.com/2017/10/31/end-the-war-on-street-vending/
702809776	20171002	201710	2017	2017.7452	USAELI	UNITED STATES	USA					ELI			JUD	FEDERAL COURT						JUD			0	115	115	11	3	-2.0	4	1	4	-1.58730158730158	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	20171101014500	http://www.sandiegouniontribune.com/communities/north-county/sd-no-encinitas-districts-20171031-story.html
702809777	20171002	201710	2017	2017.7452	USAGOV	UNITED STATES	USA					GOV			JUD	FEDERAL COURT						JUD			0	115	115	11	3	-2.0	4	1	4	-1.58730158730158	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	3	Poway, California, United States	US	USCA	CA073	32.9628	-117.036	1661258	20171101014500	http://www.sandiegouniontribune.com/communities/north-county/sd-no-encinitas-districts-20171031-story.html
702809778	20171025	201710	2017	2017.8082	AFG	AFGHANISTAN	AFG								CVL	CIVILIAN						CVL			0	043	043	04	1	2.8	3	1	3	-2.93256587108619	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Sweden	SW	SW		62	15	SW	20171101014500	https://reliefweb.int/report/world/issuing-presidential-statement-security-council-expresses-deep-concern-over-scale
702809779	20171025	201710	2017	2017.8082	AFG	AFGHANISTAN	AFG								GOV	MINIST FOR FOREIGN						GOV			0	043	043	04	1	2.8	3	1	3	-2.93256587108619	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171101014500	https://reliefweb.int/report/world/issuing-presidential-statement-security-council-expresses-deep-concern-over-scale
702809780	20171025	201710	2017	2017.8082	AFG	AFGHANISTAN	AFG								SWE	SWEDEN	SWE								0	043	043	04	1	2.8	2	1	2	-2.93256587108619	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171101014500	https://reliefweb.int/report/world/issuing-presidential-statement-security-council-expresses-deep-concern-over-scale
702809781	20171025	201710	2017	2017.8082	AFG	AFGHANISTAN	AFG								SWE	SWEDEN	SWE								0	043	043	04	1	2.8	2	1	2	-2.93256587108619	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171101014500	https://reliefweb.int/report/world/issuing-presidential-statement-security-council-expresses-deep-concern-over-scale
702809782	20171025	201710	2017	2017.8082	CHN	CHINESE	CHN								CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	4	1	4	-0.59136605558841	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	20171101014500	http://www.firstpost.com/world/xi-jinping-is-communist-party-head-for-second-term-chinese-presidents-political-rise-deeply-impacts-his-country-and-asia-4184005.html
702809783	20171025	201710	2017	2017.8082	CHNGOV	XI JINPING	CHN					GOV			CHN	CHINESE	CHN								1	042	042	04	1	1.9	4	1	4	-0.59136605558841	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	20171101014500	http://www.firstpost.com/world/xi-jinping-is-communist-party-head-for-second-term-chinese-presidents-political-rise-deeply-impacts-his-country-and-asia-4184005.html
702809784	20171025	201710	2017	2017.8082	CHNGOV	XI JINPING	CHN					GOV			CHNGOV	CHINESE	CHN					GOV			1	042	042	04	1	1.9	6	1	6	-0.59136605558841	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	20171101014500	http://www.firstpost.com/world/xi-jinping-is-communist-party-head-for-second-term-chinese-presidents-political-rise-deeply-impacts-his-country-and-asia-4184005.html
702809785	20171025	201710	2017	2017.8082	CHNGOV	CHINESE	CHN					GOV			CHNGOV	XI JINPING	CHN					GOV			1	043	043	04	1	2.8	6	1	6	-0.59136605558841	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	4	Chunhua, Shaanxi, China	CH	CH26	13218	34.7989	108.575	-1900922	20171101014500	http://www.firstpost.com/world/xi-jinping-is-communist-party-head-for-second-term-chinese-presidents-political-rise-deeply-impacts-his-country-and-asia-4184005.html
702809786	20171025	201710	2017	2017.8082	CVL	CIVILIAN						CVL			AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	3	1	3	-2.93256587108619	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Sweden	SW	SW		62	15	SW	20171101014500	https://reliefweb.int/report/world/issuing-presidential-statement-security-council-expresses-deep-concern-over-scale
702809787	20171025	201710	2017	2017.8082	GOV	AUTHORITIES						GOV													1	130	130	13	3	-4.4	2	1	2	-8.7662337662338	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171101014500	http://www.postandcourier.com/news/georgia-man-arrested-after-threatening-to-kill-u-s-sen/article_8c705662-be8e-11e7-a7cf-e337cbf1db9f.html
702809788	20171025	201710	2017	2017.8082	GOV	MINIST FOR FOREIGN						GOV			AFG	AFGHANISTAN	AFG								0	042	042	04	1	1.9	3	1	3	-2.93256587108619	1	Sweden	SW	SW		62	15	SW	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Sweden	SW	SW		62	15	SW	20171101014500	https://reliefweb.int/report/world/issuing-presidential-statement-security-council-expresses-deep-concern-over-scale
702809789	20171025	201710	2017	2017.8082	GOV	GOVERNMENT						GOV			THA	THAILAND	THA								0	020	020	02	1	3.0	5	1	5	-7.67441860465117	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171101014500	http://www.businessinsider.com/r-thailands-political-activity-ban-stays-for-now-pm-2017-10
702809790	20171025	201710	2017	2017.8082	GOV	AUTHORITIES						GOV			USA	UNITED STATES	USA								1	130	130	13	3	-4.4	8	1	8	-8.7662337662338	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171101014500	http://www.postandcourier.com/news/georgia-man-arrested-after-threatening-to-kill-u-s-sen/article_8c705662-be8e-11e7-a7cf-e337cbf1db9f.html
