702994728	20161101	201611	2016	2016.8247	BUS	BUSINESS						BUS			SGP	SINGAPORE	SGP								0	043	043	04	1	2.8	2	1	2	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994729	20161101	201611	2016	2016.8247	CVL	VILLAGE						CVL													1	036	036	03	1	4.0	10	1	10	5.50847457627119	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	0								4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20171101154500	http://www.doncasterfreepress.co.uk/news/holidays-are-coming-again-famed-coca-cola-truck-to-return-to-doncaster-this-christmas-1-8835222
702994730	20161101	201611	2016	2016.8247	CVL	VILLAGE						CVL													1	042	042	04	1	1.9	4	1	4	5.50847457627119	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	0								4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20171101154500	http://www.doncasterfreepress.co.uk/news/holidays-are-coming-again-famed-coca-cola-truck-to-return-to-doncaster-this-christmas-1-8835222
702994731	20161101	201611	2016	2016.8247	CVL	VILLAGE						CVL			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	6	1	6	5.50847457627119	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20171101154500	http://www.doncasterfreepress.co.uk/news/holidays-are-coming-again-famed-coca-cola-truck-to-return-to-doncaster-this-christmas-1-8835222
702994732	20161101	201611	2016	2016.8247	CVL	VILLAGE						CVL			GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	5.50847457627119	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20171101154500	http://www.doncasterfreepress.co.uk/news/holidays-are-coming-again-famed-coca-cola-truck-to-return-to-doncaster-this-christmas-1-8835222
702994733	20161101	201611	2016	2016.8247	CVL	SCIENTIST						CVL			USAENV	ENVIRONMENTAL DEFENSE	USA					ENV			0	110	110	11	3	-2.0	10	1	10	1.44787644787645	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101154500	https://www.huffingtonpost.com/entry/4-key-steps-to-finding-common-ground-with-critics_us_59f9d18ce4b0412aab840c92
702994734	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								CVL	VILLAGE						CVL			1	036	036	03	1	4.0	6	1	6	5.50847457627119	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20171101154500	http://www.doncasterfreepress.co.uk/news/holidays-are-coming-again-famed-coca-cola-truck-to-return-to-doncaster-this-christmas-1-8835222
702994735	20161101	201611	2016	2016.8247	GBR	UNITED KINGDOM	GBR								CVL	VILLAGE						CVL			1	043	043	04	1	2.8	6	1	6	5.50847457627119	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	4	Doncaster, Doncaster, United Kingdom	UK	UKD5	40130	53.5333	-1.11667	-2594486	20171101154500	http://www.doncasterfreepress.co.uk/news/holidays-are-coming-again-famed-coca-cola-truck-to-return-to-doncaster-this-christmas-1-8835222
702994736	20161101	201611	2016	2016.8247	GBRBUS	UNITED KINGDOM	GBR					BUS			GBR	UNITED KINGDOM	GBR								1	112	112	11	3	-2.0	1	1	1	-5.67226890756303	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101154500	http://www.ibtimes.co.uk/russian-businesswoman-hired-gang-100000-raid-ex-lovers-house-assault-wife-1645463
702994737	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													1	172	172	17	4	-5.0	2	1	2	-1.5025041736227	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								1	Kenya	KE	KE		1	38	KE	20171101154500	http://www.business-standard.com/article/news-ians/ease-of-doing-business-rahul-bjp-spar-over-economy-roundup-117110101151_1.html
702994738	20161101	201611	2016	2016.8247	GOV	GOVERNMENT						GOV													1	172	172	17	4	-5.0	6	1	6	-1.5025041736227	1	Kenya	KE	KE		1	38	KE	0								1	Kenya	KE	KE		1	38	KE	20171101154500	http://www.business-standard.com/article/news-ians/ease-of-doing-business-rahul-bjp-spar-over-economy-roundup-117110101151_1.html
702994739	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV			EDU	STUDENT						EDU			1	0231	023	02	1	3.4	10	1	10	1.95729537366548	3	Pontiac, Illinois, United States	US	USIL	IL105	40.8809	-88.6298	416008	3	Pontiac, Illinois, United States	US	USIL	IL105	40.8809	-88.6298	416008	3	Pontiac, Illinois, United States	US	USIL	IL105	40.8809	-88.6298	416008	20171101154500	http://www.pontiacdailyleader.com/news/20171101/band-fundraiser-viva-la-musica-set-for-nov-10
702994740	20161101	201611	2016	2016.8247	JUD	SUPREME COURT						JUD													1	084	084	08	2	7.0	1	1	1	-3.76884422110553	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101154500	http://bwog.com/2017/11/01/bwoglines-its-november-edition/
702994741	20161101	201611	2016	2016.8247	JUD	SUPREME COURT						JUD													1	084	084	08	2	7.0	4	1	4	-3.76884422110553	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101154500	http://bwog.com/2017/11/01/bwoglines-its-november-edition/
702994742	20161101	201611	2016	2016.8247	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	043	043	04	1	2.8	3	1	3	0.17714791851196	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101154500	https://www.vox.com/policy-and-politics/2017/11/1/16586082/gop-accepts-roy-moore
702994743	20161101	201611	2016	2016.8247	MED	WEBSITE						MED													1	010	010	01	1	0.0	5	1	5	-0.31055900621118	4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	0								4	Coffs Harbour, New South Wales, Australia	AS	AS02	5096	-30.2963	153.114	-1566281	20171101154500	https://www.coffscoastadvocate.com.au/news/where-to-find-the-cheapest-fuel-on-the-coffs-coast/3254847/
702994744	20161101	201611	2016	2016.8247	MNCCAN	TD BANK	CAN					MNC			USA	UNITED STATES	USA								1	015	015	01	1	0.0	2	1	2	-6.40243902439024	3	Ocean City, Washington, United States	US	USWA	WA027	47.0709	-124.166	1512523	3	Ocean City, Washington, United States	US	USWA		47.0709	-124.166	1512523	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171101154500	http://www.pressofatlanticcity.com/news/man-sentenced-to-years-in-prison-for-atlantic-city-ocean/article_147093c0-fe7a-5a98-82b2-9d0eaeda6970.html
702994745	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								BUS	BUSINESS						BUS			0	042	042	04	1	1.9	2	1	2	4.40835266821345	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994746	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								BUS	BUSINESS						BUS			0	042	042	04	1	1.9	6	1	6	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994747	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								BUS	BUSINESS						BUS			0	042	042	04	1	1.9	2	1	2	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994748	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								GOV	CHIEF MINISTER						GOV			0	051	051	05	1	3.4	2	1	2	4.40835266821345	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994749	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								GOV	CHIEF MINISTER						GOV			0	051	051	05	1	3.4	2	1	2	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994750	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								GOV	CHIEF MINISTER						GOV			0	051	051	05	1	3.4	6	1	6	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994751	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								SGPGOV	SINGAPORE	SGP					GOV			0	0211	021	02	1	3.4	2	1	2	4.40835266821345	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994752	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								SGPGOV	SINGAPORE	SGP					GOV			0	0211	021	02	1	3.4	2	1	2	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	4	Guwahati, Assam, India	IN	IN03	17583	26.1833	91.7333	-2096059	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994753	20161101	201611	2016	2016.8247	SGP	SINGAPORE	SGP								SGPGOV	SINGAPORE	SGP					GOV			0	0211	021	02	1	3.4	6	1	6	4.40835266821345	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171101154500	http://www.business-standard.com/article/pti-stories/sonowal-urges-singapore-minister-for-introduce-direct-flight-117110101351_1.html
702994754	20161101	201611	2016	2016.8247	TUR	BURSA	TUR								IDN	INDONESIA	IDN								0	020	020	02	1	3.0	8	1	8	1.3986013986014	4	Cakaran, Jawa Timur, Indonesia	ID	ID08	18585	-7.7932	111.575	10210123	4	Cakaran, Jawa Timur, Indonesia	ID	ID08	18585	-7.7932	111.575	10210123	4	Cakaran, Jawa Timur, Indonesia	ID	ID08	18585	-7.7932	111.575	10210123	20171101154500	https://www.thestar.com.my/business/business-news/2017/11/01/cab-cakaran-makes-progress-towards-indonesia-dream/
702994755	20161101	201611	2016	2016.8247	TUR	BURSA	TUR								IDN	INDONESIA	IDN								0	020	020	02	1	3.0	2	1	2	1.3986013986014	4	Penang, Jawa Timur, Indonesia	ID	ID08	18585	-7.8487	113.341	10287177	4	Cakaran, Jawa Timur, Indonesia	ID	ID08	18585	-7.7932	111.575	10210123	4	Cakaran, Jawa Timur, Indonesia	ID	ID08	18585	-7.7932	111.575	10210123	20171101154500	https://www.thestar.com.my/business/business-news/2017/11/01/cab-cakaran-makes-progress-towards-indonesia-dream/
702994756	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-0.49407114624505	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101154500	http://www.startribune.com/past-due-freelancers-small-businesses-struggle-to-get-paid/454464033/
702994757	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	4	1	4	-9.33333333333333	3	Myrtle Beach, South Carolina, United States	US	USSC	SC051	33.6891	-78.8867	1249770	0								3	Myrtle Beach, South Carolina, United States	US	USSC		33.6891	-78.8867	1249770	20171101154500	http://www.whec.com/news/man-named-brittanee-drexel-case-jailed/4654361/
702994758	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	020	020	02	1	3.0	14	7	14	-0.435822739571221	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20171101154500	https://www.washingtonpost.com/national/past-due-freelancers-small-businesses-struggle-to-get-paid/2017/11/01/09cc5866-bf18-11e7-9294-705f80164f6e_story.html
702994759	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	010	010	01	1	0.0	3	1	3	0.17714791851196	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101154500	https://www.vox.com/policy-and-politics/2017/11/1/16586082/gop-accepts-roy-moore
702994760	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								LEG	SENATE						LEG			1	042	042	04	1	1.9	3	1	3	0.17714791851196	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171101154500	https://www.vox.com/policy-and-politics/2017/11/1/16586082/gop-accepts-roy-moore
702994761	20161101	201611	2016	2016.8247	USA	VIRGINIA	USA								MNCCAN	TD BANK	CAN					MNC			1	015	015	01	1	0.0	8	1	8	-6.40243902439024	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Ocean City, Washington, United States	US	USWA		47.0709	-124.166	1512523	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171101154500	http://www.pressofatlanticcity.com/news/man-sentenced-to-years-in-prison-for-atlantic-city-ocean/article_147093c0-fe7a-5a98-82b2-9d0eaeda6970.html
702994762	20171002	201710	2017	2017.7452											GBR	LONDON	GBR								0	043	043	04	1	2.8	2	1	2	-8.3969465648855	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171101154500	http://www.business-standard.com/article/pti-stories/sedition-complaint-filed-against-khaleda-for-meeting-with-isi-117110101181_1.html
702994763	20171002	201710	2017	2017.7452	BUS	COMPANY						BUS													1	014	014	01	1	0.0	20	1	20	2.65712529430185	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	0								4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20171101154500	https://www.crowdfundinsider.com/tag/computers/
702994764	20171002	201710	2017	2017.7452	GBR	LONDON	GBR																		0	042	042	04	1	1.9	6	1	6	-8.3969465648855	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	0								4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171101154500	http://www.business-standard.com/article/pti-stories/sedition-complaint-filed-against-khaleda-for-meeting-with-isi-117110101181_1.html
702994765	20171002	201710	2017	2017.7452	PSEGOV	MAHMOUD ABBAS	PSE					GOV			PSEREB	HAMAS	PSE					REB			1	030	030	03	1	4.0	1	1	1	0.1953125	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171101154500	http://www.cnn.com/2017/11/01/middleeast/hamas-gaza-border-controls/
702994766	20171002	201710	2017	2017.7452	PSEGOV	MAHMOUD ABBAS	PSE					GOV			PSEREB	HAMAS	PSE					REB			1	030	030	03	1	4.0	5	1	5	0.1953125	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20171101154500	http://www.cnn.com/2017/11/01/middleeast/hamas-gaza-border-controls/
702994767	20171002	201710	2017	2017.7452	PSEGOV	MAHMOUD ABBAS	PSE					GOV			PSEREB	HAMAS	PSE					REB			1	030	030	03	1	4.0	1	1	1	0.1953125	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101154500	http://www.cnn.com/2017/11/01/middleeast/hamas-gaza-border-controls/
702994768	20171002	201710	2017	2017.7452	PSEREB	HAMAS	PSE					REB			PSEGOV	MAHMOUD ABBAS	PSE					GOV			1	030	030	03	1	4.0	7	1	7	0.1953125	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	20171101154500	http://www.cnn.com/2017/11/01/middleeast/hamas-gaza-border-controls/
702994769	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								BUS	CORPORATION						BUS			1	040	040	04	1	1.0	1	1	1	0.815217391304348	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101154500	http://www.whig.com/20171101/hy-vee-market-grille-locations-moving-to-self-service
702994770	20171002	201710	2017	2017.7452	USA	UNITED STATES	USA								BUS	CORPORATION						BUS			1	040	040	04	1	1.0	1	1	1	0.815217391304348	3	Des Moines, Iowa, United States	US	USIA	IA153	41.6005	-93.6091	465961	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171101154500	http://www.whig.com/20171101/hy-vee-market-grille-locations-moving-to-self-service
702994771	20171025	201710	2017	2017.8082											CVL	TOURIST						CVL			1	040	040	04	1	1.0	2	1	2	-3.8961038961039	0								4	Morelia, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.7	-101.117	-1684316	4	Morelia, Michoacáde Ocampo, Mexico	MX	MX16	20887	19.7	-101.117	-1684316	20171101154500	https://www.yahoo.com/news/mexico-celebrates-day-dead-earthquakes-violence-152052417.html
702994772	20171025	201710	2017	2017.8082											JUD	JUDGE						JUD			0	020	020	02	1	3.0	2	1	2	-6.23376623376623	0								4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20171101154500	http://www.cbc.ca/news/canada/toronto/gas-plant-defence-says-2-former-mcguinty-advisers-ought-to-be-acquitted-1.4381381
702994773	20171025	201710	2017	2017.8082	BUS	INVESTOR						BUS													1	051	051	05	1	3.4	4	1	4	1.29533678756477	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	0								3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	20171101154500	http://wraltechwire.com/tag/sebio/1/
702994774	20171025	201710	2017	2017.8082	BUS	COMPANY						BUS													1	051	051	05	1	3.4	4	1	4	1.06382978723404	1	Venezuela	VE	VE		8	-66	VE	0								1	Venezuela	VE	VE		8	-66	VE	20171101154500	https://www.cosmeticsdesign.com/Article/2017/11/01/New-packaging-partnership-creates-TricorBraun-South-America-SAS
702994775	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								JUD	JUDGE						JUD			0	020	020	02	1	3.0	8	1	8	-6.23376623376623	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20171101154500	http://www.cbc.ca/news/canada/toronto/gas-plant-defence-says-2-former-mcguinty-advisers-ought-to-be-acquitted-1.4381381
702994776	20171025	201710	2017	2017.8082	CAN	CANADA	CAN								JUD	JUDGE						JUD			0	112	112	11	3	-2.0	8	1	8	-6.23376623376623	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	4	Sudbury, Ontario, Canada	CA	CA08	12683	46.5	-80.9667	-574311	20171101154500	http://www.cbc.ca/news/canada/toronto/gas-plant-defence-says-2-former-mcguinty-advisers-ought-to-be-acquitted-1.4381381
702994777	20171025	201710	2017	2017.8082	CRM	SMUGGLER						CRM			UKR	UKRAINE	UKR								1	050	050	05	1	3.5	10	1	10	-0.9375	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	4	Odesa, Odes'ka Oblast, Ukraine	UP	UP17	28558	46.4639	30.7386	-1049092	20171101154500	http://en.interfax.com.ua/news/general/458789.html
