703562293	20171103	201711	2017	2017.8301	CVL	CIVILIAN						CVL			GOV	ADMINISTRATION						GOV			1	182	182	18	4	-9.5	10	1	10	-8.13953488372093	4	Landi Kotal, Federally Administered Tribal Areas, Pakistan	PK	PK01	23632	34.1017	71.1467	-2767288	4	Landi Kotal, Federally Administered Tribal Areas, Pakistan	PK	PK01	23632	34.1017	71.1467	-2767288	4	Landi Kotal, Federally Administered Tribal Areas, Pakistan	PK	PK01	23632	34.1017	71.1467	-2767288	20171103100000	Associated Press of Pakistan news agency in English/BBC Monitoring/(c) BBC
703562294	20171103	201711	2017	2017.8301	CVL	PRIVATE CITIZEN						CVL			MIL	MILITARY OFFICER						MIL			0	130	130	13	3	-4.4	6	1	6	-1.50273224043715	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562295	20171103	201711	2017	2017.8301	CVL	PRIVATE CITIZEN						CVL			MIL	MILITARY OFFICER						MIL			0	130	130	13	3	-4.4	2	1	2	-1.50273224043715	1		RB	RB				RB	1		RB	RB				RB	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562296	20171103	201711	2017	2017.8301	CVL	PRIVATE CITIZEN						CVL			MIL	MILITARY OFFICER						MIL			0	130	130	13	3	-4.4	2	1	2	-1.50273224043715	1		RB	RB				RB	1		RB	RB				RB	1		RB	RB				RB	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562297	20171103	201711	2017	2017.8301	GOV	KINGDOM						GOV			IGOUNO	UNITED NATIONS		UNO				IGO			1	051	051	05	1	3.4	10	1	10	-1.02739726027397	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171103100000	SPA news agency website in English/BBC Monitoring/(c) BBC
703562298	20171103	201711	2017	2017.8301	IRQ	IRAQI	IRQ																		1	192	192	19	4	-9.5	8	1	8	1.0204081632653	4	Anbar, Al Anbar, Iraq	IZ	IZ01	36755	33.3667	43.7167	-3102114	0								4	Anbar, Al Anbar, Iraq	IZ	IZ01	36755	33.3667	43.7167	-3102114	20171103100000	Iraqia News TV, Baghdad/BBC Monitoring/(c) BBC
703562299	20171103	201711	2017	2017.8301	IRQ	IRAQ	IRQ								UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	2	1	2	-12.6658624849216	1	Iraq	IZ	IZ		33	44	IZ	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562300	20171103	201711	2017	2017.8301	IRQCVL	IRAQI	IRQ					CVL			TUR	TURKEY	TUR								0	131	131	13	3	-5.8	8	1	8	-12.6658624849216	1	Iraq	IZ	IZ		33	44	IZ	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	1	Iraq	IZ	IZ		33	44	IZ	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562301	20171103	201711	2017	2017.8301	MED	NEWSPAPER						MED													1	017	017	01	1	0.0	3	1	3	0.73126142595978	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562302	20171103	201711	2017	2017.8301	MED	NEWSPAPER						MED													1	017	017	01	1	0.0	3	1	3	0.73126142595978	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562303	20171103	201711	2017	2017.8301	MED	NEWSPAPER						MED			PAK	PAKISTAN	PAK								1	017	017	01	1	0.0	2	1	2	0.73126142595978	1	Pakistan	PK	PK		30	70	PK	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	1	Pakistan	PK	PK		30	70	PK	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562304	20171103	201711	2017	2017.8301	MED	NEWSPAPER						MED			PAK	PAKISTAN	PAK								1	017	017	01	1	0.0	2	1	2	0.73126142595978	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562305	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL													0	130	130	13	3	-4.4	8	1	8	-1.50273224043715	1	Montenegro	MJ	MJ		42.5	19.3	MJ	0								1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562306	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL													0	130	130	13	3	-4.4	2	1	2	-1.50273224043715	1	Montenegro	MJ	MJ		42.5	19.3	MJ	0								1		RB	RB				RB	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562307	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL													0	138	138	13	3	-7.0	6	1	6	-1.50273224043715	1	Montenegro	MJ	MJ		42.5	19.3	MJ	0								1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562308	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL													0	138	138	13	3	-7.0	2	1	2	-1.50273224043715	1		RB	RB				RB	0								1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562309	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL													0	138	138	13	3	-7.0	2	1	2	-1.50273224043715	1		RB	RB				RB	0								1		RB	RB				RB	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562310	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL			COP	POLICE						COP			0	020	020	02	1	3.0	3	1	3	-1.50273224043715	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Montenegro	MJ	MJ		42.5	19.3	MJ	1	Montenegro	MJ	MJ		42.5	19.3	MJ	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562311	20171103	201711	2017	2017.8301	MIL	ARMED FORCES						MIL			COP	POLICE						COP			0	020	020	02	1	3.0	1	1	1	-1.50273224043715	1		RB	RB				RB	1		RB	RB				RB	1		RB	RB				RB	20171103100000	Vijesti website in Serbian/BBC Monitoring/(c) BBC
703562312	20171103	201711	2017	2017.8301	OPP	THE OPPOSITION						OPP													1	020	020	02	1	3.0	8	1	8	-1.70316301703163	1		RB	RB				RB	0								1		RB	RB				RB	20171103100000	Bosnia-Herzegovina Federation TV in Bosnian/BBC Monitoring/(c) BBC
703562313	20171103	201711	2017	2017.8301	PAK	PAKISTANI	PAK																		1	017	017	01	1	0.0	3	1	3	0.73126142595978	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	0								4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562314	20171103	201711	2017	2017.8301	PAK	PAKISTANI	PAK																		1	017	017	01	1	0.0	2	1	2	0.73126142595978	4	Manipur, Uttar Pradesh, India	IN	IN36	70268	27.0529	79.3583	10452605	0								1	Pakistan	PK	PK		30	70	PK	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562315	20171103	201711	2017	2017.8301	PAK	PAKISTANI	PAK																		1	017	017	01	1	0.0	2	1	2	0.73126142595978	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20171103100000	Twitter.com/BBC Monitoring/(c) BBC
703562316	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	010	010	01	1	0.0	4	1	4	-0.68143100511073	4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	0								4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562317	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	017	017	01	1	0.0	2	1	2	-0.68143100511073	4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	0								4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562318	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	017	017	01	1	0.0	2	1	2	-0.68143100511073	4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562319	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	042	042	04	1	1.9	4	1	4	-0.68143100511073	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562320	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	161	161	16	4	-4.0	2	1	2	-0.68143100511073	4	South Ossetia, Georgia (general), Georgia	GG	GG00	16523	42.3333	44	-2329959	0								4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562321	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	161	161	16	4	-4.0	2	1	2	-0.68143100511073	4	Volokolamsk, Moskovskaya Oblast', Russia	RS	RS47	25106	56.039	35.957	-3034733	0								4	South Ossetia, Georgia (general), Georgia	GG	GG00	16523	42.3333	44	-2329959	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562322	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS																		0	161	161	16	4	-4.0	6	1	6	-0.68143100511073	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	0								5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562323	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								GOV	AUTHORITIES						GOV			1	010	010	01	1	0.0	2	1	2	-1.70454545454545	4	Akhalgori, Georgia (general), Georgia	GG	GG00	16493	42.126	44.4833	-2325840	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562324	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								GOV	AUTHORITIES						GOV			1	010	010	01	1	0.0	2	1	2	-1.70454545454545	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562325	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								GOV	AUTHORITIES						GOV			1	010	010	01	1	0.0	2	1	2	-1.70454545454545	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	0		GG	GG			42	GG	0		GG	GG			42	GG	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562326	20171103	201711	2017	2017.8301	RUS	RUSSIA	RUS								GOV	AUTHORITIES						GOV			1	010	010	01	1	0.0	2	1	2	-1.70454545454545	0		GG	GG			42	GG	4	Ossetia, Russia (general), Russia	RS	RS00	25097	42.75	44	-2975503	0		GG	GG			42	GG	20171103100000	Rustavi-2 TV, Tbilisi/BBC Monitoring/(c) BBC
703562327	20171103	201711	2017	2017.8301	TUR	TURKISH	TUR								IRQ	IRAQ	IRQ								0	131	131	13	3	-5.8	2	1	2	-12.6658624849216	4	Adiyaman, Adiyaman, Turkey	TU	TU02	27466	37.7644	38.2763	-732934	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562328	20171103	201711	2017	2017.8301	TUR	TURKISH	TUR								TURMIL	TURKEY	TUR					MIL			1	062	062	06	2	7.4	4	1	4	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562329	20171103	201711	2017	2017.8301	TUR	TURKEY	TUR								UAF	TERRORIST						UAF			0	043	043	04	1	2.8	10	1	10	-3.45211581291759	4	Bayrampasa, Istanbul, Turkey	TU	TU34	27900	41.0167	28.9333	-738524	4	Bayrampasa, Istanbul, Turkey	TU	TU34	27900	41.0167	28.9333	-738524	4	Bayrampasa, Istanbul, Turkey	TU	TU34	27900	41.0167	28.9333	-738524	20171103100000	Quotes package from BBC Monitoring in Turkish/BBC Monitoring/(c) BBC
703562330	20171103	201711	2017	2017.8301	TUR	TURKEY	TUR								UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	4	1	4	-12.6658624849216	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562331	20171103	201711	2017	2017.8301	TUR	TURKEY	TUR								UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	2	1	2	-12.6658624849216	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562332	20171103	201711	2017	2017.8301	TURMIL	TURKISH	TUR					MIL													1	062	062	06	2	7.4	6	1	6	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	0								4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562333	20171103	201711	2017	2017.8301	TURMIL	TURKISH	TUR					MIL			UAF	TERRORIST						UAF			1	190	190	19	4	-10.0	6	1	6	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562334	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF													1	190	190	19	4	-10.0	2	1	2	-12.6658624849216	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	0								4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562335	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF													0	193	193	19	4	-10.0	5	1	5	-12.6658624849216	4	Sirnak, Sirnak, Turkey	TU	TU80	28262	37.5228	42.4594	-771031	0								4	Sirnak, Sirnak, Turkey	TU	TU80	28262	37.5228	42.4594	-771031	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562336	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			IRQ	IRAQ	IRQ								1	190	190	19	4	-10.0	2	1	2	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	1	Iraq	IZ	IZ		33	44	IZ	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562337	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			IRQ	MOSUL	IRQ								0	193	193	19	4	-10.0	5	1	5	-12.6658624849216	4	Sirnak, Sirnak, Turkey	TU	TU80	28262	37.5228	42.4594	-771031	4	Sirnak, Sirnak, Turkey	TU	TU80	28262	37.5228	42.4594	-771031	4	Sirnak, Sirnak, Turkey	TU	TU80	28262	37.5228	42.4594	-771031	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562338	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			TUR	TURKEY	TUR								0	042	042	04	1	1.9	10	1	10	-3.45211581291759	4	Kemal, Edirne, Turkey	TU	TU22	16676	41.7356	26.3961	-759430	4	Kemal, Edirne, Turkey	TU	TU22	16676	41.7356	26.3961	-759430	4	Kemal, Edirne, Turkey	TU	TU22	16676	41.7356	26.3961	-759430	20171103100000	Quotes package from BBC Monitoring in Turkish/BBC Monitoring/(c) BBC
703562339	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			TUR	TURKISH	TUR								1	190	190	19	4	-10.0	4	1	4	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562340	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			TUR	TURKEY	TUR								1	190	190	19	4	-10.0	4	1	4	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562341	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			TUR	TURKEY	TUR								1	190	190	19	4	-10.0	2	1	2	-12.6658624849216	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	4	Derecik, Rize, Turkey	TU	TU53	28196	40.9833	40.7	-745779	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
703562342	20171103	201711	2017	2017.8301	UAF	TERRORIST						UAF			TURMIL	TURKISH	TUR					MIL			1	190	190	19	4	-10.0	6	1	6	-12.6658624849216	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	4	Hakkari, Hakkâ, Turkey	TU	TU70	27844	37.5744	43.7408	-744050	20171103100000	Yeni Safak website in English/BBC Monitoring/(c) BBC
