704014594	20171006	201710	2017	2017.7562	NGA	NIGERIA	NGA								CRM	KIDNAPPER						CRM			1	080	080	08	2	5.0	2	1	2	-3.88888888888889	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105053000	http://www.nigeriatoday.ng/2017/11/edo-residents-count-gains-of-anti-crime-strategy-commend-govt-new-cp/
704014595	20171006	201710	2017	2017.7562	NGA	NIGERIA	NGA								CRM	KIDNAPPER						CRM			1	080	080	08	2	5.0	2	1	2	-3.88888888888889	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171105053000	http://www.nigeriatoday.ng/2017/11/edo-residents-count-gains-of-anti-crime-strategy-commend-govt-new-cp/
704014596	20171006	201710	2017	2017.7562	NGA	NIGERIA	NGA								CRM	KIDNAPPER						CRM			1	084	084	08	2	7.0	4	1	4	-3.88888888888889	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105053000	http://www.nigeriatoday.ng/2017/11/edo-residents-count-gains-of-anti-crime-strategy-commend-govt-new-cp/
704014597	20171006	201710	2017	2017.7562	NGA	NIGERIA	NGA								CRM	KIDNAPPER						CRM			1	181	181	18	4	-9.0	4	1	4	-3.88888888888889	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	5	Edo State, Edo, Nigeria	NI	NI37	191281	6.5	6	29623	20171105053000	http://www.nigeriatoday.ng/2017/11/edo-residents-count-gains-of-anti-crime-strategy-commend-govt-new-cp/
704014598	20171029	201710	2017	2017.8192											NPL	RASUWA	NPL								0	046	046	04	1	7.0	2	1	2	0.892857142857139	0								4	Rasuwa, Nepal (general), Nepal	NP	NP00	22351	28.2812	85.3898	-1022531	4	Rasuwa, Nepal (general), Nepal	NP	NP00	22351	28.2812	85.3898	-1022531	20171105053000	http://kathmandupost.ekantipur.com/news/2017-11-05/nea-to-sign-ppa-in-dollars-after-4-year-gap.html
704014599	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	2	1	2	1.53452685421995	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171105053000	https://www.kpvi.com/news/political/evan-frasure-to-resign-from-bannock-county-commission-for-federal/article_73db2852-3df7-5ee5-9198-9443fb40d28a.html
704014600	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	6	1	6	1.53452685421995	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171105053000	https://www.kpvi.com/news/political/evan-frasure-to-resign-from-bannock-county-commission-for-federal/article_73db2852-3df7-5ee5-9198-9443fb40d28a.html
704014601	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			USA	UTAH	USA								1	190	190	19	4	-10.0	1	1	1	-7.2289156626506	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105053000	https://www.environmentguru.com/pages/elements/element.aspx?id=5703629
704014602	20171029	201710	2017	2017.8192	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		BUS	BUSINESS						BUS			1	192	192	19	4	-9.5	10	1	10	0.740740740740736	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171105053000	http://www.hindustantimes.com/business-news/world-bank-says-india-could-be-a-high-middle-income-economy-in-30-years-what-does-this-mean/story-KGshH20TZqQrGnZFm7kzbJ.html
704014603	20171029	201710	2017	2017.8192	NPL	RASUWA	NPL																		0	046	046	04	1	7.0	2	1	2	0.892857142857139	4	Rasuwa, Nepal (general), Nepal	NP	NP00	22351	28.2812	85.3898	-1022531	0								4	Rasuwa, Nepal (general), Nepal	NP	NP00	22351	28.2812	85.3898	-1022531	20171105053000	http://kathmandupost.ekantipur.com/news/2017-11-05/nea-to-sign-ppa-in-dollars-after-4-year-gap.html
704014604	20171029	201710	2017	2017.8192	USA	UNITED STATES	USA																		1	110	110	11	3	-2.0	1	1	1	-1.7170891251022	3	Brown University, Rhode Island, United States	US	USRI	RI007	41.8262	-71.3976	1219651	0								3	Brown University, Rhode Island, United States	US	USRI		41.8262	-71.3976	1219651	20171105053000	http://www.woonsocketcall.com/news/loud-here-radio-s-independent-man-finds-home-in-northern/article_3cf33144-c114-11e7-8faf-9fc998a813d2.html
704014605	20171029	201710	2017	2017.8192	USA	UTAH	USA								GOV	PRESIDENT						GOV			1	190	190	19	4	-10.0	1	1	1	-7.2289156626506	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105053000	https://www.environmentguru.com/pages/elements/element.aspx?id=5703629
704014606	20171029	201710	2017	2017.8192	USA	UTAH	USA								USAGOV	UNITED STATES	USA					GOV			1	190	190	19	4	-10.0	1	1	1	-7.2289156626506	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105053000	https://www.environmentguru.com/pages/elements/element.aspx?id=5703629
704014607	20171029	201710	2017	2017.8192	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	1.53452685421995	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20171105053000	https://www.kpvi.com/news/political/evan-frasure-to-resign-from-bannock-county-commission-for-federal/article_73db2852-3df7-5ee5-9198-9443fb40d28a.html
704014608	20171029	201710	2017	2017.8192	USAGOV	UNITED STATES	USA					GOV			USA	UTAH	USA								1	190	190	19	4	-10.0	1	1	1	-7.2289156626506	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171105053000	https://www.environmentguru.com/pages/elements/element.aspx?id=5703629
704014609	20171104	201711	2017	2017.8329											GOV	KINGDOM						GOV			0	042	042	04	1	1.9	6	1	6	-3.83959044368601	0								4	Al-Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014610	20171104	201711	2017	2017.8329	BUS	BUSINESS						BUS													1	010	010	01	1	0.0	2	1	2	-2.41545893719807	4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	0								4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/mujuru-s-party-now-homeless
704014611	20171104	201711	2017	2017.8329	BUS	BUSINESS						BUS			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	4	1	4	-2.41545893719807	4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/mujuru-s-party-now-homeless
704014612	20171104	201711	2017	2017.8329	COP	POLICE						COP			ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	173	173	17	4	-5.0	3	1	3	-7.62527233115469	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/zim-police-arrest-us-citizen-over-tweet
704014613	20171104	201711	2017	2017.8329	GOV	KINGDOM						GOV													0	043	043	04	1	2.8	6	1	6	-3.83959044368601	4	Al-Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014614	20171104	201711	2017	2017.8329	GOV	KINGDOM						GOV			SYR	SYRIA	SYR								0	043	043	04	1	2.8	2	1	2	-3.83959044368601	4	Al-Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	1	Syria	SY	SY		35	38	SY	4	Al-Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014615	20171104	201711	2017	2017.8329	SAU	RIYADH	SAU								LBN	LEBANON	LBN								1	0831	083	08	2	5.0	2	1	2	-3.83959044368601	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014616	20171104	201711	2017	2017.8329	SAU	RIYADH	SAU								LBNGOV	LEBANON	LBN					GOV			1	0831	083	08	2	5.0	3	1	3	-3.83959044368601	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014617	20171104	201711	2017	2017.8329	SAU	RIYADH	SAU								LBNGOV	LEBANON	LBN					GOV			1	0831	083	08	2	5.0	2	1	2	-3.83959044368601	4	Ministry Of Foreign Affairs, Amanat al `Asimah, Yemen	YM	YM26	32956	15.3497	44.197	10643669	4	Ministry Of Foreign Affairs, Amanat al `Asimah, Yemen	YM	YM26	32956	15.3497	44.197	10643669	4	Ministry Of Foreign Affairs, Amanat al `Asimah, Yemen	YM	YM26	32956	15.3497	44.197	10643669	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014618	20171104	201711	2017	2017.8329	SYR	SYRIA	SYR								GOV	KINGDOM						GOV			0	042	042	04	1	1.9	2	1	2	-3.83959044368601	1	Syria	SY	SY		35	38	SY	4	Al-Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	4	Al-Sabhan, Sadah, Yemen	YM	YM15	32927	17.2982	43.3798	11172593	20171105053000	http://www.newsofbahrain.com/viewNews.php?ppId=39258&TYPE=Posts&pid=22&MNU=3&SUB=2
704014619	20171104	201711	2017	2017.8329	ZWE	ZIMBABWE	ZWE								ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	173	173	17	4	-5.0	2	1	2	-7.62527233115469	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/zim-police-arrest-us-citizen-over-tweet
704014620	20171104	201711	2017	2017.8329	ZWEBUS	ZIMBABWE	ZWE					BUS			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	1	1	1	-2.41545893719807	4	Borrowdale, Harare, Zimbabwe	ZI	ZI10	40197	-17.7567	31.1036	-2307681	4	Borrowdale, Harare, Zimbabwe	ZI	ZI10	40197	-17.7567	31.1036	-2307681	4	Borrowdale, Harare, Zimbabwe	ZI	ZI10	40197	-17.7567	31.1036	-2307681	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/mujuru-s-party-now-homeless
704014621	20171104	201711	2017	2017.8329	ZWEBUS	ZIMBABWE	ZWE					BUS			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	1	1	1	-2.41545893719807	4	Borrowdale, Harare, Zimbabwe	ZI	ZI10	40197	-17.7567	31.1036	-2307681	4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	4	Nyandoro, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-18.3519	31.1607	-2320794	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/mujuru-s-party-now-homeless
704014622	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	8	1	8	-5.34670008354219	0								4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20171105053000	http://www.thearabweekly.com/Opinion/9601/France-and-Americas-shadow-war-in-Africa
704014623	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								0	112	112	11	3	-2.0	2	1	2	-5.34670008354219	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bamako, Bamako, Mali	ML	ML01	81878	12.65	-8	-1064708	20171105053000	http://www.thearabweekly.com/Opinion/9601/France-and-Americas-shadow-war-in-Africa
704014624	20171105	201711	2017	2017.8356											ARE	DUBAI	ARE								1	080	080	08	2	5.0	3	1	3	-8.21484992101106	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171105053000	http://www.camdenadvertiser.com.au/story/5019820/straw-director-in-massive-ato-tax-fraud-pleads-guilty/?cs=4072
704014625	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	010	010	01	1	0.0	4	1	4	-1.04384133611691	0								4	Pioneer Bay, Queensland, Australia	AS	AS04	40197	-20.2456	148.711	-1595362	4	Pioneer Bay, Queensland, Australia	AS	AS04	40197	-20.2456	148.711	-1595362	20171105053000	https://www.whitsundaytimes.com.au/news/odowd-calls-for-re-think-on-dual-citizenship-law/3257671/
704014626	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-1.19760479041916	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171105053000	https://www.cqnews.com.au/news/odowd-calls-for-re-think-on-dual-citizenship-law/3257671/
704014627	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	014	014	01	1	0.0	4	1	4	-1.04384133611691	0								4	Pioneer Bay, Queensland, Australia	AS	AS04	40197	-20.2456	148.711	-1595362	4	Pioneer Bay, Queensland, Australia	AS	AS04	40197	-20.2456	148.711	-1595362	20171105053000	https://www.whitsundaytimes.com.au/news/odowd-calls-for-re-think-on-dual-citizenship-law/3257671/
704014628	20171105	201711	2017	2017.8356											AUS	SYDNEY	AUS								1	042	042	04	1	1.9	6	1	6	-8.21484992101106	0								4	Double Bay, New South Wales, Australia	AS	AS02	5086	-33.9985	151.068	11395003	4	Double Bay, New South Wales, Australia	AS	AS02	5086	-33.9985	151.068	11395003	20171105053000	http://www.camdenadvertiser.com.au/story/5019820/straw-director-in-massive-ato-tax-fraud-pleads-guilty/?cs=4072
704014629	20171105	201711	2017	2017.8356											AUS	AUSTRALIAN	AUS								1	173	173	17	4	-5.0	5	1	5	-8.21484992101106	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105053000	http://www.camdenadvertiser.com.au/story/5019820/straw-director-in-massive-ato-tax-fraud-pleads-guilty/?cs=4072
704014630	20171105	201711	2017	2017.8356											BRAMIL	BRAZILIAN	BRA					MIL			1	062	062	06	2	7.4	8	1	8	-8.7378640776699	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20171105053000	https://www.smithsonianchannel.com/shows/air-disasters/carnage-in-sao-paolo/802/3439442
704014631	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			1	043	043	04	1	2.8	3	1	3	-3.65853658536585	0								5	Manicaland Province, Manicaland, Zimbabwe	ZI	ZI01	40197	-19	32.5	-2315258	5	Manicaland Province, Manicaland, Zimbabwe	ZI	ZI01	40197	-19	32.5	-2315258	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/chimene-warns-asian-business-people
704014632	20171105	201711	2017	2017.8356											BUS	SHOP OWNER						BUS			1	043	043	04	1	2.8	5	1	5	2.77227722772278	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171105053000	http://www.thesundaily.my/news/2017/11/05/senior-citizen-looks-forward-second-royal-encounter
704014633	20171105	201711	2017	2017.8356											BUS	SHOP OWNER						BUS			0	043	043	04	1	2.8	5	1	5	-8.4194977843427	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171105053000	http://www.thesundaily.my/news/2017/11/05/lebanon-hariri-exit-raises-spectre-fresh-war
704014634	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	190	190	19	4	-10.0	5	1	5	-2.33943002977457	0								4	Badagry, Lagos, Nigeria	NI	NI05	22926	6.41667	2.88333	-2001402	4	Badagry, Lagos, Nigeria	NI	NI05	22926	6.41667	2.88333	-2001402	20171105053000	http://thenationonlineng.net/many-unresolved-crisis-intels/
704014635	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	020	020	02	1	3.0	2	1	2	-2.0501138952164	0								4	Gezhouba, Hubei, China	CH	CH12	13129	30.7408	111.255	-1906751	4	Gezhouba, Hubei, China	CH	CH12	13129	30.7408	111.255	-1906751	20171105053000	http://kathmandupost.ekantipur.com/news/2017-11-05/technical-glitch-puts-off-transmission-test.html
704014636	20171105	201711	2017	2017.8356											CHN	BEIJING	CHN								1	036	036	03	1	4.0	5	1	5	3.17460317460317	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171105053000	http://www.bernama.com/bernama/v8/wn/newsworld.php?id=1407317
704014637	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	-7.3943661971831	0								4	Lalang, Guangxi, China	CH	CH16	13062	24.55	108.267	-1913948	4	Lalang, Guangxi, China	CH	CH16	13062	24.55	108.267	-1913948	20171105053000	http://www.thesundaily.my/news/2017/11/05/claim-we-are-selling-out-china-stupid-says-najib-update
704014638	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	100	100	10	3	-5.0	10	1	10	-7.3943661971831	0								4	Lalang, Guangxi, China	CH	CH16	13062	24.55	108.267	-1913948	4	Lalang, Guangxi, China	CH	CH16	13062	24.55	108.267	-1913948	20171105053000	http://www.thesundaily.my/news/2017/11/05/claim-we-are-selling-out-china-stupid-says-najib-update
704014639	20171105	201711	2017	2017.8356											COP	POLICE						COP			0	173	173	17	4	-5.0	8	1	8	-4.89690721649484	0								3	Hampshire County, Massachusetts, United States	US	USMA		42.3334	-72.5829	606934	3	Hampshire County, Massachusetts, United States	US	USMA		42.3334	-72.5829	606934	20171105053000	http://www.telegram.com/news/20171104/senate-criminal-reform-bill-addresses-juvenile-justice-changing-age-of-adulthood
704014640	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-1.69491525423729	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171105053000	http://www.wbko.com/content/news/KSP-investigating-Muhlenberg-County-homicide--455295593.html
704014641	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	046	046	04	1	7.0	30	3	30	-4.83642513609217	0								0								0								20171105053000	http://ksn.com/2017/11/04/wichita-police-see-recent-spike-in-robberies/
704014642	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	111	111	11	3	-2.0	10	1	10	-3.65853658536585	0								5	Manicaland Province, Manicaland, Zimbabwe	ZI	ZI01	40197	-19	32.5	-2315258	5	Manicaland Province, Manicaland, Zimbabwe	ZI	ZI01	40197	-19	32.5	-2315258	20171105053000	https://www.dailynews.co.zw/articles/2017/11/05/chimene-warns-asian-business-people
704014643	20171105	201711	2017	2017.8356											DEU	GERMAN	DEU								1	182	182	18	4	-9.5	7	1	7	-7.00218818380744	0								4	Taj Mahal, Uttar Pradesh, India	IN	IN36	70264	27.1667	78.05	-2112378	4	Taj Mahal, Uttar Pradesh, India	IN	IN36	70264	27.1667	78.05	-2112378	20171105053000	http://www.firstpost.com/india/uttar-pradesh-german-national-beaten-up-in-sonbhadra-after-ignoring-greetings-accused-arrested-4193753.html
704014644	20171105	201711	2017	2017.8356											DEU	GERMAN	DEU								1	182	182	18	4	-9.5	1	1	1	-7.00218818380744	0								1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105053000	http://www.firstpost.com/india/uttar-pradesh-german-national-beaten-up-in-sonbhadra-after-ignoring-greetings-accused-arrested-4193753.html
704014645	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	020	020	02	1	3.0	6	1	6	-0.29112081513829	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171105053000	http://www.thenewstribune.com/news/local/education/article182863356.html
704014646	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			0	020	020	02	1	3.0	4	1	4	-0.29112081513829	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171105053000	http://www.thenewstribune.com/news/local/education/article182863356.html
704014647	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	031	031	03	1	5.2	10	1	10	1.05580693815988	0								0								0								20171105053000	https://www.rustonleader.com/node/80749
