704505137	20161107	201611	2016	2016.8411	USA	CALIF	USA								USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		0	043	043	04	1	2.8	6	1	6	-3.16358024691358	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107024500	http://www.vancouversun.com/news/world/trump+hinted+review+anti+russia+sought+records+harm+clinton/15540445/story.html
704505138	20161107	201611	2016	2016.8411	USACVL	SOUTH DAKOTA	USA					CVL			USA	SOUTH DAKOTA	USA								0	120	120	12	3	-4.0	6	1	6	0.33783783783784	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171107024500	http://wncn.com/ap/voters-may-see-cannabis-tobacco-tax-on-south-dakota-ballot/
704505139	20161107	201611	2016	2016.8411	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		RUS	RUSSIA	RUS								0	043	043	04	1	2.8	7	1	7	-3.16358024691358	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107024500	http://www.vancouversun.com/news/world/trump+hinted+review+anti+russia+sought+records+harm+clinton/15540445/story.html
704505140	20161107	201611	2016	2016.8411	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		USA	CALIF	USA								0	042	042	04	1	1.9	6	1	6	-3.16358024691358	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107024500	http://www.vancouversun.com/news/world/trump+hinted+review+anti+russia+sought+records+harm+clinton/15540445/story.html
704505141	20161107	201611	2016	2016.8411	USAGOVLEG	DANA ROHRABACHER	USA					GOV	LEG		USA	CALIF	USA								0	043	043	04	1	2.8	3	1	3	-3.16358024691358	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107024500	http://www.vancouversun.com/news/world/trump+hinted+review+anti+russia+sought+records+harm+clinton/15540445/story.html
704505142	20171008	201710	2017	2017.7616											GOV	KINGDOM						GOV			0	043	043	04	1	2.8	6	1	6	-5.92105263157895	0								3	First Baptist Church, New York, United States	US	USNY		42.744	-75.1791	977500	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107024500	http://theweek.com/speedreads/735790/air-force-failed-enter-texas-shooters-domestic-violence-convictions-into-database
704505143	20171008	201710	2017	2017.7616											GOV	KINGDOM						GOV			1	043	043	04	1	2.8	2	1	2	-5.67663456664978	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107024500	http://theweek.com/speedreads/735794/trump-tweets-approval-saudi-arabias-political-purge
704505144	20171008	201710	2017	2017.7616	GBR	UNITED KINGDOM	GBR								NGA	NIGERIA	NGA								1	084	084	08	2	7.0	5	1	5	-2.7382256297919	4	Shepperton, Surrey, United Kingdom	UK	UKN7	40133	51.3833	-0.433333	-2607611	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171107024500	http://234vibesnews.com/2017/11/07/united-kingdom-says-briton-kidnapped-in-nigeria-last-month.html
704505145	20171008	201710	2017	2017.7616	GOV	KINGDOM						GOV													0	042	042	04	1	1.9	6	1	6	-5.92105263157895	3	First Baptist Church, New York, United States	US	USNY	NY077	42.744	-75.1791	977500	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107024500	http://theweek.com/speedreads/735790/air-force-failed-enter-texas-shooters-domestic-violence-convictions-into-database
704505146	20171008	201710	2017	2017.7616	GOV	KINGDOM						GOV													1	042	042	04	1	1.9	1	1	1	-5.67663456664978	1	Iran	IR	IR		32	53	IR	0								3	Brooklyn, New York, United States	US	USNY	NY025	42.3442	-75.1704	944840	20171107024500	http://theweek.com/speedreads/735794/trump-tweets-approval-saudi-arabias-political-purge
704505147	20171008	201710	2017	2017.7616	GOV	KINGDOM						GOV													1	042	042	04	1	1.9	1	1	1	-5.67663456664978	1	Iran	IR	IR		32	53	IR	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107024500	http://theweek.com/speedreads/735794/trump-tweets-approval-saudi-arabias-political-purge
704505148	20171008	201710	2017	2017.7616	GOV	PRESIDENT						GOV			LEG	CONGRESS						LEG			0	040	040	04	1	1.0	10	1	10	-0.98814229249012	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107024500	http://www.news18.com/news/politics/politics-of-protection-why-hardik-patel-jignesh-mevani-have-rejected-police-security-1569039.html
704505149	20171008	201710	2017	2017.7616	GOV	KINGDOM						GOV			SAU	SAUDI ARABIA	SAU								1	043	043	04	1	2.8	2	1	2	-5.67663456664978	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107024500	http://theweek.com/speedreads/735794/trump-tweets-approval-saudi-arabias-political-purge
704505150	20171008	201710	2017	2017.7616	IGOUNOLEG	THE UN		UNO				IGO	LEG		MMR	MYANMAR	MMR								0	043	043	04	1	2.8	7	1	7	-3.89610389610389	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171107024500	https://www.newsday.com/news/world/un-myanmar-rohingya-muslim-attacks-1.14789976
704505151	20171008	201710	2017	2017.7616	LEG	CONGRESS						LEG			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	10	1	10	-0.98814229249012	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171107024500	http://www.news18.com/news/politics/politics-of-protection-why-hardik-patel-jignesh-mevani-have-rejected-police-security-1569039.html
704505152	20171008	201710	2017	2017.7616	MMR	MYANMAR	MMR								IGOUNOLEG	THE UN		UNO				IGO	LEG		0	042	042	04	1	1.9	7	1	7	-3.89610389610389	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171107024500	https://www.newsday.com/news/world/un-myanmar-rohingya-muslim-attacks-1.14789976
704505153	20171008	201710	2017	2017.7616	NGA	NIGERIA	NGA								GBR	BRITON	GBR								1	0841	084	08	2	7.0	8	1	8	-2.7382256297919	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107024500	http://234vibesnews.com/2017/11/07/united-kingdom-says-briton-kidnapped-in-nigeria-last-month.html
704505154	20171008	201710	2017	2017.7616	SAU	SAUDI ARABIA	SAU								GOV	KINGDOM						GOV			1	042	042	04	1	1.9	2	1	2	-5.67663456664978	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107024500	http://theweek.com/speedreads/735794/trump-tweets-approval-saudi-arabias-political-purge
704505155	20171031	201710	2017	2017.8247	AUSJUD	AUSTRALIA	AUS					JUD			AUS	AUSTRALIA	AUS								0	128	128	12	3	-5.0	10	1	10	-2.30414746543779	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107024500	http://www.gulf-times.com/story/570132/Australian-politicians-told-to-prove-their-citizen
704505156	20171031	201710	2017	2017.8247	BUS	COMPANY						BUS			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-1.19331742243437	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107024500	https://www.cnbc.com/2017/11/06/reuters-america-analysis-bargaining-chip-china-seen-closely-scrutinising-qualcomm-broadcom-deal.html
704505157	20171031	201710	2017	2017.8247	GOVGOVMIL	PRESIDENT						GOV	GOV	MIL	GOV	PRESIDENT						GOV			0	010	010	01	1	0.0	20	2	20	-1.23371707162199	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107024500	http://krvn.com/abc_world/trump-heads-to-south-korea-amid-nuclear-tensions-with-north-abcid35992514/
704505158	20171031	201710	2017	2017.8247	IRN	IRAN	IRN								GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	1	1	1	-5.6637168141593	1	Iran	IR	IR		32	53	IR	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107024500	https://stv.tv/news/uk/1401646-boris-johnson-s-serious-mistake-could-add-years-to-sentence-of-nazanin-za/
704505159	20171031	201710	2017	2017.8247	JUD	PROSECUTOR						JUD			UKR	UKRAINE	UKR								1	173	173	17	4	-5.0	1	1	1	-3.66713681241185	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107024500	http://www.kkfi.org/program-episodes/special-prosecutor-mueller-indictments-devils-chessboard-allen-dulles-cia-rise-americas-secret-government/
704505160	20171031	201710	2017	2017.8247	JUD	PROSECUTOR						JUD			UKR	UKRAINE	UKR								1	173	173	17	4	-5.0	1	1	1	-3.66713681241185	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107024500	http://www.kkfi.org/program-episodes/special-prosecutor-mueller-indictments-devils-chessboard-allen-dulles-cia-rise-americas-secret-government/
704505161	20171031	201710	2017	2017.8247	MED	MEDIA						MED			SGP	SINGAPORE	SGP								1	042	042	04	1	1.9	5	1	5	1.15163147792707	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	20171107024500	http://www.travelweekly.com.au/article/exclusive-singapore-tourism-board-ceo/
704505162	20171031	201710	2017	2017.8247	SGP	SINGAPORE	SGP								MED	MEDIA						MED			1	043	043	04	1	2.8	5	1	5	1.15163147792707	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	4	Changi, Singapore (general), Singapore	SN	SN00	18585	1.34167	103.964	-73644	20171107024500	http://www.travelweekly.com.au/article/exclusive-singapore-tourism-board-ceo/
704505163	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	084	084	08	2	7.0	2	1	2	-1.59045725646123	3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	0								3	Portland, Oregon, United States	US	USOR	OR051	45.5235	-122.676	1136645	20171107024500	http://www.eastoregonian.com/eo/editorials/20171106/our-view-looking-for-leadership-not-more-excuses
704505164	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								BUS	COMPANY						BUS			0	043	043	04	1	2.8	2	1	2	-1.19331742243437	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107024500	https://www.cnbc.com/2017/11/06/reuters-america-analysis-bargaining-chip-china-seen-closely-scrutinising-qualcomm-broadcom-deal.html
704505165	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					0	013	013	01	1	0.4	1	1	1	-3.18021201413428	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107024500	http://thegardenisland.com/news/world/trump-texas-mass-shooting-is-about-mental-health-not-guns/article_a791f14a-4d6e-55bf-be46-3f8bb74b313b.html
704505166	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								MOS	ISLAMIC				MOS					0	020	020	02	1	3.0	1	1	1	-3.18021201413428	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107024500	http://thegardenisland.com/news/world/trump-texas-mass-shooting-is-about-mental-health-not-guns/article_a791f14a-4d6e-55bf-be46-3f8bb74b313b.html
704505167	20171106	201711	2017	2017.8384											COP	POLICE						COP			1	173	173	17	4	-5.0	10	1	10	-8.84337806461049	0								3	Evanston, Illinois, United States	US	USIL	IL031	42.0411	-87.6901	408101	3	Cook County, Illinois, United States	US	USIL		41.8334	-87.8501	1784766	20171107024500	http://evanstonnow.com/comment/reply/78682
704505168	20171106	201711	2017	2017.8384											SDN	SUDAN	SDN								1	010	010	01	1	0.0	3	1	3	1.06382978723405	0								4	Kurdufan, Shamal Kurdufan, Sudan	SU	SU56	37089	13.0833	30.35	-9440	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171107024500	http://news.sudanvisiondaily.com/index.php/new-posts/local-news/10813-a-l-bashir-announces-launching-of-project-of-green-darfur-future
704505169	20171106	201711	2017	2017.8384											SDN	SUDAN	SDN								1	010	010	01	1	0.0	1	1	1	1.06382978723405	0								5	Blue Nile, An Nil al Azraq, Sudan	SU	SU42	37041	11.15	34.1	315383	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171107024500	http://news.sudanvisiondaily.com/index.php/new-posts/local-news/10813-a-l-bashir-announces-launching-of-project-of-green-darfur-future
704505170	20171106	201711	2017	2017.8384											SDN	SUDAN	SDN								1	030	030	03	1	4.0	4	1	4	1.06382978723405	0								4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171107024500	http://news.sudanvisiondaily.com/index.php/new-posts/local-news/10813-a-l-bashir-announces-launching-of-project-of-green-darfur-future
704505171	20171106	201711	2017	2017.8384											USA	UNITED STATES	USA								0	036	036	03	1	4.0	4	1	4	-8.84337806461049	0								3	Sugar Grove, Illinois, United States	US	USIL		41.7614	-88.4437	419300	3	Sugar Grove, Illinois, United States	US	USIL		41.7614	-88.4437	419300	20171107024500	http://evanstonnow.com/comment/reply/78682
704505172	20171106	201711	2017	2017.8384	AUS	CANBERRA	AUS								FRA	FRANCE	FRA								1	043	043	04	1	2.8	8	1	8	3.65071366310743	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505173	20171106	201711	2017	2017.8384	AUS	CANBERRA	AUS								GOV	CHIEF MINISTER						GOV			1	043	043	04	1	2.8	12	1	12	3.65071366310743	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505174	20171106	201711	2017	2017.8384	CVL	RESIDENTS						CVL													0	010	010	01	1	0.0	10	1	10	-2.33812949640288	4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	0								4	Kedah, Kelantan, Malaysia	MY	MY03	37360	5.48333	102.1	-2403052	20171107024500	http://www.theedgemarkets.com/article/malaysians-unite-penang-flood-relief-efforts
704505175	20171106	201711	2017	2017.8384	FRA	FRANCE	FRA								AUS	CANBERRA	AUS								1	013	013	01	1	0.4	4	1	4	3.65071366310743	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505176	20171106	201711	2017	2017.8384	FRA	FRANCE	FRA								AUS	CANBERRA	AUS								1	042	042	04	1	1.9	8	1	8	3.65071366310743	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505177	20171106	201711	2017	2017.8384	FRAGOV	FRANCE	FRA					GOV			AUS	CANBERRA	AUS								1	013	013	01	1	0.4	4	1	4	3.65071366310743	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	1	France	FR	FR		46	2	FR	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505178	20171106	201711	2017	2017.8384	GOV	CHIEF MINISTER						GOV			AUS	CANBERRA	AUS								1	010	010	01	1	0.0	12	1	12	3.65071366310743	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505179	20171106	201711	2017	2017.8384	GOV	CHIEF MINISTER						GOV			AUS	CANBERRA	AUS								1	042	042	04	1	1.9	12	1	12	3.65071366310743	1	France	FR	FR		46	2	FR	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107024500	http://citynews.com.au/2017/free-nosey-around-strangers-living-rooms/
704505180	20171106	201711	2017	2017.8384	OPP	THE OPPOSITION						OPP			NGA	NIGERIA	NGA								1	141	141	14	3	-6.5	6	1	6	1.89274447949527	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171107024500	https://www.thisdaylive.com/index.php/2017/11/07/37-parties-endorse-enugu-council-poll-as-credible/
704505181	20171106	201711	2017	2017.8384	OPP	THE OPPOSITION						OPP			PTY	POLITICAL PARTIES									1	141	141	14	3	-6.5	4	1	4	1.89274447949527	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	4	Enugu, Enugu, Nigeria	NI	NI47	191302	6.4402	7.4943	-2006530	20171107024500	https://www.thisdaylive.com/index.php/2017/11/07/37-parties-endorse-enugu-council-poll-as-credible/
704505182	20171106	201711	2017	2017.8384	REL	WORSHIPER									USA	UNITED STATES	USA								0	190	190	19	4	-10.0	1	1	1	-2.95475530932595	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107024500	https://www.episcopalcafe.com/reactions-to-the-sutherland-springs-shooting-calls-for-action-as-well-as-prayer/
704505183	20171106	201711	2017	2017.8384	REL	WORSHIPER									USA	TEXAS	USA								0	190	190	19	4	-10.0	4	1	4	-2.95475530932595	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107024500	https://www.episcopalcafe.com/reactions-to-the-sutherland-springs-shooting-calls-for-action-as-well-as-prayer/
704505184	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	036	036	03	1	4.0	4	1	4	-8.84337806461049	3	Sugar Grove, Illinois, United States	US	USIL	IL089	41.7614	-88.4437	419300	0								3	Sugar Grove, Illinois, United States	US	USIL		41.7614	-88.4437	419300	20171107024500	http://evanstonnow.com/comment/reply/78682
704505185	20171106	201711	2017	2017.8384	USA	UNITED STATES	USA																		0	173	173	17	4	-5.0	4	1	4	-8.84337806461049	3	Sugar Grove, Illinois, United States	US	USIL	IL089	41.7614	-88.4437	419300	0								3	Elmwood, Illinois, United States	US	USIL	IL143	40.7778	-89.9665	407949	20171107024500	http://evanstonnow.com/comment/reply/78682
704505186	20171107	201711	2017	2017.8411											AFG	AFGHAN	AFG								0	112	112	11	3	-2.0	2	1	2	-0.42016806722689	0								4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107024500	https://www.dawn.com/news/1368817/pakistan-determined-to-expand-ties-with-iran-bajwa
704505187	20171107	201711	2017	2017.8411											AFG	AFGHANISTAN	AFG								0	112	112	11	3	-2.0	2	1	2	-0.42016806722689	0								1	Afghanistan	AF	AF		33	66	AF	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107024500	https://www.dawn.com/news/1368817/pakistan-determined-to-expand-ties-with-iran-bajwa
