703955596	20161104	201611	2016	2016.8329	CRM	RUNNER						CRM			CVL	HIKER						CVL			1	057	057	05	1	8.0	2	1	2	-4.74040632054177	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20171104214500	http://vancouversun.com/news/local-news/battle-for-the-mountain-trail-users-fight-proposed-gravel-mine-on-sumas-mountain
703955597	20161104	201611	2016	2016.8329	CRM	RUNNER						CRM			CVL	HIKER						CVL			1	111	111	11	3	-2.0	2	1	2	-4.74040632054177	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20171104214500	http://vancouversun.com/news/local-news/battle-for-the-mountain-trail-users-fight-proposed-gravel-mine-on-sumas-mountain
703955598	20161104	201611	2016	2016.8329	CVL	HIKER						CVL			CRM	RUNNER						CRM			1	057	057	05	1	8.0	2	1	2	-4.74040632054177	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20171104214500	http://vancouversun.com/news/local-news/battle-for-the-mountain-trail-users-fight-proposed-gravel-mine-on-sumas-mountain
703955599	20161104	201611	2016	2016.8329	GOV	GOVERNMENT						GOV													1	172	172	17	4	-5.0	5	1	5	-0.28011204481793	4	Bhawan, Uttar Pradesh, India	IN	IN36	17937	27.6154	79.6429	10452950	0								4	Bhawan, Uttar Pradesh, India	IN	IN36	17937	27.6154	79.6429	10452950	20171104214500	http://www.easternmirrornagaland.com/manipurs-oppn-parties-to-observe-nov-8-black-day/
703955600	20161104	201611	2016	2016.8329	GOV	PRESIDENT						GOV			IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		1	040	040	04	1	1.0	10	1	10	0.974025974025978	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20171104214500	http://www.osundefender.com/nigeria-records-new-exploit-business/
703955601	20161104	201611	2016	2016.8329	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV		GOV	PRESIDENT						GOV			1	040	040	04	1	1.0	10	1	10	0.974025974025978	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	5	Kano State, Kano, Nigeria	NI	NI29	191066	11.5	8.5	-2014618	20171104214500	http://www.osundefender.com/nigeria-records-new-exploit-business/
703955602	20171005	201710	2017	2017.7534											INDGOV	DELHI	IND					GOV			0	046	046	04	1	7.0	1	1	1	0.7183908045977	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171104214500	http://kashmirreader.com/2017/11/05/interlocutor-despatches-invitations/
703955603	20171005	201710	2017	2017.7534	INDGOV	DELHI	IND					GOV													0	046	046	04	1	7.0	1	1	1	0.7183908045977	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171104214500	http://kashmirreader.com/2017/11/05/interlocutor-despatches-invitations/
703955604	20171005	201710	2017	2017.7534	ZWEGOV	ZIMBABWEAN	ZWE					GOV			ZWEJUD	ZIMBABWE	ZWE					JUD			1	060	060	06	2	6.0	3	1	3	-6.37119113573408	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171104214500	http://people.com/crime/american-woman-jailed-zimbabwe-over-mean-tweets-about-zimbabwean-president/
703955605	20171005	201710	2017	2017.7534	ZWEJUD	ZIMBABWE	ZWE					JUD			ZWEGOV	ZIMBABWEAN	ZWE					GOV			1	173	173	17	4	-5.0	3	1	3	-6.37119113573408	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171104214500	http://people.com/crime/american-woman-jailed-zimbabwe-over-mean-tweets-about-zimbabwean-president/
