705634680	20071113	200711	2007	2007.8575	PHL	PHILIPPINE	PHL								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	5	1	5	4.5398773006135	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171110101500	http://www.philstar.com/headlines/2017/11/10/1757564/trump-lauds-philippines-closing-gender-gap-heaps-praises-other-asian
705634681	20071113	200711	2007	2007.8575	PHL	PHILIPPINE	PHL								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	2	1	2	4.5398773006135	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171110101500	http://www.philstar.com/headlines/2017/11/10/1757564/trump-lauds-philippines-closing-gender-gap-heaps-praises-other-asian
705634682	20071113	200711	2007	2007.8575	PHL	PHILIPPINE	PHL								GOV	PRESIDENT						GOV			1	051	051	05	1	3.4	3	1	3	4.5398773006135	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171110101500	http://www.philstar.com/headlines/2017/11/10/1757564/trump-lauds-philippines-closing-gender-gap-heaps-praises-other-asian
705634683	20161110	201611	2016	2016.8493											MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	4	1	4	-1.04712041884816	0								4	Salor, Kelantan, Malaysia	MY	MY03	37362	6.04081	102.199	-2373036	4	Salor, Kelantan, Malaysia	MY	MY03	37362	6.04081	102.199	-2373036	20171110101500	http://www.freemalaysiatoday.com/category/nation/2017/11/10/husam-claims-rm90-million-sent-to-pas-via-local-bank/
705634684	20161110	201611	2016	2016.8493											ZWE	ZIMBABWE	ZWE								1	111	111	11	3	-2.0	4	1	4	-0.62111801242236	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110101500	http://allafrica.com/stories/201711100336.html
705634685	20161110	201611	2016	2016.8493	AUS	AUSTRALIAN	AUS																		0	043	043	04	1	2.8	8	1	8	3.33333333333334	4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	0								4	Illawarra, Victoria, Australia	AS	AS07	5410	-37.0667	142.7	-1579342	20171110101500	http://www.illawarramercury.com.au/story/5043761/letters-november-11-fully-fund-redevelopment/?cs=304
705634686	20161110	201611	2016	2016.8493	BUS	COMPANIES						BUS													1	084	084	08	2	7.0	2	1	2	-0.28063610851263	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171110101500	https://www.thespiritsbusiness.com/2017/11/craft-spirits-boom-is-inevitable/
705634687	20161110	201611	2016	2016.8493	BUS	COMPANIES						BUS													1	084	084	08	2	7.0	3	1	3	-0.28063610851263	4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	0								4	Glasgow, Glasgow City, United Kingdom	UK	UKV2	40176	55.8333	-4.25	-2597039	20171110101500	https://www.thespiritsbusiness.com/2017/11/craft-spirits-boom-is-inevitable/
705634688	20161110	201611	2016	2016.8493	EDU	SCHOOL						EDU													0	010	010	01	1	0.0	1	1	1	1.30522088353413	4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	0								4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	20171110101500	http://www.thefridaytimes.com/tft/rising-young-filmmakers/
705634689	20161110	201611	2016	2016.8493	EDU	SCHOOL						EDU			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	2	1	2	1.30522088353413	4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	4	Tando Jam, Sindh, Pakistan	PK	PK05	23693	25.4272	68.5362	-2775688	4	Gilgit, Northern Areas, Pakistan	PK	PK07	40421	35.9187	74.3125	-2761060	20171110101500	http://www.thefridaytimes.com/tft/rising-young-filmmakers/
705634690	20161110	201611	2016	2016.8493	EDU	SCHOOL						EDU			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	2	1	2	1.30522088353413	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Jamshoro, Sindh, Pakistan	PK	PK05	23693	25.4394	68.2903	-2763206	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171110101500	http://www.thefridaytimes.com/tft/rising-young-filmmakers/
705634691	20161110	201611	2016	2016.8493	EDU	SCHOOL						EDU			PAK	PAKISTAN	PAK								0	010	010	01	1	0.0	1	1	1	1.30522088353413	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171110101500	http://www.thefridaytimes.com/tft/rising-young-filmmakers/
705634692	20161110	201611	2016	2016.8493	EDU	SCHOOL						EDU			PAK	KARACHI	PAK								0	042	042	04	1	1.9	1	1	1	1.30522088353413	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20171110101500	http://www.thefridaytimes.com/tft/rising-young-filmmakers/
705634693	20161110	201611	2016	2016.8493	EDU	SCHOOL						EDU			PAK	KARACHI	PAK								0	042	042	04	1	1.9	4	1	4	1.30522088353413	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171110101500	http://www.thefridaytimes.com/tft/rising-young-filmmakers/
705634694	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								FRA	FRENCH	FRA								0	036	036	03	1	4.0	1	1	1	-5.41516245487364	1	Iran	IR	IR		32	53	IR	1	France	FR	FR		46	2	FR	1	Iran	IR	IR		32	53	IR	20171110101500	Twitter/BBC Monitoring/(c) BBC
705634695	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								FRA	FRENCH	FRA								0	036	036	03	1	4.0	1	1	1	-5.41516245487364	1	North Korea	KN	KN		40	127	KN	1	Iran	IR	IR		32	53	IR	1	North Korea	KN	KN		40	127	KN	20171110101500	Twitter/BBC Monitoring/(c) BBC
705634696	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								FRAGOV	FRENCH	FRA					GOV			0	036	036	03	1	4.0	5	1	5	-5.41516245487364	1	Iran	IR	IR		32	53	IR	1	France	FR	FR		46	2	FR	1	Iran	IR	IR		32	53	IR	20171110101500	Twitter/BBC Monitoring/(c) BBC
705634697	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								FRAGOV	FRANCE	FRA					GOV			0	036	036	03	1	4.0	2	1	2	-5.41516245487364	1	Iran	IR	IR		32	53	IR	1	France	FR	FR		46	2	FR	1	North Korea	KN	KN		40	127	KN	20171110101500	Twitter/BBC Monitoring/(c) BBC
705634698	20161110	201611	2016	2016.8493	IRN	IRAN	IRN								FRAGOV	FRANCE	FRA					GOV			0	036	036	03	1	4.0	1	1	1	-5.41516245487364	1	North Korea	KN	KN		40	127	KN	1	Iran	IR	IR		32	53	IR	1	North Korea	KN	KN		40	127	KN	20171110101500	Twitter/BBC Monitoring/(c) BBC
