703541997	20171102	201711	2017	2017.8274	KEN	KENYA	KEN																		1	010	010	01	1	0.0	4	1	4	-0.89285714285715	4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	0								4	Uhuru, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8667	-2264044	20171103081500	The Star website/BBC Monitoring/(c) BBC
703541998	20171103	201711	2017	2017.8301											AFG	KABUL	AFG								1	192	192	19	4	-9.5	8	1	8	-5.92334494773519	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103081500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
703541999	20171103	201711	2017	2017.8301											GOV	PRESIDENT						GOV			1	046	046	04	1	7.0	10	1	10	0.57306590257879	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171103081500	Afghan Channel One (1TV), Kabul/BBC Monitoring/(c) BBC
703542000	20171103	201711	2017	2017.8301											IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	1	1	1	-3.7593984962406	0								1	Iraq	IZ	IZ		33	44	IZ	5	Sistan-Baluchestan, Sistan va Baluchestan, Iran	IR	IR04	40997	28.5	60.5	-3085937	20171103081500	Vision of the Islamic Republic of Iran Sistan-Baluchestan Provincial TV in Persian/BBC Monitoring/(c) BBC
703542001	20171103	201711	2017	2017.8301											ISRLAB	ISRAEL	ISR					LAB			1	040	040	04	1	1.0	4	1	4	-2.80373831775701	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103081500	Quotes package from BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
703542002	20171103	201711	2017	2017.8301											MOS	ISLAMIC				MOS					1	040	040	04	1	1.0	10	1	10	-1.67597765363129	0								0								0								20171103081500	Vision of the Islamic Republic of Iran Kordestan TV, Sanandaj/BBC Monitoring/(c) BBC
703542003	20171103	201711	2017	2017.8301											MOS	ISLAMIC				MOS					1	046	046	04	1	7.0	10	1	10	-1.67597765363129	0								0								0								20171103081500	Vision of the Islamic Republic of Iran Kordestan TV, Sanandaj/BBC Monitoring/(c) BBC
703542004	20171103	201711	2017	2017.8301											PSE	GAZA	PSE								1	040	040	04	1	1.0	1	1	1	-2.80373831775701	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103081500	Quotes package from BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
703542005	20171103	201711	2017	2017.8301											PSELAB	GAZA	PSE					LAB			1	040	040	04	1	1.0	2	1	2	-2.80373831775701	0								4	Gaza, Israel (general), Israel	IS	IS00	18315	31.4167	34.3333	-797156	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171103081500	Quotes package from BBC Monitoring in Arabic/BBC Monitoring/(c) BBC
703542006	20171103	201711	2017	2017.8301	AFG	AFGHAN	AFG																		1	051	051	05	1	3.4	10	1	10	-5.92334494773519	5	Urozgan, Oruzgan, Afghanistan	AF	AF39	3747	32.8333	66	-3386013	0								5	Urozgan, Oruzgan, Afghanistan	AF	AF39	3747	32.8333	66	-3386013	20171103081500	Paiwastoon Ghag, Tarin Kot/BBC Monitoring/(c) BBC
