705827931	20161110	201611	2016	2016.8493	BUS	INDUSTRY						BUS													0	083	083	08	2	5.0	1	1	1	-2.98053527980536	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171110231500	https://www.voiceofsandiego.org/topics/government/sacramento-report-dems-fear-gop-tax-plan-endangers-newly-passed-housing-solutions/
705827932	20161110	201611	2016	2016.8493	COPCOP	POLICE						COP	COP												0	090	090	09	2	-2.0	5	1	5	-12.5475285171102	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20171110231500	http://www.rgj.com/story/news/crime/2017/11/10/2-reno-men-sent-prison-victimizing-older-women-separate-crimes/852890001/
705827933	20161110	201611	2016	2016.8493	COPCOP	POLICE						COP	COP												0	1712	171	17	4	-9.2	5	1	5	-12.5475285171102	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20171110231500	http://www.rgj.com/story/news/crime/2017/11/10/2-reno-men-sent-prison-victimizing-older-women-separate-crimes/852890001/
705827934	20161110	201611	2016	2016.8493	GBR	UNITED KINGDOM	GBR								CVL	COMMUNITY						CVL			1	020	020	02	1	3.0	4	1	4	-5.3484602917342	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171110231500	http://www.pentictonherald.ca/news/national_news/article_a2427c2b-8b14-56f3-838f-85c6576e64e8.html
705827935	20161110	201611	2016	2016.8493	IGOUNODEVWBK	WORLD BANK		UNO				IGO	DEV												1	011	011	01	1	-0.1	5	1	5	-5.09708737864078	1	Pakistan	PK	PK		30	70	PK	0								1	Pakistan	PK	PK		30	70	PK	20171110231500	https://www.dawn.com/news/1369789/world-bank-warning
705827936	20161110	201611	2016	2016.8493	LEG	SENATE						LEG													1	110	110	11	3	-2.0	5	1	5	-0.90293453724605	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110231500	http://www.tallahassee.com/story/news/2017/11/10/doster-advising-moore-bombshell-allegations-drop/852731001/
705827937	20161110	201611	2016	2016.8493	MIL	MILITARY						MIL			USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110231500	http://www.news-herald.com/lifestyle/20171108/mentor-man-creates-tiny-civil-war-cannons-over-50-year-period
705827938	20161110	201611	2016	2016.8493	USA	SACRAMENTO	USA																		1	020	020	02	1	3.0	3	1	3	-6.77506775067751	3	Sacramento County, California, United States	US	USCA	CA067	38.4666	-121.318	277298	0								3	Sacramento County, California, United States	US	USCA		38.4666	-121.318	277298	20171110231500	http://sanfrancisco.cbslocal.com/2017/11/10/marysville-police-chief-easton-resigns-sexual-assault-investigation/
705827939	20161110	201611	2016	2016.8493	USA	VIRGINIA	USA								EDU	COLLEGE						EDU			1	020	020	02	1	3.0	2	1	2	-3.72670807453416	3	Blacksburg, Virginia, United States	US	USVA	VA163	37.8187	-79.3192	1481840	3	Blacksburg, Virginia, United States	US	USVA	VA163	37.8187	-79.3192	1481840	3	Blacksburg, Virginia, United States	US	USVA	VA163	37.8187	-79.3192	1481840	20171110231500	https://personalliberty.com/virginia-election-determined-angry-swamp-creatures/
705827940	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	020	020	02	1	3.0	4	1	4	-0.3683241252302	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171110231500	http://www.dailyherald.com/news/20171110/veteran-at-york-high-you-bond-with-people-different-from-you
705827941	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	036	036	03	1	4.0	4	1	4	-0.3683241252302	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171110231500	http://www.dailyherald.com/news/20171110/veteran-at-york-high-you-bond-with-people-different-from-you
705827942	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								MIL	MILITARY						MIL			1	042	042	04	1	1.9	4	1	4	0	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171110231500	http://www.news-herald.com/lifestyle/20171108/mentor-man-creates-tiny-civil-war-cannons-over-50-year-period
705827943	20161110	201611	2016	2016.8493	USABUS	UNITED STATES	USA					BUS													0	083	083	08	2	5.0	2	1	2	-2.98053527980536	2	California, United States	US	USCA		36.17	-119.746	CA	0								2	California, United States	US	USCA		36.17	-119.746	CA	20171110231500	https://www.voiceofsandiego.org/topics/government/sacramento-report-dems-fear-gop-tax-plan-endangers-newly-passed-housing-solutions/
705827944	20171011	201710	2017	2017.7699											EUR	EUROPE	EUR								1	042	042	04	1	1.9	6	1	6	-1.1049723756906	0								4	Dieppe, New Brunswick, Canada	CA	CA04	12606	46.1	-64.75	-563601	4	Dieppe, New Brunswick, Canada	CA	CA04	12606	46.1	-64.75	-563601	20171110231500	https://www.niagarathisweek.com/community-story/7914566-crossroads-keeps-the-promise-to-remember/
705827945	20171011	201710	2017	2017.7699	COP	BORDER PATROL AGENT						COP			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-1.3738959764475	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171110231500	http://www.ricentral.com/narragansett_times/news/local_news/aclu-director-speaks-at-hera/article_d16743f0-c589-11e7-9d64-f7dd1a2b9f47.html
705827946	20171011	201710	2017	2017.7699	EUR	EUROPE	EUR																		1	043	043	04	1	2.8	6	1	6	-1.1049723756906	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171110231500	https://www.niagarathisweek.com/community-story/7914566-crossroads-keeps-the-promise-to-remember/
705827947	20171011	201710	2017	2017.7699	EUR	EUROPE	EUR																		1	043	043	04	1	2.8	2	1	2	-1.1049723756906	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	0								1	France	FR	FR		46	2	FR	20171110231500	https://www.niagarathisweek.com/community-story/7914566-crossroads-keeps-the-promise-to-remember/
705827948	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			PRK	NORTH KOREA	PRK								0	046	046	04	1	7.0	2	1	2	-3.4355828220859	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171110231500	https://www.seattletimes.com/opinion/will-trump-send-asia-and-the-middle-east-spinning-out-of-control/
705827949	20171011	201710	2017	2017.7699	JUD	JUDGE						JUD													1	081	081	08	2	5.0	10	1	10	-15.4255319148936	3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	0								3	Oakland, California, United States	US	USCA	CA001	37.8044	-122.271	277566	20171110231500	http://sanfrancisco.cbslocal.com/2017/11/10/oakland-police-sex-scandal-charge-dropped-walterhouse/
705827950	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								EDU	SCHOOL						EDU			0	020	020	02	1	3.0	4	1	4	-1.3738959764475	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171110231500	http://www.ricentral.com/narragansett_times/news/local_news/aclu-director-speaks-at-hera/article_d16743f0-c589-11e7-9d64-f7dd1a2b9f47.html
705827951	20171103	201711	2017	2017.8301	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	3	1	3	-2.63736263736264	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	0								1	Iraq	IZ	IZ		33	44	IZ	20171110231500	http://www.dailymail.co.uk/wires/afp/article-5071667/Islamic-State-thriving-Somalia-UN-report.html
705827952	20171103	201711	2017	2017.8301	AFR	AFRICA	AFR																		1	190	190	19	4	-10.0	9	2	9	-2.63736263736264	1	Sudan	SU	SU		16	30	SU	0								1	Sudan	SU	SU		16	30	SU	20171110231500	https://www.yahoo.com/news/islamic-state-thriving-somalia-un-report-224949360.html
705827953	20171103	201711	2017	2017.8301	EDU	UNIVERSITY						EDU			GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		1	120	120	12	3	-4.0	10	1	10	-0.93896713615024	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171110231500	http://newsok.com/st.-gregorys-university-students-launch-gofundme-page-to-help-faculty-staff-losing-jobs/article/5571636
705827954	20171103	201711	2017	2017.8301	EDU	SCHOOL						EDU			LEG	REPRESENTATIVES						LEG			1	036	036	03	1	4.0	2	1	2	0.34934497816594	3	Statesville, North Carolina, United States	US	USNC	NC097	35.7826	-80.8873	995438	3	Statesville, North Carolina, United States	US	USNC	NC097	35.7826	-80.8873	995438	3	Statesville, North Carolina, United States	US	USNC	NC097	35.7826	-80.8873	995438	20171110231500	http://www.newsobserver.com/news/local/education/article183933466.html
705827955	20171103	201711	2017	2017.8301	GOVAGR	DEPARTMENT OF AGRICULTURE						GOV	AGR		EDU	UNIVERSITY						EDU			1	071	071	07	2	7.4	10	1	10	-0.93896713615024	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20171110231500	http://newsok.com/st.-gregorys-university-students-launch-gofundme-page-to-help-faculty-staff-losing-jobs/article/5571636
705827956	20171103	201711	2017	2017.8301	IRQ	IRAQ	IRQ								AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	-2.63736263736264	1	Iraq	IZ	IZ		33	44	IZ	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	1	Iraq	IZ	IZ		33	44	IZ	20171110231500	https://www.yahoo.com/news/islamic-state-thriving-somalia-un-report-224949360.html
705827957	20171103	201711	2017	2017.8301	IRQ	IRAQ	IRQ								AFR	AFRICA	AFR								1	190	190	19	4	-10.0	6	2	6	-2.63736263736264	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	1	Sudan	SU	SU		16	30	SU	20171110231500	http://www.dailymail.co.uk/wires/afp/article-5071667/Islamic-State-thriving-Somalia-UN-report.html
705827958	20171103	201711	2017	2017.8301	KEN	NAIROBI	KEN								MED	MEDIA						MED			1	016	016	01	1	-2.0	10	1	10	-3.91566265060241	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	1	Kenya	KE	KE		1	38	KE	20171110231500	http://www.mediamaxnetwork.co.ke/people-daily/384045/professionals-group-says-products-boycott-failed/
705827959	20171103	201711	2017	2017.8301	KOR	SOUTH KOREA	KOR								SAU	SAUDI	SAU								1	051	051	05	1	3.4	1	1	1	-3.4355828220859	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110231500	https://www.seattletimes.com/opinion/will-trump-send-asia-and-the-middle-east-spinning-out-of-control/
705827960	20171103	201711	2017	2017.8301	KOR	SOUTH KOREA	KOR								SAU	SAUDI	SAU								1	051	051	05	1	3.4	1	1	1	-3.4355828220859	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171110231500	https://www.seattletimes.com/opinion/will-trump-send-asia-and-the-middle-east-spinning-out-of-control/
