704439887	20071109	200711	2007	2007.8466	MMR	MYANMAR	MMR								USA	UNITED STATES	USA								1	073	073	07	2	7.4	5	1	5	-4.39024390243902	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	2	Nebraska, United States	US	USNE		41.1289	-98.2883	NE	20171106220000	http://www.omaha.com/news/nebraska/lincoln-rally-calls-attention-to-ethnic-groups-struggles-in-myanmar/article_47f1917c-c325-11e7-987e-3f8b2999e50f.html
704439888	20161106	201611	2016	2016.8384											EDU	STUDENT						EDU			1	036	036	03	1	4.0	5	1	5	1.74966352624495	0								3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	3	Cornell University, New York, United States	US	USNY		42.447	-76.483	947467	20171106220000	https://www.thestar.com/business/2017/11/06/wework-launches-kindergarten-for-conscious-entrepreneurship.html
704439889	20161106	201611	2016	2016.8384											UGA	UGANDA	UGA								1	046	046	04	1	7.0	10	1	10	-0.88888888888888	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106220000	http://www.einpresswire.com/article/413989560/the-department-for-international-development-launches-new-45m-malaria-programme-in-uganda
704439890	20161106	201611	2016	2016.8384											USA	AMERICAN	USA								1	014	014	01	1	0.0	6	1	6	2.3696682464455	0								3	Maysville, Missouri, United States	US	USMO	MO063	39.8892	-94.3619	729552	3	Maysville, Missouri, United States	US	USMO	MO063	39.8892	-94.3619	729552	20171106220000	http://www.govtech.com/network/Cooperative-Charges-Ahead-with-Broadband-Rollout-in-Rural-Missouri.html
704439891	20161106	201611	2016	2016.8384	AGR	FARMER						AGR			BUS	EXPORTER						BUS			1	061	061	06	2	6.4	25	1	10	1.56862745098039	1	Tonga	TN	TN		-20	-175	TN	1	Tonga	TN	TN		-20	-175	TN	1	Tonga	TN	TN		-20	-175	TN	20171106220000	http://www.tonga-broadcasting.net/?p=9794
704439892	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS			GOV	GOVERNMENT						GOV			1	061	061	06	2	6.4	10	1	10	0.7125890736342	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	1	Mozambique	MZ	MZ		-18.25	35	MZ	20171106220000	https://www.fin24.com/Companies/Industrial/price-collusion-settlement-knocks-raubex-profit-20170508
704439893	20161106	201611	2016	2016.8384	CVL	VOTER						CVL													1	120	120	12	3	-4.0	20	2	20	1.13083919785153	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171106220000	http://newsok.com/the-latest-backers-submit-37k-signatures-for-open-primaries/article/feed/1497535
704439894	20161106	201611	2016	2016.8384	FRA	FRENCH	FRA								EGY	EGYPT	EGY								0	110	110	11	3	-2.0	2	1	2	-1.18343195266272	1	France	FR	FR		46	2	FR	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	4	Suez Canal, As Suways, Egypt	EG	EG15	66052	29.9314	32.5628	-303685	20171106220000	http://historynewsnetwork.org/article/167404
704439895	20161106	201611	2016	2016.8384	JUD	FEDERAL JUDGE						JUD			USA	WASHINGTON	USA								1	173	173	17	4	-5.0	10	1	10	-11.2676056338028	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106220000	https://observer-reporter.com/news/localnews/washington-woman-sentenced-in-drug-overdose/article_b909bc00-c31f-11e7-a988-17b900aa73bc.html
704439896	20161106	201611	2016	2016.8384	MIL	ADMIRAL						MIL			USA	WASHINGTON	USA								1	090	090	09	2	-2.0	2	1	2	-5.69514237855947	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106220000	https://www.navytimes.com/news/your-navy/2017/11/06/more-than-60-admirals-being-looked-at-in-fat-leonard-probe-report-says/
