704497744	20161107	201611	2016	2016.8411	ZAF	DURBAN	ZAF																		1	193	193	19	4	-10.0	2	1	2	-4.2910447761194	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	0								4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171107021500	https://article.wn.com/view/2017/11/07/The_blood_of_innocents_is_on_our_hands/
704497745	20161107	201611	2016	2016.8411	ZAF	DURBAN	ZAF								AFR	AFRICA	AFR								1	193	193	19	4	-10.0	4	1	4	-4.2910447761194	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	4	Durban, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.85	31.0167	-1224926	20171107021500	https://article.wn.com/view/2017/11/07/The_blood_of_innocents_is_on_our_hands/
704497746	20171008	201710	2017	2017.7616											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	-2.45398773006135	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Belconnen, Australian Capital Territory, Australia	AS	AS01	4940	-35.2167	149.083	-1558295	20171107021500	http://www.smh.com.au/act-news/iconic-flugelman-sculptures-vandalised-in-canberras-north-20171106-gzg622.html
704497747	20171008	201710	2017	2017.7616											AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	-2.45398773006135	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171107021500	http://www.smh.com.au/act-news/iconic-flugelman-sculptures-vandalised-in-canberras-north-20171106-gzg622.html
704497748	20171008	201710	2017	2017.7616											USA	UNITED STATES	USA								0	040	040	04	1	1.0	2	1	2	9.04522613065327	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171107021500	https://www.yahoo.com/entertainment/kris-jenner-turns-62-see-231201846.html
704497749	20171008	201710	2017	2017.7616	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	4	1	4	-2.45398773006135	4	Margaret Timpson Park, Australian Capital Territory, Australia	AS	AS01	4940	-35.2381	149.068	11356655	0								4	Margaret Timpson Park, Australian Capital Territory, Australia	AS	AS01	4940	-35.2381	149.068	11356655	20171107021500	http://www.smh.com.au/act-news/iconic-flugelman-sculptures-vandalised-in-canberras-north-20171106-gzg622.html
704497750	20171008	201710	2017	2017.7616	CHNGOV	XI JINPING	CHN					GOV			USA	FIRST STATE	USA								1	043	043	04	1	2.8	3	1	3	0.44843049327354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107021500	http://www.china.org.cn/world/2017-11/07/content_41856714.htm
704497751	20171008	201710	2017	2017.7616	EDU	STUDENT						EDU			USA	SOUTH CAROLINA	USA								1	051	051	05	1	3.4	5	1	5	-0.72727272727273	3	University Of Idaho, Idaho, United States	US	USID	ID057	46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20171107021500	http://www.idahostatesman.com/news/local/news-columns-blogs/letters-from-the-west/article183135956.html
704497752	20171008	201710	2017	2017.7616	GOV	HEAD OF STATE						GOV			LEG	CONGRESS						LEG			1	042	042	04	1	1.9	10	1	10	0.44843049327354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107021500	http://www.china.org.cn/world/2017-11/07/content_41856714.htm
704497753	20171008	201710	2017	2017.7616	GOV	CHIEF EXECUTIVE						GOV			OPP	ACTIVIST						OPP			0	111	111	11	3	-2.0	10	1	10	-2.4671052631579	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	1	Hong Kong	HK	HK		22.25	114.166667	HK	20171107021500	http://www.scmp.com/news/hong-kong/law-crime/article/2118693/appeal-nears-un-experts-say-joshua-wong-and-fellow-hong
704497754	20171008	201710	2017	2017.7616	GOV	HEAD OF STATE						GOV			USA	FIRST STATE	USA								1	043	043	04	1	2.8	3	1	3	0.44843049327354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107021500	http://www.china.org.cn/world/2017-11/07/content_41856714.htm
704497755	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			USA	SOUTH CAROLINA	USA								1	051	051	05	1	3.4	1	1	1	-0.72727272727273	3	University Of Idaho, Idaho, United States	US	USID	ID057	46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20171107021500	http://www.idahostatesman.com/news/local/news-columns-blogs/letters-from-the-west/article183135956.html
704497756	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV			USA	SOUTH CAROLINA	USA								1	051	051	05	1	3.4	4	1	4	-0.72727272727273	3	Hell Canyon, Idaho, United States	US	USID	ID037	44.0494	-114.213	383055	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	3	University Of Idaho, Idaho, United States	US	USID		46.7257	-117.011	375665	20171107021500	http://www.idahostatesman.com/news/local/news-columns-blogs/letters-from-the-west/article183135956.html
704497757	20171008	201710	2017	2017.7616	LAB	WORKER						LAB													1	013	013	01	1	0.4	10	1	10	5.81395348837209	0								0								0								20171107021500	http://www.khmertimeskh.com/5089338/nssf-opens-small-firms/
704497758	20171008	201710	2017	2017.7616	LAB	EMPLOYEE						LAB			GOV	ADMINISTRATION						GOV			0	100	100	10	3	-5.0	10	1	10	-2.20306513409962	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171107021500	http://www.benningtonbanner.com/stories/local-airport-officials-upset-with-state-over-budgets-plans,523863
704497759	20171008	201710	2017	2017.7616	LAB	EMPLOYEE						LAB			GOV	ADMINISTRATION						GOV			0	125	125	12	3	-5.0	10	1	10	-2.20306513409962	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171107021500	http://www.benningtonbanner.com/stories/local-airport-officials-upset-with-state-over-budgets-plans,523863
704497760	20171008	201710	2017	2017.7616	LEG	CONGRESS						LEG			GOV	HEAD OF STATE						GOV			1	043	043	04	1	2.8	10	1	10	0.44843049327354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107021500	http://www.china.org.cn/world/2017-11/07/content_41856714.htm
704497761	20171008	201710	2017	2017.7616	THA	THAILAND	THA								JUD	LAWYER						JUD			1	115	115	11	3	-2.0	10	1	10	-4.41988950276243	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171107021500	http://www.khmertimeskh.com/5089320/lu-lay-sreng-defamation-complaint-moves-forward/
704497762	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	2	1	2	9.04522613065327	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	0								3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171107021500	https://www.yahoo.com/entertainment/kris-jenner-turns-62-see-231201846.html
704497763	20171008	201710	2017	2017.7616	USA	FIRST STATE	USA								CHNGOV	XI JINPING	CHN					GOV			1	042	042	04	1	1.9	3	1	3	0.44843049327354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107021500	http://www.china.org.cn/world/2017-11/07/content_41856714.htm
704497764	20171008	201710	2017	2017.7616	USA	FIRST STATE	USA								GOV	HEAD OF STATE						GOV			1	042	042	04	1	1.9	3	1	3	0.44843049327354	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107021500	http://www.china.org.cn/world/2017-11/07/content_41856714.htm
704497765	20171031	201710	2017	2017.8247											BUS	BUSINESS						BUS			0	112	112	11	3	-2.0	10	1	10	-1.56739811912226	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107021500	http://www.mysanantonio.com/news/article/As-tax-debate-begins-GOP-changes-its-plan-to-12335497.php
704497766	20171031	201710	2017	2017.8247											GOV	GOVERNMENT OFFICIAL						GOV			1	042	042	04	1	1.9	2	1	2	-1.67173252279635	0								4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497767	20171031	201710	2017	2017.8247											PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-1.67173252279635	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497768	20171031	201710	2017	2017.8247	AFG	KABUL	AFG								INDGOV	NEW DELHI	IND					GOV			1	042	042	04	1	1.9	1	1	1	-1.67173252279635	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497769	20171031	201710	2017	2017.8247	AFG	KABUL	AFG								PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-1.67173252279635	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Pakistan	PK	PK		30	70	PK	4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497770	20171031	201710	2017	2017.8247	AUS	AUSTRALIA	AUS								NZL	NEW ZEALAND	NZL								1	044	044	04	1	2.5	4	1	4	-0.77619663648124	4	Gisborne, New Zealand (general), New Zealand	NZ	NZ00	22382	-38.6533	178.004	272362	4	Gisborne, New Zealand (general), New Zealand	NZ	NZ00	22382	-38.6533	178.004	272362	4	Gisborne, New Zealand (general), New Zealand	NZ	NZ00	22382	-38.6533	178.004	272362	20171107021500	http://gisborneherald.co.nz/opinion/3073670-135/forestry-here-far-from-fsc-theory
704497771	20171031	201710	2017	2017.8247	GOV	GOVERNMENT OFFICIAL						GOV													1	043	043	04	1	2.8	2	1	2	-1.67173252279635	1	Pakistan	PK	PK		30	70	PK	0								4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497772	20171031	201710	2017	2017.8247	GOV	GOVERNMENT OFFICIAL						GOV			PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	2	1	2	-1.67173252279635	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497773	20171031	201710	2017	2017.8247	IGOUNO	UNITED NATIONS		UNO				IGO			IGOWAFWASGOV	MOHAMED IBN CHAMBAS	WAF	WAS				IGO	GOV		1	041	041	04	1	1.0	10	1	10	5.17799352750809	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171107021500	https://www.thisdaylive.com/index.php/2017/11/07/un-commends-jonathan-for-electoral-reforms-lauds-his-role-in-promoting-peace-in-africa/
704497774	20171031	201710	2017	2017.8247	IGOWAFWASGOV	MOHAMED IBN CHAMBAS	WAF	WAS				IGO	GOV		IGOUNO	UNITED NATIONS		UNO				IGO			1	041	041	04	1	1.0	10	1	10	5.17799352750809	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171107021500	https://www.thisdaylive.com/index.php/2017/11/07/un-commends-jonathan-for-electoral-reforms-lauds-his-role-in-promoting-peace-in-africa/
704497775	20171031	201710	2017	2017.8247	INDGOV	NEW DELHI	IND					GOV			AFG	KABUL	AFG								1	043	043	04	1	2.8	1	1	1	-1.67173252279635	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kandla, Gujarat, India	IN	IN09	17647	23.0333	70.2167	-2099432	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497776	20171031	201710	2017	2017.8247	INDGOV	NEW DELHI	IND					GOV			PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-1.67173252279635	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497777	20171031	201710	2017	2017.8247	INDGOV	NEW DELHI	IND					GOV			PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-1.67173252279635	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497778	20171031	201710	2017	2017.8247	INDGOV	NEW DELHI	IND					GOV			PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-1.67173252279635	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Chabahar, Sistan va Baluchestan, Iran	IR	IR04	40918	25.2919	60.643	-3055106	20171107021500	http://onlinemedia.in/india-cracks-open-iran-sea-route-to-afghanistan-bypassing-rival/
704497779	20171031	201710	2017	2017.8247	JUD	PROSECUTOR						JUD			GOV	GOVERNMENT						GOV			1	013	013	01	1	0.4	3	1	3	-4.67032967032967	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171107021500	http://www.burlingtoncountytimes.com/news/20171106/menendez-bribery-trial-goes-to-jury
704497780	20171031	201710	2017	2017.8247	JUD	PROSECUTOR						JUD			GOV	GOVERNMENT						GOV			1	013	013	01	1	0.4	3	1	3	-4.67032967032967	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171107021500	http://www.burlingtoncountytimes.com/news/20171106/menendez-bribery-trial-goes-to-jury
704497781	20171031	201710	2017	2017.8247	JUD	JUDGE						JUD			RUS	RUSSIA	RUS								0	120	120	12	3	-4.0	8	2	8	-6.14035087719298	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107021500	http://www.theaustralian.com.au/news/latest-news/bail-conditions-stay-for-extrump-aide/news-story/035f370a5199928a9d17fede12ad72f7?nk=3f0e82bf968c26f7584f044cb7e16f49-1510020143
704497782	20171031	201710	2017	2017.8247	KORSPY	SOUTH KOREA	KOR					SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	2	1	2	-4.07938257993385	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107021500	http://www.businessinsider.com/r-trumps-seoul-visit-to-put-him-at-heart-of-north-korea-nuclear-standoff-2017-11
704497783	20171031	201710	2017	2017.8247	KORSPY	SOUTH KOREA	KOR					SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	8	1	8	-4.07938257993385	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107021500	http://www.businessinsider.com/r-trumps-seoul-visit-to-put-him-at-heart-of-north-korea-nuclear-standoff-2017-11
704497784	20171031	201710	2017	2017.8247	LEGJUD	SENATE						LEG	JUD												1	040	040	04	1	1.0	10	1	10	-10.990990990991	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171107021500	http://sentencing.typepad.com/sentencing_law_and_policy/2017/11/naausa-and-six-other-law-enforcement-groups-write-to-sentencing-reform-and-corrections-act-per-the-a.html
