703621573	20161103	201611	2016	2016.8301											BUS	AIRLINE						BUS			0	050	050	05	1	3.5	3	1	3	-0.68870523415978	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171103140000	http://www.chicagobusiness.com/article/20171103/ISSUE10/171109944/ohare-expansion-runs-into-cost-cutting-by-united-american-airlines
703621574	20161103	201611	2016	2016.8301											BUS	AIRLINE						BUS			0	164	164	16	4	-7.0	3	1	3	-0.68870523415978	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171103140000	http://www.chicagobusiness.com/article/20171103/ISSUE10/171109944/ohare-expansion-runs-into-cost-cutting-by-united-american-airlines
703621575	20161103	201611	2016	2016.8301											GOV	PRINCE						GOV			1	036	036	03	1	4.0	6	1	6	2.09627329192547	0								4	Cheltenham, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9	-2.08333	-2592344	4	Cheltenham, Gloucestershire, United Kingdom	UK	UKE6	40113	51.9	-2.08333	-2592344	20171103140000	https://www.independent.ie/style/voices/prince-harry-and-meghan-markle-happily-every-afteror-disaster-in-waiting-36180701.html
703621576	20161103	201611	2016	2016.8301	AFGOPP	AFGHANISTAN	AFG					OPP													1	1121	112	11	3	-2.0	30	3	30	-11.5719234923471	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171103140000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-03-EU-International-Criminal-Court-Afghanistan/id-48df1eedde99462a9e18fd256047a4c0
703621577	20161103	201611	2016	2016.8301	BUS	CORPORATION						BUS													1	010	010	01	1	0.0	10	1	10	-4.79115479115479	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171103140000	https://thinkprogress.org/children-pay-for-gop-tax-cuts-76f4801c74aa/
703621578	20161103	201611	2016	2016.8301	BUS	AIRLINE						BUS													0	050	050	05	1	3.5	3	1	3	-0.68870523415978	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171103140000	http://www.chicagobusiness.com/article/20171103/ISSUE10/171109944/ohare-expansion-runs-into-cost-cutting-by-united-american-airlines
703621579	20161103	201611	2016	2016.8301	BUS	AIRLINE						BUS													0	164	164	16	4	-7.0	3	1	3	-0.68870523415978	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171103140000	http://www.chicagobusiness.com/article/20171103/ISSUE10/171109944/ohare-expansion-runs-into-cost-cutting-by-united-american-airlines
703621580	20161103	201611	2016	2016.8301	BUS	COMPANY						BUS			CHNMIL	CHINESE	CHN					MIL			1	042	042	04	1	1.9	6	1	6	0	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103140000	http://shippingwatch.com/secure/carriers/Container/article9999961.ece
703621581	20161103	201611	2016	2016.8301	BUS	AIRLINE						BUS			USA	CHICAGO	USA								0	050	050	05	1	3.5	7	1	7	-0.68870523415978	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171103140000	http://www.chicagobusiness.com/article/20171103/ISSUE10/171109944/ohare-expansion-runs-into-cost-cutting-by-united-american-airlines
703621582	20161103	201611	2016	2016.8301	BUS	AIRLINE						BUS			USA	CHICAGO	USA								0	164	164	16	4	-7.0	7	1	7	-0.68870523415978	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171103140000	http://www.chicagobusiness.com/article/20171103/ISSUE10/171109944/ohare-expansion-runs-into-cost-cutting-by-united-american-airlines
703621583	20161103	201611	2016	2016.8301	CHN	CHINESE	CHN								CHNMIL	CHINA	CHN					MIL			1	043	043	04	1	2.8	4	1	4	0	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103140000	http://shippingwatch.com/secure/carriers/Container/article9999961.ece
703621584	20161103	201611	2016	2016.8301	CHNMIL	CHINESE	CHN					MIL			BUS	COMPANY						BUS			1	043	043	04	1	2.8	6	1	6	0	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103140000	http://shippingwatch.com/secure/carriers/Container/article9999961.ece
703621585	20161103	201611	2016	2016.8301	CHNMIL	CHINA	CHN					MIL			CHN	CHINESE	CHN								1	042	042	04	1	1.9	4	1	4	0	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103140000	http://shippingwatch.com/secure/carriers/Container/article9999961.ece
703621586	20161103	201611	2016	2016.8301	DEU	GERMANY	DEU								BUS	COMPANIES						BUS			1	046	046	04	1	7.0	2	1	2	-3.43087790110999	2	New York, United States	US	USNY		42.1497	-74.9384	NY	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171103140000	http://www.ktvz.com/news/national-world/nypd-counterterror-efforts-could-not-thwart-truck-attack/651081924
703621587	20161103	201611	2016	2016.8301	EDU	STUDENT						EDU													1	070	070	07	2	7.0	10	1	10	6.65024630541872	4	Roselands, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.7939	29.5354	-1279365	0								4	Roselands, KwaZulu-Natal, South Africa	SF	SF02	77331	-28.7939	29.5354	-1279365	20171103140000	http://www.grocotts.co.za/2017/11/03/botanical-trust-awards-open-for-applications/
703621588	20161103	201611	2016	2016.8301	FRA	FRANCE	FRA								BUS	COMPANIES						BUS			1	046	046	04	1	7.0	8	1	8	-3.43087790110999	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103140000	http://www.ktvz.com/news/national-world/nypd-counterterror-efforts-could-not-thwart-truck-attack/651081924
703621589	20161103	201611	2016	2016.8301	FRA	FRANCE	FRA								BUS	COMPANIES						BUS			1	046	046	04	1	7.0	2	1	2	-3.43087790110999	1	Russia	RS	RS		60	100	RS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103140000	http://www.ktvz.com/news/national-world/nypd-counterterror-efforts-could-not-thwart-truck-attack/651081924
