703933473	20161104	201611	2016	2016.8329	COP	POLICE CHIEF						COP													0	143	143	14	3	-6.5	2	1	2	-4.87804878048781	3	Mission District, California, United States	US	USCA	CA075	37.7599	-122.419	1659145	0								3	Mission District, California, United States	US	USCA		37.7599	-122.419	1659145	20171104184500	https://missionlocal.org/2017/11/sf-police-officials-greenlight-tasers-after-long-and-rowdy-meeting/
703933474	20161104	201611	2016	2016.8329	MED	BLOG						MED			RUS	RUSSIA	RUS								0	172	172	17	4	-5.0	10	1	10	-3.2474804031355	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104184500	https://www.msn.com/en-us/news/world/putins-state-security-moves-to-stop-would-be-plotters-all-over-russia/ar-AAurHxp
703933475	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA								COP	POLICE CHIEF						COP			0	143	143	14	3	-6.5	6	1	6	-4.87804878048781	3	Mission District, California, United States	US	USCA	CA075	37.7599	-122.419	1659145	3	Mission District, California, United States	US	USCA		37.7599	-122.419	1659145	3	Mission District, California, United States	US	USCA		37.7599	-122.419	1659145	20171104184500	https://missionlocal.org/2017/11/sf-police-officials-greenlight-tasers-after-long-and-rowdy-meeting/
703933476	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA								USACOP	UNITED STATES	USA					COP			0	143	143	14	3	-6.5	2	1	2	-4.87804878048781	3	Mission District, California, United States	US	USCA	CA075	37.7599	-122.419	1659145	3	Mission District, California, United States	US	USCA		37.7599	-122.419	1659145	3	Mission District, California, United States	US	USCA		37.7599	-122.419	1659145	20171104184500	https://missionlocal.org/2017/11/sf-police-officials-greenlight-tasers-after-long-and-rowdy-meeting/
703933477	20161104	201611	2016	2016.8329	nav	NAVAJO			nav						USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	1.18203309692672	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171104184500	https://www.reviewjournal.com/news/nation-and-world/grand-canyon-tram-project-faces-cloudy-future/
703933478	20161104	201611	2016	2016.8329	nav	NAVAJO			nav						USAGOV	UNITED STATES	USA					GOV			1	051	051	05	1	3.4	1	1	1	1.18203309692672	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171104184500	https://www.reviewjournal.com/news/nation-and-world/grand-canyon-tram-project-faces-cloudy-future/
703933479	20161104	201611	2016	2016.8329	nav	NAVAJO			nav						navGOV	NAVAJO			nav			GOV			1	051	051	05	1	3.4	3	1	3	1.18203309692672	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171104184500	https://www.reviewjournal.com/news/nation-and-world/grand-canyon-tram-project-faces-cloudy-future/
703933480	20171005	201710	2017	2017.7534											AGR	FARMER						AGR			1	042	042	04	1	1.9	10	1	10	1.8018018018018	0								1	Taiwan	TW	TW		24	121	TW	1	Taiwan	TW	TW		24	121	TW	20171104184500	https://udaipurkiran.com/money-growing-on-papaya-trees/
703933481	20171005	201710	2017	2017.7534											CVL	VILLAGE						CVL			0	040	040	04	1	1.0	3	1	3	-0.57106598984771	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171104184500	http://bombmagazine.org/articles/lisa-dwan-walter-asmus/
703933482	20171005	201710	2017	2017.7534	AGR	FARMER						AGR													1	043	043	04	1	2.8	10	1	10	1.8018018018018	1	Taiwan	TW	TW		24	121	TW	0								1	Taiwan	TW	TW		24	121	TW	20171104184500	https://udaipurkiran.com/money-growing-on-papaya-trees/
703933483	20171005	201710	2017	2017.7534	CVL	VILLAGE						CVL													0	040	040	04	1	1.0	6	1	6	-0.57106598984771	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171104184500	http://bombmagazine.org/articles/lisa-dwan-walter-asmus/
703933484	20171005	201710	2017	2017.7534	CVL	VILLAGE						CVL			DEU	GERMANY	DEU								0	040	040	04	1	1.0	4	1	4	-0.57106598984771	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171104184500	http://bombmagazine.org/articles/lisa-dwan-walter-asmus/
703933485	20171005	201710	2017	2017.7534	DEU	GERMANY	DEU								CVL	VILLAGE						CVL			0	040	040	04	1	1.0	4	1	4	-0.57106598984771	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171104184500	http://bombmagazine.org/articles/lisa-dwan-walter-asmus/
703933486	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR																		1	010	010	01	1	0.0	8	1	8	1.95567144719687	4	Bristol, Bristol, City of, United Kingdom	UK	UKB7	40094	51.45	-2.58333	-2590919	0								2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20171104184500	http://www.chroniclelive.co.uk/news/north-east-news/geordie-girl-crowned-miss-pin-13858018
703933487	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR																		1	051	051	05	1	3.4	10	1	10	1.95567144719687	3	Essex, Georgia, United States	US	USGA	GA219	33.789	-83.3957	356731	0								3	Essex, Georgia, United States	US	USGA	GA219	33.789	-83.3957	356731	20171104184500	http://www.chroniclelive.co.uk/news/north-east-news/geordie-girl-crowned-miss-pin-13858018
703933488	20171005	201710	2017	2017.7534	LEG	LAWMAKER						LEG			USAGOV	THE WHITE HOUSE	USA					GOV			1	190	190	19	4	-10.0	3	1	3	-1.06761565836299	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104184500	https://www.yahoo.com/news/bob-corker-trump-apos-call-214020759.html
703933489	20171005	201710	2017	2017.7534	SOM	MOGADISHU	SOM																		1	194	194	19	4	-10.0	10	1	10	-7.48299319727891	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171104184500	http://www.cnn.com/2017/11/04/politics/somalia-travel-us-officials/
703933490	20171005	201710	2017	2017.7534	USAGOV	THE WHITE HOUSE	USA					GOV			LEG	LAWMAKER						LEG			1	190	190	19	4	-10.0	3	1	3	-1.06761565836299	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104184500	https://www.yahoo.com/news/bob-corker-trump-apos-call-214020759.html
703933491	20171028	201710	2017	2017.8164											ESP	BARCELONA	ESP								1	044	044	04	1	2.5	10	1	10	3.77358490566038	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104184500	https://www.etftrends.com/are-icos-replacing-ipos
703933492	20171028	201710	2017	2017.8164											HLH	HOSPITAL						HLH			1	036	036	03	1	4.0	6	1	6	3.59116022099447	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171104184500	http://host.madison.com/lifestyles/simplemost/family-asks-for-christmas-cards-for--year-old-boy/article_857b9b1e-6070-5218-86a1-3f44e3f889c4.html
703933493	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								USAHLH	UNITED STATES	USA					HLH			1	036	036	03	1	4.0	4	1	4	3.59116022099447	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Maine, United States	US	USME		44.6074	-69.3977	ME	20171104184500	http://host.madison.com/lifestyles/simplemost/family-asks-for-christmas-cards-for--year-old-boy/article_857b9b1e-6070-5218-86a1-3f44e3f889c4.html
703933494	20171103	201711	2017	2017.8301	ESP	CATALONIA	ESP								OPP	ACTIVIST						OPP			0	084	084	08	2	7.0	1	1	1	-1.95185426154847	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171104184500	https://www.axios.com/trump-i-am-truly-not-involved-in-any-form-of-collusion-with-russia-2506285838.html
703933495	20171103	201711	2017	2017.8301	ESP	CATALONIA	ESP								OPP	ACTIVIST						OPP			0	141	141	14	3	-6.5	1	1	1	-1.95185426154847	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171104184500	https://www.axios.com/trump-i-am-truly-not-involved-in-any-form-of-collusion-with-russia-2506285838.html
703933496	20171103	201711	2017	2017.8301	THA	AYUTTHAYA	THA																		1	173	173	17	4	-5.0	3	1	3	-2.83400809716599	4	Chiang Mai, Chiang Mai, Thailand	TH	TH02	26507	18.7904	98.9847	-3247115	0								4	Chiang Mai, Chiang Mai, Thailand	TH	TH02	26507	18.7904	98.9847	-3247115	20171104184500	http://www.nationmultimedia.com/detail/national/30330838
703933497	20171103	201711	2017	2017.8301	THA	THAILAND	THA																		1	173	173	17	4	-5.0	4	1	4	-2.83400809716599	4	Ayutthaya, Phra Nakhon Si Ayutthaya, Thailand	TH	TH36	26901	14.3517	100.577	-3253194	0								4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20171104184500	http://www.nationmultimedia.com/detail/national/30330838
703933498	20171104	201711	2017	2017.8329											AGR	FARMER						AGR			0	036	036	03	1	4.0	5	1	5	2.27272727272727	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20171104184500	http://indiaeducationdiary.in/need-extend-reservations-women-parliament-assemblies-lines-panchayats-vice-president/
703933499	20171104	201711	2017	2017.8329											BDI	BURUNDI	BDI								0	124	124	12	3	-4.0	2	1	2	-2.10918114143921	0								4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	4	Bujumbura, Burundi (general), Burundi	BY	BY00	40577	-3.37611	29.36	6034031	20171104184500	http://www.keycorrespondents.org/the-cost-of-living-young-burundians-pay-for-friends-surgery/
703933500	20171104	201711	2017	2017.8329											BGD	BANGLADESH	BGD								1	051	051	05	1	3.4	6	1	2	3.2520325203252	0								4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	4	Khulna, Khulna, Bangladesh	BG	BG82	5799	22.815	89.5622	211365	20171104184500	http://thedailynewnation.com/news/153494/khulna-staff-of-khulna-zilla-parishad-greeting--sheikh-harun-ur--rashid-chairman--of-the-parishad-after-returning-from-foreign-visit-recently.html
703933501	20171104	201711	2017	2017.8329											BUDMAH223	SOTO				BUD					1	190	190	19	4	-10.0	6	1	6	-0.74626865671642	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171104184500	http://www.turnto23.com/news/local-news/tree-planting-in-beach-park-in-memory-of-beloved-wasco-teacher-gabby-soto
703933502	20171104	201711	2017	2017.8329											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	10	1	10	7.72727272727272	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171104184500	http://www.philstar.com/business/2017/11/05/1755612/local-autoparts-makers-laud-puv-modernization
703933503	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	112	112	11	3	-2.0	6	1	6	-3.2474804031355	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104184500	https://www.msn.com/en-us/news/world/putins-state-security-moves-to-stop-would-be-plotters-all-over-russia/ar-AAurHxp
703933504	20171104	201711	2017	2017.8329											COPMIL	POLICE						COP	MIL		1	112	112	11	3	-2.0	5	1	5	-9.09090909090909	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104184500	https://www.washingtonpost.com/local/trafficandcommuting/dc-police-lieutenant-charged-with-child-abuse/2017/11/04/304cc76e-c175-11e7-959c-fe2b598d8c00_story.html
703933505	20171104	201711	2017	2017.8329											CRM	THIEF						CRM			0	043	043	04	1	2.8	10	1	10	-5.64663023679417	0								4	Pitt Meadows, British Columbia, Canada	CA	CA02	12552	49.2333	-122.683	-571386	4	Pitt Meadows, British Columbia, Canada	CA	CA02	12552	49.2333	-122.683	-571386	20171104184500	http://www.mapleridgenews.com/news/maple-ridge-crime-victim-warns-community-to-be-on-alert/
703933506	20171104	201711	2017	2017.8329											CVL	TRAVELER						CVL			1	020	020	02	1	3.0	10	1	10	0.867052023121385	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171104184500	http://www.mdjonline.com/neighbor_newspapers/extra/news/idot-asks-travelers-to-help-draw-map-to-future-of/article_8145bd67-7262-5308-aefb-d9f2b89e6758.html
703933507	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	036	036	03	1	4.0	2	1	2	2.1505376344086	0								3	Fredericksburg, Texas, United States	US	USTX	TX171	30.2752	-98.872	1336174	3	Fredericksburg, Texas, United States	US	USTX	TX171	30.2752	-98.872	1336174	20171104184500	http://dailytimes.com/news/article_fa7b0640-c175-11e7-a77b-e765c4bdba05.html
703933508	20171104	201711	2017	2017.8329											CVL	SETTLEMENT						CVL			1	042	042	04	1	1.9	2	1	2	-2.88461538461539	0								4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	20171104184500	http://thedailynewnation.com/news/153476/humanitarian-needs-of-rohingyas-rise-as-displacement-continues-iom.html
703933509	20171104	201711	2017	2017.8329											CVL	SETTLEMENT						CVL			1	060	060	06	2	6.0	5	1	5	-2.88461538461539	0								4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	4	Teknaf, Chittagong, Bangladesh	BG	BG84	5772	20.8624	92.3058	-2737993	20171104184500	http://thedailynewnation.com/news/153476/humanitarian-needs-of-rohingyas-rise-as-displacement-continues-iom.html
703933510	20171104	201711	2017	2017.8329											CVL	SCIENTIST						CVL			0	130	130	13	3	-4.4	4	1	4	-1.72031076581576	0								3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	3	Environmental Protection Agency, District of Columbia, United States	US	USDC		38.8773	-77.0178	529189	20171104184500	http://www.milforddailynews.com/news/20171104/federal-scientists-issues-dire-climate-change-warning
703933511	20171104	201711	2017	2017.8329											CVL	CITIZEN						CVL			1	190	190	19	4	-10.0	10	1	10	-7.48299319727891	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171104184500	http://www.cnn.com/2017/11/04/politics/somalia-travel-us-officials/
703933512	20171104	201711	2017	2017.8329											DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	-0.57106598984771	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104184500	http://bombmagazine.org/articles/lisa-dwan-walter-asmus/
703933513	20171104	201711	2017	2017.8329											DEU	GERMANY	DEU								1	043	043	04	1	2.8	2	1	2	1.40845070422535	0								4	Steina, Bayern, Germany	GM	GM02	16532	48.4167	13.0667	-1868090	4	Steina, Bayern, Germany	GM	GM02	16532	48.4167	13.0667	-1868090	20171104184500	http://bombmagazine.org/articles/peter-campus/
