704662872	20161107	201611	2016	2016.8411	AFR	AFRICA	AFR								ZAFGOV	JACOB ZUMA	ZAF					GOV			0	051	051	05	1	3.4	4	1	4	-5.81613508442777	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171107141500	http://www.dispatchlive.co.za/news/2017/11/07/families-receive-exhumed-remains-udf-activists/
704662873	20161107	201611	2016	2016.8411	ARG	ARGENTINA	ARG								USA	UNITED STATES	USA								1	061	061	06	2	6.4	5	1	5	-2.07612456747405	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	1	United States	US	US		39.828175	-98.5795	US	4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171107141500	https://timesofindia.indiatimes.com/business/international-business/argentina-2018-biodiesel-exports-to-eu-to-reach-500000-t-industry-group-analyst/articleshow/61548673.cms
704662874	20161107	201611	2016	2016.8411	BUS	PRODUCER						BUS													1	057	057	05	1	8.0	5	1	5	-3.8860103626943	4	Skjerjehamn, Sogn og Fjordane, Norway	NO	NO15	23476	60.9333	4.96667	-278873	0								4	Skjerjehamn, Sogn og Fjordane, Norway	NO	NO15	23476	60.9333	4.96667	-278873	20171107141500	https://www.seattletimes.com/nation-world/as-wild-salmon-decline-norway-pressures-its-fish-farms/
704662875	20161107	201611	2016	2016.8411	BUS	BANK						BUS			CHN	CHINA	CHN								1	061	061	06	2	6.4	10	1	10	1.16822429906542	1	Australia	AS	AS		-25	135	AS	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107141500	http://www.weeklytimesnow.com.au/agribusiness/dairy/milk-powder-exports-demand-surges-from-china/news-story/e98562a2b6ba2f11ed2d79eb7ff91af0?nk=4b40506577b91aff3bc4c6d61b04338e-1510063547
704662876	20161107	201611	2016	2016.8411	CHN	CHINA	CHN								MNCUSA	BOEING	USA					MNC			1	173	173	17	4	-5.0	2	1	2	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107141500	http://www.airlinerworld.com/2017/11/first-max-delivered-to-chinese-customer/
704662877	20161107	201611	2016	2016.8411	COP	DETECTIVE						COP			AUS	AUSTRALIA	AUS								1	190	190	19	4	-10.0	4	1	4	-5.76923076923077	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107141500	https://www.brisbanetimes.com.au/national/victoria/dj-jason-kolbeck-faces-four-years-of-jailhouse-rock-20171106-gzfga3.html
704662878	20161107	201611	2016	2016.8411	GOV	MAYOR						GOV			AUS	MURRAY	AUS								1	111	111	11	3	-2.0	10	1	10	0.77319587628866	0								0								0								20171107141500	http://www.weeklytimesnow.com.au/agribusiness/dairy/murray-goulburn-fury-over-kiewa-cheese-line/news-story/698d036a555c0bed98b1c4fed8b10c03?nk=80a86bbf11548f407c37947509fc979e-1510063383
704662879	20161107	201611	2016	2016.8411	IGOSEAASN	ASEAN	SEA	ASN				IGO			JPN	JAPAN	JPN								0	057	057	05	1	8.0	2	1	2	-0.32756200280767	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662880	20161107	201611	2016	2016.8411	IGOSEAASN	ASEAN	SEA	ASN				IGO			JPN	JAPAN	JPN								0	057	057	05	1	8.0	8	1	8	-0.32756200280767	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662881	20161107	201611	2016	2016.8411	IRN	TEHRAN	IRN								MED	MEDIA						MED			0	173	173	17	4	-5.0	3	1	3	-3.73665480427046	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171107141500	http://daily-sun.com/post/266927/Johnson-seeks-to-clarify-remarks-over-Briton-jailed-in-Iran
704662882	20161107	201611	2016	2016.8411	JPN	JAPAN	JPN								IGOSEAASN	ASEAN	SEA	ASN				IGO			0	057	057	05	1	8.0	2	1	2	-0.32756200280767	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662883	20161107	201611	2016	2016.8411	JPN	JAPAN	JPN								IGOSEAASN	ASEAN	SEA	ASN				IGO			0	057	057	05	1	8.0	8	1	8	-0.32756200280767	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662884	20161107	201611	2016	2016.8411	MED	MEDIA						MED			USA	ORLANDO	USA								1	193	193	19	4	-10.0	3	1	3	0.15698587127158	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107141500	http://www.thestarpress.com/story/news/2017/11/06/ar-15-style-rifles-common-among-mass-shootings/838283001/
704662885	20161107	201611	2016	2016.8411	MNCCAN	TESCO	CAN					MNC			GBR	UNITED KINGDOM	GBR								1	070	070	07	2	7.0	20	2	20	2.84974093264249	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171107141500	http://www.prestwichandwhitefieldguide.co.uk/news/15645579.Can_you_spare_a_few_hours_to_help_feed_needy_this_winter_/
704662886	20161107	201611	2016	2016.8411	MNCCAN	TESCO	CAN					MNC			GBR	UNITED KINGDOM	GBR								1	073	073	07	2	7.4	20	2	20	2.84974093264249	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171107141500	http://www.prestwichandwhitefieldguide.co.uk/news/15645579.Can_you_spare_a_few_hours_to_help_feed_needy_this_winter_/
704662887	20161107	201611	2016	2016.8411	MNCUSA	BOEING	USA					MNC			CHN	CHINA	CHN								1	080	080	08	2	5.0	3	1	3	1.82648401826484	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107141500	http://www.airlinerworld.com/2017/11/first-max-delivered-to-chinese-customer/
704662888	20161107	201611	2016	2016.8411	NLD	THE HAGUE	NLD								CHN	CHINA	CHN								0	039	039	03	1	5.0	1	1	1	2.82258064516129	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171107141500	https://thediplomat.com/2017/11/chinese-premier-to-visit-the-philippines-to-strengthen-ties/
704662889	20161107	201611	2016	2016.8411	NLD	THE HAGUE	NLD								CHN	CHINA	CHN								0	039	039	03	1	5.0	1	1	1	2.82258064516129	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171107141500	https://thediplomat.com/2017/11/chinese-premier-to-visit-the-philippines-to-strengthen-ties/
704662890	20161107	201611	2016	2016.8411	OPP	POLITICAL PRISONER						OPP			ZAFGOV	JACOB ZUMA	ZAF					GOV			0	051	051	05	1	3.4	6	1	6	-5.81613508442777	4	Port Elizabeth, Eastern Cape, South Africa	SF	SF05	77317	-33.918	25.5701	-1273448	4	Port Elizabeth, Eastern Cape, South Africa	SF	SF05	77317	-33.918	25.5701	-1273448	4	Port Elizabeth, Eastern Cape, South Africa	SF	SF05	77317	-33.918	25.5701	-1273448	20171107141500	http://www.dispatchlive.co.za/news/2017/11/07/families-receive-exhumed-remains-udf-activists/
704662891	20161107	201611	2016	2016.8411	OPP	POLITICAL PRISONER						OPP			ZAFGOV	JACOB ZUMA	ZAF					GOV			0	051	051	05	1	3.4	4	1	4	-5.81613508442777	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171107141500	http://www.dispatchlive.co.za/news/2017/11/07/families-receive-exhumed-remains-udf-activists/
704662892	20161107	201611	2016	2016.8411	PER	PERU	PER								USA	AMERICAN	USA								0	042	042	04	1	1.9	2	1	2	1.34994807892004	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662893	20161107	201611	2016	2016.8411	PER	PERU	PER								USA	AMERICAN	USA								0	042	042	04	1	1.9	2	1	2	1.34994807892004	1	Peru	PE	PE		-10	-76	PE	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662894	20161107	201611	2016	2016.8411	PER	PERU	PER								USA	AMERICAN	USA								0	043	043	04	1	2.8	2	1	2	1.34994807892004	4	Bali, Goa, India	IN	IN33	70123	15.1667	74.0333	-2089967	4	Bali, Goa, India	IN	IN33	70123	15.1667	74.0333	-2089967	4	Bali, Goa, India	IN	IN33	70123	15.1667	74.0333	-2089967	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662895	20161107	201611	2016	2016.8411	PER	PERU	PER								USA	AMERICAN	USA								0	043	043	04	1	2.8	2	1	2	1.34994807892004	4	Bali, Goa, India	IN	IN33	70123	15.1667	74.0333	-2089967	4	Mawsynram, Meghalaya, India	IN	IN18	17797	25.3	91.5833	-2104315	4	Bali, Goa, India	IN	IN33	70123	15.1667	74.0333	-2089967	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662896	20161107	201611	2016	2016.8411	PHL	PHILIPPINE	PHL								PHLGOV	PHILIPPINE	PHL					GOV			0	040	040	04	1	1.0	2	1	2	-0.32756200280767	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662897	20161107	201611	2016	2016.8411	PHL	PHILIPPINE	PHL								PHLGOV	PHILIPPINE	PHL					GOV			0	040	040	04	1	1.0	3	1	3	-0.32756200280767	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662898	20161107	201611	2016	2016.8411	PHLGOV	PHILIPPINE	PHL					GOV			PHL	PHILIPPINE	PHL								0	040	040	04	1	1.0	2	1	2	-0.32756200280767	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662899	20161107	201611	2016	2016.8411	PHLGOV	PHILIPPINE	PHL					GOV			PHL	PHILIPPINE	PHL								0	040	040	04	1	1.0	3	1	3	-0.32756200280767	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171107141500	https://www.forbes.com/sites/stratfor/2017/11/07/japan-works-to-win-friends-and-influence-the-region/
704662900	20161107	201611	2016	2016.8411	TTO	TRINIDAD	TTO																		1	043	043	04	1	2.8	6	1	6	2.06896551724138	4	Gulf Of Paria, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00		10.4562	-61.6042	-1360518	0								4	Gulf Of Paria, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00		10.4562	-61.6042	-1360518	20171107141500	http://www.trinidadexpress.com/20171107/features/mr-ali-and-the-st-vincent-doubles-man
704662901	20161107	201611	2016	2016.8411	USA	TENNESSEE	USA																		0	042	042	04	1	1.9	1	1	1	-4.23991726990693	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171107141500	http://thefederalist.com/2017/11/07/bringing-gun-church-pretty-good-idea/
704662902	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	061	061	06	2	6.4	5	1	5	-2.07612456747405	1	United States	US	US		39.828175	-98.5795	US	0								4	Buenos Aires, Distrito Federal, Argentina	AR	AR07	22379	-34.5875	-58.6725	-979186	20171107141500	https://timesofindia.indiatimes.com/business/international-business/argentina-2018-biodiesel-exports-to-eu-to-reach-500000-t-industry-group-analyst/articleshow/61548673.cms
704662903	20161107	201611	2016	2016.8411	USA	AMERICAN	USA								PER	PERU	PER								0	042	042	04	1	1.9	2	1	2	1.34994807892004	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662904	20161107	201611	2016	2016.8411	USA	AMERICAN	USA								PER	PERU	PER								0	042	042	04	1	1.9	2	1	2	1.34994807892004	1	United States	US	US		39.828175	-98.5795	US	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662905	20161107	201611	2016	2016.8411	USA	AMERICAN	USA								PER	PERU	PER								0	043	043	04	1	2.8	2	1	2	1.34994807892004	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	1	Peru	PE	PE		-10	-76	PE	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662906	20161107	201611	2016	2016.8411	USA	AMERICAN	USA								PER	PERU	PER								0	043	043	04	1	2.8	2	1	2	1.34994807892004	1	United States	US	US		39.828175	-98.5795	US	1	Peru	PE	PE		-10	-76	PE	1	United States	US	US		39.828175	-98.5795	US	20171107141500	https://www.afar.com/magazine/is-traveling-better-in-the-rain
704662907	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	020	020	02	1	3.0	1	1	1	-0.0999000999001001	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171107141500	http://www.air1.com/news/2017/11/07/Former-Trump-Adviser-Tells-Panel-About-2016-Russia-Trip.aspx
704662908	20161107	201611	2016	2016.8411	USAMED	ASSOCIATED PRESS	USA					MED			LEG	CONGRESS						LEG			1	015	015	01	1	0.0	2	2	2	0	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	3	Capitol Hill, District of Columbia, United States	US	USDC		38.889	-77.0003	529313	20171107141500	http://www.kait8.com/story/36780130/former-trump-adviser-page-tells-panel-about-2016-russia-trip
704662909	20171008	201710	2017	2017.7616	BUS	INDUSTRY						BUS			GOV	GOVERNMENT						GOV			0	020	020	02	1	3.0	10	1	10	3.93343419062027	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171107141500	http://www.scottishconstructionnow.com/22506/citb-responds-to-industry-and-government-calls-for-reform/
704662910	20171008	201710	2017	2017.7616	CAN	EDMONTON	CAN																		1	030	030	03	1	4.0	10	1	10	1.80995475113122	0								0								0								20171107141500	http://edmontonjournal.com/news/local-news/edmonton-public-school-teachers-get-more-professional-development-money
704662911	20171008	201710	2017	2017.7616	COP	DEPUTY						COP													1	193	193	19	4	-10.0	1	1	1	-5.1792828685259	3	Martin County, Florida, United States	US	USFL	FL085	27.0837	-80.4164	308550	0								3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	20171107141500	https://www.officer.com/investigations/news/20981830/martin-county-florida-sheriffs-deputy-john-welliever-feared-for-his-life-in-fatal-shooting-of-jerry-richardson
704662912	20171008	201710	2017	2017.7616	FRA	FRANCE	FRA								GOV	PRESIDENT						GOV			1	014	014	01	1	0.0	10	1	10	-0.24630541871921	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171107141500	http://www.express.co.uk/news/world/876559/Olivier-Faure-France-bemoans-Macron-centrist-policies-improved-employment
704662913	20171008	201710	2017	2017.7616	JUD	ATTORNEY						JUD			BUS	INVESTOR						BUS			0	173	173	17	4	-5.0	6	1	6	-2.09037811251152	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20171107141500	https://www.politico.com/tipsheets/new-jersey-playbook/2017/11/07/election-day-is-here-menendez-jury-now-in-deliberations-christie-swipes-at-kean-sr-223204
704662914	20171008	201710	2017	2017.7616	JUD	ATTORNEY						JUD			USA	UNITED STATES	USA								0	173	173	17	4	-5.0	4	1	4	-2.09037811251152	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	3	Newark, New Jersey, United States	US	USNJ	NJ013	40.7357	-74.1724	878762	20171107141500	https://www.politico.com/tipsheets/new-jersey-playbook/2017/11/07/election-day-is-here-menendez-jury-now-in-deliberations-christie-swipes-at-kean-sr-223204
704662915	20171008	201710	2017	2017.7616	LBY	LIBYA	LBY								NGA	NIGERIA	NGA								1	174	174	17	4	-5.0	2	1	2	-4.4	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171107141500	http://thenationonlineng.net/3480-nigerians-deported-libya-10-months-commission/
704662916	20171008	201710	2017	2017.7616	LBY	LIBYA	LBY								NGA	NIGERIAN	NGA								1	174	174	17	4	-5.0	5	1	5	-4.4	1	Libya	LY	LY		25	17	LY	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	1	Libya	LY	LY		25	17	LY	20171107141500	http://thenationonlineng.net/3480-nigerians-deported-libya-10-months-commission/
704662917	20171008	201710	2017	2017.7616	MLI	MALIAN	MLI								FRAMIL	FRENCH	FRA					MIL			1	190	190	19	4	-10.0	3	1	3	-8.16993464052288	1	Mali	ML	ML		17	-4	ML	1	France	FR	FR		46	2	FR	1	Mali	ML	ML		17	-4	ML	20171107141500	https://www.newsday.co.zw/2017/11/malian-soldiers-killed-french-strike-joined-islamists-source/
704662918	20171008	201710	2017	2017.7616	PRK	NORTH KOREA	PRK								GOV	REGIME						GOV			0	190	190	19	4	-10.0	4	1	4	-2.28658536585365	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107141500	http://www.livemint.com/Politics/UVkDyPSNOU989ozHVwOW9M/Donald-Trump-calls-on-North-Korea-to-make-a-deal-on-nuclear.html
704662919	20171008	201710	2017	2017.7616	PRK	NORTH KOREA	PRK								USA	THE US	USA								0	112	112	11	3	-2.0	2	1	2	-2.28658536585365	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171107141500	http://www.livemint.com/Politics/UVkDyPSNOU989ozHVwOW9M/Donald-Trump-calls-on-North-Korea-to-make-a-deal-on-nuclear.html
704662920	20171008	201710	2017	2017.7616	USA	FLORIDA	USA																		1	193	193	19	4	-10.0	3	1	3	-5.1792828685259	3	Booker Park, Florida, United States	US	USFL	FL107	29.6542	-81.6372	2515546	0								3	Booker Park, Florida, United States	US	USFL		29.6542	-81.6372	2515546	20171107141500	https://www.officer.com/investigations/news/20981830/martin-county-florida-sheriffs-deputy-john-welliever-feared-for-his-life-in-fatal-shooting-of-jerry-richardson
704662921	20171008	201710	2017	2017.7616	USA	FLORIDA	USA																		1	193	193	19	4	-10.0	3	1	3	-5.1792828685259	3	Martin County, Florida, United States	US	USFL	FL085	27.0837	-80.4164	308550	0								3	Martin County, Florida, United States	US	USFL		27.0837	-80.4164	308550	20171107141500	https://www.officer.com/investigations/news/20981830/martin-county-florida-sheriffs-deputy-john-welliever-feared-for-his-life-in-fatal-shooting-of-jerry-richardson
704662922	20171008	201710	2017	2017.7616	USA	FLORIDA	USA																		1	193	193	19	4	-10.0	2	1	2	-5.1792828685259	3	Martin County, Florida, United States	US	USFL	FL085	27.0837	-80.4164	308550	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171107141500	https://www.officer.com/investigations/news/20981830/martin-county-florida-sheriffs-deputy-john-welliever-feared-for-his-life-in-fatal-shooting-of-jerry-richardson
704662923	20171031	201710	2017	2017.8247	BUS	COMPANY						BUS			USA	CALIFORNIA	USA								1	030	030	03	1	4.0	10	1	10	-0.26954177897574	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171107141500	https://www.energy-pedia.com/news/australia/red-emperor-resources-shares-suspended-from-trading-on-the-asx-172112
