704557239	20171008	201710	2017	2017.7616	KORCOP	SEOUL	KOR					COP			JUD	PROSECUTOR						JUD			1	173	173	17	4	-5.0	6	1	6	-12.4223602484472	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107071500	HTTP://english.yonhapnews.co.kr/national/2017/11/07/0302000000AEN20171107008500315.html
704557240	20171008	201710	2017	2017.7616	MED	JOURNALIST						MED													0	043	043	04	1	2.8	6	1	6	-1.72413793103449	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107071500	https://robertamsterdam.com/n071117/
704557241	20171008	201710	2017	2017.7616	MNCJPN	TOYOTA	JPN					MNC			NMR	NORTH AMERICA	NMR								0	010	010	01	1	0.0	1	1	1	-0.37807183364839	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107071500	https://www.bloomberg.com/news/articles/2017-11-07/toyota-lifts-profit-forecast-as-rav4-helps-u-s-sales-top-ford-s
704557242	20171008	201710	2017	2017.7616	MNCJPN	TOYOTA	JPN					MNC			USA	UNITED STATES	USA								0	010	010	01	1	0.0	2	1	2	-0.37807183364839	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107071500	https://www.bloomberg.com/news/articles/2017-11-07/toyota-lifts-profit-forecast-as-rav4-helps-u-s-sales-top-ford-s
704557243	20171008	201710	2017	2017.7616	RUS	RUSSIA	RUS								RUSMED	RUSSIA	RUS					MED			0	042	042	04	1	1.9	4	1	4	-1.72413793103449	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107071500	https://robertamsterdam.com/n071117/
704557244	20171008	201710	2017	2017.7616	RUSMED	RUSSIA	RUS					MED			RUS	RUSSIA	RUS								0	043	043	04	1	2.8	4	1	4	-1.72413793103449	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107071500	https://robertamsterdam.com/n071117/
704557245	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								MNCJPN	TOYOTA	JPN					MNC			0	186	186	18	4	-10.0	2	1	2	-0.37807183364839	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107071500	https://www.bloomberg.com/news/articles/2017-11-07/toyota-lifts-profit-forecast-as-rav4-helps-u-s-sales-top-ford-s
704557246	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								NMR	NORTH AMERICA	NMR								0	010	010	01	1	0.0	4	1	4	-0.37807183364839	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171107071500	https://www.bloomberg.com/news/articles/2017-11-07/toyota-lifts-profit-forecast-as-rav4-helps-u-s-sales-top-ford-s
704557247	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								TUR	TURKEY	TUR								1	173	173	17	4	-5.0	1	1	1	-5.29661016949152	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107071500	http://www.gdnonline.com/Details/282627/US-resumes-limited-visa-services-to-Turkish-citizens
704557248	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								TUR	TURKEY	TUR								1	173	173	17	4	-5.0	1	1	1	-5.29661016949152	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107071500	http://www.gdnonline.com/Details/282627/US-resumes-limited-visa-services-to-Turkish-citizens
704557249	20171008	201710	2017	2017.7616	USA	UNITED STATES	USA								TURLAB	TURKISH	TUR					LAB			1	173	173	17	4	-5.0	6	1	6	-5.29661016949152	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171107071500	http://www.gdnonline.com/Details/282627/US-resumes-limited-visa-services-to-Turkish-citizens
704557250	20171031	201710	2017	2017.8247	COP	DETECTIVE						COP			USA	UNITED STATES	USA								1	013	013	01	1	0.4	2	1	2	-3.44234079173839	3	Los Angeles, California, United States	US	USCA	CA037	34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171107071500	http://www.citywatchla.com/index.php/los-angeles-for-rss/14309-burglarized-lapd-responds-if-you-re-a-dodger
704557251	20171031	201710	2017	2017.8247	ITA	ITALIAN	ITA																		1	010	010	01	1	0.0	1	1	1	2.9810298102981	1	India	IN	IN		20	77	IN	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171107071500	https://economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557252	20171031	201710	2017	2017.8247	ITA	ITALIAN	ITA																		1	010	010	01	1	0.0	3	1	3	3.17946895315947	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	India	IN	IN		20	77	IN	20171107071500	http://articles.economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557253	20171031	201710	2017	2017.8247	ITA	ITALIAN	ITA								ITAGOV	ITALY	ITA					GOV			1	042	042	04	1	1.9	4	1	4	3.12985916744413	4	Qajar, Zanjan, Iran	IR	IR36	41125	36.068	49.3401	-3066462	4	Qajar, Zanjan, Iran	IR	IR36	41125	36.068	49.3401	-3066462	4	Qajar, Zanjan, Iran	IR	IR36	41125	36.068	49.3401	-3066462	20171107071500	http://articles.economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557254	20171031	201710	2017	2017.8247	ITAGOV	ITALY	ITA					GOV			ITA	ITALIAN	ITA								1	010	010	01	1	0.0	1	1	1	2.9810298102981	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	Italy	IT	IT		42.833333	12.833333	IT	20171107071500	https://economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557255	20171031	201710	2017	2017.8247	ITAGOV	ITALIAN	ITA					GOV			ITA	ITALIAN	ITA								1	010	010	01	1	0.0	9	1	9	3.14639576268258	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	India	IN	IN		20	77	IN	20171107071500	http://articles.economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557256	20171031	201710	2017	2017.8247	ITAGOV	ITALY	ITA					GOV			ITA	ITALIAN	ITA								1	043	043	04	1	2.8	2	1	2	2.9810298102981	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	Italy	IT	IT		42.833333	12.833333	IT	20171107071500	https://economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557257	20171031	201710	2017	2017.8247	ITAGOV	ITALIAN	ITA					GOV			ITA	ITALIAN	ITA								1	043	043	04	1	2.8	12	1	12	3.1546640603018	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	India	IN	IN		20	77	IN	20171107071500	http://articles.economictimes.indiatimes.com/magazines/panache/the-italian-who-is-at-home-at-the-rashtrapati-bhavan/articleshow/61540811.cms
704557258	20171031	201710	2017	2017.8247	PAK	PAKISTAN	PAK																		1	112	112	11	3	-2.0	16	1	8	-5.15021459227467	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	0								4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	20171107071500	https://dailytimes.com.pk/135593/baldia-factory-fire-accused-hammad-siddiqui-likely-extradited-next-week-sources/
704557259	20171031	201710	2017	2017.8247	PAK	PAKISTAN	PAK																		1	174	174	17	4	-5.0	6	1	6	-5.15021459227467	4	Baldia, Sindh, Pakistan	PK	PK05	40395	24.9278	66.9645	10525565	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171107071500	https://dailytimes.com.pk/135593/baldia-factory-fire-accused-hammad-siddiqui-likely-extradited-next-week-sources/
704557260	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-7.69230769230769	3	Oregon State University, Oregon, United States	US	USOR	OR003	44.5643	-123.275	1147267	0								2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20171107071500	http://www.times-standard.com/general-news/20171106/potentially-infected-sea-lions-washing-ashore
704557261	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-7.69230769230769	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	0								3	Oregon State University, Oregon, United States	US	USOR		44.5643	-123.275	1147267	20171107071500	http://www.times-standard.com/general-news/20171106/potentially-infected-sea-lions-washing-ashore
704557262	20171106	201711	2017	2017.8384											NGA	NIGER DELTA	NGA								0	016	016	01	1	-2.0	1	1	1	-2.734375	0								4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107071500	http://allafrica.com/stories/201711070066.html
704557263	20171106	201711	2017	2017.8384	AFGGOV	AFGHANISTAN	AFG					GOV			PAK	PAKISTAN	PAK								0	018	018	01	1	3.4	2	1	2	-4.96894409937888	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	20171107071500	BBC Monitoring/BBC Monitoring/(c) BBC
704557264	20171106	201711	2017	2017.8384	GOV	GOVERNMENT						GOV			NGA	NIGER DELTA	NGA								0	016	016	01	1	-2.0	9	1	9	-2.734375	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107071500	http://allafrica.com/stories/201711070066.html
704557265	20171106	201711	2017	2017.8384	GOV	PRESIDENT						GOV			NGAGOV	NIGER DELTA	NGA					GOV			0	040	040	04	1	1.0	8	1	8	-2.734375	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107071500	http://allafrica.com/stories/201711070066.html
704557266	20171106	201711	2017	2017.8384	GOV	FOREIGN MINIST						GOV			ran	RANA			ran						0	018	018	01	1	3.4	8	1	8	-4.96894409937888	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	20171107071500	BBC Monitoring/BBC Monitoring/(c) BBC
704557267	20171106	201711	2017	2017.8384	JPN	JAPANESE	JPN								JPNCVL	JAPAN	JPN					CVL			1	090	090	09	2	-2.0	4	1	4	-1.99004975124378	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	20171107071500	http://www.philstar.com/nation/2017/11/07/1756554/airport-authority-probes-extortion-japanese-tourist
704557268	20171106	201711	2017	2017.8384	JPNCVL	JAPANESE	JPN					CVL			JPN	JAPANESE	JPN								1	090	090	09	2	-2.0	6	1	6	-1.99004975124378	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	20171107071500	http://www.philstar.com/nation/2017/11/07/1756554/airport-authority-probes-extortion-japanese-tourist
704557269	20171106	201711	2017	2017.8384	JPNCVL	JAPAN	JPN					CVL			PHL	PHILIPPINE	PHL								1	090	090	09	2	-2.0	2	1	2	-1.99004975124378	1	Japan	JA	JA		36	138	JA	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171107071500	http://www.philstar.com/nation/2017/11/07/1756554/airport-authority-probes-extortion-japanese-tourist
704557270	20171106	201711	2017	2017.8384	JPNCVL	JAPAN	JPN					CVL			PHL	PHILIPPINE	PHL								1	090	090	09	2	-2.0	2	1	2	-1.99004975124378	1	Japan	JA	JA		36	138	JA	4	Ninoy Aquino International Airport, Pasay, Philippines	RP	RPE9	24210	14.505	121.005	10585004	1	Japan	JA	JA		36	138	JA	20171107071500	http://www.philstar.com/nation/2017/11/07/1756554/airport-authority-probes-extortion-japanese-tourist
704557271	20171106	201711	2017	2017.8384	NGAGOV	NIGER DELTA	NGA					GOV			GOV	PRESIDENT						GOV			0	040	040	04	1	1.0	8	1	8	-2.734375	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107071500	http://allafrica.com/stories/201711070066.html
704557272	20171106	201711	2017	2017.8384	NGAGOV	NIGERIA	NGA					GOV			NGAGOV	NIGER DELTA	NGA					GOV			0	040	040	04	1	1.0	4	1	2	-2.734375	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	4	Niger Delta, Nigeria (general), Nigeria	NI	NI00	23074	4.83333	6	-2020890	20171107071500	http://allafrica.com/stories/201711070066.html
704557273	20171106	201711	2017	2017.8384	NPL	CHITWAN	NPL																		1	193	193	19	4	-10.0	5	1	5	-6.13496932515337	0								0								0								20171107071500	https://thehimalayantimes.com/nepal/1-dead-as-unidentified-vehicle-strikes-in-chitwan/
704557274	20171106	201711	2017	2017.8384	PAKGOV	PAKISTAN	PAK					GOV			REB	UNIDENTIFIED GUNMEN						REB			0	190	190	19	4	-10.0	2	1	2	-4.96894409937888	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171107071500	BBC Monitoring/BBC Monitoring/(c) BBC
704557275	20171106	201711	2017	2017.8384	PAKGOV	PAKISTAN	PAK					GOV			REB	UNIDENTIFIED GUNMEN						REB			0	190	190	19	4	-10.0	8	1	8	-4.96894409937888	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Jalalabad, Nangarhar, Afghanistan	AF	AF18	99928	34.4265	70.4515	-3377673	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171107071500	BBC Monitoring/BBC Monitoring/(c) BBC
704557276	20171106	201711	2017	2017.8384	SAU	RIYADH	SAU								ARE	DUBAI	ARE								0	194	194	19	4	-10.0	4	1	4	-3.46456692913386	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171107071500	BBC Monitoring/BBC Monitoring/(c) BBC
704557277	20171107	201711	2017	2017.8411											AFG	AFGHAN	AFG								1	173	173	17	4	-5.0	6	1	6	-7.24299065420564	0								1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171107071500	http://dunyanews.tv/en/World/413246-
704557278	20171107	201711	2017	2017.8411											AFG	AFGHANISTAN	AFG								1	1821	182	18	4	-9.0	5	1	5	-7.24299065420564	0								5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	20171107071500	http://dunyanews.tv/en/World/413246-
704557279	20171107	201711	2017	2017.8411											AFG	AFGHAN	AFG								1	1821	182	18	4	-9.0	4	1	4	-7.24299065420564	0								5	Jowzjan, Jowzjan, Afghanistan	AF	AF31	3575	36.8333	65.8333	-3378342	1	Uzbekistan	UZ	UZ		41.707542	63.84911	UZ	20171107071500	http://dunyanews.tv/en/World/413246-
704557280	20171107	201711	2017	2017.8411											AFGGOV	AFGHANISTAN	AFG					GOV			1	040	040	04	1	1.0	1	1	1	-1.32450331125828	0								4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	4	Khost, Khowst, Afghanistan	AF	AF37	3616	33.3395	69.9204	-3380945	20171107071500	Radio Khost, Khost/BBC Monitoring/(c) BBC
704557281	20171107	201711	2017	2017.8411											AGR	FARMER						AGR			1	111	111	11	3	-2.0	10	1	10	-3.75462718138551	0								4	Barsana, Uttar Pradesh, India	IN	IN36	17925	27.65	77.3833	-2090651	4	Barsana, Uttar Pradesh, India	IN	IN36	17925	27.65	77.3833	-2090651	20171107071500	http://dunyanews.tv/en/World/413263-
704557282	20171107	201711	2017	2017.8411											AGR	FISHER						AGR			1	112	112	11	3	-2.0	10	1	10	-13.6054421768708	0								0								0								20171107071500	http://www.greenfieldreporter.com/2017/11/07/arrests__november_7-2/
704557283	20171107	201711	2017	2017.8411											AGRBUS	FARMER						AGR	BUS		0	172	172	17	4	-5.0	10	1	10	-2.83842794759826	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171107071500	http://bangladeshchronicle.net/2017/11/banking-sector-in-dire-straits/
704557284	20171107	201711	2017	2017.8411											AUS	MURRAY	AUS								1	043	043	04	1	2.8	3	1	3	7.5187969924812	0								4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	4	Sunshine Coast, Queensland, Australia	AS	AS04	154693	-26.5	153	-1602923	20171107071500	https://www.coolum-news.com.au/news/beginners-luck-for-teenagers-who-have-never-placed/3259428/
704557285	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	4.04624277456647	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107071500	https://www.thechronicle.com.au/news/nine-year-old-repays-the-faith-with-cup-day-win/3259441/
704557286	20171107	201711	2017	2017.8411											AUS	AUSTRALIA	AUS								1	081	081	08	2	5.0	6	1	6	-7.03745743473326	0								4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	4	Westmead, New South Wales, Australia	AS	AS02	5066	-33.8167	150.983	-1609037	20171107071500	http://www.dailytelegraph.com.au/news/nsw/seven-children-injured-after-car-smashes-into-greenacre-school/news-story/ad9ae143563ed8abdc9bf4d2b69856d0?nk=31c8240848f1bf920dcc3503f6f9c7dc-1510038170
704557287	20171107	201711	2017	2017.8411											BUS	COMPANIES						BUS			1	030	030	03	1	4.0	5	1	5	2.38095238095238	0								5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	5	Northern Territory, Northern Territory, Australia	AS	AS03	40197	-20	134	-1592100	20171107071500	http://www.miningweekly.com/article/core-conclues-bynoe-buy-2017-11-07/rep_id:3650
704557288	20171107	201711	2017	2017.8411											BUS	COMPANY						BUS			0	031	031	03	1	5.2	1	1	1	-2.26824457593689	0								3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20171107071500	http://www.wwltv.com/news/local/down-the-drain/vacuum-truck-shortage-hampers-new-orleans-flood-protection/489661592
704557289	20171107	201711	2017	2017.8411											BUS	COMPANY						BUS			0	031	031	03	1	5.2	4	1	4	-2.26824457593689	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	3	New Orleans, Louisiana, United States	US	USLA		29.9546	-90.0751	1629985	20171107071500	http://www.wwltv.com/news/local/down-the-drain/vacuum-truck-shortage-hampers-new-orleans-flood-protection/489661592
704557290	20171107	201711	2017	2017.8411											BUS	BANK						BUS			1	036	036	03	1	4.0	5	1	5	1.76056338028169	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171107071500	http://www.cbc.ca/news/canada/toronto/michelle-obama-toronto-1.4390625
704557291	20171107	201711	2017	2017.8411											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	-2.83842794759826	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171107071500	http://bangladeshchronicle.net/2017/11/banking-sector-in-dire-straits/
