704409019	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	6	1	6	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409020	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409021	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	SOUTH CAROLINA	USA								1	010	010	01	1	0.0	2	1	2	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409022	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	1	4	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409023	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	UNITED STATES	USA								1	060	060	06	2	6.0	4	1	4	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409024	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	SOUTH CAROLINA	USA								1	060	060	06	2	6.0	2	1	2	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	3	Goose Creek, South Carolina, United States	US	USSC		32.981	-80.0326	1231332	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409025	20071109	200711	2007	2007.8466	LEG	SENATE						LEG			USA	SOUTH CAROLINA	USA								1	173	173	17	4	-5.0	10	1	10	-7.14285714285715	3	Goose Creek, South Carolina, United States	US	USSC	SC015	32.981	-80.0326	1231332	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20171106194500	https://www.southcarolinaradionetwork.com/2017/11/06/berkeley-county-senator-arrested-over-weekend-led-ethics-committee/
704409026	20161106	201611	2016	2016.8384											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	3	1	3	-0.82781456953643	0								3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409027	20161106	201611	2016	2016.8384											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	1	1	1	-0.82781456953643	0								3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	1	Japan	JA	JA		36	138	JA	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409028	20161106	201611	2016	2016.8384											EDUEDU	UNIVERSITY						EDU	EDU		1	190	190	19	4	-10.0	10	1	10	-1.3719512195122	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171106194500	https://www.socialistparty.org.uk/keyword/ANC
704409029	20161106	201611	2016	2016.8384	BUS	CONGLOMERATE						BUS													0	0311	031	03	1	5.2	6	1	6	-0.95490716180372	1	Japan	JA	JA		36	138	JA	0								1	Japan	JA	JA		36	138	JA	20171106194500	https://www.politico.com/tipsheets/morning-tech/2017/11/06/mcconnell-calls-on-tech-to-help-retaliate-against-russians-223187
704409030	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS													1	043	043	04	1	2.8	3	1	3	-0.82781456953643	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	0								3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409031	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS													1	043	043	04	1	2.8	1	1	1	-0.82781456953643	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	0								1	Japan	JA	JA		36	138	JA	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409032	20161106	201611	2016	2016.8384	BUS	CONGLOMERATE						BUS			JPN	JAPAN	JPN								0	0311	031	03	1	5.2	4	1	4	-0.95490716180372	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106194500	https://www.politico.com/tipsheets/morning-tech/2017/11/06/mcconnell-calls-on-tech-to-help-retaliate-against-russians-223187
704409033	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS			MNCKOR	HYUNDAI	KOR					MNC			1	043	043	04	1	2.8	3	1	3	-0.82781456953643	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409034	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS			MNCKOR	HYUNDAI	KOR					MNC			1	043	043	04	1	2.8	1	1	1	-0.82781456953643	3	Marysville, Ohio, United States	US	USOH	OH059	39.9473	-81.6035	1048949	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409035	20161106	201611	2016	2016.8384	BUS	COMPANIES						BUS			MNCKOR	HYUNDAI	KOR					MNC			1	043	043	04	1	2.8	1	1	1	-0.82781456953643	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106194500	https://www.therecord.com/news-story/7805808-trump-asks-japanese-automakers-to-do-something-they-ve-been-doing-for-35-years/
704409036	20161106	201611	2016	2016.8384	CAN	CANADA	CAN																		0	013	013	01	1	0.4	2	1	2	2.84552845528455	4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	0								4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	20171106194500	http://www.hantsjournal.ca/community/first-world-war-honour-roll-discovered-in-waterville-church-attic-being-restored-preserved-159346/
704409037	20161106	201611	2016	2016.8384	CAN	CALGARY	CAN								CANCOP	CALGARY	CAN					COP			1	112	112	11	3	-2.0	10	1	10	-3.83386581469649	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106194500	http://www.680news.com/2017/11/06/fight-of-my-life-calgary-officer-testifies-at-arrest-assault-trial/
704409038	20161106	201611	2016	2016.8384	CAN	CALGARY	CAN								CANCOP	CALGARY	CAN					COP			1	180	180	18	4	-9.0	10	1	10	-3.83386581469649	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171106194500	http://www.680news.com/2017/11/06/fight-of-my-life-calgary-officer-testifies-at-arrest-assault-trial/
704409039	20161106	201611	2016	2016.8384	CHN	CHINA	CHN								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	2	1	2	0.22883295194508	4	Hebei, Jilin, China	CH	CH05	13176	43.0999	129.768	10869701	4	Hebei, Jilin, China	CH	CH05	13176	43.0999	129.768	10869701	4	Hebei, Jilin, China	CH	CH05	13176	43.0999	129.768	10869701	20171106194500	http://theamericanenergynews.com/energy-news/lng-prices-soar-as-china-buys-up-supplies-as-winter-sets-in
704409040	20161106	201611	2016	2016.8384	COP	POLICE						COP													0	173	173	17	4	-5.0	8	1	8	-1.41843971631206	3	Southaven, Tennessee, United States	US	USTN	TN125	36.565	-87.405	1311557	0								3	Southaven, Tennessee, United States	US	USTN	TN125	36.565	-87.405	1311557	20171106194500	http://www.knoxnews.com/story/news/2017/11/06/texas-church-shooting-local-churches-paying-attention-security/835519001/
704409041	20161106	201611	2016	2016.8384	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	10	1	10	2.84552845528455	4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	0								4	Waterville, Quebec, Canada	CA	CA10	12770	45.2833	-71.8833	-575636	20171106194500	http://www.hantsjournal.ca/community/first-world-war-honour-roll-discovered-in-waterville-church-attic-being-restored-preserved-159346/
704409042	20161106	201611	2016	2016.8384	DEU	GERMANY	DEU								LAB	WORKER						LAB			0	010	010	01	1	0.0	2	1	2	0.4418262150221	4	Zimmerwald, Switzerland (general), Switzerland	SZ	SZ00	26290	46.8809	7.47713	-2554910	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106194500	https://www.socialistparty.org.uk/keyword/Lenin
704409043	20161106	201611	2016	2016.8384	DEU	GERMAN	DEU								LAB	WORKER						LAB			0	010	010	01	1	0.0	8	1	8	0.4418262150221	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106194500	https://www.socialistparty.org.uk/keyword/Lenin
704409044	20161106	201611	2016	2016.8384	DEU	GERMANY	DEU								LAB	WORKER						LAB			0	141	141	14	3	-6.5	2	1	2	0.4418262150221	4	Zimmerwald, Switzerland (general), Switzerland	SZ	SZ00	26290	46.8809	7.47713	-2554910	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106194500	https://www.socialistparty.org.uk/keyword/Lenin
704409045	20161106	201611	2016	2016.8384	DEU	GERMAN	DEU								LAB	WORKER						LAB			0	141	141	14	3	-6.5	8	1	8	0.4418262150221	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171106194500	https://www.socialistparty.org.uk/keyword/Lenin
704409046	20161106	201611	2016	2016.8384	EDU	STUDENT						EDU			CVL	COMMUNITY						CVL			0	070	070	07	2	7.0	4	1	4	-0.47244094488189	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106194500	http://www.columbian.com/news/2017/nov/06/study-academic-gaps-persist-but-havent-widened-between-high-and-low-income-kindergartners/
