703502038	20161103	201611	2016	2016.8301											AUS	PERTH	AUS								1	042	042	04	1	1.9	8	1	8	2.14395099540582	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	1	Japan	JA	JA		36	138	JA	20171103043000	https://www.lifestyle.com.au/travel/mini-breaks-are-good-for-you-try-one-of-these-ideas-for-your-next-quick-trip.aspx
703502039	20161103	201611	2016	2016.8301											USABUS	HAWAIIAN AIRLINES	USA					BUS			0	060	060	06	2	6.0	2	1	2	1.96078431372549	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20171103043000	http://www.4-traders.com/FINNAIR-OYJ-1412456/news/Finnair-Oyj-Flawless-or-abominable-Finnair-weighs-passengers-at-check-in-25428659/
703502040	20161103	201611	2016	2016.8301	AFR	AFRICA	AFR																		1	193	193	19	4	-10.0	8	1	4	-6.71563483735572	4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	0								4	Kwazulu, Eastern Cape, South Africa	SF	SF05	77353	-31.2895	29.4551	-1250484	20171103043000	https://au.news.yahoo.com/world/a/37728236/bloodshed-in-south-african-province-as-anc-tensions-rise/
703502041	20161103	201611	2016	2016.8301	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	2	1	2	2.14395099540582	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103043000	https://www.lifestyle.com.au/travel/mini-breaks-are-good-for-you-try-one-of-these-ideas-for-your-next-quick-trip.aspx
703502042	20161103	201611	2016	2016.8301	AUS	PERTH	AUS																		1	043	043	04	1	2.8	2	1	2	2.14395099540582	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	0								1	Japan	JA	JA		36	138	JA	20171103043000	https://www.lifestyle.com.au/travel/mini-breaks-are-good-for-you-try-one-of-these-ideas-for-your-next-quick-trip.aspx
703502043	20161103	201611	2016	2016.8301	AUS	PERTH	AUS																		1	043	043	04	1	2.8	2	1	2	2.14395099540582	1	Japan	JA	JA		36	138	JA	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171103043000	https://www.lifestyle.com.au/travel/mini-breaks-are-good-for-you-try-one-of-these-ideas-for-your-next-quick-trip.aspx
703502044	20161103	201611	2016	2016.8301	CAN	CANADA	CAN																		1	042	042	04	1	1.9	2	1	2	-1.6052880075543	4	Okanagan, British Columbia, Canada	CA	CA02	12566	50.3667	-119.35	-570573	0								1	United States	US	US		39.828175	-98.5795	US	20171103043000	https://www.kingstonregion.com/news-story/7770188-teen-whose-remains-found-was-funny-artistic/
703502045	20161103	201611	2016	2016.8301	CHN	BEIJING	CHN								IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			1	129	129	12	3	-5.0	16	1	8	-6.94698354661791	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	India	IN	IN		20	77	IN	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171103043000	http://www.business-standard.com/article/current-affairs/china-again-blocks-us-move-to-ban-masood-azhar-india-disappointed-117110300165_1.html
703502046	20161103	201611	2016	2016.8301	JUD	HIGH COURT						JUD			NZL	NEW ZEALAND	NZL								1	112	112	11	3	-2.0	8	1	8	-8.10126582278481	4	Whangarei, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.7167	174.317	-1521603	4	Whangarei, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.7167	174.317	-1521603	4	Whangarei, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.7167	174.317	-1521603	20171103043000	http://www.nzherald.co.nz/northern-advocate/news/article.cfm?c_id=1503450&objectid=11939877
703502047	20161103	201611	2016	2016.8301	KOR	SOUTH KOREA	KOR								USA	A US	USA								1	120	120	12	3	-4.0	4	1	4	-8.01603206412826	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171103043000	https://www.globalsecurity.org/wmd/library/news/dprk/2017/dprk-171102-sputnik01.htm
703502048	20161103	201611	2016	2016.8301	MIL	MILITARY						MIL			PRK	PYONGYANG	PRK								1	190	190	19	4	-10.0	10	1	10	-8.01603206412826	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171103043000	https://www.globalsecurity.org/wmd/library/news/dprk/2017/dprk-171102-sputnik01.htm
703502049	20161103	201611	2016	2016.8301	NZL	NEW ZEALAND	NZL								JUD	HIGH COURT						JUD			1	173	173	17	4	-5.0	6	1	6	-8.10126582278481	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Whangarei, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.7167	174.317	-1521603	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	20171103043000	http://www.nzherald.co.nz/northern-advocate/news/article.cfm?c_id=1503450&objectid=11939877
703502050	20161103	201611	2016	2016.8301	NZL	NEW ZEALAND	NZL								JUD	HIGH COURT						JUD			1	173	173	17	4	-5.0	2	1	2	-8.10126582278481	4	Northland, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.2833	174.75	-1514781	4	Whangarei, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.7167	174.317	-1521603	4	Whangarei, New Zealand (general), New Zealand	NZ	NZ00	22385	-35.7167	174.317	-1521603	20171103043000	http://www.nzherald.co.nz/northern-advocate/news/article.cfm?c_id=1503450&objectid=11939877
703502051	20161103	201611	2016	2016.8301	PRK	N KOREA	PRK								USA	A US	USA								1	120	120	12	3	-4.0	2	1	2	-8.01603206412826	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171103043000	https://www.globalsecurity.org/wmd/library/news/dprk/2017/dprk-171102-sputnik01.htm
