704128002	20171105	201711	2017	2017.8356											UKR	UKRAINE	UKR								1	190	190	19	4	-10.0	4	1	4	-6.39269406392694	0								4	Opytne, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9981	34.8996	10458471	4	Opytne, Krym, Avtonomna Respublika, Ukraine	UP	UP11	28553	44.9981	34.8996	10458471	20171105193000	BBC Monitoring/BBC Monitoring/(c) BBC
704128003	20171105	201711	2017	2017.8356	ARE	UNITED ARAB EMIRATES	ARE								SOM	MOGADISHU	SOM								1	073	073	07	2	7.4	10	1	10	3.63636363636363	1	United Arab Emirates	AE	AE		24	54	AE	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	United Arab Emirates	AE	AE		24	54	AE	20171105193000	Horn Cable TV, Hargeysa/BBC Monitoring/(c) BBC
704128004	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			GOV	AUTHORITIES						GOV			1	046	046	04	1	7.0	2	1	2	-2.1978021978022	4	Gedo, Gedo, Somalia	SO	SO06	25678	2.25	41.1667	-3222208	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128005	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			SOM	SOMALIA	SOM								1	040	040	04	1	1.0	4	1	4	-2.1978021978022	4	Gedo, Gedo, Somalia	SO	SO06	25678	2.25	41.1667	-3222208	4	Boosaaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	4	Gedo, Gedo, Somalia	SO	SO06	25678	2.25	41.1667	-3222208	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128006	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			SOM	SOMALIA	SOM								1	040	040	04	1	1.0	4	1	4	-2.1978021978022	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Boosaaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	4	Gedo, Gedo, Somalia	SO	SO06	25678	2.25	41.1667	-3222208	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128007	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			SOM	SOMALIA	SOM								1	046	046	04	1	7.0	4	1	4	-2.1978021978022	4	Gedo, Gedo, Somalia	SO	SO06	25678	2.25	41.1667	-3222208	4	Boosaaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128008	20171105	201711	2017	2017.8356	BUS	BUSINESS						BUS			SOM	SOMALIA	SOM								1	046	046	04	1	7.0	4	1	4	-2.1978021978022	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Boosaaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128009	20171105	201711	2017	2017.8356	EDUEDU	UNIVERSITY						EDU	EDU		GOV	ELECTORAL COMMISSION						GOV			1	046	046	04	1	7.0	10	1	10	3.63636363636363	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105193000	Horn Cable TV, Hargeysa/BBC Monitoring/(c) BBC
704128010	20171105	201711	2017	2017.8356	ETH	ETHIOPIA	ETH								SOM	SOMALIA	SOM								1	042	042	04	1	1.9	2	1	2	-7.35294117647059	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	1	Ethiopia	ET	ET		8	38	ET	20171105193000	Radio Shabeelle, Mogadishu/BBC Monitoring/(c) BBC
704128011	20171105	201711	2017	2017.8356	ETH	ETHIOPIAN	ETH								SOM	SOMALIA	SOM								1	042	042	04	1	1.9	6	1	6	-7.35294117647059	1	Ethiopia	ET	ET		8	38	ET	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171105193000	Radio Shabeelle, Mogadishu/BBC Monitoring/(c) BBC
704128012	20171105	201711	2017	2017.8356	GOV	AUTHORITIES						GOV			BUS	BUSINESS						BUS			1	046	046	04	1	7.0	2	1	2	-2.1978021978022	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Gedo, Gedo, Somalia	SO	SO06	25678	2.25	41.1667	-3222208	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128013	20171105	201711	2017	2017.8356	GOV	ELECTORAL COMMISSION						GOV			EDUEDU	UNIVERSITY						EDU	EDU		1	040	040	04	1	1.0	10	1	10	3.63636363636363	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105193000	Horn Cable TV, Hargeysa/BBC Monitoring/(c) BBC
704128014	20171105	201711	2017	2017.8356	GOV	ELECTORAL COMMISSION						GOV			EDUEDU	UNIVERSITY						EDU	EDU		1	046	046	04	1	7.0	10	1	10	3.63636363636363	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105193000	Horn Cable TV, Hargeysa/BBC Monitoring/(c) BBC
704128015	20171105	201711	2017	2017.8356	GOV	FOREIGN SECRETARY						GOV			SOM	SOMALIA	SOM								1	111	111	11	3	-2.0	2	1	2	-2.1978021978022	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Khartoum, Al Khartum, Sudan	SU	SU29	37069	15.5881	32.5342	-1987	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128016	20171105	201711	2017	2017.8356	GOV	FOREIGN SECRETARY						GOV			SOM	SOMALIA	SOM								1	111	111	11	3	-2.0	8	1	8	-2.1978021978022	4	Boosaaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Boosaaso, Bari, Somalia	SO	SO03	25663	11.2842	49.1816	-3216885	20171105193000	Radio Mogadishu, Mogadishu/BBC Monitoring/(c) BBC
704128017	20171105	201711	2017	2017.8356	GOVGOV	ADMINISTRATION						GOV	GOV		SOMLEG	MOGADISHU	SOM					LEG			1	040	040	04	1	1.0	2	1	2	0	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Puntland, Somalia (general), Somalia	SO	SO00	25718	9	49	11432105	20171105193000	Goobjoog website, Mogadishu/BBC Monitoring/(c) BBC
704128018	20171105	201711	2017	2017.8356	MIL	GOVERNMENT FORCES						MIL													1	090	090	09	2	-2.0	10	1	10	-7.35294117647059	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	0								4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171105193000	Radio Shabeelle, Mogadishu/BBC Monitoring/(c) BBC
704128019	20171105	201711	2017	2017.8356	PTY	POLITICAL PARTY																			1	040	040	04	1	1.0	3	1	3	3.63636363636363	4	Dila, Awdal, Somalia	SO	SO21	25656	10.3833	43.2333	-3220159	0								4	Dila, Awdal, Somalia	SO	SO21	25656	10.3833	43.2333	-3220159	20171105193000	Horn Cable TV, Hargeysa/BBC Monitoring/(c) BBC
704128020	20171105	201711	2017	2017.8356	PTY	POLITICAL PARTY																			0	073	073	07	2	7.4	10	1	10	3.63636363636363	4	Dila, Awdal, Somalia	SO	SO21	25656	10.3833	43.2333	-3220159	0								4	Dila, Awdal, Somalia	SO	SO21	25656	10.3833	43.2333	-3220159	20171105193000	Horn Cable TV, Hargeysa/BBC Monitoring/(c) BBC
