704787744	20161107	201611	2016	2016.8411											RUSJUD	RUSSIAN	RUS					JUD			1	040	040	04	1	1.0	6	1	6	-3.6101083032491	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107223000	http://therightscoop.com/uh-oh-fusion-gps-head-met-with-russian-lawyer-before-and-after-meeting-with-trump-jr/
704787745	20161107	201611	2016	2016.8411	AFR	AFRICA	AFR																		0	013	013	01	1	0.4	10	1	10	3.82072005878031	1	Argentina	AR	AR		-34	-64	AR	0								1	Argentina	AR	AR		-34	-64	AR	20171107223000	https://learningenglish.voanews.com/a/netherlands-rates-highest-for-english-language-proficiency-study-finds/4101746.html
704787746	20161107	201611	2016	2016.8411	AFR	AFRICA	AFR																		0	090	090	09	2	-2.0	10	1	10	3.82072005878031	1	Argentina	AR	AR		-34	-64	AR	0								1	Argentina	AR	AR		-34	-64	AR	20171107223000	https://learningenglish.voanews.com/a/netherlands-rates-highest-for-english-language-proficiency-study-finds/4101746.html
704787747	20161107	201611	2016	2016.8411	BUS	INVESTOR						BUS													0	0831	083	08	2	5.0	5	1	5	-0.809716599190287	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171107223000	http://www.lbc.co.uk/news/business/ms-launches-shock-search-for-successor-to-fin/
704787748	20161107	201611	2016	2016.8411	EDU	STUDENT						EDU			USA	INDIANA	USA								0	010	010	01	1	0.0	10	1	10	-0.27397260273972	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171107223000	https://www.indystar.com/story/news/2017/11/07/notre-dame-does-face-allow-free-birth-control-coverage-employees/839932001/
704787749	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV			CVL	VOTER						CVL			0	110	110	11	3	-2.0	10	1	10	-9.75056689342403	4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	4	Wagga Wagga, New South Wales, Australia	AS	AS02	5099	-35.1258	147.354	-1607133	20171107223000	http://www.abc.net.au/news/2017-11-08/man-arrested-and-charged-over-death-of-allecha-suzette-boyd/9128834
704787750	20161107	201611	2016	2016.8411	JUD	JUDGE						JUD			LEG	CHAMBER						LEG			1	040	040	04	1	1.0	10	1	10	-4.58715596330275	0								0								0								20171107223000	http://www.vulture.com/2017/11/meek-mills-lawyer-says-judge-had-weird-boyz-ii-men-bias.html
704787751	20161107	201611	2016	2016.8411	RUSJUD	RUSSIAN	RUS					JUD													1	040	040	04	1	1.0	6	1	6	-3.6101083032491	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107223000	http://therightscoop.com/uh-oh-fusion-gps-head-met-with-russian-lawyer-before-and-after-meeting-with-trump-jr/
704787752	20161107	201611	2016	2016.8411	SWE	SWEDEN	SWE								USA	UNITED STATES	USA								1	050	050	05	1	3.5	2	1	2	-1.21457489878543	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107223000	http://www.france24.com/en/20171107-sweden-picks-us-patriot-missile-system-over-european-rival
704787753	20161107	201611	2016	2016.8411	SWE	STOCKHOLM	SWE								USA	WASHINGTON	USA								1	050	050	05	1	3.5	6	1	6	-1.21457489878543	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107223000	http://www.france24.com/en/20171107-sweden-picks-us-patriot-missile-system-over-european-rival
704787754	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								SWE	SWEDEN	SWE								1	050	050	05	1	3.5	2	1	2	-1.21457489878543	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107223000	http://www.france24.com/en/20171107-sweden-picks-us-patriot-missile-system-over-european-rival
704787755	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								SWE	STOCKHOLM	SWE								1	050	050	05	1	3.5	6	1	6	-1.21457489878543	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107223000	http://www.france24.com/en/20171107-sweden-picks-us-patriot-missile-system-over-european-rival
704787756	20161107	201611	2016	2016.8411	USA	WASHINGTON	USA								SWE	STOCKHOLM	SWE								1	057	057	05	1	8.0	6	1	6	-1.21457489878543	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	4	Stockholm, Stockholm, Sweden	SW	SW26	26170	59.3333	18.05	-2524279	20171107223000	http://www.france24.com/en/20171107-sweden-picks-us-patriot-missile-system-over-european-rival
704787757	20161107	201611	2016	2016.8411	nep	NEPALI			nep																0	061	061	06	2	6.4	10	1	10	-1.7162471395881	4	Gorakhpur, Uttar Pradesh, India	IN	IN36	17914	26.755	83.3739	-2096610	0								4	Gorakhpur, Uttar Pradesh, India	IN	IN36	17914	26.755	83.3739	-2096610	20171107223000	http://nepalitimes.com/news.php?id=5967
704787758	20171008	201710	2017	2017.7616	AFR	AFRICA	AFR																		1	012	012	01	1	-0.4	10	1	10	-6.31578947368421	0								0								0								20171107223000	https://www.iol.co.za/capetimes/news/more-allegations-of-racism-at-old-mutual-11899247
704787759	20171008	201710	2017	2017.7616	BUS	BUSINESS						BUS													1	013	013	01	1	0.4	10	1	10	-0.412371134020621	1	Switzerland	SZ	SZ		47	8	SZ	0								1	Switzerland	SZ	SZ		47	8	SZ	20171107223000	https://www.infosecurity-magazine.com/news/us-orgs-overconfidence-ddos/
704787760	20171008	201710	2017	2017.7616	GBR	BRITISH	GBR								GBRBUS	UNITED KINGDOM	GBR					BUS			1	084	084	08	2	7.0	4	1	4	0.40567951318458	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107223000	https://gigulate.com/artist/Kieran-Hebden/
704787761	20171008	201710	2017	2017.7616	GBRBUS	BRITISH	GBR					BUS													1	084	084	08	2	7.0	3	1	3	0.40567951318458	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171107223000	https://gigulate.com/artist/Kieran-Hebden/
704787762	20171008	201710	2017	2017.7616	GOV	GOVERNMENT						GOV													0	084	084	08	2	7.0	90	9	90	-4.98111707414033	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107223000	http://www.houstonchronicle.com/news/texas/article/JFK-files-FBI-concerned-of-growing-Latino-12339175.php
704787763	20171008	201710	2017	2017.7616	GOV	AUTHORITIES						GOV			USA	MINNEAPOLIS	USA								1	070	070	07	2	7.0	2	1	2	-2.83911671924291	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171107223000	http://www.keyc.com/story/32184635/news-minute-here-is-the-latest-minnesota-news-from-the-associated-press-at-240-pm-cst
704787764	20171008	201710	2017	2017.7616	MED	MAGAZINE						MED			USA	UNITED STATES	USA								1	013	013	01	1	0.4	4	1	4	-1.19815668202765	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107223000	http://money.cnn.com/2017/11/07/media/wilbur-ross-forbes/
704787765	20171008	201710	2017	2017.7616	MED	COLUMNIST						MED			USA	UNITED STATES	USA								0	020	020	02	1	3.0	2	1	2	-6.10583446404342	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107223000	http://herald-review.com/opinion/columnists/jonah-goldberg-why-there-is-inaction-on-gun-laws/article_6ddebaf2-74af-5539-9556-c10b89b6c88a.html
