705249176	20161109	201611	2016	2016.8466											USA	OKLAHOMA	USA								1	015	015	01	1	0.0	8	1	8	-1.65137614678899	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171109070000	http://www.ibtimes.com/woman-who-married-her-biological-mother-sentenced-tulsa-2612517
705249177	20161109	201611	2016	2016.8466											USA	OKLAHOMA	USA								1	173	173	17	4	-5.0	8	1	8	-1.65137614678899	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171109070000	http://www.ibtimes.com/woman-who-married-her-biological-mother-sentenced-tulsa-2612517
705249178	20161109	201611	2016	2016.8466	CHN	CHINA	CHN																		0	061	061	06	2	6.4	4	1	4	0.33333333333333	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109070000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-09-AS--China-Trump-Business%20Deals/id-a4a58d44a12b47b2bb32d7ff9826e771
705249179	20161109	201611	2016	2016.8466	CHN	CHINA	CHN																		0	061	061	06	2	6.4	2	1	2	0.33333333333333	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171109070000	http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-11-09-AS--China-Trump-Business%20Deals/id-a4a58d44a12b47b2bb32d7ff9826e771
705249180	20161109	201611	2016	2016.8466	CHN	CHINA	CHN																		1	061	061	06	2	6.4	10	1	10	0	1	China	CH	CH		35	105	CH	0								1	Poland	PL	PL		52	20	PL	20171109070000	http://news.xinhuanet.com/english/2017-11/09/c_136739815.htm
705249181	20161109	201611	2016	2016.8466	COP	POLICE						COP													0	010	010	01	1	0.0	10	1	10	-1.65137614678899	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	0								3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	20171109070000	http://www.ibtimes.com/woman-who-married-her-biological-mother-sentenced-tulsa-2612517
705249182	20161109	201611	2016	2016.8466	SPY	INTELLIGENCE						SPY			BUS	BUSINESS						BUS			0	010	010	01	1	0.0	5	1	5	2.39651416122005	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171109070000	http://cnnphilippines.com/business/2017/11/09/Philippines-APEC-business.html
705249183	20161109	201611	2016	2016.8466	USA	THE US	USA								EST	ESTONIA	EST								0	154	154	15	4	-7.2	1	1	1	-3.18302387267905	1	Russia	RS	RS		60	100	RS	1	Estonia	EN	EN		59	26	EN	1	Estonia	EN	EN		59	26	EN	20171109070000	https://www.globalsecurity.org/wmd/library/news/uk/2017/uk-171108-presstv01.htm
705249184	20161109	201611	2016	2016.8466	USA	THE US	USA								EST	ESTONIA	EST								0	154	154	15	4	-7.2	1	1	1	-3.18302387267905	1	Russia	RS	RS		60	100	RS	1	Estonia	EN	EN		59	26	EN	1	Russia	RS	RS		60	100	RS	20171109070000	https://www.globalsecurity.org/wmd/library/news/uk/2017/uk-171108-presstv01.htm
705249185	20161109	201611	2016	2016.8466	USA	THE US	USA								POL	POLAND	POL								0	154	154	15	4	-7.2	3	1	3	-3.18302387267905	1	Russia	RS	RS		60	100	RS	1	Poland	PL	PL		52	20	PL	1	Russia	RS	RS		60	100	RS	20171109070000	https://www.globalsecurity.org/wmd/library/news/uk/2017/uk-171108-presstv01.htm
705249186	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			CVL	CIVILIAN						CVL			1	182	182	18	4	-9.5	10	1	10	-14	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171109070000	Dawn website, Karachi/BBC Monitoring/(c) BBC
705249187	20171010	201710	2017	2017.7671	COP	SECURITY FORCE						COP			CVL	CIVILIAN						CVL			1	190	190	19	4	-10.0	10	1	10	-14	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	4	Quetta, Balochistan, Pakistan	PK	PK02	23627	30.199	67.0097	-2772048	20171109070000	Dawn website, Karachi/BBC Monitoring/(c) BBC
