703846563	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								GOV	MAYOR						GOV			1	1712	171	17	4	-9.2	2	1	2	-3.7037037037037	3	Pontiac, Michigan, United States	US	USMI	MI125	42.6389	-83.291	635224	3	Pontiac, Michigan, United States	US	USMI	MI125	42.6389	-83.291	635224	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171104084500	http://nbc25news.com/news/local/silverdome-to-be-demolished
703846564	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	015	015	01	1	0.0	2	1	2	-10.5633802816901	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104084500	http://www.ifiberonenewsradio.com/news/regional_state_news/couple-sought-after-skipping-sentencing-for-child-neglect/article_ba5b3e0a-c0b6-11e7-95f9-530bf56c2291.html
703846565	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	015	015	01	1	0.0	4	1	4	-10.5633802816901	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104084500	http://www.ifiberonenewsradio.com/news/regional_state_news/couple-sought-after-skipping-sentencing-for-child-neglect/article_ba5b3e0a-c0b6-11e7-95f9-530bf56c2291.html
703846566	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	170	170	17	4	-7.0	2	1	2	-10.5633802816901	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104084500	http://www.ifiberonenewsradio.com/news/regional_state_news/couple-sought-after-skipping-sentencing-for-child-neglect/article_ba5b3e0a-c0b6-11e7-95f9-530bf56c2291.html
703846567	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	170	170	17	4	-7.0	4	1	4	-10.5633802816901	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104084500	http://www.ifiberonenewsradio.com/news/regional_state_news/couple-sought-after-skipping-sentencing-for-child-neglect/article_ba5b3e0a-c0b6-11e7-95f9-530bf56c2291.html
703846568	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								JUD	JUDGE						JUD			1	173	173	17	4	-5.0	6	1	6	-10.5633802816901	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	3	Centralia, Washington, United States	US	USWA	WA041	46.7162	-122.954	1503899	20171104084500	http://www.ifiberonenewsradio.com/news/regional_state_news/couple-sought-after-skipping-sentencing-for-child-neglect/article_ba5b3e0a-c0b6-11e7-95f9-530bf56c2291.html
703846569	20171005	201710	2017	2017.7534	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	1712	171	17	4	-9.2	4	1	4	-3.7037037037037	3	Pontiac, Michigan, United States	US	USMI	MI125	42.6389	-83.291	635224	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	2	Michigan, United States	US	USMI		43.3504	-84.5603	MI	20171104084500	http://nbc25news.com/news/local/silverdome-to-be-demolished
703846570	20171028	201710	2017	2017.8164	EDU	SCHOOL						EDU			GOV	MAYOR						GOV			1	026	026	02	1	4.0	5	1	5	1.51285930408472	0								0								0								20171104084500	http://www.manitoulin.ca/2017/11/03/council-approves-list-old-school-repurposing-committee/
703846571	20171104	201711	2017	2017.8329											AFGINSTALREB	TALIBAN	AFG	TAL				INS	REB		1	190	190	19	4	-10.0	10	1	10	-14.1891891891892	0								5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	5	Helmand, Helmand, Afghanistan	AF	AF10	3544	31	64	-3377342	20171104084500	http://www.bakhtarnews.com.af/eng/security/item/30687-taliban-chop-off-elderly-woman%E2%80%99s-limbs-before-murdering-her-in-helmand.html
703846572	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	063	063	06	2	7.4	6	1	6	-3.37423312883435	0								4	Roseville Chase, New South Wales, Australia	AS	AS02	5104	-33.7652	151.185	11357215	4	Roseville Chase, New South Wales, Australia	AS	AS02	5104	-33.7652	151.185	11357215	20171104084500	http://www.thejournal.ie/samantha-azzopardi-australia-court-3678458-Nov2017/
703846573	20171104	201711	2017	2017.8329											BGD	BANGLADESH	BGD								0	020	020	02	1	3.0	10	1	10	-2.09502431724654	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20171104084500	http://bombmagazine.org/articles/amy-balkin/
703846574	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	031	031	03	1	5.2	6	1	6	0.45977011494253	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171104084500	http://www.dailypost.co.uk/business/sex-robot-developer-looking-north-13849685
703846575	20171104	201711	2017	2017.8329											BUS	BANK						BUS			1	036	036	03	1	4.0	10	1	10	1.67310167310167	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171104084500	http://www.tulsaworld.com/blogs/taste-of-home-live-cooking-show-visits-tulsa-with-holiday/article_326a8454-7629-5c22-a08b-86acf8c4436a.html
703846576	20171104	201711	2017	2017.8329											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	10	1	10	9.36639118457301	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104084500	http://www.prweb.com/releases/2017/11/prweb14880435.htm
703846577	20171104	201711	2017	2017.8329											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	2	1	2	9.83606557377047	0								4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	4	Guangdong, Jilin, China	CH	CH05	13176	42.7683	129.336	10884162	20171104084500	http://www.diamondworld.net/Content/Chow-Tai-Fook-Shanghai-Diamond-Exchange-as-JNA-Awards-2018-Headline-Partners/15774
703846578	20171104	201711	2017	2017.8329											BUS	INDUSTRY						BUS			0	051	051	05	1	3.4	8	1	8	9.83606557377047	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104084500	http://www.diamondworld.net/Content/Chow-Tai-Fook-Shanghai-Diamond-Exchange-as-JNA-Awards-2018-Headline-Partners/15774
703846579	20171104	201711	2017	2017.8329											CAN	MONTREAL	CAN								1	042	042	04	1	1.9	2	1	2	5.74534161490683	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171104084500	http://www.prweb.com/releases/2017/11/prweb14875890.htm
703846580	20171104	201711	2017	2017.8329											CHN	CHINESE	CHN								1	020	020	02	1	3.0	2	1	2	1.53061224489796	0								4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Nilai, Xizang, China	CH	CH14	13299	29.602	88.002	11275273	20171104084500	https://www.thestar.com.my/news/nation/2017/11/04/dr-wee-mca-youth-a-force-to-be-reckoned-with-in-ge14/
703846581	20171104	201711	2017	2017.8329											CHN	CHINESE	CHN								1	020	020	02	1	3.0	8	1	8	1.53061224489796	0								4	Nilai, Xizang, China	CH	CH14	13299	29.602	88.002	11275273	4	Nilai, Xizang, China	CH	CH14	13299	29.602	88.002	11275273	20171104084500	https://www.thestar.com.my/news/nation/2017/11/04/dr-wee-mca-youth-a-force-to-be-reckoned-with-in-ge14/
703846582	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								0	031	031	03	1	5.2	4	1	4	0.45977011494253	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104084500	http://www.dailypost.co.uk/business/sex-robot-developer-looking-north-13849685
703846583	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								1	036	036	03	1	4.0	20	1	10	0.87719298245614	0								4	Shanxi, Fujian, China	CH	CH07	13167	26.9512	116.692	10771269	4	Shanxi, Fujian, China	CH	CH07	13167	26.9512	116.692	10771269	20171104084500	http://europe.chinadaily.com.cn/travel/2017-11/04/content_34108955.htm
703846584	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								0	060	060	06	2	6.0	8	1	8	0	0								3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	3	Palo Alto, California, United States	US	USCA		37.4419	-122.143	277572	20171104084500	http://www.4-traders.com/APPLE-4849/news/Apple-Customers-Line-Up-At-Apple-Stores-WSJ-25436146/
703846585	20171104	201711	2017	2017.8329											COP	DEPUTIES						COP			1	040	040	04	1	1.0	10	1	10	-5.05050505050505	0								3	Paducah, Kentucky, United States	US	USKY	KY145	37.0834	-88.6	500106	3	Paducah, Kentucky, United States	US	USKY	KY145	37.0834	-88.6	500106	20171104084500	http://www.paducahsun.com/news/local/mccracken-officer-shoots-suspect/article_20eb3a70-4404-5f22-a780-ee064ac34447.html
703846586	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	043	043	04	1	2.8	4	1	4	-3.37423312883435	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104084500	http://www.thejournal.ie/samantha-azzopardi-australia-court-3678458-Nov2017/
703846587	20171104	201711	2017	2017.8329											CRM	CRIMINAL						CRM			0	043	043	04	1	2.8	10	1	10	-2.09502431724654	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171104084500	http://bombmagazine.org/articles/amy-balkin/
703846588	20171104	201711	2017	2017.8329											CRM	CULPRIT						CRM			0	113	113	11	3	-2.0	8	1	8	-9.71128608923885	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171104084500	http://www.msn.com/en-in/news/crime/%E2%80%98al-qaeda-recruiter%E2%80%99-alleges-sexual-abuse-inside-tihar-jail/ar-AAupMVj
703846589	20171104	201711	2017	2017.8329											CRM	CULPRIT						CRM			0	113	113	11	3	-2.0	2	1	2	-9.71128608923885	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104084500	http://www.msn.com/en-in/news/crime/%E2%80%98al-qaeda-recruiter%E2%80%99-alleges-sexual-abuse-inside-tihar-jail/ar-AAupMVj
703846590	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	040	040	04	1	1.0	10	1	10	-4.66666666666667	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171104084500	http://www.mystateline.com/news/rockford-human-trafficking-forum/850976333
703846591	20171104	201711	2017	2017.8329											CVL	VILLAGE						CVL			1	040	040	04	1	1.0	5	1	5	-2.46305418719212	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104084500	http://www.britainnews.net/news/255254300/we-will-die-waiting-for-our-houses
703846592	20171104	201711	2017	2017.8329											CVL	NEIGHBORHOOD						CVL			0	040	040	04	1	1.0	10	1	10	1.10593713620489	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104084500	http://www.lockportjournal.com/news/local_news/th-ward-contest-features-abbott-vs-roman/article_3826493b-090a-535f-8fa8-1efef20645e9.html
703846593	20171104	201711	2017	2017.8329											CVL	COMMUNITY						CVL			1	043	043	04	1	2.8	10	1	10	4.12541254125413	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171104084500	http://jg-tc.com/opinion/editorial/our-view-future-map-for-mattoon-in-the-works/article_3040c5bd-ff84-5333-8f03-0fbedc02b9a3.html
703846594	20171104	201711	2017	2017.8329											CVL	NEIGHBORHOOD						CVL			0	046	046	04	1	7.0	10	1	10	1.10593713620489	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104084500	http://www.lockportjournal.com/news/local_news/th-ward-contest-features-abbott-vs-roman/article_3826493b-090a-535f-8fa8-1efef20645e9.html
703846595	20171104	201711	2017	2017.8329											CVL	TOURIST						CVL			1	195	195	19	4	-10.0	10	1	10	-5.97014925373135	0								1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104084500	http://www.thehoot.org/author/geetaseshuandsevantininan-
703846596	20171104	201711	2017	2017.8329											DNKGRL	GREENLAND	DNK								0	071	071	07	2	7.4	4	1	4	-2.09502431724654	0								4	Cape Farewell, Kommune Kujalleq, Greenland	GL	GL04	16729	59.7792	-43.9117	-2081813	4	Cape Farewell, Kommune Kujalleq, Greenland	GL	GL04	16729	59.7792	-43.9117	-2081813	20171104084500	http://bombmagazine.org/articles/amy-balkin/
703846597	20171104	201711	2017	2017.8329											DNKGRL	GREENLAND	DNK								0	071	071	07	2	7.4	1	1	1	-2.09502431724654	0								4	Cape Farewell, Kommune Kujalleq, Greenland	GL	GL04	16729	59.7792	-43.9117	-2081813	1	Germany	GM	GM		51.5	10.5	GM	20171104084500	http://bombmagazine.org/articles/amy-balkin/
703846598	20171104	201711	2017	2017.8329											DNKGRL	GREENLAND	DNK								0	071	071	07	2	7.4	1	1	1	-2.09502431724654	0								1	Denmark	DA	DA		56	10	DA	4	Cape Farewell, Kommune Kujalleq, Greenland	GL	GL04	16729	59.7792	-43.9117	-2081813	20171104084500	http://bombmagazine.org/articles/amy-balkin/
703846599	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	5	1	5	-5.35714285714285	0								4	Nirmal, Andhra Pradesh, India	IN	IN02	17772	19.1	78.35	-2106295	4	Nirmal, Andhra Pradesh, India	IN	IN02	17772	19.1	78.35	-2106295	20171104084500	http://www.mid-day.com/articles/mumbai-molestor-who-flashed-at-young-girls-caught-by-brave-minors-jailed/18709158
703846600	20171104	201711	2017	2017.8329											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	6	1	6	2.18712029161604	0								4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	4	Bali, Jawa Timur, Indonesia	ID	ID08	18585	-7.1046	112.337	10205777	20171104084500	http://www.hickoryrecord.com/news/hickory-high-students-experience-world-through-music/article_c135c0ef-5758-5d82-bdc2-41459b3fd088.html
703846601	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	0.5	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171104084500	https://arizonadailyindependent.com/2017/11/04/az-board-of-education-disclosed-student-names-birthdays-test-scores/
703846602	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	043	043	04	1	2.8	10	1	10	-0.38684719535783	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171104084500	http://www.tulsaworld.com/news/religion/faith-and-values-briefs/article_38122ffd-9950-5937-8f5b-ea2e1a424a87.html
703846603	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	046	046	04	1	7.0	4	1	4	1.66999002991027	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104084500	http://bombmagazine.org/articles/shirley-jaffe/
703846604	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			0	046	046	04	1	7.0	6	1	6	1.66999002991027	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171104084500	http://bombmagazine.org/articles/shirley-jaffe/
703846605	20171104	201711	2017	2017.8329											EDU	STUDENT						EDU			1	080	080	08	2	5.0	10	1	10	-2.1505376344086	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171104084500	http://www.hindustantimes.com/mumbai-news/medical-students-in-maharashtra-likely-to-get-another-two-years-to-complete-one-year-rural-stint/story-4RMXc06H9gSkJGRitcRaJP.html
703846606	20171104	201711	2017	2017.8329											EDU	PROFESSOR						EDU			0	100	100	10	3	-5.0	6	1	6	-2.94736842105263	0								1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171104084500	https://www.nationalmirroronline.net/nigeria-government-set-implement-reduction-physical-movement-dollars/
703846607	20171104	201711	2017	2017.8329											EGY	EGYPT	EGY								1	014	014	01	1	0.0	2	1	2	-5.97345132743363	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104084500	http://www.hulldailymail.co.uk/news/hull-woman-faces-death-penalty-727416
703846608	20171104	201711	2017	2017.8329											FJI	FIJI	FJI								0	036	036	03	1	4.0	10	1	10	1	0								4	Levuka, Fiji (general), Fiji	FJ	FJ00	40198	-17.6833	178.833	-1188635	4	Levuka, Fiji (general), Fiji	FJ	FJ00	40198	-17.6833	178.833	-1188635	20171104084500	http://www.pina.com.fj/index.php?p=pacnews&m=read&o=44522436759fbe3e0d5f5b3d65f10d
703846609	20171104	201711	2017	2017.8329											FRA	FRANCE	FRA								1	036	036	03	1	4.0	2	1	2	1.66999002991027	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171104084500	http://bombmagazine.org/articles/shirley-jaffe/
703846610	20171104	201711	2017	2017.8329											FRA	PARIS	FRA								0	042	042	04	1	1.9	2	1	2	1.66999002991027	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171104084500	http://bombmagazine.org/articles/shirley-jaffe/
703846611	20171104	201711	2017	2017.8329											FRA	CANNES	FRA								1	042	042	04	1	1.9	10	1	10	2.4	0								1	Algeria	AG	AG		28	3	AG	1	Algeria	AG	AG		28	3	AG	20171104084500	https://tribune.com.pk/story/1549619/4-kourtney-kardashian-finally-confirms-relationship-algerian-beau-younes-bendjima/
703846612	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	2	1	2	-0.41152263374486	0								4	Conwy, Conwy, United Kingdom	UK	UKX8	40182	53.2833	-3.83333	-2593181	4	Conwy, Conwy, United Kingdom	UK	UKX8	40182	53.2833	-3.83333	-2593181	20171104084500	http://www.dailypost.co.uk/news/union-calls-mp-play-part-13855577
703846613	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	1	1	1	-3.33333333333333	0								1	Ireland	EI	EI		53	-8	EI	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104084500	http://www.aljazeera.com/indepth/features/2017/09/giant-charles-byrne-left-rest-peace-170918135540891.html
703846614	20171104	201711	2017	2017.8329											GOV	GOVERNMENT						GOV			0	036	036	03	1	4.0	10	1	10	-1.01522842639594	0								4	Belekeri, Karnataka, India	IN	IN19	17696	14.7	74.2667	-2090965	4	Belekeri, Karnataka, India	IN	IN19	17696	14.7	74.2667	-2090965	20171104084500	http://www.thehindu.com/todays-paper/tp-national/tp-andhrapradesh/illegal-mining-panel-favours-handing-over-cbi-cases-to-sit/article19978524.ece
