704304832	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	3.72340425531915	0								4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	4	Amritsar, Punjab, India	IN	IN23	17821	31.6331	74.8656	-2088794	20171106123000	http://www.digitaljournal.com/pr/3548776
704304833	20171106	201711	2017	2017.8384											AUS	WESTERN AUSTRALIA	AUS								1	046	046	04	1	7.0	3	1	3	5.13698630136986	0								4	Black Hills, Tasmania, Australia	AS	AS06	5349	-42.7167	147.033	-1559514	4	Black Hills, Tasmania, Australia	AS	AS06	5349	-42.7167	147.033	-1559514	20171106123000	http://www.proactiveinvestors.co.uk/companies/news/186790/greatland-gold-expands-paterson-acreage-with-black-hills-acquisition-186790.html
704304834	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								1	111	111	11	3	-2.0	2	1	2	-0.90361445783133	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171106123000	http://www.dailymail.co.uk/tvshowbiz/article-5054185/Sophie-Monk-takes-jab-villain-Blake-Colman.html
704304835	20171106	201711	2017	2017.8384											AUS	AUSTRALIA	AUS								0	190	190	19	4	-10.0	4	1	4	-0.98920863309352	0								4	Spring Hill, New South Wales, Australia	AS	AS02	5064	-33.3993	149.152	-1601825	4	Spring Hill, New South Wales, Australia	AS	AS02	5064	-33.3993	149.152	-1601825	20171106123000	http://www.theage.com.au/queensland/polarising-queensland-women-jailed-in-2003-and-re-enter-debate-in-2017-20171106-p4ywun.html
704304836	20171106	201711	2017	2017.8384											AUSBUS	AUSTRALIAN	AUS					BUS			1	046	046	04	1	7.0	8	1	8	2.04081632653061	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106123000	http://www.4-traders.com/BOUNTY-OIL-GAS-NL-10353401/news/Bounty-Oil-Gas-NL-06-11-2017-ndash-Date-of-2017-Annual-General-Meeting-25447525/
704304837	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			1	014	014	01	1	0.0	5	1	5	-1.34228187919463	0								4	Kounrad, Qaraghandy, Kazakhstan	KZ	KZ12	37226	46.9625	74.9969	-2339829	4	Kounrad, Qaraghandy, Kazakhstan	KZ	KZ12	37226	46.9625	74.9969	-2339829	20171106123000	http://www.miningweekly.com/article/strike-threat-adds-to-headaches-for-lonmin-ce-2017-11-06
704304838	20171106	201711	2017	2017.8384											BUS	COMPANY						BUS			0	046	046	04	1	7.0	2	1	2	6.21541081311197	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Ohio Northern University, Ohio, United States	US	USOH		40.7659	-83.8238	1057896	20171106123000	http://www.4-traders.com/CARDINAL-HEALTH-INC-11969/news/Cardinal-Health-Outlines-Leadership-Succession-Plan-25447479/
704304839	20171106	201711	2017	2017.8384											BUS	AUTOMAKER						BUS			1	050	050	05	1	3.5	5	1	5	-0.3257328990228	0								3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	3	Fort Lauderdale, Florida, United States	US	USFL		26.1223	-80.1434	282693	20171106123000	https://www.claimsjournal.com/news/national/2017/11/06/281456.htm
704304840	20171106	201711	2017	2017.8384											BUS	AIRLINE						BUS			1	0841	084	08	2	7.0	10	1	10	-1.61725067385444	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171106123000	http://www.thekansan.com/news/20171106/air-traffic-privatization-threat-to-newton-airport
704304841	20171106	201711	2017	2017.8384											BUS	INVESTOR						BUS			0	190	190	19	4	-10.0	10	1	10	-3.5279805352798	0								4	Behror, Rajasthan, India	IN	IN24	17835	27.8833	76.2833	-2090920	4	Behror, Rajasthan, India	IN	IN24	17835	27.8833	76.2833	-2090920	20171106123000	http://www.reuters.com/article/us-india-politics-religion-cows-specialr/special-report-in-modis-india-cow-vigilantes-deny-muslim-farmers-their-livelihood-idUSKBN1D61E3
704304842	20171106	201711	2017	2017.8384											BWA	BOTSWANA	BWA								1	040	040	04	1	1.0	10	1	10	-1.02880658436214	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171106123000	http://www.huffingtonpost.co.za/2017/11/06/meet-the-gender-bending-metalheads-destroying-patriarchy-in-botswana_a_23267740/
704304843	20171106	201711	2017	2017.8384											CAN	CANADA	CAN								1	040	040	04	1	1.0	4	1	4	1.28755364806867	0								4	Smiths Falls, Ontario, Canada	CA	CA08	12663	44.9	-76.0167	-573786	4	Smiths Falls, Ontario, Canada	CA	CA08	12663	44.9	-76.0167	-573786	20171106123000	http://lake88.ca/page/124/
704304844	20171106	201711	2017	2017.8384											CAN	CANADA	CAN								1	043	043	04	1	2.8	10	1	10	0.96038415366147	0								4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	4	Parry Sound, Ontario, Canada	CA	CA08	12673	45.3333	-80.0333	-570949	20171106123000	https://www.parrysound.com/news-story/7804630-millennials-more-likely-to-attend-remembrance-day-ceremonies-poll/
704304845	20171106	201711	2017	2017.8384											CAN	CANADA	CAN								1	090	090	09	2	-2.0	4	1	4	-2.07667731629393	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20171106123000	https://www.mapleridgenews.com/business/energy-issues-face-ndp-leaders-john-horgan-jagmeet-singh/
704304846	20171106	201711	2017	2017.8384											CANGOV	NEW BRUNSWICK	CAN					GOV			1	060	060	06	2	6.0	5	1	5	-6.76470588235294	0								0								0								20171106123000	http://www.cbc.ca/news/canada/new-brunswick/paul-meunier-collins-house-church-1.4382152
704304847	20171106	201711	2017	2017.8384											COP	POLICE						COP			1	036	036	03	1	4.0	5	1	5	-4.95049504950495	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106123000	https://au.news.yahoo.com/a/37761070/the-identity-theft-crimewave-sweeping-australia/
704304848	20171106	201711	2017	2017.8384											COP	DEPUTY						COP			0	112	112	11	3	-2.0	6	1	6	-6.37480798771121	0								1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171106123000	http://takimag.com/article/equality_is_a_flesh_eating_bug_destroying_the_tories_from_the_inside_guise
704304849	20171106	201711	2017	2017.8384											COP	DETECTIVE						COP			0	124	124	12	3	-4.0	6	1	6	-4.15094339622642	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171106123000	http://www.wbiw.com/local/archive/2017/11/bloomfield-man-arrested-after-police-seize-nearly-20-pounds-of-marijuana.php
704304850	20171106	201711	2017	2017.8384											COP	POLICE						COP			0	173	173	17	4	-5.0	6	1	6	-2.49169435215947	0								5	Coast Region, Coast, Kenya	KE	KE02	18585	-3	39.5	-2243490	5	Coast Region, Coast, Kenya	KE	KE02	18585	-3	39.5	-2243490	20171106123000	http://www.nation.co.ke/counties/lamu/Listen-to-Coast-leaders-secession-/3444912-4175196-cjlqevz/
704304851	20171106	201711	2017	2017.8384											COP	POLICE						COP			0	173	173	17	4	-5.0	4	1	4	-2.49169435215947	0								4	Lamu, Coast, Kenya	KE	KE02	18585	-2.26925	40.8991	-2253047	4	Lamu, Coast, Kenya	KE	KE02	18585	-2.26925	40.8991	-2253047	20171106123000	http://www.nation.co.ke/counties/lamu/Listen-to-Coast-leaders-secession-/3444912-4175196-cjlqevz/
704304852	20171106	201711	2017	2017.8384											CRM	TRAFFICKER						CRM			1	040	040	04	1	1.0	1	1	1	-4.65116279069768	0								4	Bangangte, Ouest, Cameroon	CM	CM08	12509	5.14091	10.5197	-3146064	4	Bangangte, Ouest, Cameroon	CM	CM08	12509	5.14091	10.5197	-3146064	20171106123000	http://www.camer.be/64025/11:1/cameroun-cameroon-traditional-notable-arrested-with-fresh-leopard-skin.html
704304853	20171106	201711	2017	2017.8384											CRM	TRAFFICKER						CRM			1	043	043	04	1	2.8	1	1	1	-4.65116279069768	0								4	Bangangte, Ouest, Cameroon	CM	CM08	12509	5.14091	10.5197	-3146064	4	Bangangte, Ouest, Cameroon	CM	CM08	12509	5.14091	10.5197	-3146064	20171106123000	http://www.camer.be/64025/11:1/cameroun-cameroon-traditional-notable-arrested-with-fresh-leopard-skin.html
704304854	20171106	201711	2017	2017.8384											CRM	THIEF						CRM			0	043	043	04	1	2.8	10	1	10	-6.34920634920635	0								4	Pitt Meadows, British Columbia, Canada	CA	CA02	12552	49.2333	-122.683	-571386	4	Pitt Meadows, British Columbia, Canada	CA	CA02	12552	49.2333	-122.683	-571386	20171106123000	https://www.mapleridgenews.com/news/maple-ridge-crime-victim-warns-community-to-be-on-alert/
704304855	20171106	201711	2017	2017.8384											CVL	COMMUNITY						CVL			1	042	042	04	1	1.9	10	1	10	1.28755364806867	0								4	Ottawa River, Canada (general), Canada	CA	CA00	12792	45.5167	-74.3333	-570763	4	Ottawa River, Canada (general), Canada	CA	CA00	12792	45.5167	-74.3333	-570763	20171106123000	http://lake88.ca/page/124/
704304856	20171106	201711	2017	2017.8384											CVL	VILLAGE						CVL			0	042	042	04	1	1.9	4	1	4	-3.5279805352798	0								4	Jaisinghpur, Uttar Pradesh, India	IN	IN36	70268	27.0858	79.3442	10452369	4	Jaisinghpur, Uttar Pradesh, India	IN	IN36	70268	27.0858	79.3442	10452369	20171106123000	http://www.reuters.com/article/us-india-politics-religion-cows-specialr/special-report-in-modis-india-cow-vigilantes-deny-muslim-farmers-their-livelihood-idUSKBN1D61E3
704304857	20171106	201711	2017	2017.8384											CVL	MINORITIES						CVL			0	046	046	04	1	7.0	10	1	10	3.00751879699248	0								4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	4	Hanoi, Ha N?i, Vietnam, Republic Of	VM	VM44	74067	21.0333	105.85	-3714993	20171106123000	https://vietnam.vnanet.vn/english/portraits-of-vietnamese-ethnic-minorities-through-rehahns-lens/333309.html
704304858	20171106	201711	2017	2017.8384											CVL	VILLAGER						CVL			1	100	100	10	3	-5.0	2	1	2	-3.36487907465826	0								2	Mississippi, United States	US	USMS		32.7673	-89.6812	MS	1	Saudi Arabia	SA	SA		25	45	SA	20171106123000	http://www.tampabay.com/fiji-to-highlight-pacific-climate-plight-at-german-summit-ap_world588cc13451f64c699a2aa09af94703e1
704304859	20171106	201711	2017	2017.8384											EDU	STUDENT						EDU			1	020	020	02	1	3.0	10	1	10	3.25865580448065	0								4	Park View, Gauteng, South Africa	SF	SF06	77364	-26.1653	28.0244	-1271371	4	Park View, Gauteng, South Africa	SF	SF06	77364	-26.1653	28.0244	-1271371	20171106123000	http://voice-online.co.uk/article/tottenham-school-children-remember-icon
704304860	20171106	201711	2017	2017.8384											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	2	1	2	-0.80160320641283	0								4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	4	Colchester, Essex, United Kingdom	UK	UKE4	40108	51.8833	0.9	-2592989	20171106123000	http://www.gazette-news.co.uk/news/15640308.Animal_lover_has_a_cunning_plan_to_lower_number_of_dog_bites/
704304861	20171106	201711	2017	2017.8384											EDU	SCHOOL						EDU			0	036	036	03	1	4.0	5	1	5	-4.21686746987952	0								3	New Braunfels High School, Texas, United States	US	USTX		29.718	-98.1547	2004830	3	New Braunfels High School, Texas, United States	US	USTX		29.718	-98.1547	2004830	20171106123000	http://freerepublic.com/focus/f-news/3602088/posts
704304862	20171106	201711	2017	2017.8384											EDU	STUDENT						EDU			1	040	040	04	1	1.0	10	1	10	2.31481481481481	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171106123000	http://lake88.ca/2017/11/06/25569/
704304863	20171106	201711	2017	2017.8384											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	3	1	3	-4.21686746987952	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106123000	http://freerepublic.com/focus/f-news/3602088/posts
704304864	20171106	201711	2017	2017.8384											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	10	1	10	-3.53535353535353	0								3	Richland County, South Carolina, United States	US	USSC		34.0168	-80.9165	1249299	3	Richland County, South Carolina, United States	US	USSC		34.0168	-80.9165	1249299	20171106123000	http://deepstatenation.com/watch-s-c-cop-brutally-throws-high-school-girl-to-the-ground-drags-her-for-several-feet/
704304865	20171106	201711	2017	2017.8384											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	5	1	5	0.8324661810614	0								4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	4	Saskatchewan, Manitoba, Canada	CA	CA03	154724	52.15	-97.7167	-575075	20171106123000	http://www.theprovince.com/health/family-child/dental+college+seeks+patients+willing+small+price/15528960/story.html
704304866	20171106	201711	2017	2017.8384											EDU	SCHOOL						EDU			1	190	190	19	4	-10.0	10	1	10	-6.15384615384616	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171106123000	https://www.mapleridgenews.com/news/trudeau-marks-100th-anniversary-of-the-battle-of-passchendaele/
