702844720	20161101	201611	2016	2016.8247	CRM	CRIMINAL						CRM			BUS	CORPORATION						BUS			0	112	112	11	3	-2.0	5	1	5	-6.81415929203539	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	3	Phoenix, Arizona, United States	US	USAZ	AZ013	33.4484	-112.074	44784	20171101044500	https://www.nbcnews.com/storyline/americas-heroin-epidemic/billionaire-charged-bribing-doctors-prescribe-opioids-n814686?cid=public-rss_20171101
702844721	20161101	201611	2016	2016.8247	EDU	STUDENT						EDU													1	180	180	18	4	-9.0	20	2	20	-10.5817343253709	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	0								2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	20171101044500	http://www.washingtontimes.com/news/2017/nov/1/college-denies-negligence-prior-to-reported-sex-as/
702844722	20161101	201611	2016	2016.8247	GOV	MINISTRY						GOV			NOR	NORWAY	NOR								1	010	010	01	1	0.0	2	1	2	-0.81632653061224	4	Hitra, Søøag, Norway	NO	NO16	23445	63.6333	8.73333	-263117	4	Hitra, Søøag, Norway	NO	NO16	23445	63.6333	8.73333	-263117	4	Hitra, Søøag, Norway	NO	NO16	23445	63.6333	8.73333	-263117	20171101044500	http://www.france24.com/en/20171101-mammoth-projects-make-norways-fish-farms-eco-friendly
702844723	20161101	201611	2016	2016.8247	GOV	MINISTRY						GOV			NOR	NORWAY	NOR								1	010	010	01	1	0.0	8	1	8	-0.81632653061224	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171101044500	http://www.france24.com/en/20171101-mammoth-projects-make-norways-fish-farms-eco-friendly
702844724	20161101	201611	2016	2016.8247	RUS	RUSSIA	RUS								JUD	COUNSEL						JUD			0	090	090	09	2	-2.0	2	1	2	-6.79824561403509	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101044500	https://robertamsterdam.com/n011117/
702844725	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								CUB	CUBA	CUB								1	030	030	03	1	4.0	1	1	1	-3.57142857142857	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	4	Havana, Ciudad de La Habana, Cuba	CU	CU02	14613	23.1319	-82.3642	-1628751	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171101044500	https://www.oneindia.com/international/us-vows-to-again-oppose-un-resolution-against-cuba-embargo-2573596.html
702844726	20171002	201710	2017	2017.7452											USALEG	UNITED STATES	USA					LEG			1	040	040	04	1	1.0	2	1	2	-7.65765765765766	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171101044500	http://globalnation.inquirer.net/161353/trillanes-dismisses-fake-news-little-narco-tag-trump-trillanes-fake-news-trump-politics-us-government
702844727	20171002	201710	2017	2017.7452	KOR	SOUTH KOREA	KOR								MIL	COMMANDER						MIL			1	036	036	03	1	4.0	10	1	10	-1.11317254174397	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101044500	http://www.abc57.com/news/white-house-says-trump-will-not-visit-dmz
702844728	20171002	201710	2017	2017.7452	USALEG	UNITED STATES	USA					LEG													1	040	040	04	1	1.0	2	1	2	-7.65765765765766	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171101044500	http://globalnation.inquirer.net/161353/trillanes-dismisses-fake-news-little-narco-tag-trump-trillanes-fake-news-trump-politics-us-government
702844729	20171025	201710	2017	2017.8082											LEG	PARLIAMENT						LEG			1	140	140	14	3	-6.5	8	1	8	-2.29357798165138	0								4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	1	Iran	IR	IR		32	53	IR	20171101044500	http://www.powerlineblog.com/archives/2017/10/protests-in-iran.php
702844730	20171025	201710	2017	2017.8082											LEG	PARLIAMENT						LEG			1	140	140	14	3	-6.5	2	1	2	-2.29357798165138	0								1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171101044500	http://www.powerlineblog.com/archives/2017/10/protests-in-iran.php
702844731	20171025	201710	2017	2017.8082	BUS	COMPANY						BUS			CVL	VILLAGE						CVL			0	057	057	05	1	8.0	5	1	5	0.843881856540089	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171101044500	http://www.mmegi.bw/index.php?aid=72759&dir=2017/october/31
702844732	20171025	201710	2017	2017.8082	COP	POLICE						COP													1	173	173	17	4	-5.0	6	1	6	-11.3122171945701	3	Seven Springs, North Carolina, United States	US	USNC	NC175	35.2462	-82.6835	1017715	0								3	Seven Springs, North Carolina, United States	US	USNC		35.2462	-82.6835	1017715	20171101044500	http://wncn.com/2017/10/31/3rd-man-charged-in-goldsboro-deadly-shooting-during-robbery-police-say/
702844733	20171025	201710	2017	2017.8082	COP	POLICE						COP													1	190	190	19	4	-10.0	6	1	6	-11.3122171945701	3	Seven Springs, North Carolina, United States	US	USNC	NC175	35.2462	-82.6835	1017715	0								3	Seven Springs, North Carolina, United States	US	USNC		35.2462	-82.6835	1017715	20171101044500	http://wncn.com/2017/10/31/3rd-man-charged-in-goldsboro-deadly-shooting-during-robbery-police-say/
702844734	20171025	201710	2017	2017.8082	COP	POLICE						COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	4	1	4	-11.3122171945701	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171101044500	http://wncn.com/2017/10/31/3rd-man-charged-in-goldsboro-deadly-shooting-during-robbery-police-say/
702844735	20171025	201710	2017	2017.8082	CVL	VILLAGE						CVL			BUS	COMPANY						BUS			0	057	057	05	1	8.0	5	1	5	0.843881856540089	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	1	Botswana	BC	BC		-22	24	BC	20171101044500	http://www.mmegi.bw/index.php?aid=72759&dir=2017/october/31
702844736	20171025	201710	2017	2017.8082	ITA	MILANO	ITA								USAPRI	PUERTO RICO	USA								1	042	042	04	1	1.9	5	1	5	-7.65370138017566	4	Milano, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	1	Puerto Rico	RQ	RQ		18.2359	-66.4838	RQ	4	Milano, Lombardia, Italy	IT	IT09	18363	45.4667	9.2	-121726	20171101044500	https://www.nbcnews.com/storyline/puerto-rico-crisis/puerto-ricans-risk-waterborne-disease-outbreaks-wake-hurricane-maria-n814461?cid=public-rss_20171101
