704090195	20161105	201611	2016	2016.8356	GOV	PREMIER						GOV			ESP	SPAIN	ESP								1	057	057	05	1	8.0	2	1	2	3.84615384615384	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105150000	http://www.clickittefaq.com/tottenham-best-club-world-pochettino/
704090196	20161105	201611	2016	2016.8356	LEG	SENATOR						LEG			USA	NEVADA	USA								0	051	051	05	1	3.4	1	1	1	-1.24513618677042	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105150000	http://www.rollcall.com/news/gonzales/please-dont-call-push-poll-transgender-edition
704090197	20161105	201611	2016	2016.8356	LEG	SENATOR						LEG			USA	NEVADA	USA								0	051	051	05	1	3.4	2	1	2	-1.24513618677042	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105150000	http://www.rollcall.com/news/gonzales/please-dont-call-push-poll-transgender-edition
704090198	20161105	201611	2016	2016.8356	LEG	SENATOR						LEG			USA	NEVADA	USA								0	114	114	11	3	-2.0	1	1	1	-1.24513618677042	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105150000	http://www.rollcall.com/news/gonzales/please-dont-call-push-poll-transgender-edition
704090199	20161105	201611	2016	2016.8356	LEG	SENATOR						LEG			USA	NEVADA	USA								0	114	114	11	3	-2.0	2	1	2	-1.24513618677042	2	Vermont, United States	US	USVT		44.0407	-72.7093	VT	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20171105150000	http://www.rollcall.com/news/gonzales/please-dont-call-push-poll-transgender-edition
704090200	20161105	201611	2016	2016.8356	MIL	MILITARY						MIL			CAN	CANADA	CAN								1	051	051	05	1	3.4	10	1	10	-4.15094339622641	4	Passchendale, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171105150000	http://www.cbc.ca/news/canada/montreal/atwater-library-wwi-exhibit-1.4387974
704090201	20161105	201611	2016	2016.8356	MIL	MILITARY						MIL			CAN	CANADA	CAN								1	190	190	19	4	-10.0	6	1	6	-4.15094339622641	4	Passchendale, Region Flamande, Belgium	BE	BE13	16307	50.9004	3.02088	-1967169	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	4	Vimy Ridge, Ontario, Canada	CA	CA08	12645	48.4833	-80.3833	-575393	20171105150000	http://www.cbc.ca/news/canada/montreal/atwater-library-wwi-exhibit-1.4387974
704090202	20161105	201611	2016	2016.8356	MIL	MILITARY						MIL			CAN	CANADA	CAN								1	190	190	19	4	-10.0	3	1	3	-4.15094339622641	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171105150000	http://www.cbc.ca/news/canada/montreal/atwater-library-wwi-exhibit-1.4387974
704090203	20161105	201611	2016	2016.8356	MIL	MILITARY						MIL			CAN	CANADA	CAN								1	190	190	19	4	-10.0	1	1	1	-4.15094339622641	4	Vimy, Alberta, Canada	CA	CA01	154724	54.0667	-113.65	-575392	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171105150000	http://www.cbc.ca/news/canada/montreal/atwater-library-wwi-exhibit-1.4387974
704090204	20161105	201611	2016	2016.8356	MOS	ISLAMIC				MOS															1	084	084	08	2	7.0	2	1	2	-0.67114093959732	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105150000	https://independent.ng/yobe-imn-demands-release-zazzaky-impounded-vehicles/
704090205	20161105	201611	2016	2016.8356	MOS	ISLAMIC				MOS					NGA	KANO	NGA								1	084	084	08	2	7.0	2	1	2	-0.67114093959732	4	Damaturu, Yobe, Nigeria	NI	NI44	191032	11.747	11.9608	-2004284	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	4	Kano, Kano, Nigeria	NI	NI29	191030	11.9964	8.51667	-2014610	20171105150000	https://independent.ng/yobe-imn-demands-release-zazzaky-impounded-vehicles/
704090206	20161105	201611	2016	2016.8356	NGA	NIGERIA	NGA																		1	084	084	08	2	7.0	4	1	4	-0.67114093959732	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171105150000	https://independent.ng/yobe-imn-demands-release-zazzaky-impounded-vehicles/
704090207	20161105	201611	2016	2016.8356	NGA	NIGERIA	NGA																		1	084	084	08	2	7.0	2	1	2	-0.67114093959732	4	Potiskum, Yobe, Nigeria	NI	NI44	191050	11.7091	11.0694	-2025053	0								4	Potiskum, Yobe, Nigeria	NI	NI44	191050	11.7091	11.0694	-2025053	20171105150000	https://independent.ng/yobe-imn-demands-release-zazzaky-impounded-vehicles/
704090208	20171006	201710	2017	2017.7562	DEUCOP	DUSSELDORF	DEU					COP			UAF	TERRORIST GROUP						UAF			0	172	172	17	4	-5.0	8	1	8	-4.79876160990712	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20171105150000	http://www.turkishny.com/english-news/5-english-news/256998-turkey-syria-groups-dialogue-summit-in-russia-delayed
704090209	20171006	201710	2017	2017.7562	DEUCOP	DUSSELDORF	DEU					COP			UAF	TERRORIST GROUP						UAF			0	172	172	17	4	-5.0	2	1	2	-4.79876160990712	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105150000	http://www.turkishny.com/english-news/5-english-news/256998-turkey-syria-groups-dialogue-summit-in-russia-delayed
704090210	20171006	201710	2017	2017.7562	ESP	SPANISH	ESP								PTY	POLITICIAN									1	173	173	17	4	-5.0	1	1	1	-6.16113744075829	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105150000	https://www.nytimes.com/2017/11/05/world/europe/carles-puigdemont-brussels-arrest.html
704090211	20171006	201710	2017	2017.7562	ESP	SPANISH	ESP								PTY	POLITICIAN									1	173	173	17	4	-5.0	1	1	1	-6.16113744075829	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105150000	https://www.nytimes.com/2017/11/05/world/europe/carles-puigdemont-brussels-arrest.html
704090212	20171006	201710	2017	2017.7562	ESPGOV	SPAIN	ESP					GOV			PTY	POLITICIAN									1	173	173	17	4	-5.0	1	1	1	-6.16113744075829	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	1	Spain	SP	SP		40	-4	SP	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171105150000	https://www.nytimes.com/2017/11/05/world/europe/carles-puigdemont-brussels-arrest.html
704090213	20171006	201710	2017	2017.7562	ESPGOV	SPANISH	ESP					GOV			PTY	POLITICIAN									1	173	173	17	4	-5.0	7	1	7	-6.16113744075829	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105150000	https://www.nytimes.com/2017/11/05/world/europe/carles-puigdemont-brussels-arrest.html
704090214	20171006	201710	2017	2017.7562	USA	VIRGINIA	USA																		1	114	114	11	3	-2.0	6	1	6	-1.24513618677042	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171105150000	http://www.rollcall.com/news/gonzales/please-dont-call-push-poll-transgender-edition
704090215	20171006	201710	2017	2017.7562	USA	VIRGINIA	USA																		1	114	114	11	3	-2.0	1	1	1	-1.24513618677042	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171105150000	http://www.rollcall.com/news/gonzales/please-dont-call-push-poll-transgender-edition
704090216	20171006	201710	2017	2017.7562	USA	NEW YORK	USA								MED	MEDIA						MED			0	112	112	11	3	-2.0	1	1	1	-4.38095238095238	3	Trump Tower, New York, United States	US	USNY	NY061	40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	3	Trump Tower, New York, United States	US	USNY		40.7625	-73.9744	2083283	20171105150000	https://www.stuff.co.nz/world/americas/98581350/White-House-attacks-Bush-presidents-legacies-after-reports-they-refused-to-vote-Trump
704090217	20171029	201710	2017	2017.8192	DEULEG	GERMANY	DEU					LEG			TUR	TURKEY	TUR								0	084	084	08	2	7.0	1	1	1	-2.46575342465753	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105150000	https://www.msn.com/en-za/news/other/germanys-sigmar-gabriel-meets-turkeys-mevlut-cavusoglu-to-discuss-difficult-issues/ar-AAursF0
704090218	20171029	201710	2017	2017.8192	DEULEG	GERMANY	DEU					LEG			TUR	TURKEY	TUR								0	084	084	08	2	7.0	1	1	1	-2.46575342465753	1	Luxembourg	LU	LU		49.75	6.166667	LU	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20171105150000	https://www.msn.com/en-za/news/other/germanys-sigmar-gabriel-meets-turkeys-mevlut-cavusoglu-to-discuss-difficult-issues/ar-AAursF0
704090219	20171029	201710	2017	2017.8192	ITA	ITALIAN	ITA								MOS	ISLAM				MOS					1	020	020	02	1	3.0	2	1	2	0.84745762711864	1	Italy	IT	IT		42.833333	12.833333	IT	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Italy	IT	IT		42.833333	12.833333	IT	20171105150000	https://www.jewsnews.co.il/page/6303
704090220	20171029	201710	2017	2017.8192	ITA	ITALIAN	ITA								MOS	ISLAM				MOS					1	020	020	02	1	3.0	2	1	2	0.84745762711864	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105150000	https://www.jewsnews.co.il/page/6303
704090221	20171029	201710	2017	2017.8192	ITAGOVEDU	ITALIAN	ITA					GOV	EDU		MOS	ISLAM				MOS					1	020	020	02	1	3.0	4	1	4	0.84745762711864	1	Italy	IT	IT		42.833333	12.833333	IT	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Italy	IT	IT		42.833333	12.833333	IT	20171105150000	https://www.jewsnews.co.il/page/6303
704090222	20171029	201710	2017	2017.8192	JEW	JEWISH				JEW					ISR	ISRAEL	ISR								1	010	010	01	1	0.0	10	1	10	-4.281098546042	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171105150000	https://972mag.com/israel-is-not-a-democracy-as-long-as-the-occupation-exists/130524/
704090223	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	043	043	04	1	2.8	10	1	10	-3.87596899224806	0								3	Richmond Hill, New York, United States	US	USNY		40.6998	-73.8312	962479	3	Richmond Hill, New York, United States	US	USNY		40.6998	-73.8312	962479	20171105150000	https://www.jewsnews.co.il/2017/11/05/media-silence-nypd-admits-black-man-threw-burning-liquid-in-13-year-old-girls-face-this-is-for-you-white-b.html
704090224	20171104	201711	2017	2017.8329	COP	POLICE						COP													0	042	042	04	1	1.9	10	1	10	-3.87596899224806	3	Richmond Hill, New York, United States	US	USNY	NY081	40.6998	-73.8312	962479	0								3	Richmond Hill, New York, United States	US	USNY		40.6998	-73.8312	962479	20171105150000	https://www.jewsnews.co.il/2017/11/05/media-silence-nypd-admits-black-man-threw-burning-liquid-in-13-year-old-girls-face-this-is-for-you-white-b.html
704090225	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	040	040	04	1	1.0	2	1	2	1.5625	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105150000	http://indiatoday.intoday.in/story/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat/1/1082982.html
704090226	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	040	040	04	1	1.0	2	1	2	2.45098039215686	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090227	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	046	046	04	1	7.0	2	1	2	1.5625	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105150000	http://indiatoday.intoday.in/story/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat/1/1082982.html
704090228	20171104	201711	2017	2017.8329	IND	GUJARAT	IND								LAB	WORKER						LAB			1	046	046	04	1	7.0	2	1	2	2.45098039215686	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090229	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			IND	GUJARAT	IND								1	040	040	04	1	1.0	2	1	2	1.5625	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105150000	http://indiatoday.intoday.in/story/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat/1/1082982.html
704090230	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			IND	GUJARAT	IND								1	040	040	04	1	1.0	2	1	2	2.45098039215686	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090231	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			IND	GUJARAT	IND								1	046	046	04	1	7.0	2	1	2	1.5625	4	Navsari, Gujarat, India	IN	IN09	70127	20.85	72.9167	-2105929	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171105150000	http://indiatoday.intoday.in/story/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat/1/1082982.html
704090232	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			IND	GUJARAT	IND								1	046	046	04	1	7.0	2	1	2	2.45098039215686	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090233	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			NGOUSAJEW	AMIT	USA			JEW		NGO			1	040	040	04	1	1.0	4	2	4	2.00674019607843	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090234	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			NGOUSAJEW	AMIT	USA			JEW		NGO			1	040	040	04	1	1.0	12	2	12	2.00674019607843	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090235	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			NGOUSAJEW	AMIT	USA			JEW		NGO			1	046	046	04	1	7.0	4	2	4	2.00674019607843	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090236	20171104	201711	2017	2017.8329	LAB	WORKER						LAB			NGOUSAJEW	AMIT	USA			JEW		NGO			1	046	046	04	1	7.0	12	2	12	2.00674019607843	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090237	20171104	201711	2017	2017.8329	NGOUSAJEW	AMIT	USA			JEW		NGO			LAB	WORKER						LAB			1	040	040	04	1	1.0	4	2	4	2.00674019607843	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090238	20171104	201711	2017	2017.8329	NGOUSAJEW	AMIT	USA			JEW		NGO			LAB	WORKER						LAB			1	040	040	04	1	1.0	12	2	12	2.00674019607843	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090239	20171104	201711	2017	2017.8329	NGOUSAJEW	AMIT	USA			JEW		NGO			LAB	WORKER						LAB			1	046	046	04	1	7.0	4	2	4	2.00674019607843	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090240	20171104	201711	2017	2017.8329	NGOUSAJEW	AMIT	USA			JEW		NGO			LAB	WORKER						LAB			1	046	046	04	1	7.0	12	2	12	2.00674019607843	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	4	Valsad, Gujarat, India	IN	IN09	70127	20.6333	72.9333	-2114154	20171105150000	http://english.sakshi.com/news/2017/11/05/bjp-chief-amit-shah-meets-party-leaders-workers-in-gujarat
704090241	20171105	201711	2017	2017.8356											AFGCVL	AFGHANISTAN	AFG					CVL			1	195	195	19	4	-10.0	20	1	10	-3.98550724637681	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171105150000	http://voiceofvienna.org/2017/11/05/us-air-strikes-kill-13-civilians-in-afghanistan/
704090242	20171105	201711	2017	2017.8356											AFGCVL	AFGHANISTAN	AFG					CVL			1	195	195	19	4	-10.0	3	1	3	-3.98550724637681	0								4	Chardara, Samangan, Afghanistan	AF	AF32	100022	36.4083	67.485	9087767	4	Chardara, Samangan, Afghanistan	AF	AF32	100022	36.4083	67.485	9087767	20171105150000	http://voiceofvienna.org/2017/11/05/us-air-strikes-kill-13-civilians-in-afghanistan/
704090243	20171105	201711	2017	2017.8356											BELJUD	BRUSSELS	BEL					JUD			1	042	042	04	1	1.9	3	1	3	-7.41885625965997	0								4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105150000	http://medicinehatnews.com/news/world-news/2017/11/05/the-latest-catalan-expresident-turns-himself-in-to-police/
704090244	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	043	043	04	1	2.8	2	1	2	0.1733102253033	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171105150000	http://www.goldcoastbulletin.com.au/business/gold-coast-company-fab-dock-growing-swiftly-with-boat-dry-docking-system-in-nine-countries/news-story/b44b913d97dc56b9c8e5394c892ce8c4
704090245	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	060	060	06	2	6.0	5	1	5	-0.64102564102564	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171105150000	https://www.theguardian.com/media/2017/nov/05/bbc-weather-met-office-contract-meteogroup-delays
