705022380	20161108	201611	2016	2016.8438											BUS	INVESTOR						BUS			1	042	042	04	1	1.9	1	1	1	3.21428571428571	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Bahrain	BA	BA		26	50.5	BA	20171108150000	https://www.startupmgzn.com/english/news/startup-bahrain-community-is-at-lisbon/
705022381	20161108	201611	2016	2016.8438											IRL	IRISH	IRL								1	062	062	06	2	7.4	8	1	8	0.93240093240093	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20171108150000	http://www.gamblingkingz.com/news/2017/08/08/peter-jackson-new-paddy-power-betfair-boss.asp
705022382	20161108	201611	2016	2016.8438	AFRGOV	AFRICA	AFR					GOV			GOV	ADMINISTRATION						GOV			1	112	112	11	3	-2.0	4	1	4	-7.39130434782608	4	Protea, Gauteng, South Africa	SF	SF06	77364	-26.2861	27.841	-1273975	4	Protea, Gauteng, South Africa	SF	SF06	77364	-26.2861	27.841	-1273975	4	Protea, Gauteng, South Africa	SF	SF06	77364	-26.2861	27.841	-1273975	20171108150000	https://www.iol.co.za/news/south-africa/gauteng/stop-paying-anc-councillors-implicated-in-crime-mashaba-asks-council-11907391
705022383	20161108	201611	2016	2016.8438	ARM	ARMENIAN	ARM								ARMGOV	ARMENIA	ARM					GOV			1	030	030	03	1	4.0	2	1	2	-4.88431876606684	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171108150000	https://www.azernews.az/aggression/121770.html
705022384	20161108	201611	2016	2016.8438	ARMGOV	ARMENIAN	ARM					GOV													1	030	030	03	1	4.0	8	1	8	-4.88431876606684	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20171108150000	https://www.azernews.az/aggression/121770.html
705022385	20161108	201611	2016	2016.8438	BHR	BAHRAIN	BHR																		1	043	043	04	1	2.8	5	1	5	3.18471337579618	4	Al Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	0								4	Al Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	20171108150000	https://www.startupmgzn.com/english/news/seedstars-world-is-coming-back-to-bahrain-and-trust-us-you-dont-want-to-miss-out-on-this/
705022386	20161108	201611	2016	2016.8438	BHR	BAHRAIN	BHR								BUS	INVESTOR						BUS			1	010	010	01	1	0.0	1	1	1	3.21428571428571	1	Bahrain	BA	BA		26	50.5	BA	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Bahrain	BA	BA		26	50.5	BA	20171108150000	https://www.startupmgzn.com/english/news/startup-bahrain-community-is-at-lisbon/
705022387	20161108	201611	2016	2016.8438	BHR	BAHRAIN	BHR								BUS	INVESTOR						BUS			1	043	043	04	1	2.8	1	1	1	3.21428571428571	1	Bahrain	BA	BA		26	50.5	BA	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	1	Bahrain	BA	BA		26	50.5	BA	20171108150000	https://www.startupmgzn.com/english/news/startup-bahrain-community-is-at-lisbon/
705022388	20161108	201611	2016	2016.8438	BUS	INVESTOR						BUS													1	043	043	04	1	2.8	1	1	1	3.21428571428571	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	0								1	Bahrain	BA	BA		26	50.5	BA	20171108150000	https://www.startupmgzn.com/english/news/startup-bahrain-community-is-at-lisbon/
705022389	20161108	201611	2016	2016.8438	BUS	INVESTOR						BUS													1	043	043	04	1	2.8	2	1	2	3.21428571428571	4	Al Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	0								4	Al Khobar, Ash Sharqiyah, Saudi Arabia	SA	SA06	25307	26.2794	50.2083	-3092086	20171108150000	https://www.startupmgzn.com/english/news/startup-bahrain-community-is-at-lisbon/
