704062013	20171006	201710	2017	2017.7562	JUD	PROSECUTOR						JUD			COP	POLICE						COP			1	057	057	05	1	8.0	10	1	10	-6.12244897959183	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105114500	https://www.rferl.org/a/russia-sterligov-homophobia-grocery-chain-lgbt-insulting-signs/28836053.html
704062014	20171006	201710	2017	2017.7562	nubOPP	NUBIAN			nub			OPP			EGY	EGYPT	EGY								1	141	141	14	3	-6.5	5	1	5	-6.66666666666667	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	4	Cairo, Al Qahirah, Egypt	EG	EG11	65350	30.05	31.25	-290692	20171105114500	http://www.bellinghamherald.com/news/nation-world/world/article182875166.html
704062015	20171029	201710	2017	2017.8192											GOVLAB	MINIST OF LABOUR						GOV	LAB		1	020	020	02	1	3.0	1	1	1	-1.70940170940171	0								4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062016	20171029	201710	2017	2017.8192	BUS	COMPANIES						BUS			RUS	RUSSIA	RUS								1	010	010	01	1	0.0	10	1	10	-0.8869179600887	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	1	Bulgaria	BU	BU		43	25	BU	20171105114500	http://focus-fen.net/./opinion/2017/11/05/4908/mcconnell-to-silicon-valley-uncle-sam-wants-you-on-russia.html
704062017	20171029	201710	2017	2017.8192	CAN	CANADA	CAN								GOVLAB	MINIST OF LABOUR						GOV	LAB		1	020	020	02	1	3.0	3	1	3	-1.70940170940171	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062018	20171029	201710	2017	2017.8192	CAN	CANADA	CAN								GOVLAB	MINIST OF LABOUR						GOV	LAB		1	020	020	02	1	3.0	1	1	1	-1.70940170940171	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062019	20171029	201710	2017	2017.8192	LAB	EMPLOYEE						LAB			GOVLAB	MINIST OF LABOUR						GOV	LAB		1	020	020	02	1	3.0	4	1	4	-1.70940170940171	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	4	Jonquiere, Quebec, Canada	CA	CA10	12745	48.4167	-71.25	-566881	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062020	20171029	201710	2017	2017.8192	LAB	EMPLOYEE						LAB			GOVLAB	MINIST OF LABOUR						GOV	LAB		1	020	020	02	1	3.0	1	1	1	-1.70940170940171	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062021	20171029	201710	2017	2017.8192	PRKOPP	NORTH KOREAN	PRK					OPP			CHN	SHENYANG	CHN								1	063	063	06	2	7.4	4	1	4	-8.7378640776699	1	North Korea	KN	KN		40	127	KN	4	Shenyang, Liaoning, China	CH	CH19	13177	41.7922	123.433	-1925258	1	North Korea	KN	KN		40	127	KN	20171105114500	Yonhap news agency, Seoul/BBC Monitoring/(c) BBC
704062022	20171029	201710	2017	2017.8192	PRKOPP	NORTH KOREA	PRK					OPP			CHN	CHINA	CHN								1	063	063	06	2	7.4	1	1	1	-8.7378640776699	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171105114500	Yonhap news agency, Seoul/BBC Monitoring/(c) BBC
704062023	20171104	201711	2017	2017.8329	COP	POLICE						COP			IDN	JAKARTA	IDN								0	013	013	01	1	0.4	1	1	1	-3.11890838206628	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	20171105114500	Media Indonesia, Jakarta/BBC Monitoring/(c) BBC
704062024	20171104	201711	2017	2017.8329	COP	POLICE						COP			IDN	INDONESIA	IDN								0	013	013	01	1	0.4	4	1	4	-3.11890838206628	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	20171105114500	Media Indonesia, Jakarta/BBC Monitoring/(c) BBC
704062025	20171104	201711	2017	2017.8329	GOV	MINIST DELEGATION						GOV			BHR	BAHRAIN	BHR								0	039	039	03	1	5.0	1	1	1	5.47770700636943	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105114500	http://www.newsofbahrain.com/viewNews.php?ppId=39281&TYPE=Posts&pid=21&MNU=2&SUB=
704062026	20171104	201711	2017	2017.8329	GOV	MINIST DELEGATION						GOV			BHR	BAHRAIN	BHR								0	039	039	03	1	5.0	4	1	4	5.47770700636943	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171105114500	http://www.newsofbahrain.com/viewNews.php?ppId=39281&TYPE=Posts&pid=21&MNU=2&SUB=
704062027	20171104	201711	2017	2017.8329	IND	MUMBAI	IND								UAF	TERRORIST						UAF			1	173	173	17	4	-5.0	2	1	2	-9.09090909090909	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Azamgarh, Uttar Pradesh, India	IN	IN36	70274	26.09	83.2922	-2104897	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20171105114500	http://pragativadi.com/isis-suspect-arrested-mumbai-airport/
704062028	20171104	201711	2017	2017.8329	IND	MUMBAI	IND								UAF	TERRORIST						UAF			1	173	173	17	4	-5.0	2	1	2	-9.09090909090909	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171105114500	http://pragativadi.com/isis-suspect-arrested-mumbai-airport/
704062029	20171104	201711	2017	2017.8329	JUD	PROSECUTOR						JUD			IDN	JAKARTA	IDN								0	013	013	01	1	0.4	1	1	1	-3.11890838206628	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	20171105114500	Media Indonesia, Jakarta/BBC Monitoring/(c) BBC
704062030	20171104	201711	2017	2017.8329	JUD	PROSECUTOR						JUD			IDN	INDONESIA	IDN								0	013	013	01	1	0.4	4	1	4	-3.11890838206628	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	4	Menteng, Jakarta Raya, Indonesia	ID	ID04	18585	-6.1994	106.839	9109945	20171105114500	Media Indonesia, Jakarta/BBC Monitoring/(c) BBC
704062031	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	036	036	03	1	4.0	2	1	2	-5.67951318458418	0								4	West Midlands, United Kingdom (general), United Kingdom	UK	UK00	40136	52.5	-1.96667	-2611326	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105114500	http://www.newsnation.in/world-news/britain-mosques-refuse-to-perform-last-rites-of-manchester-suicide-bomber-salman-abedi-article-185712.html
704062032	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	8	1	8	-1.52505446623094	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171105114500	https://www.thesun.ie/news/1763878/controversial-chef-conrad-gallagher-is-back-on-the-menu-in-qatar/
704062033	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	042	042	04	1	1.9	2	1	2	-1.52505446623094	0								4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171105114500	https://www.thesun.ie/news/1763878/controversial-chef-conrad-gallagher-is-back-on-the-menu-in-qatar/
704062034	20171105	201711	2017	2017.8356											AUS	SYDNEY	AUS								1	032	032	03	1	4.5	10	1	10	2.17391304347826	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105114500	https://www.cio.com.au/jobs/view/31508/process-lead/
704062035	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	052	052	05	1	3.5	2	1	2	1.44927536231884	0								4	Derwent, Tasmania, Australia	AS	AS06	5332	-42.7	146.9	-1569599	4	Kangaroo Bay, Tasmania, Australia	AS	AS06	5340	-43.22	147.09	11395738	20171105114500	http://www.news.com.au/national/tasmania/labors-jo-siejka-secures-upper-house-seat-of-pembroke-in-byelection/news-story/30922e4b37173cb6eef3a2adb5c9b147
704062036	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	052	052	05	1	3.5	4	1	4	1.44927536231884	0								4	Kangaroo Bay, Tasmania, Australia	AS	AS06	5340	-43.22	147.09	11395738	4	Kangaroo Bay, Tasmania, Australia	AS	AS06	5340	-43.22	147.09	11395738	20171105114500	http://www.news.com.au/national/tasmania/labors-jo-siejka-secures-upper-house-seat-of-pembroke-in-byelection/news-story/30922e4b37173cb6eef3a2adb5c9b147
704062037	20171105	201711	2017	2017.8356											AUS	AUSTRALIAN	AUS								0	064	064	06	2	7.0	10	1	10	-2.83582089552239	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171105114500	https://www.insidermonkey.com/blog/15-countries-with-the-strictest-customs-border-control-and-airport-security-in-the-world-605878/
704062038	20171105	201711	2017	2017.8356											AUSELI	AUSTRALIA	AUS					ELI			0	052	052	05	1	3.5	2	1	2	1.44927536231884	0								4	Derwent, Tasmania, Australia	AS	AS06	5332	-42.7	146.9	-1569599	4	Kangaroo Bay, Tasmania, Australia	AS	AS06	5340	-43.22	147.09	11395738	20171105114500	http://www.news.com.au/national/tasmania/labors-jo-siejka-secures-upper-house-seat-of-pembroke-in-byelection/news-story/30922e4b37173cb6eef3a2adb5c9b147
704062039	20171105	201711	2017	2017.8356											BGD	BANGLADESH	BGD								1	0841	084	08	2	7.0	8	1	8	1.99203187250996	0								1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171105114500	http://energybangla.com/rnpp-gets-design-and-construction-licence/
704062040	20171105	201711	2017	2017.8356											BUS	AIRWAY						BUS			1	043	043	04	1	2.8	10	1	10	-5.43478260869565	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171105114500	https://www.indiatimes.com/news/india/thanks-to-vvip-movement-at-igi-13-flights-get-diverted-while-85-other-were-delayed-333073.html
704062041	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	030	030	03	1	4.0	4	1	4	-1.70940170940171	0								4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062042	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	050	050	05	1	3.5	4	1	4	-1.70940170940171	0								4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	4	Saint-Hyacinthe, Quebec, Canada	CA	CA10	12759	45.6333	-72.9333	-572867	20171105114500	http://www.cbc.ca/news/business/wal-mart-to-close-unionized-quebec-store-1.554398
704062043	20171105	201711	2017	2017.8356											CHN	CANTON	CHN								1	036	036	03	1	4.0	5	1	5	5.71428571428571	0								0								0								20171105114500	https://www.forsythnews.com/local/cumming-first-umc-hold-holiday-bazaar/
704062044	20171105	201711	2017	2017.8356											COP	POLICE OFFICER						COP			0	050	050	05	1	3.5	10	1	10	-1.21359223300971	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105114500	http://indiatoday.intoday.in/story/vendetta-politics-bjp-himachal-poll-cm-candidate-dhumal/1/1082847.html
704062045	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			0	130	130	13	3	-4.4	4	1	4	1.44927536231884	0								4	Derwent, Tasmania, Australia	AS	AS06	5332	-42.7	146.9	-1569599	4	Derwent, Tasmania, Australia	AS	AS06	5332	-42.7	146.9	-1569599	20171105114500	http://www.news.com.au/national/tasmania/labors-jo-siejka-secures-upper-house-seat-of-pembroke-in-byelection/news-story/30922e4b37173cb6eef3a2adb5c9b147
704062046	20171105	201711	2017	2017.8356											CVL	VOTER						CVL			0	130	130	13	3	-4.4	1	1	1	1.44927536231884	0								4	Kangaroo Bay, Tasmania, Australia	AS	AS06	5340	-43.22	147.09	11395738	4	Kangaroo Bay, Tasmania, Australia	AS	AS06	5340	-43.22	147.09	11395738	20171105114500	http://www.news.com.au/national/tasmania/labors-jo-siejka-secures-upper-house-seat-of-pembroke-in-byelection/news-story/30922e4b37173cb6eef3a2adb5c9b147
704062047	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								0	020	020	02	1	3.0	1	1	1	-5.06003430531732	0								1	Germany	GM	GM		51.5	10.5	GM	1	China	CH	CH		35	105	CH	20171105114500	https://newmatilda.com/2017/11/05/the-us-has-soldiers-deployed-in-almost-every-country-on-earth/
704062048	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	173	173	17	4	-5.0	4	1	4	-3.26530612244898	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Israel	IS	IS		31.5	34.75	IS	20171105114500	https://www.expatica.com/de/news/country-news/Israel-Germany-defence-corruption-probe_1527767.html
704062049	20171105	201711	2017	2017.8356											EDU	COLLEGE						EDU			1	043	043	04	1	2.8	10	1	10	4.3956043956044	0								2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	2	Louisiana, United States	US	USLA		31.1801	-91.8749	LA	20171105114500	http://mykisscountry937.com/what-are-the-best-colleges-or-universities-in-louisiana/
704062050	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	042	042	04	1	1.9	3	1	3	4.57317073170731	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105114500	https://ca.news.yahoo.com/happy-birthday-joe-boyle-celebrating-140000874.html
704062051	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	042	042	04	1	1.9	3	1	3	4.57317073170731	0								4	Dawson City, Yukon, Canada	CA	CA12	25042	64.0667	-139.417	-563371	4	Dawson City, Yukon, Canada	CA	CA12	25042	64.0667	-139.417	-563371	20171105114500	https://ca.news.yahoo.com/happy-birthday-joe-boyle-celebrating-140000874.html
704062052	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								1	043	043	04	1	2.8	10	1	10	5.14096185737977	0								1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171105114500	https://www.insidermonkey.com/blog/15-best-places-to-travel-in-november-in-europe-asia-and-tropical-destinations-604735/
704062053	20171105	201711	2017	2017.8356											FRA	FRANCE	FRA								1	036	036	03	1	4.0	10	1	10	3.17241379310345	0								4	Carcassonne, Languedoc-Roussillon, France	FR	FRA9	16290	43.2135	2.35162	-1416701	4	Carcassonne, Languedoc-Roussillon, France	FR	FRA9	16290	43.2135	2.35162	-1416701	20171105114500	https://www.insidermonkey.com/blog/10-most-affordable-places-to-visit-in-france-that-are-also-beautiful-604116/
704062054	20171105	201711	2017	2017.8356											FRA	FRANCE	FRA								1	036	036	03	1	4.0	10	1	10	3.17241379310345	0								4	Reims, Champagne-Ardenne, France	FR	FRA4	16269	48.7186	4.66847	-1461343	4	Reims, Champagne-Ardenne, France	FR	FRA4	16269	48.7186	4.66847	-1461343	20171105114500	https://www.insidermonkey.com/blog/10-most-affordable-places-to-visit-in-france-that-are-also-beautiful-604116/
704062055	20171105	201711	2017	2017.8356											FRA	MARSEILLE	FRA								1	112	112	11	3	-2.0	10	1	10	-9.88372093023258	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105114500	http://borneobulletin.com.bn/brother-of-marseille-attacker-faces-charges-in-france/
704062056	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	4	1	4	1.51515151515151	0								4	Welney, Norfolk, United Kingdom	UK	UKI9	40122	52.5167	0.25	-2611105	4	Welney, Norfolk, United Kingdom	UK	UKI9	40122	52.5167	0.25	-2611105	20171105114500	http://www.fenlandcitizen.co.uk/news/swans-enjoy-first-feed-of-winter-at-welney-1-8228172
704062057	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	6	1	6	1.51515151515151	0								4	Welney, Norfolk, United Kingdom	UK	UKI9	40122	52.5167	0.25	-2611105	4	Welney, Norfolk, United Kingdom	UK	UKI9	40122	52.5167	0.25	-2611105	20171105114500	http://www.fenlandcitizen.co.uk/news/swans-enjoy-first-feed-of-winter-at-welney-1-8228172
704062058	20171105	201711	2017	2017.8356											GBR	LONDON	GBR								0	100	100	10	3	-5.0	2	1	2	-0.45913682277319	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105114500	http://theindependent.ca/2017/11/05/50541/
704062059	20171105	201711	2017	2017.8356											GBR	LONDON	GBR								0	100	100	10	3	-5.0	2	1	2	-0.45913682277319	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105114500	http://theindependent.ca/2017/11/05/50541/
704062060	20171105	201711	2017	2017.8356											GOV	AUTHORITIES						GOV			1	037	037	03	1	5.0	10	1	10	-1.79445350734095	0								4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171105114500	https://www.rferl.org/a/anniversary-bolshevik-revolution-100-lenin-assessment/28836011.html
704062061	20171105	201711	2017	2017.8356											GOV	CHIEF OF STAFF						GOV			1	042	042	04	1	1.9	4	1	4	-0.85227272727273	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	3	Stillwater, Oklahoma, United States	US	USOK	OK119	36.1156	-97.0584	1098541	20171105114500	http://newsok.com/state-house-aide-criticized-for-energy-ties/article/5570670
704062062	20171105	201711	2017	2017.8356											GOV	CHIEF OF STAFF						GOV			1	042	042	04	1	1.9	6	1	6	-0.85227272727273	0								2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	2	Oklahoma, United States	US	USOK		35.5376	-96.9247	OK	20171105114500	http://newsok.com/state-house-aide-criticized-for-energy-ties/article/5570670
704062063	20171105	201711	2017	2017.8356											GOV	CHIEF MINISTER						GOV			0	046	046	04	1	7.0	10	1	10	-1.21359223300971	0								4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171105114500	http://indiatoday.intoday.in/story/vendetta-politics-bjp-himachal-poll-cm-candidate-dhumal/1/1082847.html
704062064	20171105	201711	2017	2017.8356											GOV	AUTHORITIES						GOV			1	100	100	10	3	-5.0	10	1	10	-1.72413793103449	0								4	Jamdar, Gujarat, India	IN	IN09	17773	20.6167	73.7833	-2098203	4	Jamdar, Gujarat, India	IN	IN09	17773	20.6167	73.7833	-2098203	20171105114500	http://www.firstpost.com/india/bombay-hc-says-razing-high-buildings-near-airport-no-solution-to-checking-violation-of-height-norms-4194311.html
704062065	20171105	201711	2017	2017.8356											GUY	GEORGETOWN	GUY								0	100	100	10	3	-5.0	10	1	10	-0.95351609058403	0								0								0								20171105114500	http://www.southstrandnews.com/community/tennant-wants-to-bring-trust-tenacity-to-georgetown-city-council/article_2fdc81f2-b38d-11e7-865a-7ffcab6c02be.html
704062066	20171105	201711	2017	2017.8356											IRL	IRELAND	IRL								1	040	040	04	1	1.0	8	1	8	0.2493765586035	0								4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	4	Athenry, Galway, Ireland	EI	EI10	18303	53.2964	-8.74306	-1500276	20171105114500	https://www.fiannafail.ie/threat-over-apple-data-centre-highlights-the-need-for-ff-bill-to-fast-track-planning-rabbitte/
