704228646	20161106	201611	2016	2016.8384	EDU	SCHOOL						EDU													0	071	071	07	2	7.4	1	1	1	-0.61199510403917	3	Tulsa, Oklahoma, United States	US	USOK	OK143	36.154	-95.9928	1100962	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106061500	http://www.washingtontimes.com/news/2017/nov/6/oklahoma-lawmakers-mull-simplifying-school-funding/
704228647	20161106	201611	2016	2016.8384	IRN	IRAN	IRN																		0	160	160	16	4	-4.0	10	1	10	-2.47191011235955	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20171106061500	http://www.iranoilgas.com/news/details?id=18229&title=Iran+urged+to+meet+FATF%E2%80%99s+Jan.+2018+deadline
704228648	20171007	201710	2017	2017.7589	CHN	CHINA	CHN								MED	MEDIA						MED			1	040	040	04	1	1.0	10	1	10	3.16455696202532	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	5	Zhejiang, Zhejiang, China	CH	CH02	13325	29	120	-1938694	20171106061500	http://www.vishwagujarat.com/international/china-hold-4th-world-internet-conference-dec/
704228649	20171007	201710	2017	2017.7589	COP	POLICE						COP			CRM	PERPETRATOR						CRM			0	173	173	17	4	-5.0	5	1	5	-4.03397027600849	4	Kandana, Western, Sri Lanka	CE	CE36	25852	7.048	79.8937	-2222123	4	Kandana, Western, Sri Lanka	CE	CE36	25852	7.048	79.8937	-2222123	4	Hingurakgoda, North Central, Sri Lanka	CE	CE30	25836	8.03333	80.95	-2219764	20171106061500	http://www.dailymirror.lk/article/Unmasking-false-truths-of-Sri-Lanka-s-anti-alcohol-lobby-139854.html
704228650	20171007	201710	2017	2017.7589	COP	POLICE						COP			CRM	PERPETRATOR						CRM			0	173	173	17	4	-5.0	3	1	3	-4.03397027600849	4	Kandana, Western, Sri Lanka	CE	CE36	25852	7.048	79.8937	-2222123	4	Kandana, Western, Sri Lanka	CE	CE36	25852	7.048	79.8937	-2222123	4	Kandana, Western, Sri Lanka	CE	CE36	25852	7.048	79.8937	-2222123	20171106061500	http://www.dailymirror.lk/article/Unmasking-false-truths-of-Sri-Lanka-s-anti-alcohol-lobby-139854.html
704228651	20171007	201710	2017	2017.7589	COP	POLICE						COP			CRM	PERPETRATOR						CRM			0	190	190	19	4	-10.0	2	1	2	-4.03397027600849	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171106061500	http://www.dailymirror.lk/article/Unmasking-false-truths-of-Sri-Lanka-s-anti-alcohol-lobby-139854.html
704228652	20171007	201710	2017	2017.7589	COP	POLICE						COP			LKA	SRI LANKA	LKA								0	190	190	19	4	-10.0	6	1	6	-4.03397027600849	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171106061500	http://www.dailymirror.lk/article/Unmasking-false-truths-of-Sri-Lanka-s-anti-alcohol-lobby-139854.html
704228653	20171007	201710	2017	2017.7589	GOV	AUTHORITIES						GOV			IDN	INDONESIAN	IDN								0	173	173	17	4	-5.0	4	1	4	-9.94764397905762	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171106061500	http://www.gmanetwork.com/news/news/nation/632059/nine-more-maute-members-killed-in-marawi-ops-military/story/
704228654	20171007	201710	2017	2017.7589	GOV	AUTHORITIES						GOV			IDNUAF	INDONESIAN	IDN					UAF			0	173	173	17	4	-5.0	6	1	6	-9.94764397905762	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171106061500	http://www.gmanetwork.com/news/news/nation/632059/nine-more-maute-members-killed-in-marawi-ops-military/story/
704228655	20171007	201710	2017	2017.7589	LKA	SRI LANKA	LKA								CRM	PERPETRATOR						CRM			0	173	173	17	4	-5.0	2	1	2	-4.03397027600849	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171106061500	http://www.dailymirror.lk/article/Unmasking-false-truths-of-Sri-Lanka-s-anti-alcohol-lobby-139854.html
704228656	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	015	015	01	1	0.0	1	1	1	0.56338028169014	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	20171106061500	https://beaufortcountynow.com/post/26415/governor-cooper-signs-executive-order-to-encourage-historically-underutilized-businesses.html
704228657	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			0	015	015	01	1	0.0	1	1	1	0.56338028169014	3	Raleigh, North Carolina, United States	US	USNC	NC183	35.7721	-78.6386	1024242	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171106061500	https://beaufortcountynow.com/post/26415/governor-cooper-signs-executive-order-to-encourage-historically-underutilized-businesses.html
704228658	20171030	201710	2017	2017.8219											ZAFGOV	MALUSI GIGABA	ZAF					GOV			1	046	046	04	1	7.0	5	1	5	-3.20366132723112	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171106061500	https://www.iol.co.za/capetimes/news/zuma-slams-critics-of-his-nuclear-plan-foreign-agents-11872687
704228659	20171030	201710	2017	2017.8219	AFR	AFRICA	AFR								LEG	SENATOR						LEG			1	010	010	01	1	0.0	8	1	8	0	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171106061500	http://bulawayo24.com/index-id-news-sc-national-byo-121266.html
704228660	20171030	201710	2017	2017.8219	COP	DETECTIVE						COP													1	010	010	01	1	0.0	5	1	5	-7.02614379084967	4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	0								4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	20171106061500	http://jamaica-gleaner.com/article/lead-stories/20171106/editors-forum-voiceless-victims-perverts-escaping-punishment-abused
704228661	20171030	201710	2017	2017.8219	CRB	WEST INDIES	CRB								MED	JOURNALIST						MED			1	013	013	01	1	0.4	2	1	2	-3.88888888888889	4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	4	University Of The West Indies, Saint Andrew, Jamaica	JM	JM08	18425	18.001	-76.7409	-3754208	20171106061500	http://jamaica-gleaner.com/article/lead-stories/20171106/editors-forum-social-class-determines-how-children-are-punished-says
704228662	20171030	201710	2017	2017.8219	GOV	GOVERNMENT						GOV			LEG	SENATOR						LEG			1	020	020	02	1	3.0	8	1	8	0	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171106061500	http://bulawayo24.com/index-id-news-sc-national-byo-121266.html
704228663	20171030	201710	2017	2017.8219	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO													1	010	010	01	1	0.0	1	1	1	-0.96153846153846	1	North Korea	KN	KN		40	127	KN	0								4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20171106061500	http://www.elevenmyanmar.com/world-news/12317
