703445985	20161103	201611	2016	2016.8301	BUS	BUSINESS LEADER						BUS			PAK	PAKISTAN	PAK								0	061	061	06	2	6.4	3	1	3	-2.98245614035088	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171103001500	https://dailytimes.com.pk/133882/govt-uninterested-addressing-issues-exports-sector/
703445986	20161103	201611	2016	2016.8301	CANGOV	CANADA	CAN					GOV													1	036	036	03	1	4.0	1	1	1	-0.11695906432749	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	0								4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171103001500	http://ottawacitizen.com/opinion/john-ivison-in-the-era-of-extreme-immigration-vetting-canada-remains-a-noble-outlier/wcm/2bb379be-0dfe-49f7-867a-4965481ed500
703445987	20161103	201611	2016	2016.8301	CHN	CHINA	CHN								VNM	VIETNAM	VNM								0	042	042	04	1	1.9	4	1	4	2.54957507082153	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20171103001500	https://frontiermyanmar.net/en/the-awesome-beauty-of-bagan-and-angkor-wat
703445988	20161103	201611	2016	2016.8301	CUB	CUBAN	CUB								USA	UNITED STATES	USA								0	010	010	01	1	0.0	4	1	4	-3.10116929334011	1	Cuba	CU	CU		22	-79.5	CU	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103001500	https://www.redstate.com/streiff/2017/11/02/nikki-haley-uses-blowtorch-barack-obama-united-nations/
703445989	20161103	201611	2016	2016.8301	CUB	CUBAN	CUB								USA	UNITED STATES	USA								0	010	010	01	1	0.0	1	1	1	-3.10116929334011	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103001500	https://www.redstate.com/streiff/2017/11/02/nikki-haley-uses-blowtorch-barack-obama-united-nations/
703445990	20161103	201611	2016	2016.8301	ENV	CONSERVATIONIST						ENV													1	012	012	01	1	-0.4	3	1	3	-1.12540192926045	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171103001500	https://www.smithsonianmag.com/smart-news/newly-discovered-specie-rewrites-giraffe-family-tree-180967059/
703445991	20161103	201611	2016	2016.8301	ENV	CONSERVATIONIST						ENV													1	012	012	01	1	-0.4	2	1	2	-1.12540192926045	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103001500	https://www.smithsonianmag.com/smart-news/newly-discovered-specie-rewrites-giraffe-family-tree-180967059/
703445992	20161103	201611	2016	2016.8301	GOV	IMMIGRATION MINIST						GOV			CAN	CANADA	CAN								1	036	036	03	1	4.0	1	1	1	-0.11695906432749	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20171103001500	http://ottawacitizen.com/opinion/john-ivison-in-the-era-of-extreme-immigration-vetting-canada-remains-a-noble-outlier/wcm/2bb379be-0dfe-49f7-867a-4965481ed500
703445993	20161103	201611	2016	2016.8301	GOV	GOVERNMENT						GOV			KHM	CAMBODIA	KHM								0	042	042	04	1	1.9	10	1	10	2.54957507082153	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	4	Siem Reap, Kâal, Cambodia	CB	CB07	12343	11.3996	104.864	-1030068	20171103001500	https://frontiermyanmar.net/en/the-awesome-beauty-of-bagan-and-angkor-wat
703445994	20161103	201611	2016	2016.8301	IGOEUREEC	THE EU	EUR	EEC				IGO			GOV	ADMINISTRATION						GOV			0	050	050	05	1	3.5	5	1	5	-2.56410256410256	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	4	Colombo, Western, Sri Lanka	CE	CE36	25852	6.93194	79.8478	-2214877	20171103001500	http://www.businessinsider.com/r-eu-lawmakers-see-little-progress-in-sri-lanka-rights-reforms-2017-11
