705424736	20171010	201710	2017	2017.7671	GOV	GOVERNMENT						GOV			LEG	SENATOR						LEG			0	031	031	03	1	5.2	12	2	12	-3.15623829689166	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171109183000	http://www.ourmidland.com/news/politics/article/Trump-voter-fraud-commission-faces-lawsuit-from-12344333.php
705424737	20171010	201710	2017	2017.7671	IRLGOV	IRELAND	IRL					GOV			BUS	BANK						BUS			0	013	013	01	1	0.4	30	2	30	-4.96541907751528	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171109183000	http://www.reuters.com/article/bank-of-ireland-mortgages/update-2-bank-of-ireland-to-compensate-6000-more-mortgage-clients-idUSL8N1NF8D3
705424738	20171010	201710	2017	2017.7671	KENOPP	KENYA	KEN					OPP			KEN	NAIROBI	KEN								1	112	112	11	3	-2.0	10	1	10	-4.7887323943662	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	4	Nairobi, Nairobi Area, Kenya	KE	KE05	18585	-1.28333	36.8167	-2258072	20171109183000	http://www.nasdaq.com/article/political-exclusion-risks-tearing-kenya-apart-says-opposition-leader-20171109-01329
705424739	20171010	201710	2017	2017.7671	LEG	SENATE						LEG			USAGOV	MURKOWSKI	USA					GOV			1	020	020	02	1	3.0	2	1	2	-4.28790199081164	2	Alaska, United States	US	USAK		61.385	-152.268	AK	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109183000	https://www.commondreams.org/news/2017/11/09/alaska-senator-denounced-deplorable-attempt-force-drilling-arctic-wildlife-refuge
705424740	20171010	201710	2017	2017.7671	LEG	SENATE						LEG			USAGOV	MURKOWSKI	USA					GOV			1	0311	031	03	1	5.2	2	1	2	-4.28790199081164	2	Alaska, United States	US	USAK		61.385	-152.268	AK	3	Arctic National Wildlife Refuge, Alaska, United States	US	USAK		68.7506	-144.501	1416035	3	Arctic National Wildlife Refuge, Alaska, United States	US	USAK		68.7506	-144.501	1416035	20171109183000	https://www.commondreams.org/news/2017/11/09/alaska-senator-denounced-deplorable-attempt-force-drilling-arctic-wildlife-refuge
705424741	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	5	1	5	-2.26480836236934	3	Ann Arbor, Michigan, United States	US	USMI	MI161	42.2709	-83.7263	620133	0								3	Ann Arbor, Michigan, United States	US	USMI		42.2709	-83.7263	620133	20171109183000	http://www.jsonline.com/story/news/politics/elections/2017/11/09/hillary-clinton-explain-what-happened-during-milwaukee-appearance-thursday-night/844889001/
705424742	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	1	1	1	-2.26480836236934	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								3	Ann Arbor, Michigan, United States	US	USMI		42.2709	-83.7263	620133	20171109183000	http://www.jsonline.com/story/news/politics/elections/2017/11/09/hillary-clinton-explain-what-happened-during-milwaukee-appearance-thursday-night/844889001/
705424743	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	3	1	3	-4.85933503836317	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171109183000	https://www.commondreams.org/news/2017/11/09/att-mega-merger-should-die-critics-say-trumps-attack-cnn-clear-abuse-power
705424744	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	1	1	1	-2.26480836236934	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								3	Ann Arbor, Michigan, United States	US	USMI		42.2709	-83.7263	620133	20171109183000	http://www.jsonline.com/story/news/politics/elections/2017/11/09/hillary-clinton-explain-what-happened-during-milwaukee-appearance-thursday-night/844889001/
705424745	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-0.24390243902439	3	Daley Center, Illinois, United States	US	USIL	IL031	41.8842	-87.6303	1826118	0								3	Daley Center, Illinois, United States	US	USIL		41.8842	-87.6303	1826118	20171109183000	https://www.nbcchicago.com/news/local/obama-jury-duty-chicago-456001273.html
705424746	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	4	1	4	-0.24390243902439	3	Daley Center, Illinois, United States	US	USIL	IL031	41.8842	-87.6303	1826118	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109183000	https://www.nbcchicago.com/news/local/obama-jury-duty-chicago-456001273.html
705424747	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA																		1	043	043	04	1	2.8	2	1	2	-0.24390243902439	3	Chicago Loop, Illinois, United States	US	USIL	IL031	41.8811	-87.6298	406045	0								3	Daley Center, Illinois, United States	US	USIL		41.8842	-87.6303	1826118	20171109183000	https://www.nbcchicago.com/news/local/obama-jury-duty-chicago-456001273.html
705424748	20171010	201710	2017	2017.7671	USA	CHICAGO	USA																		1	043	043	04	1	2.8	2	1	2	-0.24390243902439	3	Chicago Loop, Illinois, United States	US	USIL	IL031	41.8811	-87.6298	406045	0								3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171109183000	https://www.nbcchicago.com/news/local/obama-jury-duty-chicago-456001273.html
705424749	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								BUS	BUSINESS						BUS			1	036	036	03	1	4.0	4	1	4	3.28358208955224	3	Narberth, Pennsylvania, United States	US	USPA	PA091	40.0084	-75.2605	1182164	3	Narberth, Pennsylvania, United States	US	USPA	PA091	40.0084	-75.2605	1182164	3	Narberth, Pennsylvania, United States	US	USPA	PA091	40.0084	-75.2605	1182164	20171109183000	http://www.mainlinemedianews.com/mainlinetimes/news/workshop-meeting-on-narberth-s-downtown-business-district-nov/article_ef4d8729-eecf-5d16-b951-f3f0b0d1c82b.html
705424750	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								UAF	VIOLENT GROUP						UAF			0	010	010	01	1	0.0	4	1	4	-3.43137254901961	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109183000	http://money.cnn.com/2017/11/09/technology/business/twitter-blue-check-mark-paused/
705424751	20171010	201710	2017	2017.7671	USA	UNITED STATES	USA								UAF	VIOLENT GROUP						UAF			0	110	110	11	3	-2.0	2	1	2	-3.43137254901961	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171109183000	http://money.cnn.com/2017/11/09/technology/business/twitter-blue-check-mark-paused/
705424752	20171102	201711	2017	2017.8274											GBR	UNITED KINGDOM	GBR								0	025	025	02	1	-0.3	24	6	24	-1.69966595754192	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171109183000	http://www.stroudnewsandjournal.co.uk/news/national/15652472.Activist_investor_calls_for_meeting_to_oust_London_Stock_Exchange_chairman/
705424753	20171102	201711	2017	2017.8274	ARE	UNITED ARAB EMIRATES	ARE								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	1	1	1	-0.2373417721519	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109183000	http://www.defenseone.com/business/2017/11/global-business-brief-november-09-2017/142429/
705424754	20171102	201711	2017	2017.8274	ARE	UNITED ARAB EMIRATES	ARE								RUS	RUSSIA	RUS								1	040	040	04	1	1.0	2	1	2	-0.2373417721519	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	1	Yemen	YM	YM		15.5	47.5	YM	20171109183000	http://www.defenseone.com/business/2017/11/global-business-brief-november-09-2017/142429/
705424755	20171102	201711	2017	2017.8274	ARE	UNITED ARAB EMIRATES	ARE								RUS	RUSSIA	RUS								1	1124	112	11	3	-2.0	3	1	3	-0.2373417721519	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109183000	http://www.defenseone.com/business/2017/11/global-business-brief-november-09-2017/142429/
705424756	20171102	201711	2017	2017.8274	CANGOV	NOVA SCOTIA	CAN					GOV			FRA	FRANCE	FRA								1	040	040	04	1	1.0	10	1	10	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171109183000	http://infotel.ca/newsitem/ns-michelin-meeting/cp389096616
705424757	20171102	201711	2017	2017.8274	CANGOV	NOVA SCOTIA	CAN					GOV			FRA	FRANCE	FRA								1	042	042	04	1	1.9	10	1	10	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171109183000	http://infotel.ca/newsitem/ns-michelin-meeting/cp389096616
705424758	20171102	201711	2017	2017.8274	CVL	NEIGHBORHOOD						CVL			LEG	SENATOR						LEG			0	180	180	18	4	-9.0	2	1	2	-7.21649484536083	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Warren County, Kentucky, United States	US	USKY		36.9834	-86.4	516960	3	Warren County, Kentucky, United States	US	USKY		36.9834	-86.4	516960	20171109183000	http://www.bgdailynews.com/news/boucher-arraigned-in-paul-assault-case/article_8d852fb0-4d99-5543-86f1-775c97bf4fe7.html
705424759	20171102	201711	2017	2017.8274	CVL	NEIGHBORHOOD						CVL			LEG	SENATOR						LEG			0	180	180	18	4	-9.0	6	1	6	-7.21649484536083	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171109183000	http://www.bgdailynews.com/news/boucher-arraigned-in-paul-assault-case/article_8d852fb0-4d99-5543-86f1-775c97bf4fe7.html
705424760	20171102	201711	2017	2017.8274	CVL	NEIGHBORHOOD						CVL			USALEG	UNITED STATES	USA					LEG			0	180	180	18	4	-9.0	2	1	2	-7.21649484536083	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	3	Warren County, Kentucky, United States	US	USKY		36.9834	-86.4	516960	3	Warren County, Kentucky, United States	US	USKY		36.9834	-86.4	516960	20171109183000	http://www.bgdailynews.com/news/boucher-arraigned-in-paul-assault-case/article_8d852fb0-4d99-5543-86f1-775c97bf4fe7.html
705424761	20171102	201711	2017	2017.8274	FRA	FRANCE	FRA								CANGOV	NOVA SCOTIA	CAN					GOV			1	040	040	04	1	1.0	10	1	10	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171109183000	http://infotel.ca/newsitem/ns-michelin-meeting/cp389096616
705424762	20171102	201711	2017	2017.8274	FRA	FRANCE	FRA								CANGOV	NOVA SCOTIA	CAN					GOV			1	043	043	04	1	2.8	10	1	10	0	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171109183000	http://infotel.ca/newsitem/ns-michelin-meeting/cp389096616
705424763	20171102	201711	2017	2017.8274	GOVMIL	NATIONAL SECURITY ADVISER						GOV	MIL		GOV	ADMINISTRATION						GOV			0	013	013	01	1	0.4	6	1	6	-2.34986945169713	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	The White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171109183000	http://abcnews.go.com/International/repeated-tests-north-korea-launched-missile-56-days/story?id=51024512
705424764	20171102	201711	2017	2017.8274	IRN	IRAN	IRN								LBN	LEBANON	LBN								1	112	112	11	3	-2.0	24	6	24	-3.49486785983066	1	Iran	IR	IR		32	53	IR	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Iran	IR	IR		32	53	IR	20171109183000	http://www.lmtonline.com/news/world/article/AP-Interview-Israel-planning-UN-action-against-12344896.php
705424765	20171102	201711	2017	2017.8274	JUD	JUDGE						JUD			cat	CATALAN			cat						0	100	100	10	3	-5.0	6	1	6	-6.32279534109817	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	1	Belgium	BE	BE		50.833333	4	BE	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171109183000	http://www.channelnewsasia.com/news/world/catalan-parliament-speaker-in-court-over-independence-bid-9391110
705424766	20171102	201711	2017	2017.8274	LBN	LEBANON	LBN																		1	0831	083	08	2	5.0	22	6	22	-3.4969265541587	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Iran	IR	IR		32	53	IR	20171109183000	http://www.lmtonline.com/news/world/article/AP-Interview-Israel-planning-UN-action-against-12344896.php
705424767	20171102	201711	2017	2017.8274	LBN	LEBANON	LBN																		1	0831	083	08	2	5.0	2	1	2	-3.47222222222222	1	Lebanon	LE	LE		33.833333	35.833333	LE	0								1	Lebanon	LE	LE		33.833333	35.833333	LE	20171109183000	https://www.seattletimes.com/nation-world/ap-interview-israel-planning-un-action-against-iran/
705424768	20171102	201711	2017	2017.8274	LEG	SENATOR						LEG			CVL	IMMIGRANT						CVL			0	030	030	03	1	4.0	1	1	1	1.86666666666667	2	Washington, United States	US	USWA		47.3917	-121.571	WA	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109183000	http://www.newswest9.com/story/36805303/20-gop-house-members-urge-speaker-ryan-to-act-on-immigration
705424769	20171102	201711	2017	2017.8274	LEG	SENATOR						LEG			CVL	IMMIGRANT						CVL			0	030	030	03	1	4.0	1	1	1	1.86666666666667	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171109183000	http://www.newswest9.com/story/36805303/20-gop-house-members-urge-speaker-ryan-to-act-on-immigration
705424770	20171102	201711	2017	2017.8274	MARGOV	MOROCCO	MAR					GOV													1	010	010	01	1	0.0	10	1	10	-2.91545189504373	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20171109183000	http://me-confidential.com/4214-morocco-no-more-confidence-in-uns-envoy.html
705424771	20171102	201711	2017	2017.8274	MARGOV	MOROCCO	MAR					GOV													1	012	012	01	1	-0.4	10	1	10	-2.91545189504373	4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	0								4	Rabat, Rabat-Saléemmour-ZaëMO, Morocco	MO	MO49	21812	34.02	-6.83	-43376	20171109183000	http://me-confidential.com/4214-morocco-no-more-confidence-in-uns-envoy.html
705424772	20171102	201711	2017	2017.8274	PRKGOVMIL	NORTH KOREA	PRK					GOV	MIL		GOV	ADMINISTRATION						GOV			0	013	013	01	1	0.4	2	1	2	-2.34986945169713	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171109183000	http://abcnews.go.com/International/repeated-tests-north-korea-launched-missile-56-days/story?id=51024512
705424773	20171102	201711	2017	2017.8274	RUS	RUSSIA	RUS								ARE	UNITED ARAB EMIRATES	ARE								1	040	040	04	1	1.0	3	1	3	-0.2373417721519	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171109183000	http://www.defenseone.com/business/2017/11/global-business-brief-november-09-2017/142429/
705424774	20171102	201711	2017	2017.8274	USA	KENTUCKY	USA																		0	010	010	01	1	0.0	2	1	2	-7.21649484536083	3	Bowling Green, Kentucky, United States	US	USKY	KY227	36.9903	-86.4436	487744	0								3	Bowling Green, Kentucky, United States	US	USKY		36.9903	-86.4436	487744	20171109183000	http://www.bgdailynews.com/news/boucher-arraigned-in-paul-assault-case/article_8d852fb0-4d99-5543-86f1-775c97bf4fe7.html
705424775	20171102	201711	2017	2017.8274	USA	AMERICAN	USA								RAD	EXTREMIST						RAD			1	172	172	17	4	-5.0	2	1	2	-2.79531109107304	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171109183000	https://federalnewsradio.com/world-news/2017/11/as-caliphate-crumbles-us-increases-western-iraq-footprint/
705424776	20171102	201711	2017	2017.8274	USAMIL	AMERICAN	USA					MIL			RAD	EXTREMIST						RAD			1	172	172	17	4	-5.0	5	1	5	-2.79531109107304	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171109183000	https://federalnewsradio.com/world-news/2017/11/as-caliphate-crumbles-us-increases-western-iraq-footprint/
705424777	20171108	201711	2017	2017.8438											BUS	BUSINESS						BUS			1	036	036	03	1	4.0	10	1	10	0	0								4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171109183000	https://eprretailnews.com/tag/tobias-lutke/
705424778	20171108	201711	2017	2017.8438											EDU	UNIVERSITY						EDU			1	190	190	19	4	-10.0	5	1	5	-1.65745856353591	0								4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	4	Shanghai, Shanghai, China	CH	CH23	13243	31.2222	121.458	-1924465	20171109183000	https://www.shine.cn/archive/nation/Breakthrough-in-pediatric-cancer-fight/shdaily.shtml
