703709379	20161103	201611	2016	2016.8301											USA	MINNESOTA	USA								1	051	051	05	1	3.4	10	1	10	-0.49875311720699	0								3	Rotary Park, Minnesota, United States	US	USMN		44.9008	-94.3922	2065360	3	Rotary Park, Minnesota, United States	US	USMN		44.9008	-94.3922	2065360	20171103193000	http://www.chisagocountypress.com/main.asp?SectionID=1&SubSectionID=1&ArticleID=23681
703709380	20161103	201611	2016	2016.8301	AUS	AUSTRALIA	AUS								PNG	MANUS	PNG								0	110	110	11	3	-2.0	4	1	4	-7.88288288288285	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171103193000	https://www.voanews.com/a/united-nations-offices-assail-australia-treatment-refugees/4098974.html
703709381	20161103	201611	2016	2016.8301	AUS	AUSTRALIA	AUS								PNG	MANUS	PNG								0	110	110	11	3	-2.0	6	1	6	-7.88288288288285	1	Australia	AS	AS		-25	135	AS	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171103193000	https://www.voanews.com/a/united-nations-offices-assail-australia-treatment-refugees/4098974.html
703709382	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								CHN	CHINESE	CHN								1	043	043	04	1	2.8	1	1	1	0.99009900990099	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	1	China	CH	CH		35	105	CH	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103193000	http://thebangladeshtoday.com/2017/11/move-underway-make-shipping-corporation-profitable/
703709383	20161103	201611	2016	2016.8301	BGD	BANGLADESH	BGD								CHN	CHINESE	CHN								1	043	043	04	1	2.8	1	1	1	0.99009900990099	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171103193000	http://thebangladeshtoday.com/2017/11/move-underway-make-shipping-corporation-profitable/
703709384	20161103	201611	2016	2016.8301	CHN	CHINESE	CHN								BGD	BANGLADESH	BGD								1	042	042	04	1	1.9	2	1	2	0.99009900990099	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103193000	http://thebangladeshtoday.com/2017/11/move-underway-make-shipping-corporation-profitable/
703709385	20161103	201611	2016	2016.8301	GOV	GOVERNMENT						GOV			SOM	SOMALIA	SOM								0	026	026	02	1	4.0	2	1	2	1.51024811218986	4	Galaydh, Sool, Somalia	SO	SO22	25717	8.36502	48.0462	-3221587	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	4	Galaydh, Sool, Somalia	SO	SO22	25717	8.36502	48.0462	-3221587	20171103193000	http://mareeg.com/the-significance-of-ainaba-agreement-lies-in-the-commitment-of-the-outgoing-somalailand-government-to-implementing-key-articles-in-the-agreement/
703709386	20161103	201611	2016	2016.8301	GOV	GOVERNMENT						GOV			SOM	SOMALIA	SOM								0	110	110	11	3	-2.0	2	1	2	1.51024811218986	4	Galaydh, Sool, Somalia	SO	SO22	25717	8.36502	48.0462	-3221587	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	4	Somaliland, Somalia (general), Somalia	SO	SO00	25720	9	46	11432102	20171103193000	http://mareeg.com/the-significance-of-ainaba-agreement-lies-in-the-commitment-of-the-outgoing-somalailand-government-to-implementing-key-articles-in-the-agreement/
703709387	20161103	201611	2016	2016.8301	ITA	RIVIERA	ITA																		1	020	020	02	1	3.0	10	1	10	6.08465608465608	1	Monaco	MN	MN		43.733333	7.4	MN	0								1	Monaco	MN	MN		43.733333	7.4	MN	20171103193000	https://www.thecourier.co.uk/fp/lifestyle/538530/local-model-elaine-face-revolutionary-luxury-yacht/
703709388	20161103	201611	2016	2016.8301	LBY	LIBYA	LBY								CVL	MIGRANT						CVL			0	073	073	07	2	7.4	2	1	2	-4.72972972972973	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Mediterranean Sea, Oceans (general), Oceans	OS	OS00		35	20	-121459	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171103193000	http://www.ipsnews.net/2017/11/mediterranean-migrant-arrivals-reach-150982-2017-deaths-reach-2839/
703709389	20161103	201611	2016	2016.8301	LBY	LIBYA	LBY								CVL	MIGRANT						CVL			0	073	073	07	2	7.4	8	1	8	-4.72972972972973	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171103193000	http://www.ipsnews.net/2017/11/mediterranean-migrant-arrivals-reach-150982-2017-deaths-reach-2839/
703709390	20161103	201611	2016	2016.8301	PTY	POLITICIAN									CVL	CITIZEN						CVL			1	1031	103	10	3	-5.0	5	1	5	0.40268456375839	0								0								0								20171103193000	http://www.missioncityrecord.com/news/pay-hike-approved-for-fraser-valley-regional-district-politicians/
703709391	20161103	201611	2016	2016.8301	PTY	POLITICIAN									CVL	CITIZEN						CVL			1	114	114	11	3	-2.0	5	1	5	0.40268456375839	0								0								0								20171103193000	http://www.missioncityrecord.com/news/pay-hike-approved-for-fraser-valley-regional-district-politicians/
703709392	20161103	201611	2016	2016.8301	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	8	1	8	-12.1019108280255	3	Douglas County, Nebraska, United States	US	USNE	NE055	41.3	-96.167	835849	0								3	Douglas County, Nebraska, United States	US	USNE		41.3	-96.167	835849	20171103193000	http://siouxcityjournal.com/news/state-and-regional/nebraska/omaha-man-convicted-of-st-degree-murder-in-shooting-death/article_7716048a-7c1f-5b03-ae3a-48c9de187b61.html
703709393	20161103	201611	2016	2016.8301	USA	SOUTH DAKOTA	USA								USALEG	UNITED STATES	USA					LEG			0	020	020	02	1	3.0	12	3	12	-1.90317566067067	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171103193000	http://www.ourmidland.com/news/texas/article/36-attorneys-general-support-South-Dakota-in-12329721.php
703709394	20161103	201611	2016	2016.8301	USALEG	SOUTH DAKOTA	USA					LEG													0	020	020	02	1	3.0	18	3	18	-1.90317566067067	2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	0								2	South Dakota, United States	US	USSD		44.2853	-99.4632	SD	20171103193000	http://www.ourmidland.com/news/texas/article/36-attorneys-general-support-South-Dakota-in-12329721.php
703709395	20171004	201710	2017	2017.7507	AFG	AFGHANISTAN	AFG								AFGINSTAL	TALIBAN	AFG	TAL				INS			1	015	015	01	1	0.0	4	1	4	-10.1865136298422	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103193000	http://wreg.com/2017/11/03/judge-bowe-bergdahl-will-not-serve-time/
703709396	20171004	201710	2017	2017.7507	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	015	015	01	1	0.0	3	1	3	-10.1865136298422	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171103193000	http://wreg.com/2017/11/03/judge-bowe-bergdahl-will-not-serve-time/
703709397	20171004	201710	2017	2017.7507	AFGINSTAL	TALIBAN	AFG	TAL				INS													1	015	015	01	1	0.0	3	1	3	-10.1865136298422	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171103193000	http://wreg.com/2017/11/03/judge-bowe-bergdahl-will-not-serve-time/
703709398	20171004	201710	2017	2017.7507	BGD	BANGLADESH	BGD																		1	203	203	20	4	-10.0	2	2	2	0.36697371256195	1	Bangladesh	BG	BG		24	90	BG	0								5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171103193000	https://www.prnewswire.com/news-releases/ajc-jacob-blaustein-institute-urge-us-action-on-burma-300549505.html
703709399	20171004	201710	2017	2017.7507	BUS	BANK						BUS			CVL	SETTLEMENT						CVL			1	010	010	01	1	0.0	6	1	6	-4.07608695652174	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103193000	https://www.bloomberg.com/news/articles/2017-11-03/wells-fargo-adds-1-billion-to-possible-legal-cost-as-woes-mount
703709400	20171004	201710	2017	2017.7507	GOV	PRESIDENT						GOV			OPP	OPPOSITION PARTIES						OPP			1	143	143	14	3	-6.5	16	1	16	-7.99086757990863	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	20171103193000	http://www.reuters.com/article/us-venezuela-politics/venezuela-opposition-coalition-split-ahead-of-new-vote-idUSKBN1D327Y
703709401	20171004	201710	2017	2017.7507	IRN	IRAN	IRN								GOV	REGIME						GOV			0	040	040	04	1	1.0	10	1	10	-4.66392318244171	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171103193000	http://solsticewitch13.blogspot.com/2017/11/eye-on-iran-anti-semitic-speech-by.html
703709402	20171004	201710	2017	2017.7507	IRN	IRAN	IRN								LBN	BEIRUT	LBN								1	010	010	01	1	0.0	2	1	2	-1.11731843575419	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171103193000	https://www.swissinfo.ch/eng/syrian-government-forces-will-advance-on-raqqa-soon--iranian-official-says/43649752
703709403	20171004	201710	2017	2017.7507	JUD	JUDGE						JUD													1	112	112	11	3	-2.0	2	1	2	-2.29007633587786	1	Afghanistan	AF	AF		33	66	AF	0								1	Afghanistan	AF	AF		33	66	AF	20171103193000	https://thinkprogress.org/trump-decries-light-bergdahl-sentence-but-his-own-comments-were-partly-responsible-a7fa3a697c6f/
703709404	20171004	201710	2017	2017.7507	JUD	JUDGE						JUD			MIL	ARMY						MIL			1	112	112	11	3	-2.0	2	1	2	-2.29007633587786	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20171103193000	https://thinkprogress.org/trump-decries-light-bergdahl-sentence-but-his-own-comments-were-partly-responsible-a7fa3a697c6f/
703709405	20171004	201710	2017	2017.7507	JUD	JUDGE						JUD			MIL	ARMY						MIL			1	112	112	11	3	-2.0	3	1	3	-2.29007633587786	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171103193000	https://thinkprogress.org/trump-decries-light-bergdahl-sentence-but-his-own-comments-were-partly-responsible-a7fa3a697c6f/
703709406	20171004	201710	2017	2017.7507	LBN	BEIRUT	LBN								UAF	FIGHTER						UAF			1	030	030	03	1	4.0	2	1	2	-1.11731843575419	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	1	Iran	IR	IR		32	53	IR	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171103193000	https://www.swissinfo.ch/eng/syrian-government-forces-will-advance-on-raqqa-soon--iranian-official-says/43649752
703709407	20171004	201710	2017	2017.7507	LEGSPY	SENATE						LEG	SPY		RUS	RUSSIAN	RUS								0	040	040	04	1	1.0	10	1	10	-2.04724409448819	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171103193000	http://www.foxnews.com/politics/2017/11/03/carter-page-who-is-and-how-is-linked-to-trump.html
