703538835	20171103	201711	2017	2017.8301	BGD	BANGLADESHI	BGD								BGDGOV	BANGLADESH	BGD					GOV			1	040	040	04	1	1.0	2	1	2	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538836	20171103	201711	2017	2017.8301	BGD	BANGLADESHI	BGD								GOV	HIGH COMMISSION						GOV			1	040	040	04	1	1.0	2	1	2	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538837	20171103	201711	2017	2017.8301	BGD	BANGLADESHI	BGD								GOV	HIGH COMMISSION						GOV			1	050	050	05	1	3.5	2	1	2	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538838	20171103	201711	2017	2017.8301	BGD	BANGLADESHI	BGD								GOV	HIGH COMMISSION						GOV			1	050	050	05	1	3.5	2	1	2	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538839	20171103	201711	2017	2017.8301	BGD	BANGLADESH	BGD								PAK	PAKISTAN	PAK								0	020	020	02	1	3.0	6	1	6	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538840	20171103	201711	2017	2017.8301	BGD	BANGLADESH	BGD								PAK	PAKISTAN	PAK								0	020	020	02	1	3.0	4	1	4	-2.44360902255639	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538841	20171103	201711	2017	2017.8301	BGDGOV	BANGLADESHI	BGD					GOV			GOV	HIGH COMMISSION						GOV			1	040	040	04	1	1.0	6	1	6	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538842	20171103	201711	2017	2017.8301	BGDGOV	BANGLADESHI	BGD					GOV			GOV	HIGH COMMISSION						GOV			1	050	050	05	1	3.5	6	1	6	-2.44360902255639	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538843	20171103	201711	2017	2017.8301	BGDGOV	BANGLADESH	BGD					GOV			PAK	PAKISTAN	PAK								1	040	040	04	1	1.0	10	1	10	-2.44360902255639	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538844	20171103	201711	2017	2017.8301	IGOUNO	UN SECURITY COUNCIL		UNO				IGO													0	010	010	01	1	0.0	3	1	3	-2.44360902255639	4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	0								4	Jammu, Jammu and Kashmir, India	IN	IN12	72851	32.7333	74.8667	-2098228	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538845	20171103	201711	2017	2017.8301	MOSSHI	SHIA				MOS	SHI				MOS	ISLAMIC				MOS					1	192	192	19	4	-9.5	2	1	2	-0.96153846153847	4	Anbar, Al Anbar, Iraq	IZ	IZ01	36755	33.3667	43.7167	-3102114	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171103074500	Iraqia News TV, Baghdad/BBC Monitoring/(c) BBC
703538846	20171103	201711	2017	2017.8301	MOSSHI	SHIA				MOS	SHI				MOS	ISLAMIC				MOS					1	192	192	19	4	-9.5	8	1	8	-0.96153846153847	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	4	Al-Qaim, Qadissiya Muhafadha, Iraq	IZ	IZ04	36830	31.5908	44.5386	51602	20171103074500	Iraqia News TV, Baghdad/BBC Monitoring/(c) BBC
703538847	20171103	201711	2017	2017.8301	PAK	PAKISTAN	PAK								BGD	BANGLADESH	BGD								1	040	040	04	1	1.0	8	1	8	-2.44360902255639	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538848	20171103	201711	2017	2017.8301	PAK	PAKISTAN	PAK								BGD	BANGLADESH	BGD								1	040	040	04	1	1.0	2	1	2	-2.44360902255639	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538849	20171103	201711	2017	2017.8301	PAK	PAKISTAN	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	010	010	01	1	0.0	8	1	8	-2.44360902255639	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
703538850	20171103	201711	2017	2017.8301	PAK	PAKISTAN	PAK								PAKGOV	PAKISTAN	PAK					GOV			1	010	010	01	1	0.0	2	1	2	-2.44360902255639	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171103074500	Express Tribune website in English/BBC Monitoring/(c) BBC
