703221245	20171102	201711	2017	2017.8274											COP	PRISON						COP			0	173	173	17	4	-5.0	4	1	4	-1.25335720680394	0								4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221246	20171102	201711	2017	2017.8274											COP	PRISON						COP			0	173	173	17	4	-5.0	6	1	6	-1.25335720680394	0								4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221247	20171102	201711	2017	2017.8274											DNK	DENMARK	DNK								1	031	031	03	1	5.2	2	1	2	2.52100840336135	0								4	Vejen, Syddanmark, Denmark	DA	DA21	15115	55.4812	9.13795	-2753432	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20171102090000	Copenhagen Post website in English/BBC Monitoring/(c) BBC
703221248	20171102	201711	2017	2017.8274											DNK	DENMARK	DNK								1	031	031	03	1	5.2	8	1	8	2.52100840336135	0								4	Vejen, Syddanmark, Denmark	DA	DA21	15115	55.4812	9.13795	-2753432	4	Vejen, Syddanmark, Denmark	DA	DA21	15115	55.4812	9.13795	-2753432	20171102090000	Copenhagen Post website in English/BBC Monitoring/(c) BBC
703221249	20171102	201711	2017	2017.8274											ROU	ROMANIA									1	112	112	11	3	-2.0	4	1	4	-9.4339622641509	0								1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	20171102090000	Infotag news agency in Russian/BBC Monitoring/(c) BBC
703221250	20171102	201711	2017	2017.8274											RUS	RUSSIA	RUS								0	173	173	17	4	-5.0	4	1	4	-1.25335720680394	0								4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221251	20171102	201711	2017	2017.8274											RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	057	057	05	1	8.0	2	1	2	-1.25335720680394	0								4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	1	Kazakhstan	KZ	KZ		48	68	KZ	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221252	20171102	201711	2017	2017.8274											RUSGOV	VLADIMIR PUTIN	RUS					GOV			0	057	057	05	1	8.0	8	1	8	-1.25335720680394	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221253	20171102	201711	2017	2017.8274	BUS	COMPANIES						BUS			RUS	RUSSIA	RUS								0	043	043	04	1	2.8	2	1	2	-1.25335720680394	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221254	20171102	201711	2017	2017.8274	BUS	COMPANIES						BUS			RUS	RUSSIA	RUS								0	043	043	04	1	2.8	2	1	2	-1.25335720680394	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
703221255	20171102	201711	2017	2017.8274	BUS	COMPANIES						BUS			RUS	RUSSIAN	RUS								0	043	043	04	1	2.8	4	1	4	-1.25335720680394	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Chelyabinsk, Chelyabinskaya Oblast', Russia	RS	RS13	25040	55.1544	61.4297	-2896749	20171102090000	BBC Monitoring/BBC Monitoring/(c) BBC
