704130518	20171029	201710	2017	2017.8192	GBR	MANCHESTER	GBR								LBY	LIBYAN	LBY								0	100	100	10	3	-5.0	1	1	1	-5.33980582524272	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130519	20171029	201710	2017	2017.8192	GBR	MANCHESTER	GBR								LBY	LIBYAN	LBY								0	100	100	10	3	-5.0	1	1	1	-5.33980582524272	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130520	20171029	201710	2017	2017.8192	GBR	MANCHESTER	GBR								LBYUAF	LIBYA	LBY					UAF			0	100	100	10	3	-5.0	1	1	1	-5.33980582524272	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130521	20171029	201710	2017	2017.8192	GBR	MANCHESTER	GBR								LBYUAF	LIBYA	LBY					UAF			0	100	100	10	3	-5.0	1	1	1	-5.33980582524272	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130522	20171029	201710	2017	2017.8192	GBRCOP	MANCHESTER	GBR					COP			LBYUAF	LIBYAN	LBY					UAF			0	100	100	10	3	-5.0	6	1	6	-5.33980582524272	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130523	20171029	201710	2017	2017.8192	GBRCOP	MANCHESTER	GBR					COP			LBYUAF	LIBYAN	LBY					UAF			0	173	173	17	4	-5.0	6	1	6	-5.33980582524272	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130524	20171029	201710	2017	2017.8192	GOV	MINIST						GOV			ESPGOV	SPANISH	ESP					GOV			0	161	161	16	4	-4.0	3	1	3	-4.63800904977376	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105200000	http://medicinehatnews.com/business/2017/11/05/belgian-judge-to-decide-next-phase-in-spaincatalonia-fight/
704130525	20171029	201710	2017	2017.8192	LBY	LIBYAN	LBY								GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	1	1	1	-5.33980582524272	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130526	20171029	201710	2017	2017.8192	LBY	LIBYAN	LBY								GBR	UNITED KINGDOM	GBR								0	173	173	17	4	-5.0	1	1	1	-5.33980582524272	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130527	20171029	201710	2017	2017.8192	LBYUAF	LIBYAN	LBY					UAF			GBRCOP	MANCHESTER	GBR					COP			0	173	173	17	4	-5.0	6	1	6	-5.33980582524272	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130528	20171029	201710	2017	2017.8192	MOSSHIUAF	SHIITE				MOS	SHI	UAF			IRQ	IRAQ	IRQ								1	192	192	19	4	-9.5	2	1	2	-7.53424657534246	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105200000	https://www.rferl.org/a/iraq-bombings-kirkuk/28836507.html
704130529	20171029	201710	2017	2017.8192	MOSSHIUAF	SHIITE				MOS	SHI	UAF			IRQ	KIRKUK	IRQ								1	192	192	19	4	-9.5	8	1	8	-7.53424657534246	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	4	Baghdad, Baghdad, Iraq	IZ	IZ07	36785	33.3386	44.3939	-3103581	20171105200000	https://www.rferl.org/a/iraq-bombings-kirkuk/28836507.html
704130530	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	1.44717800289436	0								4	Merebank, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9517	30.9563	-1259340	4	Merebank, KwaZulu-Natal, South Africa	SF	SF02	77363	-29.9517	30.9563	-1259340	20171105200000	http://tabloidmedia.co.za/tribute-to-merebanks-mr-er24/
704130531	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			0	0353	035	03	1	7.0	4	1	4	-1.57642220699109	0								4	Everglades, Zimbabwe (general), Zimbabwe	ZI	ZI00	21879	-19.8	32.8333	-2310934	4	Everglades, Zimbabwe (general), Zimbabwe	ZI	ZI00	21879	-19.8	32.8333	-2310934	20171105200000	http://news.trust.org/item/20171105182703-sv3ue
704130532	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			0	0353	035	03	1	7.0	6	1	6	-1.57642220699109	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20171105200000	http://news.trust.org/item/20171105182703-sv3ue
704130533	20171105	201711	2017	2017.8356											AGR	FARMER						AGR			1	043	043	04	1	2.8	6	1	6	-1.15163147792706	0								4	Longford, Longford, Ireland	EI	EI18	18307	53.7333	-7.8	-1504292	4	Longford, Longford, Ireland	EI	EI18	18307	53.7333	-7.8	-1504292	20171105200000	http://www.4-traders.com/news/IFA-Irish-Farmers-Association-THEORETICAL-TAX-PROPOSALS-NEED-TO-BE-CHALLENGED--25444661/
704130534	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	4	1	4	2.07852193995381	0								4	Maroubra, New South Wales, Australia	AS	AS02	5073	-33.95	151.233	-1586001	4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	20171105200000	https://www.realestatebusiness.com.au/better-business/16625-leading-group-to-host-supersized-auction-night
704130535	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	062	062	06	2	7.4	4	1	4	2.07852193995381	0								4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	4	Rose Bay, New South Wales, Australia	AS	AS02	5114	-33.8747	151.263	352581	20171105200000	https://www.realestatebusiness.com.au/better-business/16625-leading-group-to-host-supersized-auction-night
704130536	20171105	201711	2017	2017.8356											BEN	BENIN	BEN								0	043	043	04	1	2.8	4	1	4	-2.51716247139588	0								1	Benin	BN	BN		9.5	2.25	BN	1	Benin	BN	BN		9.5	2.25	BN	20171105200000	https://independent.ng/herdsmen-menace-benin-monarch-proposes-security-summit/
704130537	20171105	201711	2017	2017.8356											BHS	BAHAMA	BHS								0	036	036	03	1	4.0	4	1	4	-2.38611713665944	0								4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130538	20171105	201711	2017	2017.8356											BHS	BAHAMA	BHS								0	040	040	04	1	1.0	4	1	4	-2.38611713665944	0								4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130539	20171105	201711	2017	2017.8356											BHS	BAHAMA	BHS								0	043	043	04	1	2.8	8	1	8	-2.38611713665944	0								4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	4	Abaco, Central Abaco, Bahamas, The	BF	BF37	5747	26.4667	-77.0833	-1542701	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130540	20171105	201711	2017	2017.8356											BHS	BAHAMA	BHS								0	046	046	04	1	7.0	4	1	4	-2.38611713665944	0								4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130541	20171105	201711	2017	2017.8356											BUS	BOSS						BUS			1	050	050	05	1	3.5	10	1	10	-6.50224215246637	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171105200000	https://www.wmagazine.com/story/uma-thurman-statement-sexual-harassment
704130542	20171105	201711	2017	2017.8356											BUS	COMPANIES						BUS			0	100	100	10	3	-5.0	5	1	5	-3.66328916601715	0								1	Tanzania	TZ	TZ		-6	35	TZ	1	Tanzania	TZ	TZ		-6	35	TZ	20171105200000	https://www.thezimbabwemail.com/world-news/magufuli-changing-tanzania/
704130543	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								0	014	014	01	1	0.0	2	1	2	-1.49892933618844	0								4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171105200000	http://medicinehatnews.com/news/national-news/2017/11/05/for-canadians-in-queue-for-longterm-care-spots-waiting-costs-astronomical/
704130544	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	040	040	04	1	1.0	6	1	4	0.38759689922481	0								4	Bonavista, Newfoundland, Canada	CA	CA05	12614	48.6333	-53.1	-561447	4	Bonavista, Newfoundland, Canada	CA	CA05	12614	48.6333	-53.1	-561447	20171105200000	http://www.cbc.ca/news/canada/newfoundland-labrador/app-rocks-prospectors-mineral-resources-review-mining-industry-1.4386595
704130545	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	040	040	04	1	1.0	4	1	4	0.38759689922481	0								4	Mistaken Point, Newfoundland, Canada	CA	CA05	12608	46.6167	-53.1667	-569434	4	Mistaken Point, Newfoundland, Canada	CA	CA05	12608	46.6167	-53.1667	-569434	20171105200000	http://www.cbc.ca/news/canada/newfoundland-labrador/app-rocks-prospectors-mineral-resources-review-mining-industry-1.4386595
704130546	20171105	201711	2017	2017.8356											CAN	CANADIAN	CAN								0	130	130	13	3	-4.4	10	1	10	-1.49892933618844	0								4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171105200000	http://medicinehatnews.com/news/national-news/2017/11/05/for-canadians-in-queue-for-longterm-care-spots-waiting-costs-astronomical/
704130547	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	1822	182	18	4	-9.0	10	1	10	-7.8125	0								4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	4	Medicine Hat, Alberta, Canada	CA	CA01	12520	50.0333	-110.683	-569088	20171105200000	http://medicinehatnews.com/news/national-news/2017/11/05/exgitmo-captive-set-to-sue-canada-for-50-million-for-alleged-complicity-in-torture/
704130548	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								0	037	037	03	1	5.0	10	1	10	0.92764378478664	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105200000	https://www.avenuemail.in/jamshedpur/loyola-school-bags-best-delegation-award-at-dbmun-conference/115425/
704130549	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-0.98176718092567	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105200000	https://www.forbes.com/sites/salvatorebabones/2017/11/05/trumps-asia-trip-retraces-200-years-of-american-diplomacy-in-the-pacific/
704130550	20171105	201711	2017	2017.8356											CHN	CHINA	CHN								0	042	042	04	1	1.9	2	1	2	-0.98176718092567	0								4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171105200000	https://www.forbes.com/sites/salvatorebabones/2017/11/05/trumps-asia-trip-retraces-200-years-of-american-diplomacy-in-the-pacific/
704130551	20171105	201711	2017	2017.8356											CRM	GANGSTER						CRM			1	193	193	19	4	-10.0	4	1	4	-8.7360594795539	0								4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	4	Jamshedpur, Jharkhand, India	IN	IN38	70155	22.8	86.1833	-2098249	20171105200000	https://www.avenuemail.in/jamshedpur/gangster-akhilesh-singh-wife-garima-sent-to-ghaghidih-central-jail/115415/
704130552	20171105	201711	2017	2017.8356											CRM	GANGSTER						CRM			1	193	193	19	4	-10.0	6	1	6	-8.7360594795539	0								4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	4	Varanasi, Uttar Pradesh, India	IN	IN36	17943	25.3333	83	-2114217	20171105200000	https://www.avenuemail.in/jamshedpur/gangster-akhilesh-singh-wife-garima-sent-to-ghaghidih-central-jail/115415/
704130553	20171105	201711	2017	2017.8356											CVL	SETTLEMENT						CVL			1	040	040	04	1	1.0	6	1	6	-2.38611713665944	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130554	20171105	201711	2017	2017.8356											CVL	SETTLEMENT						CVL			1	040	040	04	1	1.0	4	1	4	-2.38611713665944	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130555	20171105	201711	2017	2017.8356											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	2	1	2	-4.57746478873239	0								4	Godineau River, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27420	10.2338	-61.5234	-1359987	4	Godineau River, Trinidad and Tobago (general), Trinidad And Tobago	TD	TD00	27420	10.2338	-61.5234	-1359987	20171105200000	http://www.trinidadexpress.com/20171105/features/life-after-the-floods
704130556	20171105	201711	2017	2017.8356											CVL	VILLAGE						CVL			1	042	042	04	1	1.9	2	1	2	4.97592295345104	0								4	Bani Habib, Ad Dakhiliyah, Oman	MU	MU01	23570	23.0714	57.6019	-786395	4	Bani Habib, Ad Dakhiliyah, Oman	MU	MU01	23570	23.0714	57.6019	-786395	20171105200000	http://omanobserver.om/6-things-didnt-know-jabal-akhdar/
704130557	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			0	043	043	04	1	2.8	10	1	10	-6.11961057023644	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20171105200000	http://www.theabaconian.com/2017/11/05/abacos-haitian-population-wary-of-prime-ministers-remarks/
704130558	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	040	040	04	1	1.0	2	1	2	-2.38611713665944	0								4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130559	20171105	201711	2017	2017.8356											EDU	PROFESSOR						EDU			0	040	040	04	1	1.0	1	1	1	1.13085621970921	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171105200000	http://sonorannews.com/2017/11/05/author-army-veteran-wife-take-stage-annual-veterans-day-commemoration-nov-10/
704130560	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	6	1	6	-5.33980582524272	0								4	Greater Manchester, United Kingdom (general), United Kingdom	UK	UK00	40111	53.45	-2.23333	-2597513	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130561	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-5.33980582524272	0								4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	4	Manchester, Manchester, United Kingdom	UK	UKI2	40118	53.5	-2.21667	-2602512	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130562	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	043	043	04	1	2.8	2	1	2	-5.33980582524272	0								4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	4	Tripoli, Tarabulus, Libya	LY	LY61	19101	32.8925	13.18	-3178767	20171105200000	https://inews.co.uk/essentials/news/security-service-missed-warnings-manchester-bomber-salman-abedi/
704130563	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			1	046	046	04	1	7.0	2	1	2	-2.38611713665944	0								4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	4	Hope Town, Hope Town, Bahamas, The	BF	BF43	5747	26.55	-76.95	-1543490	20171105200000	http://www.theabaconian.com/2017/11/05/hope-town-district-council-holds-meeting-in-man-o-war-capital-funds-cell-tower-and-other-items-top-agenda/
704130564	20171105	201711	2017	2017.8356											FRA	LORRAINE	FRA								1	040	040	04	1	1.0	10	1	10	-2.34113712374582	0								0								0								20171105200000	http://nukethefridge.com/wondercon-2013-the-conjuring-panel-recap/
704130565	20171105	201711	2017	2017.8356											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	8	1	8	0.653594771241835	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105200000	https://eurovoix.com/2017/11/01/montenegro-montevizija-submission-window-open/
