704909022	20171009	201710	2017	2017.7644	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	110	110	11	3	-2.0	1	1	1	-6.24203821656051	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108073000	http://www.arabnews.com/node/1190076/world
704909023	20171009	201710	2017	2017.7644	ESP	MADRID	ESP								BEL	BELGIUM	BEL								1	110	110	11	3	-2.0	1	1	1	-6.24203821656051	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171108073000	http://www.arabnews.com/node/1190076/world
704909024	20171009	201710	2017	2017.7644	JUD	JUDGE						JUD													1	173	173	17	4	-5.0	2	1	2	-7.07547169811321	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171108073000	http://www.worldbulletin.net/headlines/195717/pakistan-sharif-bid-to-combine-corruption-cases-denied
704909025	20171009	201710	2017	2017.7644	JUD	JUDGE						JUD													1	173	173	17	4	-5.0	8	1	8	-7.07547169811321	1	Panama	PM	PM		9	-80	PM	0								1	Panama	PM	PM		9	-80	PM	20171108073000	http://www.worldbulletin.net/headlines/195717/pakistan-sharif-bid-to-combine-corruption-cases-denied
704909026	20171009	201710	2017	2017.7644	JUD	JUDGE						JUD			USA	UNITED STATES	USA								1	1243	124	12	3	-4.0	2	1	2	-5.38555691554467	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20171108073000	http://www.somdnews.com/enterprise/crime_and_courts/man-held-on-charges-alleging-attack-on-girlfriend-in-lexington/article_446eec0e-cb72-5a33-8af8-c8da01af8f36.html
704909027	20171009	201710	2017	2017.7644	USA	INDIANA	USA																		1	033	033	03	1	5.2	10	1	10	1.68067226890757	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	0								2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20171108073000	http://www.greenfieldreporter.com/2017/11/08/assistance_available_for_medicare_enrollment_/
704909028	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	2	1	2	-0.53191489361702	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	2	Utah, United States	US	USUT		40.1135	-111.854	UT	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20171108073000	http://www.sanluisobispo.com/news/nation-world/national/article183170491.html
704909029	20171101	201711	2017	2017.8247	GOV	PRESIDENT						GOV													1	010	010	01	1	0.0	3	1	3	0.4	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171108073000	http://www.njherald.com/20171108/ten-reporters-walk-into-a-bar--truth-comes-out-in-silly-story
704909030	20171101	201711	2017	2017.8247	GOV	PRESIDENT						GOV			USA	JERSEY	USA								1	010	010	01	1	0.0	2	1	2	0.4	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171108073000	http://www.njherald.com/20171108/ten-reporters-walk-into-a-bar--truth-comes-out-in-silly-story
704909031	20171101	201711	2017	2017.8247	ISRGOV	ISRAEL	ISR					GOV			KWT	KUWAIT	KWT								1	042	042	04	1	1.9	4	1	4	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171108073000	http://www.bna.bh/portal/en/news/810138
704909032	20171101	201711	2017	2017.8247	ISRGOV	ISRAEL	ISR					GOV			KWT	KUWAIT	KWT								1	043	043	04	1	2.8	4	1	4	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909033	20171101	201711	2017	2017.8247	KWT	KUWAIT	KWT								ISRGOV	ISRAEL	ISR					GOV			1	042	042	04	1	1.9	4	1	4	1.04166666666667	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909034	20171101	201711	2017	2017.8247	KWT	KUWAIT	KWT								ISRGOV	ISRAEL	ISR					GOV			1	043	043	04	1	2.8	4	1	4	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909035	20171101	201711	2017	2017.8247	KWT	KUWAIT	KWT								PSE	PALESTINIAN	PSE								1	042	042	04	1	1.9	4	1	4	1.04166666666667	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909036	20171101	201711	2017	2017.8247	KWT	KUWAIT	KWT								PSE	PALESTINIAN	PSE								1	043	043	04	1	2.8	4	1	4	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171108073000	http://www.bna.bh/portal/en/news/810138
704909037	20171101	201711	2017	2017.8247	KWT	KUWAIT	KWT								PSEGOV	PALESTINIAN	PSE					GOV			1	042	042	04	1	1.9	2	1	2	1.04166666666667	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909038	20171101	201711	2017	2017.8247	KWT	KUWAIT	KWT								PSEGOV	PALESTINIAN	PSE					GOV			1	043	043	04	1	2.8	2	1	2	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909039	20171101	201711	2017	2017.8247	LEG	SENATE						LEG													1	014	014	01	1	0.0	4	1	4	-0.28985507246376	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	0								4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171108073000	http://www.senate.gov.ph/press_release/2017/1108_prib1.asp
704909040	20171101	201711	2017	2017.8247	LEG	SENATE						LEG													1	014	014	01	1	0.0	6	1	6	-0.28985507246376	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	0								4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171108073000	http://www.senate.gov.ph/press_release/2017/1108_prib1.asp
704909041	20171101	201711	2017	2017.8247	LEG	SENATE						LEG													1	020	020	02	1	3.0	4	1	4	-0.28985507246376	4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	0								4	Malaca, Pangasinan, Philippines	RP	RP51	24225	15.8334	120.378	-2436250	20171108073000	http://www.senate.gov.ph/press_release/2017/1108_prib1.asp
704909042	20171101	201711	2017	2017.8247	LEG	SENATE						LEG													1	020	020	02	1	3.0	6	1	6	-0.28985507246376	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	0								4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171108073000	http://www.senate.gov.ph/press_release/2017/1108_prib1.asp
704909043	20171101	201711	2017	2017.8247	LKA	COLOMBO	LKA								LKAMIL	SRI LANKA	LKA					MIL			1	016	016	01	1	-2.0	2	1	2	-9.20245398773006	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	1	Sri Lanka	CE	CE		7	81	CE	20171108073000	http://www.theaustralian.com.au/news/latest-news/dozens-claim-torture-by-sri-lankan-govt/news-story/d2af7c9e8efb058b30cd25a363d0b547?nk=7e34692e34f0b7805304c7b025d1d9bf-1510125560
704909044	20171101	201711	2017	2017.8247	PSE	PALESTINIAN	PSE								KWT	KUWAIT	KWT								1	042	042	04	1	1.9	4	1	4	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909045	20171101	201711	2017	2017.8247	PSE	PALESTINIAN	PSE								KWT	KUWAIT	KWT								1	043	043	04	1	2.8	4	1	4	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909046	20171101	201711	2017	2017.8247	PSEGOV	PALESTINIAN	PSE					GOV			KWT	KUWAIT	KWT								1	042	042	04	1	1.9	2	1	2	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171108073000	http://www.bna.bh/portal/en/news/810138
704909047	20171101	201711	2017	2017.8247	PSEGOV	PALESTINIAN	PSE					GOV			KWT	KUWAIT	KWT								1	043	043	04	1	2.8	2	1	2	1.04166666666667	1	Israel	IS	IS		31.5	34.75	IS	1	Kuwait	KU	KU		29.5	47.75	KU	1	Israel	IS	IS		31.5	34.75	IS	20171108073000	http://www.bna.bh/portal/en/news/810138
704909048	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	0.71225071225071	3	Harris County, Texas, United States	US	USTX	TX201	29.8336	-95.4002	1383886	0								3	Harris County, Texas, United States	US	USTX		29.8336	-95.4002	1383886	20171108073000	https://www.texastribune.org/2017/11/07/us-rep-ted-poe-third-texas-republican-week-announce-retirement/
704909049	20171107	201711	2017	2017.8411	COP	POLICE						COP													0	084	084	08	2	7.0	2	1	2	-3.00429184549357	5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	0								5	Gloucestershire, Gloucestershire, United Kingdom	UK	UKE6	40113	51.8333	-2.16667	-2597217	20171108073000	http://www.gloucestershirelive.co.uk/news/cheltenham-news/live-traffic-travel-latest-freezing-743090
704909050	20171107	201711	2017	2017.8411	COP	POLICE						COP													0	084	084	08	2	7.0	8	1	8	-3.00429184549357	1	Iceland	IC	IC		65	-18	IC	0								1	Iceland	IC	IC		65	-18	IC	20171108073000	http://www.gloucestershirelive.co.uk/news/cheltenham-news/live-traffic-travel-latest-freezing-743090
704909051	20171107	201711	2017	2017.8411	FRA	FRANCE	FRA																		1	139	139	13	3	-7.0	2	1	2	-0.45662100456621	4	Fessenheim, Alsace, France	FR	FRC1	16239	47.9174	7.53698	-1426761	0								4	Fessenheim, Alsace, France	FR	FRC1	16239	47.9174	7.53698	-1426761	20171108073000	http://www.kallanishenergy.com/2017/11/08/france-to-review-nuclear-energy-reduction-target/
704909052	20171107	201711	2017	2017.8411	INDGOV	MANMOHAN SINGH	IND					GOV													0	111	111	11	3	-2.0	10	1	10	-3.96530359355638	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171108073000	BBC Monitoring/BBC Monitoring/(c) BBC
704909053	20171107	201711	2017	2017.8411	INDGOV	MANMOHAN SINGH	IND					GOV													0	145	145	14	3	-7.5	2	1	2	-3.96530359355638	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171108073000	BBC Monitoring/BBC Monitoring/(c) BBC
704909054	20171107	201711	2017	2017.8411	INDGOV	MANMOHAN SINGH	IND					GOV													0	145	145	14	3	-7.5	8	1	8	-3.96530359355638	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171108073000	BBC Monitoring/BBC Monitoring/(c) BBC
704909055	20171107	201711	2017	2017.8411	TZA	TANGA	TZA																		1	010	010	01	1	0.0	5	1	5	0.20876826722338	1	Tanzania	TZ	TZ		-6	35	TZ	0								1	Tanzania	TZ	TZ		-6	35	TZ	20171108073000	http://www.dailynews.co.tz/index.php/business/54087-tanga-cement-reports-14-6bn-half-year-loss
704909056	20171108	201711	2017	2017.8438											AFG	AFGHAN	AFG								1	043	043	04	1	2.8	7	1	7	-2.1021021021021	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20171108073000	Negah TV, Kabul/BBC Monitoring/(c) BBC
704909057	20171108	201711	2017	2017.8438											AFG	HERAT	AFG								1	193	193	19	4	-10.0	10	1	10	-2.1021021021021	0								4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	4	Herat, Herat, Afghanistan	AF	AF11	3562	34.3482	62.1997	-3377359	20171108073000	Negah TV, Kabul/BBC Monitoring/(c) BBC
704909058	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	040	040	04	1	1.0	4	1	4	-1.58730158730158	0								4	Madiba, North-West, South Africa	SF	SF10	77348	-26.0102	25.5354	-1255435	4	Madiba, North-West, South Africa	SF	SF10	77348	-26.0102	25.5354	-1255435	20171108073000	http://allafrica.com/stories/201711080145.html
704909059	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								1	040	040	04	1	1.0	2	1	2	-1.58730158730158	0								4	Struben, Free State, South Africa	SF	SF03	77324	-29.9598	26.423	-1287909	5	Gauteng, Gauteng, South Africa	SF	SF06	77346	-26.0833	28.25	204226	20171108073000	http://allafrica.com/stories/201711080145.html
704909060	20171108	201711	2017	2017.8438											AFRBUS	AFRICA	AFR					BUS			1	040	040	04	1	1.0	4	1	4	-1.41843971631206	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171108073000	http://www.huffingtonpost.co.za/2017/11/07/gigaba-met-world-bank-over-nuclear-programme_a_23270151/
704909061	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	014	014	01	1	0.0	10	1	10	2.32558139534884	0								4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20171108073000	https://tribune.com.pk/story/1552441/1-early-wheat-sowing-delivers-best-yield/
704909062	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	036	036	03	1	4.0	2	1	2	-0.68649885583524	0								4	Fosu, Ghana (general), Ghana	GH	GH00	190605	5.92444	-1.60779	-2073171	4	Fosu, Ghana (general), Ghana	GH	GH00	190605	5.92444	-1.60779	-2073171	20171108073000	https://www.ghanaweb.com/GhanaHomePage/business/Cocoa-farmers-want-COCOBOD-to-adopt-cashless-system-598317
704909063	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			1	040	040	04	1	1.0	5	1	5	2.32558139534884	0								4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	4	Multan, Punjab, Pakistan	PK	PK04	23670	30.1956	71.4753	-2769709	20171108073000	https://tribune.com.pk/story/1552441/1-early-wheat-sowing-delivers-best-yield/
704909064	20171108	201711	2017	2017.8438											AGR	FARMER						AGR			0	080	080	08	2	5.0	10	1	10	-0.78740157480315	0								1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171108073000	https://www.ghanaweb.com/GhanaHomePage/business/Agric-ministry-moves-in-to-revive-Ghana-s-onion-industry-598304
704909065	20171108	201711	2017	2017.8438											AUSGOV	QUEENSLAND	AUS					GOV			1	051	051	05	1	3.4	8	1	8	3.88692579505301	0								4	Cloncurry, Queensland, Australia	AS	AS04	5165	-20.7072	140.513	-1565958	4	Cloncurry, Queensland, Australia	AS	AS04	5165	-20.7072	140.513	-1565958	20171108073000	http://www.miningweekly.com/article/century-mines-environmental-approval-amended-2017-11-08/rep_id:3650
704909066	20171108	201711	2017	2017.8438											AUT	VIENNA	AUT								0	043	043	04	1	2.8	5	1	5	0.58411214953271	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171108073000	http://hetq.am/eng/news/82360/sham-education-yerevan-conservatory-grants-diplomas-to-studentsin-vienna.html
704909067	20171108	201711	2017	2017.8438											BLR	BELARUS	BLR								1	040	040	04	1	1.0	4	1	4	6.73758865248227	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20171108073000	http://eng.belta.by/president/view/lukashenko-discusses-belarus-uae-relations-with-abu-dhabi-crown-prince-106515-2017/
704909068	20171108	201711	2017	2017.8438											BLR	BELARUS	BLR								1	046	046	04	1	7.0	4	1	4	6.73758865248227	0								1	Belarus	BO	BO		53	28	BO	1	Belarus	BO	BO		53	28	BO	20171108073000	http://eng.belta.by/president/view/lukashenko-discusses-belarus-uae-relations-with-abu-dhabi-crown-prince-106515-2017/
704909069	20171108	201711	2017	2017.8438											BUS	COMPANIES						BUS			1	036	036	03	1	4.0	2	1	2	-0.61538461538462	0								4	Kpone, Ghana (general), Ghana	GH	GH00	190724	5.68821	0.056219	-2074915	4	Kpone, Ghana (general), Ghana	GH	GH00	190724	5.68821	0.056219	-2074915	20171108073000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Nana-Addo-storms-Abossey-Okai-as-part-of-3-day-Accra-tour-598300
