703200116	20161102	201611	2016	2016.8274	PER	LIMA	PER																		1	141	141	14	3	-6.5	10	1	10	-2.82608695652174	4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	0								4	Lima, Lima, Peru	PE	PE15	91841	-12.05	-77.05	-352647	20171102073000	https://www.commondreams.org/further/2017/11/01/drop-filled-glass-miss-peru-beauty-queens-go-rogue
703200117	20161102	201611	2016	2016.8274	UGA	UGANDA	UGA																		1	042	042	04	1	1.9	4	1	4	3.48101265822785	4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	0								4	Entebbe, Wakiso, Uganda	UG	UG96	18585	0.064444	32.4469	-1727789	20171102073000	http://allafrica.com/stories/201711020138.html
703200118	20161102	201611	2016	2016.8274	UGA	UGANDA	UGA																		1	042	042	04	1	1.9	2	1	2	3.48101265822785	4	Lugogo, Uganda (general), Uganda	UG	UG00	18585	1.45861	31.985	-1731448	0								4	Lugogo, Uganda (general), Uganda	UG	UG00	18585	1.45861	31.985	-1731448	20171102073000	http://allafrica.com/stories/201711020138.html
703200119	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA																		0	020	020	02	1	3.0	1	1	1	-0.74906367041199	3	Fayette County, Pennsylvania, United States	US	USPA	PA051	40.1254	-79.75	1209179	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171102073000	https://www.alternet.org/news-amp-politics/pure-delusion-coal-miners-are-refusing-learn-new-job-skills-because-their-faith
703200120	20161102	201611	2016	2016.8274	USA	RICHMOND	USA																		1	110	110	11	3	-2.0	2	1	2	-9.08872482635097	3	Richmond, Virginia, United States	US	USVA	VA760	37.5538	-77.4603	1499957	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171102073000	https://splinternews.com/democratic-gubernatorial-candidate-would-ban-sanctuary-1820064340
703200121	20161102	201611	2016	2016.8274	USA	UNITED STATES	USA								AUS	MURRAY	AUS								0	013	013	01	1	0.4	1	1	1	-0.74906367041199	3	Fayette County, Pennsylvania, United States	US	USPA	PA051	40.1254	-79.75	1209179	3	Fayette County, Pennsylvania, United States	US	USPA		40.1254	-79.75	1209179	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171102073000	https://www.alternet.org/news-amp-politics/pure-delusion-coal-miners-are-refusing-learn-new-job-skills-because-their-faith
703200122	20161102	201611	2016	2016.8274	YEMGOV	YEMEN	YEM					GOV													0	0831	083	08	2	5.0	2	1	2	-6.17848970251716	1	Yemen	YM	YM		15.5	47.5	YM	0								1	Yemen	YM	YM		15.5	47.5	YM	20171102073000	https://news.trust.org/item/20171101175911-be9d6/
703200123	20171003	201710	2017	2017.7479	BUS	BUSINESS						BUS													0	070	070	07	2	7.0	1	1	1	-2.23735408560311	3	Faith Church, Connecticut, United States	US	USCT	CT003	41.767	-72.5943	207010	0								3	Faith Church, Connecticut, United States	US	USCT		41.767	-72.5943	207010	20171102073000	http://www.newmilfordspectrum.com/news/article/Danbury-area-remembers-Superstorm-Sandy-five-12323032.php
703200124	20171003	201710	2017	2017.7479	BUS	BUSINESS						BUS													0	070	070	07	2	7.0	1	1	1	-2.23735408560311	3	New Milford, Connecticut, United States	US	USCT	CT005	41.577	-73.4085	209242	0								3	New Milford, Connecticut, United States	US	USCT		41.577	-73.4085	209242	20171102073000	http://www.newmilfordspectrum.com/news/article/Danbury-area-remembers-Superstorm-Sandy-five-12323032.php
703200125	20171003	201710	2017	2017.7479	BUS	BUSINESS						BUS													0	070	070	07	2	7.0	3	1	3	-2.23735408560311	3	Ridgefield, Connecticut, United States	US	USCT	CT001	41.2815	-73.4982	210183	0								3	Ridgefield, Connecticut, United States	US	USCT	CT001	41.2815	-73.4982	210183	20171102073000	http://www.newmilfordspectrum.com/news/article/Danbury-area-remembers-Superstorm-Sandy-five-12323032.php
703200126	20171003	201710	2017	2017.7479	CHN	CHINA	CHN								PRK	NORTH KOREAN	PRK								0	085	085	08	2	7.0	8	1	8	-0.80160320641282	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102073000	http://www.presstv.com/Detail/2017/11/02/540704/China-Xi-North-Korea-Kim-relations
703200127	20171003	201710	2017	2017.7479	CHRCTH	THE POPE				CHR	CTH														1	051	051	05	1	3.4	3	1	3	-2.37797246558198	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171102073000	http://www.scmp.com/news/world/article/2118105/pope-did-not-endorse-trump-and-pizzagate-didnt-happen-fake-news
703200128	20171003	201710	2017	2017.7479	CHRCTH	THE POPE				CHR	CTH				RUS	RUSSIA	RUS								1	051	051	05	1	3.4	2	1	2	-2.37797246558198	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171102073000	http://www.scmp.com/news/world/article/2118105/pope-did-not-endorse-trump-and-pizzagate-didnt-happen-fake-news
703200129	20171003	201710	2017	2017.7479	IRNMIL	IRAN	IRN					MIL			ISR	ISRAEL	ISR								0	130	130	13	3	-4.4	6	2	6	-5.63607465458093	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171102073000	http://uk.reuters.com/article/uk-mideast-crisis-israel-syria/after-air-strike-israeli-minister-warns-against-arms-shipments-to-hezbollah-idUKKBN1D20M1
703200130	20171003	201710	2017	2017.7479	IRNMIL	IRAN	IRN					MIL			SYR	SYRIAN	SYR								0	128	128	12	3	-5.0	6	2	6	-5.63607465458093	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171102073000	http://uk.reuters.com/article/uk-mideast-crisis-israel-syria/after-air-strike-israeli-minister-warns-against-arms-shipments-to-hezbollah-idUKKBN1D20M1
703200131	20171003	201710	2017	2017.7479	NER	NIGER	NER								LEG	CONGRESS						LEG			0	190	190	19	4	-10.0	5	1	5	-4.84668644906034	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171102073000	http://www.zerohedge.com/news/2017-11-01/us-administration-defends-its-right-start-wars-whim
703200132	20171003	201710	2017	2017.7479	NER	NIGER	NER								LEG	CONGRESS						LEG			0	190	190	19	4	-10.0	5	1	5	-4.84668644906034	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	1	Niger	NG	NG		16	8	NG	20171102073000	http://www.zerohedge.com/news/2017-11-01/us-administration-defends-its-right-start-wars-whim
703200133	20171003	201710	2017	2017.7479	USAUAF	LAS VEGAS	USA					UAF			USA	COLORADO	USA								1	190	190	19	4	-10.0	10	1	10	-11.2781954887218	3	Thornton Police Department, Colorado, United States	US	USCO	CO001	39.8695	-104.986	2369889	3	Thornton Police Department, Colorado, United States	US	USCO		39.8695	-104.986	2369889	3	Thornton Police Department, Colorado, United States	US	USCO		39.8695	-104.986	2369889	20171102073000	http://www.dhakatribune.com/world/2017/11/02/police-multiple-casualties-shooting-colorado-walmart-store/
703200134	20171003	201710	2017	2017.7479	USAUAF	LAS VEGAS	USA					UAF			USA	COLORADO	USA								1	193	193	19	4	-10.0	10	1	10	-11.2781954887218	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171102073000	http://www.dhakatribune.com/world/2017/11/02/police-multiple-casualties-shooting-colorado-walmart-store/
703200135	20171026	201710	2017	2017.8110											BUS	COMPANY						BUS			0	043	043	04	1	2.8	6	1	6	-1.63934426229508	0								1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171102073000	https://www.forbes.com/sites/daniellekeetonolsen/2017/11/02/facebooks-explore-feed-experiment-is-already-crushing-cambodias-businesses/
703200136	20171026	201710	2017	2017.8110	BUS	COMPANY						BUS													0	010	010	01	1	0.0	6	1	6	-1.63934426229508	1	Cambodia	CB	CB		13	105	CB	0								1	Cambodia	CB	CB		13	105	CB	20171102073000	https://www.forbes.com/sites/daniellekeetonolsen/2017/11/02/facebooks-explore-feed-experiment-is-already-crushing-cambodias-businesses/
703200137	20171026	201710	2017	2017.8110	BUS	COMPANY						BUS													0	042	042	04	1	1.9	6	1	6	-1.63934426229508	1	Cambodia	CB	CB		13	105	CB	0								1	Cambodia	CB	CB		13	105	CB	20171102073000	https://www.forbes.com/sites/daniellekeetonolsen/2017/11/02/facebooks-explore-feed-experiment-is-already-crushing-cambodias-businesses/
703200138	20171026	201710	2017	2017.8110	BUS	COMPANY						BUS			KHM	CAMBODIA	KHM								0	043	043	04	1	2.8	4	1	4	-1.63934426229508	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171102073000	https://www.forbes.com/sites/daniellekeetonolsen/2017/11/02/facebooks-explore-feed-experiment-is-already-crushing-cambodias-businesses/
703200139	20171026	201710	2017	2017.8110	CHN	CHINESE	CHN								LEG	CONGRESS						LEG			1	040	040	04	1	1.0	10	1	10	-0.80160320641282	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171102073000	http://www.presstv.com/Detail/2017/11/02/540704/China-Xi-North-Korea-Kim-relations
703200140	20171026	201710	2017	2017.8110	GOVMED	STATE NEWS AGENCY						GOV	MED		CHN	CHINESE	CHN								1	051	051	05	1	3.4	10	1	10	0.93457943925233	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171102073000	http://www.yaktrinews.com/news/world-news/north-korea-says-china-wants-to-boost-ties/650815899
703200141	20171026	201710	2017	2017.8110	HIN	HINDU				HIN					sen	SENA			sen						1	193	193	19	4	-10.0	2	1	2	-5.2833078101072	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	20171102073000	http://www.firstpost.com/india/punjab-political-killings-part-1-too-many-agencies-too-little-progress-probe-into-15-murders-headed-nowhere-4188973.html
703200142	20171026	201710	2017	2017.8110	IND	AMRITSAR	IND								HIN	HINDU				HIN					1	193	193	19	4	-10.0	1	1	1	-5.2833078101072	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20171102073000	http://www.firstpost.com/india/punjab-political-killings-part-1-too-many-agencies-too-little-progress-probe-into-15-murders-headed-nowhere-4188973.html
703200143	20171026	201710	2017	2017.8110	IND	AMRITSAR	IND								sen	SENA			sen						1	193	193	19	4	-10.0	1	1	1	-5.2833078101072	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	4	Ludhiana, Punjab, India	IN	IN23	17830	30.9	75.85	-2102840	20171102073000	http://www.firstpost.com/india/punjab-political-killings-part-1-too-many-agencies-too-little-progress-probe-into-15-murders-headed-nowhere-4188973.html
703200144	20171026	201710	2017	2017.8110	IND	AMRITSAR	IND								sen	SENA			sen						1	193	193	19	4	-10.0	1	1	1	-5.2833078101072	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	4	Rohtak, Haryana, India	IN	IN10	17665	28.9	76.5667	-2109525	20171102073000	http://www.firstpost.com/india/punjab-political-killings-part-1-too-many-agencies-too-little-progress-probe-into-15-murders-headed-nowhere-4188973.html
703200145	20171026	201710	2017	2017.8110	KHM	CAMBODIA	KHM								BUS	COMPANY						BUS			0	010	010	01	1	0.0	4	1	4	-1.63934426229508	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171102073000	https://www.forbes.com/sites/daniellekeetonolsen/2017/11/02/facebooks-explore-feed-experiment-is-already-crushing-cambodias-businesses/
703200146	20171026	201710	2017	2017.8110	KHM	CAMBODIA	KHM								BUS	COMPANY						BUS			0	042	042	04	1	1.9	4	1	4	-1.63934426229508	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	1	Cambodia	CB	CB		13	105	CB	20171102073000	https://www.forbes.com/sites/daniellekeetonolsen/2017/11/02/facebooks-explore-feed-experiment-is-already-crushing-cambodias-businesses/
703200147	20171026	201710	2017	2017.8110	SWE	SWEDE	SWE								THA	THAILAND	THA								1	084	084	08	2	7.0	5	1	5	-4.91071428571429	1	Sweden	SW	SW		62	15	SW	1	Thailand	TH	TH		15	100	TH	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171102073000	Dagens Nyheter in Swedish/BBC Monitoring/(c) BBC
703200148	20171026	201710	2017	2017.8110	SWE	SWEDE	SWE								THA	THAILAND	THA								1	084	084	08	2	7.0	3	1	3	-4.91071428571429	1	Sweden	SW	SW		62	15	SW	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171102073000	Dagens Nyheter in Swedish/BBC Monitoring/(c) BBC
703200149	20171026	201710	2017	2017.8110	SWE	SWEDE	SWE								THA	THAILAND	THA								1	181	181	18	4	-9.0	3	1	3	-4.91071428571429	1	Sweden	SW	SW		62	15	SW	1	Thailand	TH	TH		15	100	TH	1	Sweden	SW	SW		62	15	SW	20171102073000	Dagens Nyheter in Swedish/BBC Monitoring/(c) BBC
703200150	20171026	201710	2017	2017.8110	SWE	SWEDE	SWE								THA	THAILAND	THA								1	181	181	18	4	-9.0	5	1	5	-4.91071428571429	1	Sweden	SW	SW		62	15	SW	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20171102073000	Dagens Nyheter in Swedish/BBC Monitoring/(c) BBC
703200151	20171101	201711	2017	2017.8247	BGD	BANGLADESH	BGD								PTY	PARTY PRESIDENT									1	036	036	03	1	4.0	5	1	5	1.0752688172043	0								0								0								20171102073000	http://vnewsbd.com/al-to-observe-seven-day-programme-for-recognizing-bangabandhus-march-7-speech/
703200152	20171101	201711	2017	2017.8247	BGD	BANGLADESH	BGD								PTY	PARTY PRESIDENT									1	046	046	04	1	7.0	5	1	5	1.0752688172043	0								0								0								20171102073000	http://vnewsbd.com/al-to-observe-seven-day-programme-for-recognizing-bangabandhus-march-7-speech/
703200153	20171101	201711	2017	2017.8247	BHR	MANAMA	BHR								GOV	PRIME MINISTER						GOV			0	041	041	04	1	1.0	12	1	12	3.28045785804816	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Kuwait	KU	KU		29.5	47.75	KU	1	Kuwait	KU	KU		29.5	47.75	KU	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200154	20171101	201711	2017	2017.8247	BHR	BAHRAIN	BHR								GOVGOV	PRIME MINISTER						GOV	GOV		0	040	040	04	1	1.0	8	1	8	3.28045785804816	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200155	20171101	201711	2017	2017.8247	BHR	MANAMA	BHR								GOVGOV	PRIME MINISTER						GOV	GOV		0	041	041	04	1	1.0	8	1	8	3.28045785804816	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Kuwait	KU	KU		29.5	47.75	KU	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200156	20171101	201711	2017	2017.8247	BHR	MANAMA	BHR								MYS	SABAH	MYS								0	040	040	04	1	1.0	6	1	6	3.64583333333334	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39194&pid=21&MNU=
703200157	20171101	201711	2017	2017.8247	BHR	MANAMA	BHR								MYS	SABAH	MYS								0	040	040	04	1	1.0	6	1	6	2.91508238276299	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Kuwait	KU	KU		29.5	47.75	KU	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200158	20171101	201711	2017	2017.8247	EDU	UNIVERSITY						EDU			USA	UNITED STATES	USA								1	084	084	08	2	7.0	1	1	1	1.00334448160535	3	Monmouth University, New Jersey, United States	US	USNJ	NJ025	40.2781	-74.0065	882472	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	3	Monmouth University, New Jersey, United States	US	USNJ		40.2781	-74.0065	882472	20171102073000	http://www.njspotlight.com/stories/17/11/01/14/
703200159	20171101	201711	2017	2017.8247	GOV	PRIME MINISTER						GOV			BHR	MANAMA	BHR								0	041	041	04	1	1.0	12	1	12	3.28045785804816	1	Kuwait	KU	KU		29.5	47.75	KU	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Kuwait	KU	KU		29.5	47.75	KU	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200160	20171101	201711	2017	2017.8247	GOVGOV	PRIME MINISTER						GOV	GOV		BHR	BAHRAIN	BHR								0	040	040	04	1	1.0	8	1	8	3.28045785804816	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200161	20171101	201711	2017	2017.8247	GOVGOV	PRIME MINISTER						GOV	GOV		BHR	MANAMA	BHR								0	041	041	04	1	1.0	8	1	8	3.28045785804816	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Kuwait	KU	KU		29.5	47.75	KU	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200162	20171101	201711	2017	2017.8247	GOVGOV	PRIME MINISTER						GOV	GOV		BHR	MANAMA	BHR								0	060	060	06	2	6.0	8	1	8	3.28045785804816	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	1	Kuwait	KU	KU		29.5	47.75	KU	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200163	20171101	201711	2017	2017.8247	MYS	SABAH	MYS								BHR	MANAMA	BHR								0	040	040	04	1	1.0	12	1	12	3.28045785804816	1	Kuwait	KU	KU		29.5	47.75	KU	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	4	Manama, Al Manamah, Bahrain	BA	BA02	25307	26.2361	50.5831	-784833	20171102073000	http://www.newsofbahrain.com/viewNews.php?ppId=39193&pid=21&MNU=
703200164	20171101	201711	2017	2017.8247	PTY	PARTY PRESIDENT									BGD	BANGLADESH	BGD								1	036	036	03	1	4.0	5	1	5	1.0752688172043	0								0								0								20171102073000	http://vnewsbd.com/al-to-observe-seven-day-programme-for-recognizing-bangabandhus-march-7-speech/
703200165	20171101	201711	2017	2017.8247	PTY	PARTY PRESIDENT									BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	5	1	5	1.0752688172043	0								0								0								20171102073000	http://vnewsbd.com/al-to-observe-seven-day-programme-for-recognizing-bangabandhus-march-7-speech/
703200166	20171102	201711	2017	2017.8274											AFR	AFRICA	AFR								1	051	051	05	1	3.4	2	1	2	0.836820083682	0								4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171102073000	https://www.iol.co.za/business-report/technology/sas-technical-readiness-to-support-shale-gas-development-11805865
703200167	20171102	201711	2017	2017.8274											ARM	ARMENIA	ARM								1	040	040	04	1	1.0	10	1	10	3.75586854460094	0								1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171102073000	https://www.newsinfo.am/eng/article/view/V1fe7W2mRQ
703200168	20171102	201711	2017	2017.8274											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	1	1	1	-1.78394449950446	0								4	Bundaberg, Queensland, Australia	AS	AS04	154665	-24.8662	152.348	-1562758	4	Bundaberg, Queensland, Australia	AS	AS04	154665	-24.8662	152.348	-1562758	20171102073000	https://www.theguardian.com/australia-news/2017/nov/02/bundaberg-indigenous-group-resist-unfair-cashless-welfare-card
