704526847	20161107	201611	2016	2016.8411	ZWE	SALISBURY	ZWE								ZWEGOV	ZIMBABWE	ZWE					GOV			0	036	036	03	1	4.0	4	1	4	0.84507042253521	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171107043000	http://www.adelaidenow.com.au/messenger/north-northeast/petition-calls-on-salisbury-council-to-help-fund-christmas-carols-at-mawson-lakes/news-story/6edb915922814042da25c612c1913f8d?nk=20403b59f3ec255a57d91dd4ea90b940-1510028235
704526848	20161107	201611	2016	2016.8411	ZWEGOV	SALISBURY	ZWE					GOV													0	030	030	03	1	4.0	6	1	6	0.84507042253521	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171107043000	http://www.adelaidenow.com.au/messenger/north-northeast/petition-calls-on-salisbury-council-to-help-fund-christmas-carols-at-mawson-lakes/news-story/6edb915922814042da25c612c1913f8d?nk=20403b59f3ec255a57d91dd4ea90b940-1510028235
704526849	20161107	201611	2016	2016.8411	ZWEGOV	SALISBURY	ZWE					GOV													0	036	036	03	1	4.0	6	1	6	0.84507042253521	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	0								4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171107043000	http://www.adelaidenow.com.au/messenger/north-northeast/petition-calls-on-salisbury-council-to-help-fund-christmas-carols-at-mawson-lakes/news-story/6edb915922814042da25c612c1913f8d?nk=20403b59f3ec255a57d91dd4ea90b940-1510028235
704526850	20161107	201611	2016	2016.8411	ZWEGOV	ZIMBABWE	ZWE					GOV			ZWE	SALISBURY	ZWE								0	036	036	03	1	4.0	4	1	4	0.84507042253521	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Salisbury, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171107043000	http://www.adelaidenow.com.au/messenger/north-northeast/petition-calls-on-salisbury-council-to-help-fund-christmas-carols-at-mawson-lakes/news-story/6edb915922814042da25c612c1913f8d?nk=20403b59f3ec255a57d91dd4ea90b940-1510028235
704526851	20171008	201710	2017	2017.7616	CHL	CHILE	CHL																		0	015	015	01	1	0.0	4	1	4	-9.52380952380955	4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	0								4	Santiago, Regióetropolitana, Chile	CI	CI12	22379	-33.45	-70.6667	-901202	20171107043000	https://signalscv.com/2017/11/brush-fire-arsonist-deemed-insane-time-2016-fire-setting/
704526852	20171008	201710	2017	2017.7616	ESP	SPANISH	ESP																		1	090	090	09	2	-2.0	1	1	1	2.63653483992467	4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	0								4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	20171107043000	http://www.stockjournal.com.au/story/5039815/aussie-biological-farming-start-up-boosts-reach/?cs=4879
704526853	20171008	201710	2017	2017.7616	ESP	SPAIN	ESP								AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	3	1	3	2.63653483992467	4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	20171107043000	http://www.stockjournal.com.au/story/5039815/aussie-biological-farming-start-up-boosts-reach/?cs=4879
704526854	20171008	201710	2017	2017.7616	ESP	SPANISH	ESP								AUS	AUSTRALIA	AUS								1	090	090	09	2	-2.0	1	1	1	2.63653483992467	1	Spain	SP	SP		40	-4	SP	4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	4	Watchem, Victoria, Australia	AS	AS07	5363	-36.15	142.85	-1608239	20171107043000	http://www.stockjournal.com.au/story/5039815/aussie-biological-farming-start-up-boosts-reach/?cs=4879
704526855	20171008	201710	2017	2017.7616	GOVMIL	MINIST OF DEFENCE						GOV	MIL		HIN	HINDU				HIN					0	010	010	01	1	0.0	2	1	2	-0.11148272017837	4	Mormugao, Goa, India	IN	IN33	70123	15.4	73.8	-2104080	4	Mormugao, Goa, India	IN	IN33	70123	15.4	73.8	-2104080	4	Mormugao, Goa, India	IN	IN33	70123	15.4	73.8	-2104080	20171107043000	http://idrw.org/proposal-to-turn-ins-viraat-into-maritime-centre-and-museum-flounders/
704526856	20171008	201710	2017	2017.7616	GOVMIL	MINIST OF DEFENCE						GOV	MIL		HIN	HINDU				HIN					0	010	010	01	1	0.0	3	1	3	-0.11148272017837	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171107043000	http://idrw.org/proposal-to-turn-ins-viraat-into-maritime-centre-and-museum-flounders/
704526857	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD													1	020	020	02	1	3.0	5	1	5	-1.8348623853211	2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	20171107043000	https://www.law360.com/articles/982558
704526858	20171008	201710	2017	2017.7616	USA	VERMONT	USA								EDU	STUDENT						EDU			1	090	090	09	2	-2.0	4	1	4	-2.04081632653061	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20171107043000	http://wamc.org/post/vermont-school-districts-pressured-cut-staff
704526859	20171008	201710	2017	2017.7616	USAGOVEDU	VERMONT	USA					GOV	EDU		USA	VERMONT	USA								1	090	090	09	2	-2.0	6	1	6	-2.04081632653061	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	3	Burlington, Vermont, United States	US	USVT	VT007	44.4759	-73.2121	1456663	20171107043000	http://wamc.org/post/vermont-school-districts-pressured-cut-staff
704526860	20171031	201710	2017	2017.8247	KORSPY	SOUTH KOREA	KOR					SPY			PRK	NORTH KOREA	PRK								0	010	010	01	1	0.0	2	1	2	-4.24028268551236	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107043000	http://www.asahi.com/ajw/articles/AJ201711070019.html
704526861	20171031	201710	2017	2017.8247	LEGJUD	SENATE						LEG	JUD		LEG	SENATE						LEG			1	020	020	02	1	3.0	10	1	10	0.25542784163473	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171107043000	http://www.wgow.com/news/dhs-ends-protections-for-thousands-of-central-americans/
704526862	20171031	201710	2017	2017.8247	MED	MEDIA						MED			AUS	AUSTRALIA	AUS								1	010	010	01	1	0.0	2	1	2	-2.02360876897133	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107043000	http://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=11941489
704526863	20171031	201710	2017	2017.8247	MYSGOV	MALAYSIA	MYS					GOV			GOV	GOVERNMENT						GOV			0	051	051	05	1	3.4	1	1	1	-4.33884297520661	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	20171107043000	http://www.malaysia-chronicle.com/anwar-sodomized-my-nephew-cowardly-husni-told-to-repeat-his-shock-claim-outside-parlaiment/
704526864	20171031	201710	2017	2017.8247	MYSGOV	MALAYSIA	MYS					GOV			MYS	MALAYSIA	MYS								0	051	051	05	1	3.4	1	1	1	-4.33884297520661	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	4	Pekan, Pahang, Malaysia	MY	MY06	18585	3.4836	103.4	-2403200	20171107043000	http://www.malaysia-chronicle.com/anwar-sodomized-my-nephew-cowardly-husni-told-to-repeat-his-shock-claim-outside-parlaiment/
704526865	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA								JPN	JAPAN	JPN								1	020	020	02	1	3.0	1	1	1	-4.10958904109589	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171107043000	http://www.therepublic.com/2017/11/05/as-church-shooting-trump/
704526866	20171106	201711	2017	2017.8384											CHN	CHINA	CHN								1	040	040	04	1	1.0	10	1	10	2.20588235294117	0								4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	20171107043000	https://www.nextbigfuture.com/2017/11/china-province-of-jiansu-will-genome-sequence-one-million-people-within-two-years.html
704526867	20171106	201711	2017	2017.8384	BRB	BARBADIAN	BRB																		1	010	010	01	1	0.0	8	1	8	-3.62694300518134	4	Lower Estate, Saint George, Barbados	BB	BB03	5832	13.1333	-59.5667	-1393603	0								4	Lower Estate, Saint George, Barbados	BB	BB03	5832	13.1333	-59.5667	-1393603	20171107043000	http://www.nationnews.com/nationnews/news/101903/cherry-loss
704526868	20171106	201711	2017	2017.8384	CHN	CHINA	CHN																		1	040	040	04	1	1.0	10	1	10	2.20588235294117	4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	0								4	Nanjing, Jiangsu, China	CH	CH04	13144	32.0617	118.778	-1919548	20171107043000	https://www.nextbigfuture.com/2017/11/china-province-of-jiansu-will-genome-sequence-one-million-people-within-two-years.html
704526869	20171106	201711	2017	2017.8384	EDU	UNIVERSITY						EDU			SGPMED	SINGAPORE	SGP					MED			1	046	046	04	1	7.0	10	1	10	4.47368421052632	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	1	Singapore	SN	SN		1.366667	103.8	SN	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107043000	https://livenews.co.nz/2017/11/07/psb-academys-life-science-grads-top-la-trobe-university-cohorts-again-ready-to-contribute-to-asias-life-and-health-sciences-sector/
704526870	20171106	201711	2017	2017.8384	GOV	CABINET						GOV													0	036	036	03	1	4.0	3	1	3	-0.93318402388951	4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	0								4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	20171107043000	http://www.theaustralian.com.au/national-affairs/queensland-election/queensland-election-2017-live-news-updates-opinion-from-the-campaign-trail/news-story/287c6aa5e82737e6e605a198cd62cad1?nk=d8d175461edbe049031db0cdafbd0907-1510028360
704526871	20171106	201711	2017	2017.8384	GOV	CABINET						GOV													0	071	071	07	2	7.4	1	1	1	-0.93318402388951	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	0								4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	20171107043000	http://www.theaustralian.com.au/national-affairs/queensland-election/queensland-election-2017-live-news-updates-opinion-from-the-campaign-trail/news-story/287c6aa5e82737e6e605a198cd62cad1?nk=d8d175461edbe049031db0cdafbd0907-1510028360
704526872	20171106	201711	2017	2017.8384	GOV	CABINET						GOV													0	071	071	07	2	7.4	3	1	3	-0.93318402388951	4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	0								4	The Premier, Victoria, Australia	AS	AS07	5420	-36.554	147.2	11455835	20171107043000	http://www.theaustralian.com.au/national-affairs/queensland-election/queensland-election-2017-live-news-updates-opinion-from-the-campaign-trail/news-story/287c6aa5e82737e6e605a198cd62cad1?nk=d8d175461edbe049031db0cdafbd0907-1510028360
704526873	20171106	201711	2017	2017.8384	GOV	REGIME						GOV													0	111	111	11	3	-2.0	2	1	2	-6.57894736842105	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107043000	http://www.themalaymailonline.com/world/article/on-a-divided-peninsula-south-koreans-split-over-trump
704526874	20171106	201711	2017	2017.8384	GOV	PRIME MINISTER						GOV			MIL	COMMANDER						MIL			1	040	040	04	1	1.0	2	1	2	-3.95480225988701	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Trinidad And Tobago	TD	TD		11	-61	TD	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107043000	http://www.trinidadexpress.com/20171106/news/tt-us-must-continue-terrorism-fight
704526875	20171106	201711	2017	2017.8384	GOV	PRIME MINISTER						GOV			USA	TEXAS	USA								1	193	193	19	4	-10.0	8	1	8	-3.95480225988701	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107043000	http://www.trinidadexpress.com/20171106/news/tt-us-must-continue-terrorism-fight
704526876	20171106	201711	2017	2017.8384	GOV	PRIME MINISTER						GOV			USA	TEXAS	USA								1	193	193	19	4	-10.0	1	1	1	-3.95480225988701	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Trinidad And Tobago	TD	TD		11	-61	TD	1	Trinidad And Tobago	TD	TD		11	-61	TD	20171107043000	http://www.trinidadexpress.com/20171106/news/tt-us-must-continue-terrorism-fight
704526877	20171106	201711	2017	2017.8384	MIL	COMMANDER						MIL			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	2	1	2	-3.95480225988701	1	Trinidad And Tobago	TD	TD		11	-61	TD	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107043000	http://www.trinidadexpress.com/20171106/news/tt-us-must-continue-terrorism-fight
704526878	20171106	201711	2017	2017.8384	MIL	COMMANDER						MIL			GOV	PRIME MINISTER						GOV			1	040	040	04	1	1.0	5	1	5	-3.95480225988701	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107043000	http://www.trinidadexpress.com/20171106/news/tt-us-must-continue-terrorism-fight
704526879	20171106	201711	2017	2017.8384	OPP	ACTIVIST						OPP			USA	THE US	USA								0	042	042	04	1	1.9	6	1	6	-6.57894736842105	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107043000	http://www.themalaymailonline.com/world/article/on-a-divided-peninsula-south-koreans-split-over-trump
704526880	20171106	201711	2017	2017.8384	OPP	ACTIVIST						OPP			USA	THE US	USA								0	042	042	04	1	1.9	4	1	4	-6.57894736842105	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171107043000	http://www.themalaymailonline.com/world/article/on-a-divided-peninsula-south-koreans-split-over-trump
704526881	20171106	201711	2017	2017.8384	OPP	ACTIVIST						OPP			USA	THE US	USA								0	051	051	05	1	3.4	6	1	6	-6.57894736842105	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171107043000	http://www.themalaymailonline.com/world/article/on-a-divided-peninsula-south-koreans-split-over-trump
704526882	20171106	201711	2017	2017.8384	SGPMED	SINGAPORE	SGP					MED			EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	2	1	2	4.47368421052632	4	La Trobe, Tasmania, Australia	AS	AS06	5344	-41.2362	146.417	-1583130	4	La Trobe, Tasmania, Australia	AS	AS06	5344	-41.2362	146.417	-1583130	4	La Trobe, Tasmania, Australia	AS	AS06	5344	-41.2362	146.417	-1583130	20171107043000	https://livenews.co.nz/2017/11/07/psb-academys-life-science-grads-top-la-trobe-university-cohorts-again-ready-to-contribute-to-asias-life-and-health-sciences-sector/
704526883	20171106	201711	2017	2017.8384	SGPMED	SINGAPORE	SGP					MED			EDU	UNIVERSITY						EDU			1	046	046	04	1	7.0	8	1	8	4.47368421052632	1	Singapore	SN	SN		1.366667	103.8	SN	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171107043000	https://livenews.co.nz/2017/11/07/psb-academys-life-science-grads-top-la-trobe-university-cohorts-again-ready-to-contribute-to-asias-life-and-health-sciences-sector/
704526884	20171106	201711	2017	2017.8384	SGPMED	SINGAPORE	SGP					MED			SGP	SINGAPORE	SGP								1	051	051	05	1	3.4	10	1	10	4.47368421052632	1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	4	La Trobe, Tasmania, Australia	AS	AS06	5344	-41.2362	146.417	-1583130	20171107043000	https://livenews.co.nz/2017/11/07/psb-academys-life-science-grads-top-la-trobe-university-cohorts-again-ready-to-contribute-to-asias-life-and-health-sciences-sector/
704526885	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-2.40506329113924	0								4	Home Rule, Free State, South Africa	SF	SF03	77359	-28.9354	25.5135	-1237975	4	Home Rule, Free State, South Africa	SF	SF03	77359	-28.9354	25.5135	-1237975	20171107043000	http://indianexpress.com/article/opinion/web-edits/indian-struggles-in-1917-on-the-eve-of-the-russian-revolution-4926133/
704526886	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								0	042	042	04	1	1.9	5	1	5	-2.40506329113924	0								4	Home Rule, Free State, South Africa	SF	SF03	77359	-28.9354	25.5135	-1237975	4	Ootacamund, Tamil Nadu, India	IN	IN25	17873	11.4	76.7	-2113628	20171107043000	http://indianexpress.com/article/opinion/web-edits/indian-struggles-in-1917-on-the-eve-of-the-russian-revolution-4926133/
704526887	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-2.40506329113924	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171107043000	http://indianexpress.com/article/opinion/web-edits/indian-struggles-in-1917-on-the-eve-of-the-russian-revolution-4926133/
704526888	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								0	042	042	04	1	1.9	1	1	1	-2.40506329113924	0								4	Godhra, Gujarat, India	IN	IN09	70121	20.9167	70.9167	-2096429	4	Godhra, Gujarat, India	IN	IN09	70121	20.9167	70.9167	-2096429	20171107043000	http://indianexpress.com/article/opinion/web-edits/indian-struggles-in-1917-on-the-eve-of-the-russian-revolution-4926133/
704526889	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								0	141	141	14	3	-6.5	2	1	2	-2.40506329113924	0								4	Home Rule, Free State, South Africa	SF	SF03	77359	-28.9354	25.5135	-1237975	4	Home Rule, Free State, South Africa	SF	SF03	77359	-28.9354	25.5135	-1237975	20171107043000	http://indianexpress.com/article/opinion/web-edits/indian-struggles-in-1917-on-the-eve-of-the-russian-revolution-4926133/
704526890	20171107	201711	2017	2017.8411											AFR	AFRICA	AFR								0	141	141	14	3	-6.5	2	1	2	-2.40506329113924	0								4	Home Rule, Free State, South Africa	SF	SF03	77359	-28.9354	25.5135	-1237975	1	China	CH	CH		35	105	CH	20171107043000	http://indianexpress.com/article/opinion/web-edits/indian-struggles-in-1917-on-the-eve-of-the-russian-revolution-4926133/
704526891	20171107	201711	2017	2017.8411											ARG	ARGENTINA	ARG								0	042	042	04	1	1.9	2	1	2	-5.6379821958457	0								4	Puerto Madero, Distrito Federal, Argentina	AR	AR07	22379	-34.6	-58.3667	-1009216	4	Puerto Madero, Distrito Federal, Argentina	AR	AR07	22379	-34.6	-58.3667	-1009216	20171107043000	https://www.haaretz.com/world-news/americas/.premium-1.821398
