703980454	20171029	201710	2017	2017.8192	GOVMIL	DEFENSE MINIST						GOV	MIL		MIL	ARMY						MIL			1	040	040	04	1	1.0	8	1	8	-3.92156862745098	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20171105004500	http://news.xinhuanet.com/english/2017-11/05/c_136728684.htm
703980455	20171029	201710	2017	2017.8192	HLH	HOSPITAL						HLH			JUD	LAWYER						JUD			1	071	071	07	2	7.4	2	1	2	-2.84738041002278	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20171105004500	http://tucson.com/news/local/tucson-woman-wins-million-verdict-against-local-hospital/article_bfa665cb-ac1d-5710-82c9-99b70e7369ed.html
703980456	20171029	201710	2017	2017.8192	JUD	LAWYER						JUD			USA	UNITED STATES	USA								1	071	071	07	2	7.4	4	1	4	-2.84738041002278	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	20171105004500	http://tucson.com/news/local/tucson-woman-wins-million-verdict-against-local-hospital/article_bfa665cb-ac1d-5710-82c9-99b70e7369ed.html
703980457	20171029	201710	2017	2017.8192	JUD	LAWYER						JUD			USA	UNITED STATES	USA								1	071	071	07	2	7.4	2	1	2	-2.84738041002278	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	3	Tucson, Arizona, United States	US	USAZ	AZ019	32.2217	-110.926	43534	1	Jamaica	JM	JM		18.25	-77.5	JM	20171105004500	http://tucson.com/news/local/tucson-woman-wins-million-verdict-against-local-hospital/article_bfa665cb-ac1d-5710-82c9-99b70e7369ed.html
703980458	20171029	201710	2017	2017.8192	JUD	LAWYER						JUD			USA	UNITED STATES	USA								1	071	071	07	2	7.4	2	1	2	-2.84738041002278	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20171105004500	http://tucson.com/news/local/tucson-woman-wins-million-verdict-against-local-hospital/article_bfa665cb-ac1d-5710-82c9-99b70e7369ed.html
703980459	20171029	201710	2017	2017.8192	LEGGOV	SENATE						LEG	GOV		SYR	SYRIA	SYR								1	010	010	01	1	0.0	2	1	2	-3.01850048685491	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171105004500	http://www.tribuneledgernews.com/extra/news/indiana-senator-wants-congress-to-specifically-include-isis-in-new/article_55c7be16-f435-5548-8e65-1832e2485b9c.html
703980460	20171104	201711	2017	2017.8329	ESP	SPAIN	ESP								EUR	EUROPEAN	EUR								1	173	173	17	4	-5.0	16	1	16	-4.99108734402852	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	1	Belgium	BE	BE		50.833333	4	BE	4	Barcelona, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25806	41.3833	2.18333	-372490	20171105004500	http://www.heraldscotland.com/news/homenews/15641631.Puigdemont_calls_for_pro_independence_coalition_in_Catalonia_as_prosecutors_in_Belgium_prepare_to_interview_the_ex_president/
703980461	20171105	201711	2017	2017.8356											AFR	AFRICA	AFR								1	111	111	11	3	-2.0	4	1	4	-9.47075208913648	0								4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171105004500	https://www.nbcnews.com/storyline/pistorius-trial/oscar-pistorius-prosecutors-seek-longer-murder-sentence-n817166?cid=public-rss_20171105
703980462	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								0	036	036	03	1	4.0	4	1	4	-2.07838479809977	0								4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	4	Perth, Western Australia, Australia	AS	AS08	5533	-31.9333	115.833	-1594675	20171105004500	http://www.heraldscotland.com/news/15641620.Scotland__39_s_mythbusters__10_ways_historians_are_showing_us_who_we_really_are/
703980463	20171105	201711	2017	2017.8356											AUS	VICTORIA	AUS								0	043	043	04	1	2.8	2	1	2	2.57548845470693	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105004500	http://www.theday.com/local-news/20171104/giving-back-wheeler-club-heads-to-texas-for-hurricane-cleanup
703980464	20171105	201711	2017	2017.8356											AUS	AUSTRALIA	AUS								1	046	046	04	1	7.0	4	1	4	3.69718309859155	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171105004500	http://www.abc.net.au/news/2017-11-05/womens-shed-helps-turn-ladies-into-tradies/9119208
703980465	20171105	201711	2017	2017.8356											BEL	BELGIUM	BEL								0	043	043	04	1	2.8	4	1	4	-4.99108734402852	0								1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20171105004500	http://www.heraldscotland.com/news/homenews/15641631.Puigdemont_calls_for_pro_independence_coalition_in_Catalonia_as_prosecutors_in_Belgium_prepare_to_interview_the_ex_president/
703980466	20171105	201711	2017	2017.8356											BRA	BRAZIL	BRA								0	036	036	03	1	4.0	4	1	4	-3.45394736842105	0								4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	4	Sao Paulo, SãPaulo, Brazil	BR	BR27	11543	-23.5333	-46.6167	-671824	20171105004500	http://mmajunkie.com/2017/11/colby-covington-no-1-contender-tyron-woodley-ass-kisser-ufc
703980467	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			0	031	031	03	1	5.2	6	1	6	-0.76225045372051	0								5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	5	Ekiti State, Ekiti, Nigeria	NI	NI54	22967	7.66667	5.25	9098618	20171105004500	http://sunnewsonline.com/pdp-came-into-apc-with-baggage-sen-ayo-arise/
703980468	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	5	1	5	1.16279069767442	0								1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20171105004500	http://www.dailyprogress.com/news/local/ct-local-businesses-host-international-entrepreneurs/article_c012ff98-c1bc-11e7-b4b5-63c108f5f6c5.html
703980469	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			1	043	043	04	1	2.8	6	1	6	0.0918273645546401	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171105004500	http://www.sfchronicle.com/music/article/Dead-s-Hart-releases-long-in-making-album-12326624.php
703980470	20171105	201711	2017	2017.8356											BUS	COMPANIES						BUS			0	051	051	05	1	3.4	5	1	5	2.64572137246796	0								1	Bahrain	BA	BA		26	50.5	BA	1	Bahrain	BA	BA		26	50.5	BA	20171105004500	https://www.bahrainthisweek.com/leader-disruptive-business-connectivity-solutions/
703980471	20171105	201711	2017	2017.8356											BUS	BUSINESS						BUS			0	060	060	06	2	6.0	2	1	2	-0.85034013605442	0								3	Broken Bow, Nebraska, United States	US	USNE		41.402	-99.6393	827664	3	Broken Bow, Nebraska, United States	US	USNE		41.402	-99.6393	827664	20171105004500	http://www.tribuneledgernews.com/extra/news/nebraska-hotel-comes-up-after-block-long-fire/article_d7faec01-ecf0-59ac-8a54-370dfb109071.html
703980472	20171105	201711	2017	2017.8356											BUS	COMPANY						BUS			0	0841	084	08	2	7.0	6	1	6	-0.76400679117148	0								4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	4	Anambra, Nigeria (general), Nigeria	NI	NI00	22911	7.26667	7.4	-1999832	20171105004500	http://sunnewsonline.com/anambra-igr-between-obi-and-obiano/
703980473	20171105	201711	2017	2017.8356											CAN	CANADIAN	CAN								1	040	040	04	1	1.0	4	1	4	-1.87393526405451	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105004500	https://www.inquisitr.com/4598922/city-life-might-have-helped-create-new-animal-species-and-drive-genetic-mutations-scientists-say/
703980474	20171105	201711	2017	2017.8356											CAN	CANADA	CAN								1	042	042	04	1	1.9	2	1	2	-0.84602368866329	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20171105004500	http://www.sfchronicle.com/music/popquiz/article/Jolie-Holland-and-Samantha-Parton-on-their-12317549.php
703980475	20171105	201711	2017	2017.8356											CANCVL	CANADIAN	CAN					CVL			1	040	040	04	1	1.0	6	1	6	-1.87393526405451	0								4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	4	Toronto, Ontario, Canada	CA	CA08	12686	43.6667	-79.4167	-574890	20171105004500	https://www.inquisitr.com/4598922/city-life-might-have-helped-create-new-animal-species-and-drive-genetic-mutations-scientists-say/
703980476	20171105	201711	2017	2017.8356											CHNGOV	ZHANG DEJIANG	CHN					GOV			1	043	043	04	1	2.8	10	1	10	1.2987012987013	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171105004500	http://www.chinadaily.com.cn/china/2017-11/05/content_34135309.htm
703980477	20171105	201711	2017	2017.8356											COP	BORDER PATROL AGENT						COP			0	014	014	01	1	0.0	4	2	4	-1.94950374828424	0								4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	20171105004500	https://www.nbcnews.com/storyline/immigration-reform/border-patrol-releases-immigrant-girl-cerebral-palsy-following-outcry-n817541?cid=public-rss_20171105
703980478	20171105	201711	2017	2017.8356											COP	POLICE						COP			1	036	036	03	1	4.0	6	1	6	-4.18410041841005	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171105004500	http://www.fosters.com/news/20171104/state-police-arrest-man-allegedly-driving-109-mph-on-i-95
703980479	20171105	201711	2017	2017.8356											COP	POLICE OFFICER						COP			1	042	042	04	1	1.9	6	1	6	-0.78740157480315	0								3	Laurel Municipal Center, Maryland, United States	US	USMD		39.1044	-76.8669	2503427	3	Laurel Municipal Center, Maryland, United States	US	USMD		39.1044	-76.8669	2503427	20171105004500	http://www.baltimoresun.com/news/maryland/howard/laurel/ph-ll-election-reminder-20171109-story.html
703980480	20171105	201711	2017	2017.8356											COP	BORDER PATROL AGENT						COP			0	112	112	11	3	-2.0	2	2	2	-1.94950374828424	0								4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	20171105004500	https://www.nbcnews.com/storyline/immigration-reform/border-patrol-releases-immigrant-girl-cerebral-palsy-following-outcry-n817541?cid=public-rss_20171105
703980481	20171105	201711	2017	2017.8356											CRM	CRIMINAL						CRM			1	043	043	04	1	2.8	10	1	10	-8.33333333333331	0								4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	4	Lisbon, Lisboa, Portugal	PO	PO14	24830	38.7167	-9.13333	-2167973	20171105004500	http://www.theday.com/policefirecourts/20171104/police-logs---nov-5-2017
703980482	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	8	1	8	3.62776025236593	0								4	Los Muertos, San Luis PotosíX, Mexico	MX	MX24	20887	23.6	-101.25	-3858730	4	Los Muertos, San Luis PotosíX, Mexico	MX	MX24	20887	23.6	-101.25	-3858730	20171105004500	http://www.timesheraldonline.com/general-news/20171104/vallejo-celebrates-the-day-of-the-dead-on-georgia-street
703980483	20171105	201711	2017	2017.8356											CVL	COMMUNITY						CVL			1	030	030	03	1	4.0	2	1	2	3.62776025236593	0								1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171105004500	http://www.timesheraldonline.com/general-news/20171104/vallejo-celebrates-the-day-of-the-dead-on-georgia-street
703980484	20171105	201711	2017	2017.8356											DEU	HANOVER	DEU								1	036	036	03	1	4.0	5	1	5	0.3731343283582	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171105004500	http://www.islandgazette.net/news-10/index.php/news/local-news1/item/6889-public-meeting-for-widening-of-u-s-421-in-new-hanover-county
703980485	20171105	201711	2017	2017.8356											DEU	HAMBURG	DEU								0	040	040	04	1	1.0	10	1	10	-0.10660980810235	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	20171105004500	http://www.arabnews.com/node/1188431
703980486	20171105	201711	2017	2017.8356											DEU	GERMANY	DEU								1	043	043	04	1	2.8	4	1	4	-2.74509803921569	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171105004500	https://www.nbcnews.com/news/world/scientists-sound-alarm-global-warming-ahead-world-climate-conference-n817046?cid=public-rss_20171105
703980487	20171105	201711	2017	2017.8356											DEU	HANOVER	DEU								1	046	046	04	1	7.0	5	1	5	0.3731343283582	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171105004500	http://www.islandgazette.net/news-10/index.php/news/local-news1/item/6889-public-meeting-for-widening-of-u-s-421-in-new-hanover-county
703980488	20171105	201711	2017	2017.8356											DNKELI	DANISH	DNK					ELI			1	042	042	04	1	1.9	2	1	2	0.50697084917618	0								4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171105004500	http://www.sfchronicle.com/movies/article/Elisabeth-Moss-first-foreign-film-wins-at-12326649.php
703980489	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	1	1	1	2.57548845470693	0								3	Wheeler High School, Texas, United States	US	USTX		31.7991	-96.4575	1349902	3	Wheeler High School, Texas, United States	US	USTX		31.7991	-96.4575	1349902	20171105004500	http://www.theday.com/local-news/20171104/giving-back-wheeler-club-heads-to-texas-for-hurricane-cleanup
703980490	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	1	1	1	2.57548845470693	0								3	Wheeler High School, Texas, United States	US	USTX		31.7991	-96.4575	1349902	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105004500	http://www.theday.com/local-news/20171104/giving-back-wheeler-club-heads-to-texas-for-hurricane-cleanup
703980491	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	020	020	02	1	3.0	6	1	6	2.57548845470693	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171105004500	http://www.theday.com/local-news/20171104/giving-back-wheeler-club-heads-to-texas-for-hurricane-cleanup
703980492	20171105	201711	2017	2017.8356											EDU	STUDENT						EDU			1	043	043	04	1	2.8	5	1	5	-0.20242914979757	0								4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	4	Rio De Janeiro, Estado do Rio, Brazil	BR	BR21	9961	-22.9	-43.2333	-666610	20171105004500	https://america.cgtn.com/2017/11/04/black-in-brazil-affirmative-action-policies-aim-to-reduce-racial-inequality
703980493	20171105	201711	2017	2017.8356											EDU	SCHOOL						EDU			0	173	173	17	4	-5.0	5	1	5	-2.9340697273041	0								3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	3	Tampa, Florida, United States	US	USFL	FL057	27.9475	-82.4584	292005	20171105004500	http://bombmagazine.org/articles/alissa-nutting/
703980494	20171105	201711	2017	2017.8356											EGY	EGYPT	EGY								1	041	041	04	1	1.0	4	1	4	-0.19417475728155	0								4	Cairo University, Al Jizah, Egypt	EG	EG08	65350	30.0258	31.2016	11239974	4	Cairo University, Al Jizah, Egypt	EG	EG08	65350	30.0258	31.2016	11239974	20171105004500	https://www.nbcnews.com/science/science-news/cosmic-rays-reveal-big-void-great-pyramid-n816916?cid=public-rss_20171105
703980495	20171105	201711	2017	2017.8356											EGYEDU	CAIRO	EGY					EDU			1	041	041	04	1	1.0	2	1	2	-0.19417475728155	0								4	Cairo University, Al Jizah, Egypt	EG	EG08	65350	30.0258	31.2016	11239974	4	Cairo University, Al Jizah, Egypt	EG	EG08	65350	30.0258	31.2016	11239974	20171105004500	https://www.nbcnews.com/science/science-news/cosmic-rays-reveal-big-void-great-pyramid-n816916?cid=public-rss_20171105
703980496	20171105	201711	2017	2017.8356											ELI	FIRST LADY						ELI			1	042	042	04	1	1.9	6	1	6	3.10077519379845	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171105004500	https://www.yahoo.com/lifestyle/melania-trump-departs-asia-dazzling-143350382.html
703980497	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			0	043	043	04	1	2.8	6	1	6	0.0918273645546401	0								1	Nigeria	NI	NI		10	8	NI	4	Bangas, Jawa Barat, Indonesia	ID	ID30	18585	-6.11583	106.294	9111351	20171105004500	http://www.sfchronicle.com/music/article/Dead-s-Hart-releases-long-in-making-album-12326624.php
703980498	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	112	112	11	3	-2.0	8	1	8	-4.46549391069012	0								3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	3	Los Angeles, California, United States	US	USCA		34.0522	-118.244	1662328	20171105004500	https://www.inquisitr.com/4598625/netflix-stuck-with-a-mess-due-to-demise-of-house-of-cards/
703980499	20171105	201711	2017	2017.8356											ELI	ACTOR						ELI			1	190	190	19	4	-10.0	5	1	5	-4.14937759336099	0								0								0								20171105004500	http://wgntv.com/2017/11/04/car-crashes-into-10-year-old-lion-king-actors-bedroom-leaves-behind-bloodied-woman-and-baby/
703980500	20171105	201711	2017	2017.8356											ESP	CATALONIA	ESP								0	051	051	05	1	3.4	10	1	10	-4.29338103756708	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105004500	http://wgntv.com/2017/11/04/belgium-hopes-to-act-on-warrant-for-hiding-catalan-leader/
703980501	20171105	201711	2017	2017.8356											ESPGOV	CATALONIA	ESP					GOV			0	173	173	17	4	-5.0	6	1	6	-4.90093847758082	0								4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105004500	https://www.nbcnews.com/news/world/judge-spain-jails-9-catalan-ministers-mulls-arrest-leader-n817121?cid=public-rss_20171105
703980502	20171105	201711	2017	2017.8356											EUR	EUROPE	EUR								0	042	042	04	1	1.9	10	1	10	0.92081031307551	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105004500	https://www.nbcnews.com/storyline/brexit-referendum/brexit-brain-drain-professionals-wave-goodbye-head-europe-n816011?cid=public-rss_20171105
703980503	20171105	201711	2017	2017.8356											FRA	FRANCE	FRA								0	042	042	04	1	1.9	10	1	10	5.31914893617021	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171105004500	http://www.frenchtribune.com/teneur/25713-reviewing-some-must-visit-uncommon-museums-france
703980504	20171105	201711	2017	2017.8356											FRA	FRENCH	FRA								1	062	062	06	2	7.4	10	1	10	2.5974025974026	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105004500	https://www.tv3.ie/3player/show/1303/134603/0/The-Family-Chase
703980505	20171105	201711	2017	2017.8356											FRA	FRANCE	FRA								1	080	080	08	2	5.0	2	1	2	-2.66666666666666	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105004500	http://www.en.netralnews.com/news/international/read/14326/un.new.tsunami.warning.center.to.open.in.portugal
703980506	20171105	201711	2017	2017.8356											GBR	SCOTLAND	GBR								0	040	040	04	1	1.0	7	1	7	0.40376850605653	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20171105004500	http://www.heraldscotland.com/news/15641616.Macintosh_calls_on___39_tribal__39__MSPs_to_work_together/
703980507	20171105	201711	2017	2017.8356											GBR	SCOTLAND	GBR								1	042	042	04	1	1.9	5	1	5	-2.07838479809977	0								4	Northern England, Northumberland, United Kingdom	UK	UKJ6	40125	54.9167	-2.33333	-2604273	4	Northern England, Northumberland, United Kingdom	UK	UKJ6	40125	54.9167	-2.33333	-2604273	20171105004500	http://www.heraldscotland.com/news/15641620.Scotland__39_s_mythbusters__10_ways_historians_are_showing_us_who_we_really_are/
703980508	20171105	201711	2017	2017.8356											GBR	SCOT	GBR								1	112	112	11	3	-2.0	10	1	10	-7.7720207253886	0								0								0								20171105004500	http://www.heraldscotland.com/news/15641646.Scot_accused_of_pushing_man_under_Tube_train/
703980509	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	6	1	6	-3.43074968233799	0								4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171105004500	http://www.zimbabwesituation.com/news/harare-mayor-bemoans-kasukuweres-meddling/
703980510	20171105	201711	2017	2017.8356											GOV	GOVERNMENT						GOV			0	014	014	01	1	0.0	3	1	3	0.49554013875124	0								2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	2	Arizona, United States	US	USAZ		33.7712	-111.388	AZ	20171105004500	http://www.myheraldreview.com/news/governor-mulls-privately-owned-operated-highway-rest-stops/article_e4d0cc00-c1b4-11e7-9602-0f7b79d56c7f.html
