705612269	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-4.6189376443418	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171110083000	http://www.businessinsider.in/Now-is-that-a-coincidence-Steve-Bannon-compares-Trumps-Access-Hollywood-tapes-to-Roy-Moore-scandal/articleshow/61588636.cms
705612270	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	1	1	1	-4.6189376443418	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110083000	http://www.businessinsider.in/Now-is-that-a-coincidence-Steve-Bannon-compares-Trumps-Access-Hollywood-tapes-to-Roy-Moore-scandal/articleshow/61588636.cms
705612271	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	020	020	02	1	3.0	1	1	1	-4.6189376443418	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171110083000	http://www.businessinsider.in/Now-is-that-a-coincidence-Steve-Bannon-compares-Trumps-Access-Hollywood-tapes-to-Roy-Moore-scandal/articleshow/61588636.cms
705612272	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	020	020	02	1	3.0	1	1	1	-4.6189376443418	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171110083000	http://www.businessinsider.in/Now-is-that-a-coincidence-Steve-Bannon-compares-Trumps-Access-Hollywood-tapes-to-Roy-Moore-scandal/articleshow/61588636.cms
705612273	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	020	020	02	1	3.0	1	1	1	-4.6189376443418	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110083000	http://www.businessinsider.in/Now-is-that-a-coincidence-Steve-Bannon-compares-Trumps-Access-Hollywood-tapes-to-Roy-Moore-scandal/articleshow/61588636.cms
705612274	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								USALEG	UNITED STATES	USA					LEG			1	020	020	02	1	3.0	1	1	1	-4.6189376443418	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171110083000	http://www.businessinsider.in/Now-is-that-a-coincidence-Steve-Bannon-compares-Trumps-Access-Hollywood-tapes-to-Roy-Moore-scandal/articleshow/61588636.cms
705612275	20171011	201710	2017	2017.7699	CVL	VOTER						CVL			ESP	SPAIN	ESP								0	013	013	01	1	0.4	2	1	2	-6.59203980099502	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	20171110083000	http://www.dailyjournal.net/2017/11/09/eu-spain-catalonia-28/
705612276	20171011	201710	2017	2017.7699	CVL	VOTER						CVL			ESP	SPAIN	ESP								0	036	036	03	1	4.0	2	1	2	-6.59203980099502	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	4	Besalu, Comunidad Autonoma de Cataluna, Spain	SP	SP56	25807	42.1999	2.6985	-373519	20171110083000	http://www.dailyjournal.net/2017/11/09/eu-spain-catalonia-28/
705612277	20171011	201710	2017	2017.7699	IRN	TEHRAN	IRN																		1	120	120	12	3	-4.0	3	1	3	-4.34782608695652	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110083000	http://theiranproject.com/blog/2017/11/10/macron-backs-jcpoa-takes-aim-iran-missiles/
705612278	20171011	201710	2017	2017.7699	IRN	IRAN	IRN																		1	120	120	12	3	-4.0	1	1	1	-4.34782608695652	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	0								4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171110083000	http://theiranproject.com/blog/2017/11/10/macron-backs-jcpoa-takes-aim-iran-missiles/
705612279	20171011	201710	2017	2017.7699	UAF	TERRORIST						UAF													0	150	150	15	4	-7.2	10	1	10	-1.80722891566265	0								0								0								20171110083000	http://www.derbytelegraph.co.uk/news/local-news/gun-cops-who-take-terrorists-754075
705612280	20171103	201711	2017	2017.8301	AFR	AFRICA	AFR								ZWE	ZIMBABWE	ZWE								1	046	046	04	1	7.0	10	1	10	0	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110083000	http://afropages.fr/134-afr/lexpress-mu/277072-our-tourism-approach-appeals-only-to-people-of-the-west
705612281	20171103	201711	2017	2017.8301	BGD	BANGLADESH	BGD								GOV	PRIME MINISTER						GOV			1	046	046	04	1	7.0	4	1	4	4.12371134020619	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20171110083000	http://www.bssnews.net/newsDetails.php?cat=0&id=701856&date=2017-11-10
705612282	20171103	201711	2017	2017.8301	CHN	CHINA	CHN								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	2	1	2	7.78894472361809	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	20171110083000	http://www.scmp.com/news/china/society/article/2119312/chinas-sugar-king-high-cakes-celebrate-myth-and-history-win
705612283	20171103	201711	2017	2017.8301	CHN	CHINESE	CHN								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	8	1	8	7.78894472361809	4	Sichuan, Gansu, China	CH	CH15	13024	35.1221	105.48	10650455	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110083000	http://www.scmp.com/news/china/society/article/2119312/chinas-sugar-king-high-cakes-celebrate-myth-and-history-win
705612284	20171103	201711	2017	2017.8301	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	030	030	03	1	4.0	2	1	2	-0.884955752212391	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110083000	https://www.reuters.com/article/us-southkorea-summit/south-korea-to-hold-summit-with-china-on-saturday-blue-house-idUSKBN1DA0SL
705612285	20171103	201711	2017	2017.8301	COP	POLICE						COP			SPY	OPERATIVE						SPY			1	186	186	18	4	-10.0	10	1	10	-5.5045871559633	0								0								0								20171110083000	https://blueprint.ng/bello-imposes-24-hr-curfew-in-kogi/
705612286	20171103	201711	2017	2017.8301	CRM	ROBBER						CRM													1	180	180	18	4	-9.0	10	1	10	-1.7948717948718	4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	0								4	Corozal, Orange Walk, Belize	BH	BH04	5858	17.4	-89.0667	-1149164	20171110083000	http://edition.channel5belize.com/archives/155748
705612287	20171103	201711	2017	2017.8301	GOV	PRIME MINISTER						GOV			BGD	BANGLADESH	BGD								1	046	046	04	1	7.0	4	1	4	4.12371134020619	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171110083000	http://www.bssnews.net/newsDetails.php?cat=0&id=701856&date=2017-11-10
705612288	20171103	201711	2017	2017.8301	KOR	SOUTH KOREA	KOR								CHN	CHINA	CHN								1	030	030	03	1	4.0	2	1	2	-0.884955752212391	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171110083000	https://www.reuters.com/article/us-southkorea-summit/south-korea-to-hold-summit-with-china-on-saturday-blue-house-idUSKBN1DA0SL
705612289	20171103	201711	2017	2017.8301	LBN	LEBANON	LBN								USAMED	REUTERS	USA					MED			1	013	013	01	1	0.4	4	1	4	-2.4390243902439	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171110083000	http://www.btvi.in/article/read/international/40530/france-s-macron-broaches-lebanon-in-surprise-saudi-visit
705612290	20171103	201711	2017	2017.8301	LEG	SENATOR						LEG													0	070	070	07	2	7.0	5	1	5	-4.49069003285871	4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	0								4	Kogi, Nigeria (general), Nigeria	NI	NI00	190990	12.55	6.63333	-2015590	20171110083000	https://guardian.ng/politics/kogis-mix-of-politics-and-workers-unrest/
705612291	20171103	201711	2017	2017.8301	PRK	NORTH KOREA	PRK								USAGOV	THE US	USA					GOV			0	040	040	04	1	1.0	2	1	2	-2.09424083769634	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612292	20171103	201711	2017	2017.8301	PRK	NORTH KOREA	PRK								USAGOV	THE US	USA					GOV			0	040	040	04	1	1.0	8	1	8	-2.09424083769634	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612293	20171103	201711	2017	2017.8301	PRK	NORTH KOREA	PRK								USAGOV	THE US	USA					GOV			0	046	046	04	1	7.0	2	1	2	-2.09424083769634	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612294	20171103	201711	2017	2017.8301	PRK	NORTH KOREA	PRK								USAGOV	THE US	USA					GOV			0	046	046	04	1	7.0	8	1	8	-2.09424083769634	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612295	20171103	201711	2017	2017.8301	QAT	DOHA	QAT								QATGOVBUS	QATAR	QAT					GOV	BUS		1	060	060	06	2	6.0	9	1	9	1.92307692307692	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171110083000	http://www.thedubrovniktimes.com/news/dubrovnik/item/3402-are-flights-from-qatar-to-dubrovnik-in-the-pipeline
705612296	20171103	201711	2017	2017.8301	QAT	DOHA	QAT								QATGOVBUS	QATAR	QAT					GOV	BUS		1	060	060	06	2	6.0	1	1	1	1.92307692307692	4	Sarajevo, Federation of Bosnia and Herzegovina, Bosnia-Herzegovina	BK	BK01	6244	43.85	18.3833	-94996	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171110083000	http://www.thedubrovniktimes.com/news/dubrovnik/item/3402-are-flights-from-qatar-to-dubrovnik-in-the-pipeline
705612297	20171103	201711	2017	2017.8301	QATGOVBUS	QATAR	QAT					GOV	BUS		QAT	DOHA	QAT								1	060	060	06	2	6.0	10	1	10	1.92307692307692	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	4	Doha, Ad Daw?ah, Qatar	QA	QA01	25307	25.2867	51.5333	-785169	20171110083000	http://www.thedubrovniktimes.com/news/dubrovnik/item/3402-are-flights-from-qatar-to-dubrovnik-in-the-pipeline
705612298	20171103	201711	2017	2017.8301	USACVL	UNITED STATES	USA					CVL			ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	084	084	08	2	7.0	1	1	1	-9.04522613065322	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110083000	http://www.onenewspage.com/n/Front+Page/75eipyuqu/New-Jersey-Woman-Granted-Bail-After-Arrest-in.htm
705612299	20171103	201711	2017	2017.8301	USACVL	UNITED STATES	USA					CVL			ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	084	084	08	2	7.0	2	1	2	-9.04522613065322	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110083000	http://www.onenewspage.com/n/Front+Page/75eipyuqu/New-Jersey-Woman-Granted-Bail-After-Arrest-in.htm
705612300	20171103	201711	2017	2017.8301	USACVL	UNITED STATES	USA					CVL			ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	084	084	08	2	7.0	1	1	1	-9.04522613065322	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110083000	http://www.onenewspage.com/n/Front+Page/75eipyuqu/New-Jersey-Woman-Granted-Bail-After-Arrest-in.htm
705612301	20171103	201711	2017	2017.8301	USACVL	UNITED STATES	USA					CVL			ZWEGOV	ROBERT MUGABE	ZWE					GOV			1	084	084	08	2	7.0	1	1	1	-9.04522613065322	1	Zimbabwe	ZI	ZI		-19	29	ZI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110083000	http://www.onenewspage.com/n/Front+Page/75eipyuqu/New-Jersey-Woman-Granted-Bail-After-Arrest-in.htm
705612302	20171103	201711	2017	2017.8301	USAGOV	THE US	USA					GOV			PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	2	1	2	-2.09424083769634	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612303	20171103	201711	2017	2017.8301	USAGOV	THE US	USA					GOV			PRK	NORTH KOREA	PRK								0	040	040	04	1	1.0	8	1	8	-2.09424083769634	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612304	20171103	201711	2017	2017.8301	USAGOV	THE US	USA					GOV			PRK	NORTH KOREA	PRK								0	046	046	04	1	7.0	2	1	2	-2.09424083769634	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612305	20171103	201711	2017	2017.8301	USAGOV	THE US	USA					GOV			PRK	NORTH KOREA	PRK								0	046	046	04	1	7.0	8	1	8	-2.09424083769634	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612306	20171103	201711	2017	2017.8301	USAGOV	THE US	USA					GOV			USA	THE US	USA								0	010	010	01	1	0.0	2	1	2	-2.09424083769634	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612307	20171103	201711	2017	2017.8301	USAGOV	THE US	USA					GOV			USA	THE US	USA								0	010	010	01	1	0.0	8	1	8	-2.09424083769634	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171110083000	https://www.rte.ie/news/world/2017/1110/918892-trump-putin-vietnam/
705612308	20171103	201711	2017	2017.8301	ZWE	ZIMBABWE	ZWE								AFR	AFRICA	AFR								1	046	046	04	1	7.0	10	1	10	0	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171110083000	http://afropages.fr/134-afr/lexpress-mu/277072-our-tourism-approach-appeals-only-to-people-of-the-west
705612309	20171109	201711	2017	2017.8466	BGD	BANGLADESH	BGD								AGR	FARMER						AGR			1	010	010	01	1	0.0	2	1	2	2.42214532871972	4	Mohanpur, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4	90.6	-2728643	4	Mohanpur, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4	90.6	-2728643	4	Mohanpur, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4	90.6	-2728643	20171110083000	http://www.bssnews.net/newsDetails.php?cat=4&id=701832&date=2017-11-10
705612310	20171109	201711	2017	2017.8466	BGD	BANGLADESH	BGD								BGDAGR	BANGLADESH	BGD					AGR			1	010	010	01	1	0.0	2	1	2	2.42214532871972	4	Mohanpur, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4	90.6	-2728643	4	Mohanpur, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4	90.6	-2728643	4	Mohanpur, Bangladesh (general), Bangladesh	BG	BG00	5792	23.4	90.6	-2728643	20171110083000	http://www.bssnews.net/newsDetails.php?cat=4&id=701832&date=2017-11-10
705612311	20171109	201711	2017	2017.8466	ITA	ITALY	ITA																		1	090	090	09	2	-2.0	10	1	10	-3.59477124183007	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171110083000	http://allafrica.com/stories/201711100238.html
705612312	20171109	201711	2017	2017.8466	LEG	PARLIAMENT						LEG			LKAGOV	DINESH GUNAWARDENA	LKA					GOV			1	141	141	14	3	-6.5	10	1	10	-5.34351145038168	0								0								0								20171110083000	http://www.srilankamirror.com/news/5760-mp-sought-to-drive-dinesh-s-bullock-cart
705612313	20171109	201711	2017	2017.8466	MED	JOURNALIST						MED													1	010	010	01	1	0.0	5	1	5	2.14477211796246	1	Botswana	BC	BC		-22	24	BC	0								1	Botswana	BC	BC		-22	24	BC	20171110083000	http://www.mmegi.bw/index.php?aid=72974
705612314	20171109	201711	2017	2017.8466	MED	JOURNALIST						MED													1	120	120	12	3	-4.0	5	1	5	2.14477211796246	1	Nigeria	NI	NI		10	8	NI	0								1	Nigeria	NI	NI		10	8	NI	20171110083000	http://www.mmegi.bw/index.php?aid=72974
705612315	20171109	201711	2017	2017.8466	MYS	SELANGOR	MYS								bug	BUGIS			bug						0	141	141	14	3	-6.5	5	1	5	-6.25	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171110083000	http://www.themalaymailonline.com/malaysia/article/bugis-association-slams-selangor-govt-for-rejecting-motion-to-debate-dr-m
705612316	20171109	201711	2017	2017.8466	NGA	NIGERIA	NGA																		1	010	010	01	1	0.0	2	1	2	0	4	Gwagwalada, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	8.94139	7.09194	-2009949	0								4	Gwagwalada, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	8.94139	7.09194	-2009949	20171110083000	https://blueprint.ng/nut-backs-re-training-of-members-for-efficiency/
