704446227	20161106	201611	2016	2016.8384	NGA	NIGERIA	NGA								NGAEDU	NIGERIA	NGA					EDU			0	051	051	05	1	3.4	1	1	1	1.56599552572707	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171106223000	https://theeagleonline.com.ng/nigeria-on-path-to-free-fair-polls-in-2019-presidency/
704446228	20161106	201611	2016	2016.8384	TUR	TURKEY	TUR																		1	112	112	11	3	-2.0	4	1	4	-2.89855072463768	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://mwcnews.net/news/middle-east/68986-issuing-non-immigrant-visas.html
704446229	20161106	201611	2016	2016.8384	TUR	TURKEY	TUR								MOS	MUSLIM CLERIC				MOS					1	112	112	11	3	-2.0	3	1	3	-2.89855072463768	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://mwcnews.net/news/middle-east/68986-issuing-non-immigrant-visas.html
704446230	20161106	201611	2016	2016.8384	USA	UNITED STATES	USA																		0	186	186	18	4	-10.0	2	1	2	0.921658986175111	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171106223000	https://whyy.org/articles/world-amazon-delaware-targets-small-business-growth/
704446231	20171007	201710	2017	2017.7589	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	4	1	4	1.60550458715596	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Southport, Queensland, Australia	AS	AS04	154667	-27.9667	153.4	-1601419	20171106223000	https://www.sunshinecoastdaily.com.au/news/gold-coasts-norwell-motorplex-revved-up-over-luxur/3258706/
704446232	20171007	201710	2017	2017.7589	GOV	AUTHORITIES						GOV			TUR	ISTANBUL	TUR								1	036	036	03	1	4.0	3	1	3	-5.42986425339367	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://www.oyetimes.com/lifestyle/immigration/194045-another-uzbek-visa-lottery-terrorist
704446233	20171007	201710	2017	2017.7589	SAU	SAUDI	SAU																		0	030	030	03	1	4.0	1	1	1	-2.48500428449014	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								1	Israel	IS	IS		31.5	34.75	IS	20171106223000	https://www.msn.com/en-us/news/world/saudi-arabia-crown-princes-crackdown-rocks-middle-east/ar-AAuwdMO
704446234	20171007	201710	2017	2017.7589	SAU	SAUDI	SAU																		0	051	051	05	1	3.4	1	1	1	-2.48500428449014	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	0								4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171106223000	https://www.msn.com/en-us/news/world/saudi-arabia-crown-princes-crackdown-rocks-middle-east/ar-AAuwdMO
704446235	20171007	201710	2017	2017.7589	SAU	SAUDI	SAU								PSEREB	HAMAS	PSE					REB			0	051	051	05	1	3.4	1	1	1	-2.48500428449014	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Talal, Kermanshah, Iran	IR	IR13	41112	33.9017	47.1299	-3794381	4	Talal, Kermanshah, Iran	IR	IR13	41112	33.9017	47.1299	-3794381	20171106223000	https://www.msn.com/en-us/news/world/saudi-arabia-crown-princes-crackdown-rocks-middle-east/ar-AAuwdMO
704446236	20171007	201710	2017	2017.7589	SAU	SAUDI	SAU								PSEREB	HAMAS	PSE					REB			0	051	051	05	1	3.4	1	1	1	-2.48500428449014	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	4	Riyadh, Ar Riya?, Saudi Arabia	SA	SA10	25316	24.6408	46.7728	-3093009	20171106223000	https://www.msn.com/en-us/news/world/saudi-arabia-crown-princes-crackdown-rocks-middle-east/ar-AAuwdMO
704446237	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	055	055	05	1	7.0	1	1	1	-5.83501006036217	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20171106223000	http://www.rollingstone.com/culture/news/ben-affleck-on-weinstein-other-sexual-misconduct-scandals-w511144
704446238	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								CAN	CANADA	CAN								1	055	055	05	1	7.0	1	1	1	-5.83501006036217	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171106223000	http://www.rollingstone.com/culture/news/ben-affleck-on-weinstein-other-sexual-misconduct-scandals-w511144
704446239	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								COP	POLICE						COP			1	173	173	17	4	-5.0	4	1	4	-10.2272727272727	3	Kootenai County, Idaho, United States	US	USID	ID055	47.7082	-116.626	395661	3	Kootenai County, Idaho, United States	US	USID		47.7082	-116.626	395661	3	Kootenai County, Idaho, United States	US	USID		47.7082	-116.626	395661	20171106223000	http://www.koze.com/2017/11/06/jury-recommends-death-penalty-for-man-who-killed-coeur-dalene-police-officer/
704446240	20171007	201710	2017	2017.7589	USA	UNITED STATES	USA								COP	POLICE						COP			1	190	190	19	4	-10.0	4	1	4	-10.2272727272727	3	Kootenai County, Idaho, United States	US	USID	ID055	47.7082	-116.626	395661	3	Kootenai County, Idaho, United States	US	USID		47.7082	-116.626	395661	3	Kootenai County, Idaho, United States	US	USID		47.7082	-116.626	395661	20171106223000	http://www.koze.com/2017/11/06/jury-recommends-death-penalty-for-man-who-killed-coeur-dalene-police-officer/
704446241	20171030	201710	2017	2017.8219											BRN	BRUNEI	BRN								1	042	042	04	1	1.9	10	1	10	0.217864923747277	0								4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	4	South China Sea, Brunei (general), Brunei	BX	BX00		15	115	-1337919	20171106223000	https://thediplomat.com/2017/11/where-are-singapore-brunei-defense-ties/
704446242	20171030	201710	2017	2017.8219											WSM	SAMOA	WSM								1	052	052	05	1	3.5	5	1	5	-2.03327171903882	0								4	Apia, Samoa (general), Samoa	WS	WS00	25301	-13.8333	-171.733	-1307163	4	Apia, Samoa (general), Samoa	WS	WS00	25301	-13.8333	-171.733	-1307163	20171106223000	http://www.samoaobserver.ws/en/07_11_2017/local/26378/Training-tackles-drug-addiction.htm
704446243	20171030	201710	2017	2017.8219											WSM	SAMOA	WSM								1	052	052	05	1	3.5	1	1	1	-2.03327171903882	0								4	Apia, Samoa (general), Samoa	WS	WS00	25301	-13.8333	-171.733	-1307163	1	United States	US	US		39.828175	-98.5795	US	20171106223000	http://www.samoaobserver.ws/en/07_11_2017/local/26378/Training-tackles-drug-addiction.htm
704446244	20171030	201710	2017	2017.8219	BRN	BRUNEI	BRN																		1	043	043	04	1	2.8	10	1	10	0.217864923747277	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171106223000	https://thediplomat.com/2017/11/where-are-singapore-brunei-defense-ties/
704446245	20171030	201710	2017	2017.8219	BUS	COMPANY						BUS			CHL	CHILE	CHL								1	173	173	17	4	-5.0	6	1	6	3.46153846153846	4	El Romero, IV Region, Chile	CI	CI07	22379	-29.8833	-71.1333	-881643	4	El Romero, IV Region, Chile	CI	CI07	22379	-29.8833	-71.1333	-881643	4	El Romero, IV Region, Chile	CI	CI07	22379	-29.8833	-71.1333	-881643	20171106223000	https://renewablesnow.com/news/acciona-energia-to-double-latam-capacity-to-2-gw-by-2020-589947/
704446246	20171030	201710	2017	2017.8219	BUS	INDUSTRY						BUS			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	2	1	2	1.15702479338843	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106223000	http://www.grimsbytelegraph.co.uk/news/grimsby-news/brexit-exemption-sought-grimsby-seafood-736984
704446247	20171030	201710	2017	2017.8219	CRM	CRIMINAL						CRM			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-8.05921052631579	3	Kings County, New York, United States	US	USNY	NY047	40.6501	-73.9496	974122	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106223000	http://www.wicz.com/story/36775951/nypd-officers-accused-of-raping-18-year-old-resign-from-police-force
704446248	20171030	201710	2017	2017.8219	CVLEDU	COMMUNITY						CVL	EDU												1	030	030	03	1	4.0	6	1	6	4.51010886469673	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171106223000	https://www.sedaliademocrat.com/news/daum-museum-of-contemporary-art-to-host-book-signing-for/article_e218da2e-3f99-509c-b248-8a63cc0263ea.html
704446249	20171030	201710	2017	2017.8219	ESP	SPAIN	ESP								COP	POLICE FORCE						COP			0	010	010	01	1	0.0	1	1	1	-1.99630314232902	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Joao Gomes, Azores, Portugal	PO	PO23	24788	39.05	-28.05	-2167280	4	Joao Gomes, Azores, Portugal	PO	PO23	24788	39.05	-28.05	-2167280	20171106223000	http://knowledge.wharton.upenn.edu/article/whats-next-catalonia/
704446250	20171030	201710	2017	2017.8219	ESP	SPAIN	ESP								COP	POLICE FORCE						COP			0	010	010	01	1	0.0	1	1	1	-1.99630314232902	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Joao Gomes, Azores, Portugal	PO	PO23	24788	39.05	-28.05	-2167280	20171106223000	http://knowledge.wharton.upenn.edu/article/whats-next-catalonia/
704446251	20171030	201710	2017	2017.8219	ESP	SPAIN	ESP								COP	POLICE FORCE						COP			0	110	110	11	3	-2.0	2	1	2	-1.99630314232902	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Joao Gomes, Azores, Portugal	PO	PO23	24788	39.05	-28.05	-2167280	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106223000	http://knowledge.wharton.upenn.edu/article/whats-next-catalonia/
704446252	20171030	201710	2017	2017.8219	ESP	SPAIN	ESP								COP	POLICE FORCE						COP			0	110	110	11	3	-2.0	2	1	2	-1.99630314232902	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171106223000	http://knowledge.wharton.upenn.edu/article/whats-next-catalonia/
704446253	20171030	201710	2017	2017.8219	ESP	SPAIN	ESP								PRT	PORTUGAL	PRT								0	010	010	01	1	0.0	2	1	2	-1.99630314232902	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Joao Gomes, Azores, Portugal	PO	PO23	24788	39.05	-28.05	-2167280	4	Joao Gomes, Azores, Portugal	PO	PO23	24788	39.05	-28.05	-2167280	20171106223000	http://knowledge.wharton.upenn.edu/article/whats-next-catalonia/
704446254	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR																		0	020	020	02	1	3.0	3	1	3	-2.46734397677794	4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	0								4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	20171106223000	http://www.arabnews.com/node/1189421/middle-east
704446255	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR																		0	164	164	16	4	-7.0	6	1	6	-2.46734397677794	4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	0								4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	20171106223000	http://www.arabnews.com/node/1189421/middle-east
704446256	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR								BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	2	1	2	1.15702479338843	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20171106223000	http://www.grimsbytelegraph.co.uk/news/grimsby-news/brexit-exemption-sought-grimsby-seafood-736984
704446257	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	036	036	03	1	4.0	2	1	2	1.15702479338843	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106223000	http://www.grimsbytelegraph.co.uk/news/grimsby-news/brexit-exemption-sought-grimsby-seafood-736984
704446258	20171030	201710	2017	2017.8219	GBR	UNITED KINGDOM	GBR								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	036	036	03	1	4.0	6	1	6	1.15702479338843	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171106223000	http://www.grimsbytelegraph.co.uk/news/grimsby-news/brexit-exemption-sought-grimsby-seafood-736984
704446259	20171030	201710	2017	2017.8219	IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	8	1	8	1.15702479338843	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	5	Lincolnshire, Lincolnshire, United Kingdom	UK	UKH7	40120	53.1667	-0.25	-2601145	20171106223000	http://www.grimsbytelegraph.co.uk/news/grimsby-news/brexit-exemption-sought-grimsby-seafood-736984
704446260	20171030	201710	2017	2017.8219	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	1	1	1	-2.46734397677794	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	20171106223000	http://www.arabnews.com/node/1189421/middle-east
704446261	20171030	201710	2017	2017.8219	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								0	020	020	02	1	3.0	1	1	1	-2.46734397677794	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106223000	http://www.arabnews.com/node/1189421/middle-east
704446262	20171030	201710	2017	2017.8219	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								0	164	164	16	4	-7.0	2	1	2	-2.46734397677794	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	4	Chatham, Medway, United Kingdom	UK	UKI3	40117	51.3833	0.516667	-2592300	20171106223000	http://www.arabnews.com/node/1189421/middle-east
704446263	20171030	201710	2017	2017.8219	ISR	ISRAEL	ISR								GBR	UNITED KINGDOM	GBR								0	164	164	16	4	-7.0	2	1	2	-2.46734397677794	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171106223000	http://www.arabnews.com/node/1189421/middle-east
704446264	20171030	201710	2017	2017.8219	MNCUSAMED	GOOGLE	USA					MNC	MED		USA	THE US	USA								0	115	115	11	3	-2.0	4	2	4	-1.88967971530249	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171106223000	https://www.engadget.com/2017/11/06/judge-rules-canada-de-indexing-order-wont-apply-google-US/
704446265	20171030	201710	2017	2017.8219	USA	UNITED STATES	USA								CVLEDU	COMMUNITY						CVL	EDU		1	030	030	03	1	4.0	4	1	4	4.51010886469673	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20171106223000	https://www.sedaliademocrat.com/news/daum-museum-of-contemporary-art-to-host-book-signing-for/article_e218da2e-3f99-509c-b248-8a63cc0263ea.html
704446266	20171105	201711	2017	2017.8356											USAGOV	TEXAS	USA					GOV			1	046	046	04	1	7.0	2	1	2	0	0								3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
704446267	20171105	201711	2017	2017.8356											USAGOV	TEXAS	USA					GOV			1	046	046	04	1	7.0	2	1	2	0	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
704446268	20171105	201711	2017	2017.8356											USAGOV	TEXAS	USA					GOV			1	193	193	19	4	-10.0	4	1	2	0	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
704446269	20171105	201711	2017	2017.8356	IRL	IRELAND	IRL								USA	TEXAS	USA								1	112	112	11	3	-2.0	4	1	4	-4.10958904109589	1	Ireland	EI	EI		53	-8	EI	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Ireland	EI	EI		53	-8	EI	20171106223000	http://www.radiokerry.ie/carnival-barker-extreme-nature-november-6th-2017/
704446270	20171105	201711	2017	2017.8356	SWZ	SWAZILAND	SWZ								LAB	WORKER						LAB			1	128	128	12	3	-5.0	10	1	10	-3.08219178082192	4	Mbabane, Hhohho, Swaziland	WZ	WZ01	77339	-26.3167	31.1333	-1331673	4	Mbabane, Hhohho, Swaziland	WZ	WZ01	77339	-26.3167	31.1333	-1331673	4	Mbabane, Hhohho, Swaziland	WZ	WZ01	77339	-26.3167	31.1333	-1331673	20171106223000	http://new.observer.org.sz/details.php?id=1872
704446271	20171105	201711	2017	2017.8356	USA	TEXAS	USA								IRL	IRELAND	IRL								1	202	202	20	4	-10.0	4	1	4	-4.10958904109589	2	Texas, United States	US	USTX		31.106	-97.6475	TX	1	Ireland	EI	EI		53	-8	EI	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://www.radiokerry.ie/carnival-barker-extreme-nature-november-6th-2017/
704446272	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	4	1	4	0	3	Sutherland Springs, Texas, United States	US	USTX	TX493	29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	3	Sutherland Springs, Texas, United States	US	USTX		29.2733	-98.0567	1369438	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
704446273	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	4	1	4	0	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
704446274	20171105	201711	2017	2017.8356	USA	TEXAS	USA								USAGOV	UNITED STATES	USA					GOV			1	046	046	04	1	7.0	4	1	4	0	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
704446275	20171105	201711	2017	2017.8356	USA	UNITED STATES	USA								USAGOV	UNITED STATES	USA					GOV			1	193	193	19	4	-10.0	8	1	4	0	3	First Baptist Church, Texas, United States	US	USTX	TX167	29.3941	-94.9155	1385009	2	Texas, United States	US	USTX		31.106	-97.6475	TX	3	First Baptist Church, Texas, United States	US	USTX		29.3941	-94.9155	1385009	20171106223000	http://www.npr.org/2017/11/06/562393725/texas-attorney-general-ken-paxton-says-guns-at-church-could-protect-against-shoo
