705216859	20171102	201711	2017	2017.8274	CHN	CHINESE	CHN								FRA	FRANCE	FRA								1	195	195	19	4	-10.0	18	3	18	-2.83435159545492	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109041500	http://www.france24.com/en/20171109-french-robbers-target-big-spending-chinese-tourists
705216860	20171102	201711	2017	2017.8274	GBR	UNITED KINGDOM	GBR								ISR	ISRAELI	ISR								1	046	046	04	1	7.0	4	1	4	-0.89605734767025	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20171109041500	http://www.hindustantimes.com/world-news/priti-patel-resigns-from-uk-govt-over-secret-meetings-with-israeli-leaders/story-pwXSxSesqNhMBIKE0zj2LI.html
705216861	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													1	084	084	08	2	7.0	5	1	5	-3.02398331595412	1	Sierra Leone	SL	SL		8.5	-11.5	SL	0								1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171109041500	http://www.thesierraleonetelegraph.com/government-is-our-servant-and-the-people-are-its-masters/
705216862	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV													1	139	139	13	3	-7.0	5	1	5	-3.02398331595412	1	Sierra Leone	SL	SL		8.5	-11.5	SL	0								1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171109041500	http://www.thesierraleonetelegraph.com/government-is-our-servant-and-the-people-are-its-masters/
705216863	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV			CVL	CIVIL SOCIETY						CVL			1	084	084	08	2	7.0	5	1	5	-3.02398331595412	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171109041500	http://www.thesierraleonetelegraph.com/government-is-our-servant-and-the-people-are-its-masters/
705216864	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV			CVL	CIVIL SOCIETY						CVL			1	114	114	11	3	-2.0	5	1	5	-3.02398331595412	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171109041500	http://www.thesierraleonetelegraph.com/government-is-our-servant-and-the-people-are-its-masters/
705216865	20171102	201711	2017	2017.8274	GOV	GOVERNMENT						GOV			CVL	CIVIL SOCIETY						CVL			1	139	139	13	3	-7.0	5	1	5	-3.02398331595412	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	1	Sierra Leone	SL	SL		8.5	-11.5	SL	20171109041500	http://www.thesierraleonetelegraph.com/government-is-our-servant-and-the-people-are-its-masters/
705216866	20171102	201711	2017	2017.8274	ISR	ISRAELI	ISR								GBR	UNITED KINGDOM	GBR								1	046	046	04	1	7.0	4	1	4	-0.89605734767025	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Tel Aviv, Tel Aviv, Israel	IS	IS05	18316	32.0667	34.7667	-781545	20171109041500	http://www.hindustantimes.com/world-news/priti-patel-resigns-from-uk-govt-over-secret-meetings-with-israeli-leaders/story-pwXSxSesqNhMBIKE0zj2LI.html
705216867	20171102	201711	2017	2017.8274	LBR	LIBERIA	LBR								LBREDU	LIBERIA	LBR					EDU			1	070	070	07	2	7.0	10	1	10	2.90178571428572	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	4	University Of Liberia, Montserrado, Liberia	LI	LI14	147290	6.3	-10.8	-2133519	20171109041500	http://www.thenewrepublicliberia.com/index.php/2015-02-12-01-27-34/2015-03-28-17-26-39/2015-03-28-17-28-54/politics-3/3632-mfdp-donates-l-500-000-to-ulsu
705216868	20171102	201711	2017	2017.8274	dak	SIOUX			dak																1	193	193	19	4	-10.0	10	1	10	-5.35714285714286	0								0								0								20171109041500	http://www.reflector.com/National-Business/2017/11/08/BC-USDA-Natl-Sheep-6.html
705216869	20171108	201711	2017	2017.8438	LAB	WORKER						LAB			NGA	KADUNA	NGA								1	141	141	14	3	-6.5	3	1	3	-3.6101083032491	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171109041500	https://www.dailytrust.com.ng/labour-threatens-to-shut-kaduna-over-teachers-sack.html
705216870	20171108	201711	2017	2017.8438	LAB	WORKER						LAB			NGAGOV	NIGERIA	NGA					GOV			1	141	141	14	3	-6.5	2	1	2	-3.6101083032491	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171109041500	https://www.dailytrust.com.ng/labour-threatens-to-shut-kaduna-over-teachers-sack.html
705216871	20171108	201711	2017	2017.8438	NGA	KADUNA	NGA																		1	141	141	14	3	-6.5	2	1	2	-3.6101083032491	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171109041500	https://www.dailytrust.com.ng/labour-threatens-to-shut-kaduna-over-teachers-sack.html
705216872	20171108	201711	2017	2017.8438	NGA	KADUNA	NGA								NGAGOV	KADUNA	NGA					GOV			1	141	141	14	3	-6.5	1	1	1	-3.6101083032491	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171109041500	https://www.dailytrust.com.ng/labour-threatens-to-shut-kaduna-over-teachers-sack.html
705216873	20171108	201711	2017	2017.8438	NGAGOV	NIGERIA	NGA					GOV													1	141	141	14	3	-6.5	2	1	2	-3.6101083032491	4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	0								4	Kaduna, Kaduna, Nigeria	NI	NI23	22832	10.5231	7.44028	-2014086	20171109041500	https://www.dailytrust.com.ng/labour-threatens-to-shut-kaduna-over-teachers-sack.html
705216874	20171109	201711	2017	2017.8466											AFR	AFRICA	AFR								1	030	030	03	1	4.0	6	1	6	-6.43015521064302	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171109041500	http://www.thenewage.co.za/president-under-scrutiny-as-new-books-claim-to-reveal-all/
705216875	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	4	1	4	3.09859154929578	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171109041500	http://www.sbs.com.au/news/article/2017/11/09/payne-has-no-regrets-about-cup-speech
705216876	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	040	040	04	1	1.0	1	1	1	-0.5952380952381	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	1	India	IN	IN		20	77	IN	20171109041500	http://www.indianlink.com.au/adani-group-stop-adani-carmichael-coal-mine-kevin-rudd-alan-jones/
705216877	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	1.6728624535316	0								1	Netherlands	NL	NL		52.5	5.75	NL	1	Netherlands	NL	NL		52.5	5.75	NL	20171109041500	http://www.heraldsun.com.au/kids-news/news/350yearold-map-of-early-australia-discovered-in-swedish-attic/news-story/983a93df43d9bae5108d23043b328c7e?nk=8ea58f3a6e36f30d7bd30a9f149dc7f6-1510200110
705216878	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	055	055	05	1	7.0	4	1	4	-4.89642184557439	0								1	Australia	AS	AS		-25	135	AS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109041500	https://www.stuff.co.nz/world/americas/donald-trumps-america/98638866/how-us-president-donald-trump-came-to-be-nicknamed-liar-in-chief
705216879	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	100	100	10	3	-5.0	2	1	2	-4.89642184557439	0								1	Australia	AS	AS		-25	135	AS	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171109041500	https://www.stuff.co.nz/world/americas/donald-trumps-america/98638866/how-us-president-donald-trump-came-to-be-nicknamed-liar-in-chief
705216880	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								0	100	100	10	3	-5.0	2	1	2	-2.60586319218241	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20171109041500	http://www.heraldsun.com.au/rendezview/how-the-church-sexually-represses-and-impacts-relationships/news-story/5c9aab5ae8652e9a538c071f496afce5?nk=8da8c9a58cc1b6180bf2db039d4eecdc-1510200126
705216881	20171109	201711	2017	2017.8466											AUS	AUSTRALIA	AUS								1	100	100	10	3	-5.0	2	1	2	-4.89642184557439	0								1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171109041500	https://www.stuff.co.nz/world/americas/donald-trumps-america/98638866/how-us-president-donald-trump-came-to-be-nicknamed-liar-in-chief
705216882	20171109	201711	2017	2017.8466											AUSGOV	AUSTRALIAN	AUS					GOV			1	042	042	04	1	1.9	6	1	6	-0.5952380952381	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171109041500	http://www.indianlink.com.au/adani-group-stop-adani-carmichael-coal-mine-kevin-rudd-alan-jones/
705216883	20171109	201711	2017	2017.8466											BUS	COMPANY						BUS			1	041	041	04	1	1.0	10	1	10	2.56410256410257	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171109041500	http://www.4-traders.com/AUSCANN-GROUP-HOLDINGS-LT-33624714/news/Auscann-Change-of-Registered-Office-25469953/
705216884	20171109	201711	2017	2017.8466											BUS	COMPANIES						BUS			1	042	042	04	1	1.9	5	1	5	0.9478672985782	0								4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	20171109041500	https://www.stuff.co.nz/business/98729444/West-Coasters-want-chat-with-Government-over-mining-alternatives
705216885	20171109	201711	2017	2017.8466											BUS	BUSINESS						BUS			1	042	042	04	1	1.9	6	1	6	4.62962962962963	0								4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	4	Bendigo, Victoria, Australia	AS	AS07	5391	-36.7582	144.28	-1558533	20171109041500	http://www.bendigoadvertiser.com.au/story/5045275/local-businesses-rub-shoulders-with-hollywood-actress-photos/?cs=140
705216886	20171109	201711	2017	2017.8466											BUS	LANDLORD						BUS			0	046	046	04	1	7.0	10	1	10	-5.2434456928839	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171109041500	http://harrisondaily.com/public_record/harrison-police-log-nov/article_774ca4ce-c4b1-11e7-9295-6fe2c5245011.html
705216887	20171109	201711	2017	2017.8466											BUS	INDUSTRY						BUS			1	051	051	05	1	3.4	10	1	10	3.09859154929578	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171109041500	http://www.sbs.com.au/news/article/2017/11/09/payne-has-no-regrets-about-cup-speech
705216888	20171109	201711	2017	2017.8466											BUS	COMPANIES						BUS			1	130	130	13	3	-4.4	1	1	1	0.9478672985782	0								4	Bathurst, Banjul, Gambia	GA	GA01	16405	13.4531	-16.5775	-1199434	4	Oceana, Tasmania, Australia	AS	AS06	5352	-41.9333	145.35	-1592801	20171109041500	https://www.stuff.co.nz/business/98729444/West-Coasters-want-chat-with-Government-over-mining-alternatives
705216889	20171109	201711	2017	2017.8466											BUS	COMPANIES						BUS			1	130	130	13	3	-4.4	4	1	4	0.9478672985782	0								4	Oceana, Tasmania, Australia	AS	AS06	5352	-41.9333	145.35	-1592801	4	Oceana, Tasmania, Australia	AS	AS06	5352	-41.9333	145.35	-1592801	20171109041500	https://www.stuff.co.nz/business/98729444/West-Coasters-want-chat-with-Government-over-mining-alternatives
705216890	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	036	036	03	1	4.0	6	1	6	1.60857908847185	0								4	Hawke Bay, Newfoundland, Canada	CA	CA05	154724	53	-56	-566012	4	Hawke Bay, Newfoundland, Canada	CA	CA05	154724	53	-56	-566012	20171109041500	http://www.voxy.co.nz/national/5/297374
705216891	20171109	201711	2017	2017.8466											CAN	MANITOBA	CAN								0	036	036	03	1	4.0	1	1	1	-0.711743772242	0								5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	20171109041500	http://www.cbc.ca/news/canada/manitoba/mifegymiso-manitoba-ndp-rules-1.4394284
705216892	20171109	201711	2017	2017.8466											CAN	MANITOBA	CAN								0	036	036	03	1	4.0	1	1	1	-0.711743772242	0								5	Province Of Manitoba, Manitoba, Canada	CA	CA03	154724	55	-97	-568643	4	Winnipeg, Manitoba, Canada	CA	CA03	12577	49.8833	-97.1667	-576096	20171109041500	http://www.cbc.ca/news/canada/manitoba/mifegymiso-manitoba-ndp-rules-1.4394284
705216893	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	5.65110565110565	0								4	Thorold, Ontario, Canada	CA	CA08	12668	43.1167	-79.2	-574762	4	Thorold, Ontario, Canada	CA	CA08	12668	43.1167	-79.2	-574762	20171109041500	http://www.stcatharinesstandard.ca/2017/11/08/heritage-leadership-hardware-arrives-in-thorold
705216894	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	042	042	04	1	1.9	4	1	4	5.65110565110565	0								4	Prince Of Wales, Nunavut, Canada	CA	CA14	25042	61.8667	-72.05	-575474	4	Prince Of Wales, Nunavut, Canada	CA	CA14	25042	61.8667	-72.05	-575474	20171109041500	http://www.stcatharinesstandard.ca/2017/11/08/heritage-leadership-hardware-arrives-in-thorold
705216895	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	084	084	08	2	7.0	2	1	2	-1.11111111111111	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171109041500	https://www.pedestrian.tv/news/kevin-spacey-j-paul-getty/
705216896	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	100	100	10	3	-5.0	2	1	2	1.20274914089347	0								4	Moose Jaw, Saskatchewan, Canada	CA	CA11	12799	50.4	-105.55	-569584	4	Moose Jaw, Saskatchewan, Canada	CA	CA11	12799	50.4	-105.55	-569584	20171109041500	http://www.570news.com/2017/11/08/winnipeg-mayor-wants-edmonton-eskimos-to-change-name-to-a-more-inclusive-one/
705216897	20171109	201711	2017	2017.8466											CAN	CANADA	CAN								1	100	100	10	3	-5.0	2	1	2	1.20274914089347	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171109041500	http://www.570news.com/2017/11/08/winnipeg-mayor-wants-edmonton-eskimos-to-change-name-to-a-more-inclusive-one/
705216898	20171109	201711	2017	2017.8466											CAN	CANADIAN	CAN								1	190	190	19	4	-10.0	3	1	3	-4.94011976047904	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171109041500	http://www.lacombeglobe.com/2017/11/08/local-korean-war-veteran-looks-back
705216899	20171109	201711	2017	2017.8466											CHN	CHINA	CHN								0	040	040	04	1	1.0	1	1	1	0	0								4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	4	Tiananmen Square, Beijing, China	CH	CH22	13001	39.9044	116.391	9244097	20171109041500	http://www.thestatesman.com/world/donald-trump-arrives-in-china-for-wide-ranging-talks-with-xi-jinping-1502525065.html
705216900	20171109	201711	2017	2017.8466											COP	POLICE OFFICER						COP			1	020	020	02	1	3.0	4	1	4	-0.91047040971168	0								4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	4	Kamloops, British Columbia, Canada	CA	CA02	12566	50.6667	-120.333	-566975	20171109041500	http://www.cranbrooktownsman.com/news/fallen-officer-memorial-unveiled-at-chilliwack-rcmp-detachment/
705216901	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	020	020	02	1	3.0	2	1	2	-1.13636363636364	0								3	Conway Police Department, Arkansas, United States	US	USAR		35.0882	-92.4389	2118755	3	Conway Police Department, Arkansas, United States	US	USAR		35.0882	-92.4389	2118755	20171109041500	http://harrisondaily.com/news/state/tacos-life-buglarized-footage-shows-door-being-shattered/article_f9f3ba26-92bb-58d3-abc6-3ef026724c5a.html
705216902	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	046	046	04	1	7.0	5	1	5	1.39664804469273	0								3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	3	Fremont, California, United States	US	USCA	CA071	35.1916	-117.577	252893	20171109041500	http://sanfrancisco.cbslocal.com/2017/11/08/fremont-dog-park-closed-for-cleaning-due-to-bacterial-risk/
705216903	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	112	112	11	3	-2.0	5	1	5	-3.76506024096386	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171109041500	http://www.fox25boston.com/news/police-former-roommate-accused-of-killing-ferret-in-oven/643249187
705216904	20171109	201711	2017	2017.8466											COP	POLICE						COP			1	190	190	19	4	-10.0	10	1	10	-7.84313725490196	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20171109041500	https://www.seattletimes.com/nation-world/man-tells-police-he-killed-his-father-who-had-sex-change/
705216905	20171109	201711	2017	2017.8466											COP	POLICE						COP			0	190	190	19	4	-10.0	5	1	5	-3.76506024096386	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171109041500	http://www.fox25boston.com/news/police-former-roommate-accused-of-killing-ferret-in-oven/643249187
705216906	20171109	201711	2017	2017.8466											CUB	CUBA	CUB								1	042	042	04	1	1.9	10	1	10	-1.72413793103448	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171109041500	https://repeatingislands.com/2017/11/08/u-s-sets-restrictions-on-business-and-travel-to-cuba/
705216907	20171109	201711	2017	2017.8466											CVL	PROPERTY OWNER						CVL			0	020	020	02	1	3.0	2	1	2	-3.72294372294372	0								3	Staples Center, California, United States	US	USCA		34.0433	-118.267	2104516	1	Spain	SP	SP		40	-4	SP	20171109041500	http://beta.latimes.com/local/lanow/la-me-ln-vending-rules-20171108-story.html
705216908	20171109	201711	2017	2017.8466											CVL	SCIENTIST						CVL			0	042	042	04	1	1.9	8	1	8	0.13661202185792	0								3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	3	Long Beach, California, United States	US	USCA		33.767	-118.189	1652747	20171109041500	http://www.dailybreeze.com/2017/11/08/trolly-like-system-for-heavy-duty-trucks-tested-near-the-ports-of-la-long-beach/
705216909	20171109	201711	2017	2017.8466											CVL	VOTER						CVL			1	043	043	04	1	2.8	3	1	3	-4.89642184557439	0								2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	2	New Hampshire, United States	US	USNH		43.4108	-71.5653	NH	20171109041500	https://www.stuff.co.nz/world/americas/donald-trumps-america/98638866/how-us-president-donald-trump-came-to-be-nicknamed-liar-in-chief
705216910	20171109	201711	2017	2017.8466											CVLEDU	VILLAGE						CVL	EDU		1	042	042	04	1	1.9	8	1	2	6.78571428571429	0								3	North Haven, Connecticut, United States	US	USCT		41.3909	-72.8595	209359	3	North Haven, Connecticut, United States	US	USCT		41.3909	-72.8595	209359	20171109041500	https://patch.com/connecticut/hamden/november-8-upcoming-events-hamden-calendar
705216911	20171109	201711	2017	2017.8466											DEU	GERMANY	DEU								0	036	036	03	1	4.0	6	1	6	0.588928150765611	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171109041500	http://www.richmond.com/opinion/their-opinion/guest-columnists/dyanna-jaye-column-as-mcauliffe-heads-to-germany-his-climate/article_eff7cde4-6d1a-5484-a40f-3f389d6da443.html
705216912	20171109	201711	2017	2017.8466											DEU	GERMANY	DEU								0	042	042	04	1	1.9	8	1	8	0.588928150765611	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109041500	http://www.richmond.com/opinion/their-opinion/guest-columnists/dyanna-jaye-column-as-mcauliffe-heads-to-germany-his-climate/article_eff7cde4-6d1a-5484-a40f-3f389d6da443.html
705216913	20171109	201711	2017	2017.8466											DEU	GERMANY	DEU								1	043	043	04	1	2.8	3	1	3	0.588928150765611	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171109041500	http://www.richmond.com/opinion/their-opinion/guest-columnists/dyanna-jaye-column-as-mcauliffe-heads-to-germany-his-climate/article_eff7cde4-6d1a-5484-a40f-3f389d6da443.html
705216914	20171109	201711	2017	2017.8466											DEU	GERMAN	DEU								1	111	111	11	3	-2.0	1	1	1	-0.62111801242236	0								1	United Kingdom	UK	UK		54	-4	UK	1	Germany	GM	GM		51.5	10.5	GM	20171109041500	https://www.thesun.co.uk/news/4874447/tories-hit-back-at-german-wise-men-telling-angela-merkel-to-stop-brexit/
