705056427	20161108	201611	2016	2016.8438	BUS	COMPANIES						BUS													0	0332	033	03	1	5.2	10	1	10	-0.41928721174004	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171108170000	https://www.michigandaily.com/section/student-government/community-organizers-call-divestment-tuesdays-csg-assembly
705056428	20161108	201611	2016	2016.8438	CHN	CHINA	CHN								USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-0.53691275167785	1	China	CH	CH		35	105	CH	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	1	China	CH	CH		35	105	CH	20171108170000	http://www.mensjournal.com/travel/articles/-w511295
705056429	20161108	201611	2016	2016.8438	CHNAGR	CHINA	CHN					AGR			USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-0.53691275167785	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171108170000	http://www.mensjournal.com/travel/articles/-w511295
705056430	20161108	201611	2016	2016.8438	CHNAGR	CHINA	CHN					AGR			USA	UNITED STATES	USA								0	020	020	02	1	3.0	1	1	1	-0.53691275167785	1	China	CH	CH		35	105	CH	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171108170000	http://www.mensjournal.com/travel/articles/-w511295
705056431	20161108	201611	2016	2016.8438	COP	POLICE						COP													1	193	193	19	4	-10.0	6	1	6	-8.95000431741646	3	Statesboro, Georgia, United States	US	USGA	GA031	32.4488	-81.7832	323541	0								3	Statesboro, Georgia, United States	US	USGA	GA031	32.4488	-81.7832	323541	20171108170000	http://www.theroot.com/rooting-for-all-the-black-folk-8-cities-in-america-e-1820251315
705056432	20161108	201611	2016	2016.8438	COP	POLICE						COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	4	1	4	-8.95000431741646	3	Statesboro, Georgia, United States	US	USGA	GA031	32.4488	-81.7832	323541	3	Statesboro, Georgia, United States	US	USGA	GA031	32.4488	-81.7832	323541	3	Statesboro, Georgia, United States	US	USGA	GA031	32.4488	-81.7832	323541	20171108170000	http://www.theroot.com/rooting-for-all-the-black-folk-8-cities-in-america-e-1820251315
705056433	20161108	201611	2016	2016.8438	EDU	SCHOOL						EDU			BUS	BUSINESS						BUS			0	020	020	02	1	3.0	3	1	3	-6.45669291338582	4	Mohali, Madhya Pradesh, India	IN	IN35	17744	24.1492	78.9817	10450720	4	Mohali, Madhya Pradesh, India	IN	IN35	17744	24.1492	78.9817	10450720	4	Mohali, Madhya Pradesh, India	IN	IN35	17744	24.1492	78.9817	10450720	20171108170000	http://www.business-standard.com/article/pti-stories/manmohan-singh-being-forced-to-say-what-he-does-not-want-to-117110801581_1.html
705056434	20161108	201611	2016	2016.8438	EDU	SCHOOL						EDU			BUS	BUSINESS						BUS			0	172	172	17	4	-5.0	3	1	3	-6.45669291338582	4	Mohali, Madhya Pradesh, India	IN	IN35	17744	24.1492	78.9817	10450720	4	Mohali, Madhya Pradesh, India	IN	IN35	17744	24.1492	78.9817	10450720	4	Mohali, Madhya Pradesh, India	IN	IN35	17744	24.1492	78.9817	10450720	20171108170000	http://www.business-standard.com/article/pti-stories/manmohan-singh-being-forced-to-say-what-he-does-not-want-to-117110801581_1.html
705056435	20161108	201611	2016	2016.8438	FRA	PARIS	FRA																		0	020	020	02	1	3.0	10	1	10	0.0901713255184897	4	Madhubani, Bihar, India	IN	IN34	70271	27.0167	84.1	-2103014	0								4	Madhubani, Bihar, India	IN	IN34	70271	27.0167	84.1	-2103014	20171108170000	http://www.firstpost.com/india/demonetisation-anniversary-reeling-handicraft-artefact-sectors-struggling-to-recover-gst-adds-to-woes-4200099.html
705056436	20161108	201611	2016	2016.8438	GOV	GOVERNOR						GOV			LEG	SENATE						LEG			1	014	014	01	1	0.0	2	1	2	1.36054421768707	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20171108170000	http://wmot.org/post/tenn-democrats-see-ray-electoral-hope-tuesday-victories
