705560742	20161110	201611	2016	2016.8493	INDGOV	KARNATAKA	IND					GOV													1	190	190	19	4	-10.0	6	1	6	-3.11111111111111	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171110043000	http://www.business-standard.com/article/news-ani/tipu-jayanti-bjp-leaders-oppose-congress-celebration-117111000134_1.html
705560743	20161110	201611	2016	2016.8493	INDGOV	KARNATAKA	IND					GOV			GBR	UNITED KINGDOM	GBR								1	190	190	19	4	-10.0	4	1	4	-3.11111111111111	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171110043000	http://www.business-standard.com/article/news-ani/tipu-jayanti-bjp-leaders-oppose-congress-celebration-117111000134_1.html
705560744	20161110	201611	2016	2016.8493	JUD	JUSTICE SYSTEM						JUD			CAN	OTTAWA	CAN								1	042	042	04	1	1.9	10	1	10	-2.33516483516484	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	4	Ottawa, Ontario, Canada	CA	CA08	12755	45.4167	-75.7	-570760	20171110043000	https://www.guelphmercury.com/news-story/7913296-mps-move-to-keep-religious-protections-in-criminal-code-cleanup-efforts/
705560745	20161110	201611	2016	2016.8493	KOR	INCHEON	KOR								VNM	VIETNAM	VNM								1	061	061	06	2	6.4	9	1	9	2.94985250737463	1	United States	US	US		39.828175	-98.5795	US	4	Songdo, Cholla-namdo, South Korea	KS	KS16	24974	34.3678	126.522	6370016	4	Songdo, Cholla-namdo, South Korea	KS	KS16	24974	34.3678	126.522	6370016	20171110043000	http://www.businesskorea.co.kr/english/news/ict/19779-model-future-city-incheon-city-export-smart-city-platform
705560746	20161110	201611	2016	2016.8493	LEG	SENATE						LEG			COLREB	FARC	COL					REB			1	036	036	03	1	4.0	20	2	20	6.36521709771088	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171110043000	http://en.apa.az/world-news/america-news/colombia-committed-to-deal-with-farc.html
705560747	20161110	201611	2016	2016.8493	LEG	SENATE						LEG			COLREB	FARC	COL					REB			1	037	037	03	1	5.0	20	2	20	6.36521709771088	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171110043000	http://en.apa.az/world-news/america-news/colombia-committed-to-deal-with-farc.html
705560748	20161110	201611	2016	2016.8493	PSE	WEST BANK	PSE																		1	100	100	10	3	-5.0	4	1	4	0	4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	0								4	Bethlehem, West Bank (general), West Bank	WE	WE00	18315	31.7049	35.2038	-793854	20171110043000	http://wivb.com/2017/11/09/one-year-later-a-look-back-at-the-bethlehem-steel-fire/
705560749	20161110	201611	2016	2016.8493	PTY	DEMOCRATIC PARTY																			0	190	190	19	4	-10.0	6	1	6	-1.96335078534032	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110043000	http://www.texarkanagazette.com/news/opinion/columns/story/2017/nov/10/tuesdays-election-warning-sign-republicans/699252/
705560750	20161110	201611	2016	2016.8493	PTY	DEMOCRATIC PARTY									USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-1.96335078534032	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110043000	http://www.texarkanagazette.com/news/opinion/columns/story/2017/nov/10/tuesdays-election-warning-sign-republicans/699252/
705560751	20161110	201611	2016	2016.8493	PTY	DEMOCRATIC PARTY									USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-1.96335078534032	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110043000	http://www.texarkanagazette.com/news/opinion/columns/story/2017/nov/10/tuesdays-election-warning-sign-republicans/699252/
705560752	20161110	201611	2016	2016.8493	ROU	ROMANIA									VNM	VIETNAM	VNM								1	057	057	05	1	8.0	2	1	2	0.99009900990099	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110043000	http://www.businesstimes.com.sg/stocks/stocks-to-watch-yangzijiang-ho-bee-land-hyflux-banyan-tree-kop-vard-sembmarine
705560753	20161110	201611	2016	2016.8493	ROU	ROMANIA									VNM	VIETNAM	VNM								1	057	057	05	1	8.0	8	1	8	0.99009900990099	1	Romania	RO	RO		46	25	RO	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110043000	http://www.businesstimes.com.sg/stocks/stocks-to-watch-yangzijiang-ho-bee-land-hyflux-banyan-tree-kop-vard-sembmarine
705560754	20161110	201611	2016	2016.8493	THA	THAILAND	THA																		1	036	036	03	1	4.0	10	1	10	6.21359223300971	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	0								4	Chao Phraya, Thailand (general), Thailand	TH	TH00	26989	13.5333	100.602	-3247040	20171110043000	http://www.destinasian.com/blog/news-briefs/5-action-packed-events-coming-to-thailand
705560755	20161110	201611	2016	2016.8493	TMP	EAST TIMOR	TMP								GOV	AMBASSADOR AT						GOV			1	020	020	02	1	3.0	2	1	2	5.40540540540541	1	East Timor	TT	TT		-8.833333	125.75	TT	1	East Timor	TT	TT		-8.833333	125.75	TT	1	East Timor	TT	TT		-8.833333	125.75	TT	20171110043000	http://www.2gn.com.au/news/local/4838-goulburn-mulwaree-timor-leste-friendship-agreement
705560756	20161110	201611	2016	2016.8493	TMPGOV	TIMOR LESTE	TMP					GOV													1	020	020	02	1	3.0	6	1	6	5.40540540540541	1	East Timor	TT	TT		-8.833333	125.75	TT	0								1	East Timor	TT	TT		-8.833333	125.75	TT	20171110043000	http://www.2gn.com.au/news/local/4838-goulburn-mulwaree-timor-leste-friendship-agreement
705560757	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								PTY	DEMOCRATIC PARTY									0	190	190	19	4	-10.0	2	1	2	-1.96335078534032	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Maine, United States	US	USME		44.6074	-69.3977	ME	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110043000	http://www.texarkanagazette.com/news/opinion/columns/story/2017/nov/10/tuesdays-election-warning-sign-republicans/699252/
705560758	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								PTY	DEMOCRATIC PARTY									0	190	190	19	4	-10.0	2	1	2	-1.96335078534032	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171110043000	http://www.texarkanagazette.com/news/opinion/columns/story/2017/nov/10/tuesdays-election-warning-sign-republicans/699252/
705560759	20161110	201611	2016	2016.8493	USA	UNITED STATES	USA								USAJUD	UNITED STATES	USA					JUD			1	013	013	01	1	0.4	2	1	2	-1.41342756183746	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171110043000	https://www.barbadostoday.bb/2017/11/09/thief-caught-while-posing-as-a-hotel-guest/
705560760	20161110	201611	2016	2016.8493	USAGOV	UNITED STATES	USA					GOV													1	010	010	01	1	0.0	2	1	2	0.734394124847	3	Aiken County, South Carolina, United States	US	USSC	SC003	33.5835	-81.5998	1247979	0								3	Aiken County, South Carolina, United States	US	USSC		33.5835	-81.5998	1247979	20171110043000	http://www.aikenstandard.com/news/city-stormwater-plan-designed-to-resolve-hitchcock-woods-erosion-issues/article_bca0791e-c4c6-11e7-b134-63318e17f466.html
705560761	20161110	201611	2016	2016.8493	VNM	VIETNAM	VNM								ROU	ROMANIA									1	057	057	05	1	8.0	2	1	2	0.99009900990099	1	Romania	RO	RO		46	25	RO	1	Romania	RO	RO		46	25	RO	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110043000	http://www.businesstimes.com.sg/stocks/stocks-to-watch-yangzijiang-ho-bee-land-hyflux-banyan-tree-kop-vard-sembmarine
705560762	20161110	201611	2016	2016.8493	VNM	VIETNAM	VNM								ROU	ROMANIA									1	057	057	05	1	8.0	8	1	8	0.99009900990099	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Romania	RO	RO		46	25	RO	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171110043000	http://www.businesstimes.com.sg/stocks/stocks-to-watch-yangzijiang-ho-bee-land-hyflux-banyan-tree-kop-vard-sembmarine
705560763	20171011	201710	2017	2017.7699											USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	1.40350877192982	0								3	Ashland, Ohio, United States	US	USOH	OH005	40.8687	-82.3182	1060832	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171110043000	http://www.times-gazette.com/news/20171109/gop-state-rep-trying-to-remove-democratic-justice-oneill
705560764	20171011	201710	2017	2017.7699											USAPRI	PUERTO RICO	USA								1	060	060	06	2	6.0	10	1	10	-3.98230088495576	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171110043000	http://www.washingtonexaminer.com/power-line-repaired-by-whitefish-energy-fails-leaving-millions-without-power-again/article/2640273
705560765	20171011	201710	2017	2017.7699	AUS	MELBOURNE	AUS								DNK	DANE	DNK								1	046	046	04	1	7.0	2	1	2	2.37121831561734	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171110043000	http://neoskosmos.com/news/en/Australian-Hellenes-honour-Anders-Lassen-the-Achilles-of-Thessaloniki
705560766	20171011	201710	2017	2017.7699	AUS	MELBOURNE	AUS								DNK	DANE	DNK								1	046	046	04	1	7.0	8	1	8	2.37121831561734	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	20171110043000	http://neoskosmos.com/news/en/Australian-Hellenes-honour-Anders-Lassen-the-Achilles-of-Thessaloniki
705560767	20171011	201710	2017	2017.7699	AUS	MELBOURNE	AUS								GRC	THESSALONIKI	GRC								1	051	051	05	1	3.4	2	1	2	2.37121831561734	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171110043000	http://neoskosmos.com/news/en/Australian-Hellenes-honour-Anders-Lassen-the-Achilles-of-Thessaloniki
705560768	20171011	201710	2017	2017.7699	AUS	MELBOURNE	AUS								GRC	THESSALONIKI	GRC								1	051	051	05	1	3.4	8	1	8	2.37121831561734	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	20171110043000	http://neoskosmos.com/news/en/Australian-Hellenes-honour-Anders-Lassen-the-Achilles-of-Thessaloniki
705560769	20171011	201710	2017	2017.7699	CHN	CHINA	CHN								LEG	CONGRESS						LEG			1	051	051	05	1	3.4	1	1	1	1.20481927710843	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	20171110043000	http://www.pulse.ng/news/world/xi-jinping-is-highly-respected-and-powerful-trump-id7578962.html
705560770	20171011	201710	2017	2017.7699	CHN	CHINA	CHN								LEG	CONGRESS						LEG			1	051	051	05	1	3.4	1	1	1	1.20481927710843	2	Alaska, United States	US	USAK		61.385	-152.268	AK	4	Great Wall, China (general), China	CH	CH00	13077	39.9667	119.8	-1930117	2	Alaska, United States	US	USAK		61.385	-152.268	AK	20171110043000	http://www.pulse.ng/news/world/xi-jinping-is-highly-respected-and-powerful-trump-id7578962.html
705560771	20171011	201710	2017	2017.7699	CVL	VOTER						CVL			USA	ALABAMA	USA								1	051	051	05	1	3.4	4	1	4	-3.32225913621262	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110043000	http://www.washingtonexaminer.com/steve-bannon-equates-roy-moore-sexual-misconduct-allegations-to-access-hollywood-tape/article/2640277
705560772	20171011	201710	2017	2017.7699	CVL	VOTER						CVL			USA	UNITED STATES	USA								1	051	051	05	1	3.4	2	1	2	-3.32225913621262	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20171110043000	http://www.washingtonexaminer.com/steve-bannon-equates-roy-moore-sexual-misconduct-allegations-to-access-hollywood-tape/article/2640277
705560773	20171011	201710	2017	2017.7699	DNK	DANE	DNK								AUS	MELBOURNE	AUS								1	046	046	04	1	7.0	2	1	2	2.37121831561734	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171110043000	http://neoskosmos.com/news/en/Australian-Hellenes-honour-Anders-Lassen-the-Achilles-of-Thessaloniki
705560774	20171011	201710	2017	2017.7699	DNK	DANE	DNK								AUS	MELBOURNE	AUS								1	046	046	04	1	7.0	8	1	8	2.37121831561734	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Aegean Islands, , Greece	GR	GR	16709	38	25	-813194	20171110043000	http://neoskosmos.com/news/en/Australian-Hellenes-honour-Anders-Lassen-the-Achilles-of-Thessaloniki
705560775	20171011	201710	2017	2017.7699	GHA	GHANA	GHA																		1	015	015	01	1	0.0	12	3	12	-7.22007837757656	4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	0								4	Brisbane, Queensland, Australia	AS	AS04	154654	-27.5	153.017	-1561728	20171110043000	https://www.9news.com.au/national/2017/11/10/13/19/a-g-attacked-over-scown-appeal-decision
705560776	20171011	201710	2017	2017.7699	GOV	ADMINISTRATION						GOV													1	163	163	16	4	-8.0	10	1	10	-4.38095238095238	4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	0								4	Caracas, Distrito Federal, Venezuela	VE	VE25	31959	10.5	-66.9167	-938457	20171110043000	http://www.newsweek.com/russia-comes-venezuelas-rescue-us-imposes-more-sanctions-707644
705560777	20171011	201710	2017	2017.7699	GOV	PRINCE						GOV			COLREB	FARC	COL					REB			1	057	057	05	1	8.0	20	2	20	6.36521709771088	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20171110043000	http://en.apa.az/world-news/america-news/colombia-committed-to-deal-with-farc.html
705560778	20171011	201710	2017	2017.7699	GOV	PRESIDENT						GOV			IDN	INDONESIA	IDN								1	043	043	04	1	2.8	10	1	10	-3.22164948453609	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171110043000	http://www.businesskorea.co.kr/english/news/industry/19773-against-their-willing-why-were-lotte-and-posco-chairmen-excluded-economic
705560779	20171011	201710	2017	2017.7699	IDN	INDONESIA	IDN								GOV	PRESIDENT						GOV			1	042	042	04	1	1.9	10	1	10	-3.22164948453609	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	1	Indonesia	ID	ID		-5	120	ID	20171110043000	http://www.businesskorea.co.kr/english/news/industry/19773-against-their-willing-why-were-lotte-and-posco-chairmen-excluded-economic
705560780	20171011	201710	2017	2017.7699	JUD	CHIEF JUSTICE						JUD			USA	UNITED STATES	USA								0	060	060	06	2	6.0	2	1	2	1.40350877192982	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Ashland, Ohio, United States	US	USOH	OH005	40.8687	-82.3182	1060832	3	Ashland, Ohio, United States	US	USOH	OH005	40.8687	-82.3182	1060832	20171110043000	http://www.times-gazette.com/news/20171109/gop-state-rep-trying-to-remove-democratic-justice-oneill
705560781	20171011	201710	2017	2017.7699	PHL	CEBU	PHL																		1	084	084	08	2	7.0	5	1	5	5.09803921568628	1	Italy	IT	IT		42.833333	12.833333	IT	0								1	Italy	IT	IT		42.833333	12.833333	IT	20171110043000	http://www.sunstar.com.ph/cebu/lifestyle/2017/11/10/holiday-sparkle-573953
705560782	20171011	201710	2017	2017.7699	REB	REBELLION						REB			ESPLEG	CATALONIA	ESP					LEG			1	071	071	07	2	7.4	10	1	10	-6.09212481426449	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110043000	http://www.vir.com.vn/catalan-parliament-speaker-in-court-over-independence-bid.html
705560783	20171011	201710	2017	2017.7699	REB	REBELLION						REB			catELI	CATALAN			cat			ELI			1	112	112	11	3	-2.0	2	1	2	-6.09212481426449	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171110043000	http://www.vir.com.vn/catalan-parliament-speaker-in-court-over-independence-bid.html
705560784	20171011	201710	2017	2017.7699	REB	REBELLION						REB			catELI	CATALAN			cat			ELI			1	112	112	11	3	-2.0	8	1	8	-6.09212481426449	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	1	Chile	CI	CI		-30	-71	CI	20171110043000	http://www.vir.com.vn/catalan-parliament-speaker-in-court-over-independence-bid.html
705560785	20171011	201710	2017	2017.7699	RUS	RUSSIAN	RUS																		1	020	020	02	1	3.0	8	1	8	-1.12107623318386	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171110043000	http://english.donga.com/Home/3/all/26/1122678/1
705560786	20171011	201710	2017	2017.7699	USA	UNITED STATES	USA								CVL	VOTER						CVL			1	051	051	05	1	3.4	2	1	2	-3.32225913621262	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171110043000	http://www.washingtonexaminer.com/steve-bannon-equates-roy-moore-sexual-misconduct-allegations-to-access-hollywood-tape/article/2640277
705560787	20171011	201710	2017	2017.7699	sen	SENA			sen																1	130	130	13	3	-4.4	7	1	7	-6.58682634730539	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171110043000	http://www.business-standard.com/article/news-ani/historical-facts-must-not-be-toyed-with-rajasthan-minister-on-padmavati-117111000133_1.html
705560788	20171011	201710	2017	2017.7699	sen	SENA			sen																1	1712	171	17	4	-9.2	4	1	4	-6.58682634730539	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	0								4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171110043000	http://www.business-standard.com/article/news-ani/historical-facts-must-not-be-toyed-with-rajasthan-minister-on-padmavati-117111000133_1.html
705560789	20171011	201710	2017	2017.7699	sen	SENA			sen						IND	JAIPUR	IND								1	1712	171	17	4	-9.2	3	1	3	-6.58682634730539	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	20171110043000	http://www.business-standard.com/article/news-ani/historical-facts-must-not-be-toyed-with-rajasthan-minister-on-padmavati-117111000133_1.html
705560790	20171103	201711	2017	2017.8301											GRC	GREEK	GRC								1	043	043	04	1	2.8	8	1	8	0.35906642728904	0								4	Kastellorizo, Perifereia Notiou Aigaiou, Greece	GR	GR61	40770	36.1422	29.5814	-823931	4	Kastellorizo, Perifereia Notiou Aigaiou, Greece	GR	GR61	40770	36.1422	29.5814	-823931	20171110043000	http://neoskosmos.com/news/en/Bringing-attention-to-the-Greek-Aboriginal-connection
705560791	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS			CUB	CUBAN	CUB								1	030	030	03	1	4.0	4	1	4	4.70588235294117	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171110043000	http://wvik.org/?page=4780
705560792	20171103	201711	2017	2017.8301	BUS	COMPANY						BUS			CUBGOV	CUBAN	CUB					GOV			1	030	030	03	1	4.0	6	1	6	4.70588235294117	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	1	Cuba	CU	CU		22	-79.5	CU	20171110043000	http://wvik.org/?page=4780
705560793	20171103	201711	2017	2017.8301	GBRGOVHRI	THERESA MAY	GBR					GOV	HRI		ISR	ISRAELI	ISR								1	040	040	04	1	1.0	1	1	1	-4.40251572327044	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Israel	IS	IS		31.5	34.75	IS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171110043000	https://www.thesun.co.uk/news/4883519/priti-patel-pals-blame-sir-alan-duncan-and-foreign-office-for-israel-row/
705560794	20171103	201711	2017	2017.8301	GOV	ATTORNEY GENERAL						GOV													0	114	114	11	3	-2.0	10	1	10	-2.93624161073826	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171110043000	http://www.jpost.com/Israel-News/Analysis-Is-submarines-case-closing-in-on-PM-513886
705560795	20171103	201711	2017	2017.8301	GOV	CABINET MINISTER						GOV													1	160	160	16	4	-4.0	1	1	1	-4.40251572327044	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20171110043000	https://www.thesun.co.uk/news/4883519/priti-patel-pals-blame-sir-alan-duncan-and-foreign-office-for-israel-row/
