703908219	20161104	201611	2016	2016.8329	EGY	CAIRO	EGY								JUD	LAWYER						JUD			1	130	130	13	3	-4.4	6	1	6	-2.00573065902578	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	4	Beirut, Beyrouth, Lebanon	LE	LE04	18808	33.8719	35.5097	-801546	20171104160000	http://www.arabnews.com/node/1188246/middle-east
703908220	20161104	201611	2016	2016.8329	GOV	GOVERNMENT						GOV			CHN	CHINA	CHN								0	020	020	02	1	3.0	10	1	10	-8.95950639656549	3	Avondale, Arizona, United States	US	USAZ	AZ013	33.4356	-112.35	895	3	Avondale, Arizona, United States	US	USAZ	AZ013	33.4356	-112.35	895	3	Avondale, Arizona, United States	US	USAZ	AZ013	33.4356	-112.35	895	20171104160000	https://jalopnik.com/volkswagen-is-planning-a-cheap-all-electric-assault-to-1794412686
703908221	20161104	201611	2016	2016.8329	NGA	NIGERIAN	NGA								COP	POLICE						COP			0	020	020	02	1	3.0	7	1	7	-8.19277108433731	1	Comoros	CN	CN		-12.166667	44.25	CN	1	Comoros	CN	CN		-12.166667	44.25	CN	1	Comoros	CN	CN		-12.166667	44.25	CN	20171104160000	https://www.thenational.ae/uae/man-jailed-for-stealing-and-burning-woman-s-bag-in-dubai-1.672827
703908222	20171005	201710	2017	2017.7534											SAUGOV	SAUDI	SAU					GOV			1	046	046	04	1	7.0	6	1	6	0.1980198019802	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171104160000	http://www.btvi.in/article/read/stock_market/39598/donald-trump-pitches-nyse-for-saudi-aramco-ipo-listing
703908223	20171005	201710	2017	2017.7534											USA	TEXAS	USA								1	0841	084	08	2	7.0	3	1	3	-1.26984126984127	0								4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	4	Rosa Maria, Sinaloa, Mexico	MX	MX25	20887	24.6708	-107.689	-1694171	20171104160000	http://www.erienewsnow.com/story/36761913/undocumented-special-needs-girl-in-federal-custody-is-released
703908224	20171005	201710	2017	2017.7534	DEU	BERLIN	DEU																		1	080	080	08	2	5.0	10	1	10	-2.53164556962025	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	0								4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171104160000	http://www.beloitdailynews.com/article/20171104/AP/311049949
703908225	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR																		1	011	011	01	1	-0.1	2	1	2	1.05042016806722	4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	0								4	Brockville, Ontario, Canada	CA	CA08	30554	44.5833	-75.6833	-561684	20171104160000	https://www.insidebrockville.com/whatson-story/7772854-daisy-ridley-dating-tom-bateman-/
703908226	20171005	201710	2017	2017.7534	GBR	UNITED KINGDOM	GBR																		1	011	011	01	1	-0.1	2	1	2	1.05042016806722	1	Cuba	CU	CU		22	-79.5	CU	0								1	Cuba	CU	CU		22	-79.5	CU	20171104160000	https://www.insidebrockville.com/whatson-story/7772854-daisy-ridley-dating-tom-bateman-/
703908227	20171005	201710	2017	2017.7534	SAUGOV	SAUDI ARABIA	SAU					GOV			SAU	SAUDI	SAU								1	046	046	04	1	7.0	4	1	4	0.1980198019802	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20171104160000	http://www.btvi.in/article/read/stock_market/39598/donald-trump-pitches-nyse-for-saudi-aramco-ipo-listing
703908228	20171028	201710	2017	2017.8164	CHE	SWITZERLAND	CHE								USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	3.79746835443038	1	Switzerland	SZ	SZ		47	8	SZ	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908229	20171028	201710	2017	2017.8164	COP	POLICE						COP													0	010	010	01	1	0.0	5	1	5	-0.99589923842999	4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	0								4	Marrickville, New South Wales, Australia	AS	AS02	5045	-33.9167	151.167	-1586038	20171104160000	http://www.smh.com.au/business/the-economy/is-sydney-really-full-the-politics-of-urban-density-20171102-gzdc9t
703908230	20171028	201710	2017	2017.8164	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.79746835443038	1	Germany	GM	GM		51.5	10.5	GM	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908231	20171028	201710	2017	2017.8164	DEU	GERMANY	DEU								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.79746835443038	1	Switzerland	SZ	SZ		47	8	SZ	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908232	20171028	201710	2017	2017.8164	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.79746835443038	1	Germany	GM	GM		51.5	10.5	GM	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908233	20171028	201710	2017	2017.8164	ITA	ITALY	ITA								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.79746835443038	1	Italy	IT	IT		42.833333	12.833333	IT	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908234	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								CHE	SWITZERLAND	CHE								1	042	042	04	1	1.9	4	1	4	3.79746835443038	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	1	Switzerland	SZ	SZ		47	8	SZ	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908235	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	3.79746835443038	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	1	Germany	GM	GM		51.5	10.5	GM	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908236	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								DEU	GERMANY	DEU								1	042	042	04	1	1.9	2	1	2	3.79746835443038	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	1	Switzerland	SZ	SZ		47	8	SZ	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908237	20171028	201710	2017	2017.8164	USA	DENVER	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	6	1	6	0	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062720
703908238	20171028	201710	2017	2017.8164	USA	DENVER	USA								EDU	SCHOOL						EDU			1	042	042	04	1	1.9	4	1	4	0	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	University Of Colorado Denver, Colorado, United States	US	USCO		39.745	-105.002	2696204	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062720
703908239	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	3.79746835443038	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	1	Germany	GM	GM		51.5	10.5	GM	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908240	20171028	201710	2017	2017.8164	USA	UNITED STATES	USA								ITA	ITALY	ITA								1	042	042	04	1	1.9	2	1	2	3.79746835443038	3	Olympia, Washington, United States	US	USWA	WA067	47.0379	-122.901	1533353	1	Italy	IT	IT		42.833333	12.833333	IT	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062197
703908241	20171028	201710	2017	2017.8164	USA	DENVER	USA								NGOASA	THE ASIA SOCIETY	ASA					NGO			1	084	084	08	2	7.0	7	1	7	0	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062720
703908242	20171103	201711	2017	2017.8301											VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	-6.34328358208955	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171104160000	https://www.dailystar.co.uk/news/world-news/657597/North-Korea-news-Trump-war-China-US-Russia-missile-latest-South-Korea-Kim-Jong-un
703908243	20171103	201711	2017	2017.8301											VNM	VIETNAM	VNM								1	036	036	03	1	4.0	1	1	1	-6.34328358208955	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	North Korea	KN	KN		40	127	KN	20171104160000	https://www.dailystar.co.uk/news/world-news/657597/North-Korea-news-Trump-war-China-US-Russia-missile-latest-South-Korea-Kim-Jong-un
703908244	20171103	201711	2017	2017.8301	COP	POLICE						COP													1	010	010	01	1	0.0	2	1	2	-6.31067961165049	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	0								5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171104160000	http://www.yourthurrock.com/2017/11/04/appeal-four-vehicle-smash-leaves-man-life-changing-injuries/
703908245	20171103	201711	2017	2017.8301	COP	POLICE						COP													1	020	020	02	1	3.0	2	1	2	-6.31067961165049	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	20171104160000	http://www.yourthurrock.com/2017/11/04/appeal-four-vehicle-smash-leaves-man-life-changing-injuries/
703908246	20171103	201711	2017	2017.8301	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								1	010	010	01	1	0.0	8	1	8	-6.31067961165049	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	5	Essex, Essex, United Kingdom	UK	UKE4	40108	51.8333	0.583333	-2595724	20171104160000	http://www.yourthurrock.com/2017/11/04/appeal-four-vehicle-smash-leaves-man-life-changing-injuries/
703908247	20171103	201711	2017	2017.8301	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	-6.31067961165049	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	20171104160000	http://www.yourthurrock.com/2017/11/04/appeal-four-vehicle-smash-leaves-man-life-changing-injuries/
703908248	20171103	201711	2017	2017.8301	GBRCOP	UNITED KINGDOM	GBR					COP			GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	4	1	4	-6.31067961165049	4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	4	Orsett, Thurrock, United Kingdom	UK	UKO3	40108	51.5167	0.366667	-2604750	20171104160000	http://www.yourthurrock.com/2017/11/04/appeal-four-vehicle-smash-leaves-man-life-changing-injuries/
703908249	20171103	201711	2017	2017.8301	GOV	MINIST						GOV			IRL	IRELAND	IRL								1	010	010	01	1	0.0	1	1	1	9.72222222222221	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6060394
703908250	20171103	201711	2017	2017.8301	IND	KOCHI	IND								MYS	MALAYSIAN	MYS								1	043	043	04	1	2.8	2	1	2	1.10294117647059	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171104160000	http://www.business-standard.com/article/pti-stories/navy-officials-of-malaysia-india-holds-interaction-117110400935_1.html
703908251	20171103	201711	2017	2017.8301	IND	KOCHI	IND								MYSMIL	MALAYSIAN	MYS					MIL			1	043	043	04	1	2.8	8	1	8	1.10294117647059	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171104160000	http://www.business-standard.com/article/pti-stories/navy-officials-of-malaysia-india-holds-interaction-117110400935_1.html
703908252	20171103	201711	2017	2017.8301	JUD	ATTORNEY						JUD			USA	VIRGINIA	USA								1	084	084	08	2	7.0	1	1	1	-2.59740259740259	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	3	Patrick County, Virginia, United States	US	USVA		36.6668	-80.2831	1497999	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061279
703908253	20171103	201711	2017	2017.8301	JUD	ATTORNEY						JUD			USAJUD	UNITED STATES	USA					JUD			1	015	015	01	1	0.0	1	1	1	-2.59740259740259	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061279
703908254	20171103	201711	2017	2017.8301	MYS	MALAYSIAN	MYS								IND	KOCHI	IND								1	042	042	04	1	1.9	2	1	2	1.10294117647059	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171104160000	http://www.business-standard.com/article/pti-stories/navy-officials-of-malaysia-india-holds-interaction-117110400935_1.html
703908255	20171103	201711	2017	2017.8301	MYSMIL	MALAYSIAN	MYS					MIL			IND	KOCHI	IND								1	042	042	04	1	1.9	8	1	8	1.10294117647059	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20171104160000	http://www.business-standard.com/article/pti-stories/navy-officials-of-malaysia-india-holds-interaction-117110400935_1.html
703908256	20171103	201711	2017	2017.8301	USA	LOUISVILLE	USA								BUS	CORPORATION						BUS			1	020	020	02	1	3.0	5	1	5	-7.14285714285714	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061224
703908257	20171103	201711	2017	2017.8301	USA	LOUISVILLE	USA								BUS	CORPORATION						BUS			1	084	084	08	2	7.0	5	1	5	-7.14285714285714	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061224
703908258	20171103	201711	2017	2017.8301	USA	LOUISVILLE	USA								USAJUD	UNITED STATES	USA					JUD			1	015	015	01	1	0.0	8	1	8	-7.14285714285714	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061224
703908259	20171103	201711	2017	2017.8301	USA	LOUISVILLE	USA								USAJUD	UNITED STATES	USA					JUD			1	020	020	02	1	3.0	3	1	3	-7.14285714285714	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061224
703908260	20171103	201711	2017	2017.8301	USA	LOUISVILLE	USA								USAJUD	UNITED STATES	USA					JUD			1	084	084	08	2	7.0	3	1	3	-7.14285714285714	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6061224
703908261	20171103	201711	2017	2017.8301	USA	UNITED STATES	USA								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	1	1	1	-6.34328358208955	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	North Korea	KN	KN		40	127	KN	20171104160000	https://www.dailystar.co.uk/news/world-news/657597/North-Korea-news-Trump-war-China-US-Russia-missile-latest-South-Korea-Kim-Jong-un
703908262	20171103	201711	2017	2017.8301	VNM	VIETNAM	VNM																		1	036	036	03	1	4.0	2	1	2	-6.34328358208955	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171104160000	https://www.dailystar.co.uk/news/world-news/657597/North-Korea-news-Trump-war-China-US-Russia-missile-latest-South-Korea-Kim-Jong-un
703908263	20171103	201711	2017	2017.8301	VNM	VIETNAM	VNM																		1	036	036	03	1	4.0	1	1	1	-6.34328358208955	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	North Korea	KN	KN		40	127	KN	20171104160000	https://www.dailystar.co.uk/news/world-news/657597/North-Korea-news-Trump-war-China-US-Russia-missile-latest-South-Korea-Kim-Jong-un
703908264	20171103	201711	2017	2017.8301	VNM	VIETNAM	VNM								USA	UNITED STATES	USA								1	036	036	03	1	4.0	1	1	1	-6.34328358208955	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	North Korea	KN	KN		40	127	KN	20171104160000	https://www.dailystar.co.uk/news/world-news/657597/North-Korea-news-Trump-war-China-US-Russia-missile-latest-South-Korea-Kim-Jong-un
703908265	20171104	201711	2017	2017.8329											AFRCVL	AFRICA	AFR					CVL			1	192	192	19	4	-9.5	10	1	10	-5.12820512820513	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104160000	http://targetednews.com/pr_disp.php?pr_id=6062334
703908266	20171104	201711	2017	2017.8329											AGR	FISHER						AGR			1	031	031	03	1	5.2	10	1	10	-3.79084967320261	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171104160000	http://www.smh.com.au/comment/smh-editorial/the-unravelling--series-two-episode-whatever-20171103-gzefc7
703908267	20171104	201711	2017	2017.8329											ARE	DUBAI	ARE								1	014	014	01	1	0.0	9	1	9	6.68789808917198	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171104160000	http://saudigazette.com.sa/article/521000/BUSINESS/UNIDO-and-Expo-2020-to-promote-entrepreneurship
703908268	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	0353	035	03	1	7.0	5	1	5	4.86202365308804	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104160000	https://www.goodfood.com.au/eat-out/cafe/at-tucker-the-sandwiches-are-the-best-thing-since-well-sliced-bread-20171030-gzayzo
703908269	20171104	201711	2017	2017.8329											AUS	AUSTRALIAN	AUS								1	036	036	03	1	4.0	1	1	1	-1.25	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171104160000	https://www.stereoboard.com/pop-will-eat-itself-tickets
703908270	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	5	1	5	4.86202365308804	0								4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	4	Randwick, New South Wales, Australia	AS	AS02	5073	-33.9167	151.242	397957	20171104160000	https://www.goodfood.com.au/eat-out/cafe/at-tucker-the-sandwiches-are-the-best-thing-since-well-sliced-bread-20171030-gzayzo
703908271	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	10	1	10	5.77663671373556	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171104160000	http://www.smh.com.au/act-news/canberra-life/whats-on-in-the-canberra-arts-scene-november-4-2017-20171030-gzb6m1
703908272	20171104	201711	2017	2017.8329											AUSGOV	AUSTRALIA	AUS					GOV			0	051	051	05	1	3.4	4	1	4	-4.15789473684211	0								4	Glebe Park, Australian Capital Territory, Australia	AS	AS01	4940	-35.2823	149.136	11354563	4	Glebe Park, Australian Capital Territory, Australia	AS	AS01	4940	-35.2823	149.136	11354563	20171104160000	http://www.smh.com.au/comment/systems-as-well-as-officials-can-be-crook-as-act-plans-new-anticorruption-body-20171102-gzdzia
703908273	20171104	201711	2017	2017.8329											AUT	VIENNA	AUT								1	042	042	04	1	1.9	8	1	8	2.35081374321881	0								1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171104160000	http://www.bclocalnews.com/entertainment/toy-instruments-east-coast-folk-tunes-at-upcoming-sidney-classical-orchestra-concert/
