703862227	20161104	201611	2016	2016.8329	PTY	POLITICIAN									CVL	CITIZEN						CVL			1	1031	103	10	3	-5.0	3	1	3	0.39787798408488	4	Chilliwack, British Columbia, Canada	CA	CA02	12550	49.1667	-121.95	-562560	4	Chilliwack, British Columbia, Canada	CA	CA02	12550	49.1667	-121.95	-562560	4	Chilliwack, British Columbia, Canada	CA	CA02	12550	49.1667	-121.95	-562560	20171104103000	https://www.missioncityrecord.com/news/pay-hike-approved-for-fraser-valley-regional-district-politicians/
703862228	20161104	201611	2016	2016.8329	PTY	POLITICIAN									CVL	CITIZEN						CVL			1	114	114	11	3	-2.0	3	1	3	0.39787798408488	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	4	Abbotsford, British Columbia, Canada	CA	CA02	12550	49.05	-122.3	-559845	20171104103000	https://www.missioncityrecord.com/news/pay-hike-approved-for-fraser-valley-regional-district-politicians/
703862229	20171005	201710	2017	2017.7534	GOV	PRIME MINISTER						GOV			THA	THAILAND	THA								0	090	090	09	2	-2.0	2	1	2	-4.07766990291263	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104103000	http://www.atimes.com/article/heavy-debt-load-laos/
703862230	20171005	201710	2017	2017.7534	THAGOV	THAILAND	THA					GOV			GOV	FINANCE MINIST						GOV			0	090	090	09	2	-2.0	2	1	2	-4.07766990291263	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171104103000	http://www.atimes.com/article/heavy-debt-load-laos/
703862231	20171028	201710	2017	2017.8164	GBR	LONDON	GBR								MDGGOV	MADAGASCAR	MDG					GOV			0	036	036	03	1	4.0	10	1	10	-3.63636363636364	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Madagascar	MA	MA		-20	47	MA	1	Madagascar	MA	MA		-20	47	MA	20171104103000	http://www.keepthefaith.co.uk/2017/11/04/unwto-expresses-confidence-on-tourism-in-madagascar/
703862232	20171028	201710	2017	2017.8164	GOVMIL	DEFENSE SECRETARY						GOV	MIL		BUS	INDUSTRY						BUS			1	030	030	03	1	4.0	10	1	10	-0.89285714285714	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20171104103000	http://www.defenseworld.net/news/21144/India_to_Expedite_Three_Major_Futuristic_Warfare_Systems_Deals
703862233	20171028	201710	2017	2017.8164	KOR	SOUTH KOREA	KOR																		0	036	036	03	1	4.0	2	1	2	-0.0978473581213302	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171104103000	https://www.washingtonpost.com/news/monkey-cage/wp/2017/11/04/four-reasons-trumps-asia-trip-is-so-important/
703862234	20171028	201710	2017	2017.8164	MDGGOV	MADAGASCAR	MDG					GOV			GBR	LONDON	GBR								0	036	036	03	1	4.0	10	1	10	-3.63636363636364	1	Madagascar	MA	MA		-20	47	MA	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	1	Madagascar	MA	MA		-20	47	MA	20171104103000	http://www.keepthefaith.co.uk/2017/11/04/unwto-expresses-confidence-on-tourism-in-madagascar/
703862235	20171103	201711	2017	2017.8301											GBR	UNITED KINGDOM	GBR								1	043	043	04	1	2.8	8	1	8	7.25190839694656	0								4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	4	Belfast, Belfast, United Kingdom	UK	UKR3	40158	54.5833	-5.93333	-2589607	20171104103000	http://www.belfasttelegraph.co.uk/news/northern-ireland/nigella-lawson-makes-her-mark-in-belfast-but-where-did-domestic-goddess-dine-out-36288356.html
703862236	20171103	201711	2017	2017.8301	GBR	UNITED KINGDOM	GBR																		1	042	042	04	1	1.9	8	1	8	7.25190839694656	4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	0								4	Dublin, Dublin, Ireland	EI	EI07	18288	53.3331	-6.24889	-1502554	20171104103000	http://www.belfasttelegraph.co.uk/news/northern-ireland/nigella-lawson-makes-her-mark-in-belfast-but-where-did-domestic-goddess-dine-out-36288356.html
703862237	20171103	201711	2017	2017.8301	GBR	UNITED KINGDOM	GBR																		0	112	112	11	3	-2.0	8	1	8	-2.22496909765142	4	Upper Bann, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.51667	-2589206	0								4	Upper Bann, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.51667	-2589206	20171104103000	http://www.belfasttelegraph.co.uk/news/northern-ireland/dodds-calls-for-direct-rule-ministers-to-be-appointed-in-weeks-if-deal-isnt-agreed-36287982.html
703862238	20171103	201711	2017	2017.8301	GHAGOV	JOHN MAHAMA	GHA					GOV			GOV	PRESIDENT						GOV			1	0841	084	08	2	7.0	1	1	1	-0.29154518950438	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104103000	http://www.pulse.com.gh/news/politics/ex-president-is-john-mahamas-daughter-happy-her-father-lost-the-election-id7554740.html
703862239	20171103	201711	2017	2017.8301	GHAGOV	JOHN MAHAMA	GHA					GOV			NGAGOV	NIGERIA	NGA					GOV			1	0841	084	08	2	7.0	1	1	1	-0.29154518950438	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104103000	http://www.pulse.com.gh/news/politics/ex-president-is-john-mahamas-daughter-happy-her-father-lost-the-election-id7554740.html
703862240	20171103	201711	2017	2017.8301	GOV	MINIST						GOV			PRKGOV	NORTH KOREA	PRK					GOV			0	040	040	04	1	1.0	6	3	6	-1.07882460032997	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171104103000	http://www.westernpeople.ie/2017/11/04/alliance-party-tds-press-ahead-with-plans-for-north-korea-trip/
703862241	20171103	201711	2017	2017.8301	NGA	NIGERIA	NGA								NGAGOV	NIGERIA	NGA					GOV			1	050	050	05	1	3.5	2	1	2	-2.01342281879195	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171104103000	https://www.today.ng/news/nigeria/29409/president-buharis-anti-corruption-war-confusing-cardinal-onaiyekan
703862242	20171103	201711	2017	2017.8301	NGACHRCTH	ABUJA	NGA			CHR	CTH				GOV	PRESIDENT						GOV			1	050	050	05	1	3.5	6	1	6	-2.01342281879195	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171104103000	https://www.today.ng/news/nigeria/29409/president-buharis-anti-corruption-war-confusing-cardinal-onaiyekan
703862243	20171103	201711	2017	2017.8301	NGACHRCTH	NIGERIA	NGA			CHR	CTH				NGA	NIGERIA	NGA								1	050	050	05	1	3.5	2	1	2	-2.01342281879195	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104103000	https://www.today.ng/news/nigeria/29409/president-buharis-anti-corruption-war-confusing-cardinal-onaiyekan
703862244	20171103	201711	2017	2017.8301	PRKGOV	NORTH KOREA	PRK					GOV			GOV	MINIST						GOV			0	040	040	04	1	1.0	6	3	6	-1.07882460032997	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171104103000	http://www.westernpeople.ie/2017/11/04/alliance-party-tds-press-ahead-with-plans-for-north-korea-trip/
703862245	20171104	201711	2017	2017.8329											AFR	AFRICA	AFR								0	040	040	04	1	1.0	4	1	4	-4.59882583170254	0								4	Emfuleni, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.4901	31.8616	-1259709	4	Emfuleni, KwaZulu-Natal, South Africa	SF	SF02	77336	-28.4901	31.8616	-1259709	20171104103000	https://www.iol.co.za/news/south-africa/gauteng/my-ordeal-with-sex-pest-mayor-11855419
703862246	20171104	201711	2017	2017.8329											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	3	1	3	-8.03858520900321	0								4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171104103000	http://www.theaustralian.com.au/news/latest-news/voices-from-manus-heard-at-melbourne-rally/news-story/9adc59a30cb94d0694e0a5a880ec0fb3?nk=d3c603cce70ab7ff7816573247097a64-1509790789
703862247	20171104	201711	2017	2017.8329											BUS	COMPANIES						BUS			0	014	014	01	1	0.0	9	3	9	-1.54034066567985	0								4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	4	Karachi, Sindh, Pakistan	PK	PK05	40398	24.8667	67.05	-2764584	20171104103000	http://markets.businessinsider.com/commodities/news/r-pakistans-engro-eyes-2019-start-for-new-lng-terminal-in-karachi-2017-11-1006841906
703862248	20171104	201711	2017	2017.8329											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	10	1	10	-1.86567164179104	0								3	Windham County, Vermont, United States	US	USVT		42.9834	-72.7329	1461769	3	Windham County, Vermont, United States	US	USVT		42.9834	-72.7329	1461769	20171104103000	http://www.sentinelsource.com/opinion/letters_to_the_editor/who-d-want-to-live-at-vermont-yankee-site-by/article_899c3dce-5266-50e4-a8b9-ab4ead83e67c.html
703862249	20171104	201711	2017	2017.8329											BUS	COMPANY						BUS			0	061	061	06	2	6.4	10	1	10	0.645994832041339	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104103000	https://www.dailypolitical.com/2017/11/04/church-dwight-chd-receives-news-impact-score-of-0-18.html
703862250	20171104	201711	2017	2017.8329											CAN	CANADIAN	CAN								1	043	043	04	1	2.8	8	1	8	4.19753086419753	0								4	Argentia, Newfoundland, Canada	CA	CA05	12609	47.3	-54	-560275	4	Argentia, Newfoundland, Canada	CA	CA05	12609	47.3	-54	-560275	20171104103000	http://dailyhive.com/montreal/canada-vacation-deprived-ranking-expedia-2017
703862251	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	112	112	11	3	-2.0	2	1	2	-4.41176470588235	0								4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	4	Kelowna, British Columbia, Canada	CA	CA02	12566	49.9	-119.483	-567125	20171104103000	https://www.missioncityrecord.com/news/charges-stayed-for-kelowna-woman-accused-of-threatening-former-premier/
703862252	20171104	201711	2017	2017.8329											CAN	CANADA	CAN								1	112	112	11	3	-2.0	4	1	4	-4.41176470588235	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171104103000	https://www.missioncityrecord.com/news/charges-stayed-for-kelowna-woman-accused-of-threatening-former-premier/
703862253	20171104	201711	2017	2017.8329											CANCVL	VANCOUVER	CAN					CVL			1	051	051	05	1	3.4	6	1	6	3.09423347398031	0								4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	4	Vancouver, British Columbia, Canada	CA	CA02	12552	49.25	-123.133	-575268	20171104103000	https://www.missioncityrecord.com/news/province-feds-see-lots-of-work-ahead-of-marijuana-legalization/
703862254	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								0	036	036	03	1	4.0	10	1	10	-4.91803278688525	0								4	Hebei, Jilin, China	CH	CH05	13176	43.0999	129.768	10869701	4	Hebei, Jilin, China	CH	CH05	13176	43.0999	129.768	10869701	20171104103000	http://geographical.co.uk/people/development/item/2444-the-inspector-calls
703862255	20171104	201711	2017	2017.8329											CHN	CHINA	CHN								0	072	072	07	2	8.3	10	1	10	-1.5281173594132	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	India	IN	IN		20	77	IN	20171104103000	https://blogs.tribune.com.pk/story/59736/if-xi-jinping-wants-china-to-be-accepted-as-a-global-leader-he-needs-to-revise-his-aggressive-diplomacy/
703862256	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	042	042	04	1	1.9	2	1	2	-5.80645161290322	0								4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	20171104103000	http://www.olufamous.com/2017/11/how-my-family-paid-n100m-ransom-to.html
703862257	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	042	042	04	1	1.9	2	1	2	-5.80645161290322	0								4	Panti, Nigeria (general), Nigeria	NI	NI00	191422	9.21667	5.66667	-2024771	4	Ikeja, Lagos, Nigeria	NI	NI05	191295	6.59422	3.33748	-2011499	20171104103000	http://www.olufamous.com/2017/11/how-my-family-paid-n100m-ransom-to.html
703862258	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	042	042	04	1	1.9	6	1	6	-5.80645161290322	0								4	Panti, Nigeria (general), Nigeria	NI	NI00	191422	9.21667	5.66667	-2024771	4	Panti, Nigeria (general), Nigeria	NI	NI00	191422	9.21667	5.66667	-2024771	20171104103000	http://www.olufamous.com/2017/11/how-my-family-paid-n100m-ransom-to.html
703862259	20171104	201711	2017	2017.8329											COP	POLICE						COP			0	173	173	17	4	-5.0	2	1	2	-3.86416861826698	0								4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171104103000	http://www.olufamous.com/2017/11/policemen-storm-1004-estate-in-lagos.html
703862260	20171104	201711	2017	2017.8329											CRM	GANG						CRM			0	042	042	04	1	1.9	5	1	5	-5.22088353413655	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171104103000	http://www.nationalreview.com/article/453420/urban-terror-cities-uniquely-vulnerable-21st-century
703862261	20171104	201711	2017	2017.8329											EDU	COLLEGE						EDU			0	042	042	04	1	1.9	10	1	10	-0.59820538384846	0								4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	4	Reykjavik, (IC10), Iceland	IC	IC10	17529	64.15	-21.95	-2651804	20171104103000	http://icelandmonitor.mbl.is/news/culture_and_living/2017/11/04/gay_icelandic_psychological_thriller/
703862262	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			1	043	043	04	1	2.8	10	1	10	1.23711340206186	0								3	Rockport, Texas, United States	US	USTX	TX007	28.0206	-97.0544	1345420	3	Rockport, Texas, United States	US	USTX	TX007	28.0206	-97.0544	1345420	20171104103000	http://www.journalreview.com/news/article_2a9a8220-c0ee-11e7-b70c-4fca214cf919.html
703862263	20171104	201711	2017	2017.8329											EDU	SCHOOL						EDU			0	051	051	05	1	3.4	2	1	2	4.642166344294	0								3	Andover, Kansas, United States	US	USKS	KS015	37.7139	-97.1364	474204	3	Andover, Kansas, United States	US	USKS	KS015	37.7139	-97.1364	474204	20171104103000	http://www.kansas.com/opinion/letters-to-the-editor/article182467791.html
703862264	20171104	201711	2017	2017.8329											EGY	CAIRO	EGY								1	036	036	03	1	4.0	6	1	6	-2.67379679144385	0								4	Harpenden, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8	-0.35	-2598171	4	Harpenden, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8	-0.35	-2598171	20171104103000	http://newsviewsnreviews.com/2017/11/croydon-cat-killer-harpenden-mutilated-rabbit-linked/
703862265	20171104	201711	2017	2017.8329											EGY	CAIRO	EGY								1	036	036	03	1	4.0	75	1	75	-2.16182637293823	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104103000	http://newsviewsnreviews.com/2017/11/bronsons-bride/
703862266	20171104	201711	2017	2017.8329											EGY	EGYPT	EGY								1	173	173	17	4	-5.0	2	1	2	-2.67379679144385	0								4	Harpenden, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8	-0.35	-2598171	4	Harpenden, Hertfordshire, United Kingdom	UK	UKF8	40114	51.8	-0.35	-2598171	20171104103000	http://newsviewsnreviews.com/2017/11/croydon-cat-killer-harpenden-mutilated-rabbit-linked/
703862267	20171104	201711	2017	2017.8329											EGY	EGYPT	EGY								1	173	173	17	4	-5.0	25	1	25	-2.16182637293823	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171104103000	http://newsviewsnreviews.com/2017/11/bronsons-bride/
703862268	20171104	201711	2017	2017.8329											GBR	UNITED KINGDOM	GBR								0	036	036	03	1	4.0	1	1	1	0.37807183364839	0								4	Bayswater, Free State, South Africa	SF	SF03	77365	-29.0798	26.2401	-1209581	4	Bayswater, Free State, South Africa	SF	SF03	77365	-29.0798	26.2401	-1209581	20171104103000	https://www.today.ng/culture/people/29406/died-wole-soyinka
703862269	20171104	201711	2017	2017.8329											GHA	KUMASI	GHA								1	036	036	03	1	4.0	30	2	30	-2.40672932764387	0								4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	4	Kumasi, Ashanti, Ghana	GH	GH02	190720	6.68333	-1.61667	-2075172	20171104103000	https://www.ghanaweb.com/GhanaHomePage/politics/Asokore-Mampong-MCE-moves-to-enforce-by-laws-597165
703862270	20171104	201711	2017	2017.8329											GOV	MINIST						GOV			1	014	014	01	1	0.0	6	1	6	-2.22496909765142	0								4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	4	Northern Ireland, Craigavon, United Kingdom	UK	UKR8	40152	54.5	-6.5	-2604275	20171104103000	http://www.belfasttelegraph.co.uk/news/northern-ireland/dodds-calls-for-direct-rule-ministers-to-be-appointed-in-weeks-if-deal-isnt-agreed-36287982.html
703862271	20171104	201711	2017	2017.8329											GOV	ADMINISTRATION						GOV			1	031	031	03	1	5.2	2	1	2	-3.08056872037915	0								4	Mahama, Ghana (general), Ghana	GH	GH00	190580	6.33333	-1.46667	-2075744	4	Mahama, Ghana (general), Ghana	GH	GH00	190580	6.33333	-1.46667	-2075744	20171104103000	https://www.ghanaweb.com/GhanaHomePage/NewsArchive/Opuni-for-court-over-alleged-COCOBOD-loot-597170
703862272	20171104	201711	2017	2017.8329											GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	5	1	5	1.2987012987013	0								4	Malcata, Guarda, Portugal	PO	PO11	25815	40.3005	-7.06943	-2168506	4	Malcata, Guarda, Portugal	PO	PO11	25815	40.3005	-7.06943	-2168506	20171104103000	http://www.theportugalnews.com/news/government-launches-projects-to-prevent-fires-restore-protected-areas/43772
703862273	20171104	201711	2017	2017.8329											GOV	RULER						GOV			1	186	186	18	4	-10.0	10	1	10	-2.6378896882494	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104103000	http://www.enidnews.com/opinion/columns/so-who-is-pete/article_c63b7e9d-0fdb-553e-ba10-7c4d4ee910f2.html
703862274	20171104	201711	2017	2017.8329											GOVHLH	GOVERNMENT						GOV	HLH		0	042	042	04	1	1.9	2	1	2	-9.11949685534591	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20171104103000	http://www.hindustantimes.com/india-news/vyapam-scam-was-medical-student-namrata-damor-s-mysterious-death-murder-or-suicide/story-u2P601r0QgjuhyVy7TwxVJ.html
703862275	20171104	201711	2017	2017.8329											GRC	GREECE	GRC								1	036	036	03	1	4.0	4	1	4	4.18994413407822	0								4	Cape Colonna, Perifereia Attikis, Greece	GR	GR54	16680	37.6482	24.0305	-828643	1	Japan	JA	JA		36	138	JA	20171104103000	http://www.burnleyexpress.net/news/towneley-hall-artwork-heading-to-japan-1-8836628
703862276	20171104	201711	2017	2017.8329											IDN	KALIMANTAN	IDN								1	042	042	04	1	1.9	9	1	9	1.71073094867807	0								4	Kalimantan, Indonesia (general), Indonesia	ID	ID00	18585	1.61667	109.183	-2680735	4	Kalimantan, Indonesia (general), Indonesia	ID	ID00	18585	1.61667	109.183	-2680735	20171104103000	http://wildsingaporenews.blogspot.com/2017/11/jakarta-declaration-aimed-at-helping.html
703862277	20171104	201711	2017	2017.8329											IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			1	040	040	04	1	1.0	2	1	2	-6.59340659340659	0								1	Syria	SY	SY		35	38	SY	4	Waterloo, Ontario, Canada	CA	CA08	12688	43.4667	-80.5333	-575624	20171104103000	https://www.therecord.com/opinion-story/7771301-terror-lurks-too-close-to-home/
703862278	20171104	201711	2017	2017.8329											IMGMOSALQ	AL QAIDA		ALQ		MOS		IMG			1	040	040	04	1	1.0	8	1	8	-6.59340659340659	0								1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	20171104103000	https://www.therecord.com/opinion-story/7771301-terror-lurks-too-close-to-home/
703862279	20171104	201711	2017	2017.8329											IND	CHHATTISGARH	IND								0	193	193	19	4	-10.0	3	1	3	-12.4645892351275	0								1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171104103000	http://www.newsnow.in/news/three-killed-in-stampede-at-bihar-s-begusarai-district
703862280	20171104	201711	2017	2017.8329											JUD	ATTORNEY						JUD			1	043	043	04	1	2.8	10	1	10	0.988142292490109	0								3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	3	Hollywood, California, United States	US	USCA	CA037	34.0983	-118.327	1660757	20171104103000	http://www.theintelligencer.net/opinion/local-columns/2017/11/my-stars-of-hollywood/
