702924431	20171025	201710	2017	2017.8082											MED	MEDIA						MED			0	040	040	04	1	1.0	2	1	2	-0.3921568627451	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924432	20171025	201710	2017	2017.8082											MED	MEDIA						MED			0	040	040	04	1	1.0	2	1	2	-0.3921568627451	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924433	20171025	201710	2017	2017.8082											PTY	DEMOCRATIC PARTY									1	043	043	04	1	2.8	3	1	3	1.54589371980677	0								1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171101110000	https://blueprint.ng/will-ntufam-onor-drag-other-pdp-defectors-back/
702924434	20171025	201710	2017	2017.8082	EGY	EGYPT	EGY								PTY	DEMOCRATIC PARTY									1	042	042	04	1	1.9	2	1	2	1.54589371980677	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171101110000	https://blueprint.ng/will-ntufam-onor-drag-other-pdp-defectors-back/
702924435	20171025	201710	2017	2017.8082	ESP	SPAIN	ESP								GOV	GOVERNMENT						GOV			1	110	110	11	3	-2.0	2	1	2	-4.42477876106195	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171101110000	http://www.digitaljournal.com/news/world/puigdemont-not-going-to-spain-lawyer/article/506495
702924436	20171025	201710	2017	2017.8082	GOV	ADMINISTRATION						GOV			ESP	SPANISH	ESP								1	110	110	11	3	-2.0	3	1	3	-4.42477876106195	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	4	Brussels, Bruxelles-Capitale, Belgium	BE	BE11	5850	50.8333	4.33333	-1955538	20171101110000	http://www.digitaljournal.com/news/world/puigdemont-not-going-to-spain-lawyer/article/506495
702924437	20171025	201710	2017	2017.8082	IND	AHMEDABAD	IND								MED	MEDIA						MED			0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924438	20171025	201710	2017	2017.8082	IND	AHMEDABAD	IND								MED	MEDIA						MED			0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924439	20171025	201710	2017	2017.8082	KOR	SOUTH KOREA	KOR																		0	036	036	03	1	4.0	6	1	6	-2.04819277108433	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171101110000	https://www.wsj.com/articles/south-korean-leader-warns-against-attack-on-north-ahead-of-trumps-asia-trip-1509530114
702924440	20171025	201710	2017	2017.8082	KOR	SEOUL	KOR								ELI	ACTOR						ELI			1	051	051	05	1	3.4	2	1	2	0.25510204081633	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	4	Seoul, Soul-t'ukpyolsi, South Korea	KS	KS11	24984	37.5664	127	-716583	20171101110000	http://www.scmp.com/culture/film-tv/article/2117972/fans-mourn-south-korean-actor-kim-joo-hyuk-after-fatal-car-crash
702924441	20171025	201710	2017	2017.8082	KOR	SEOUL	KOR								ELI	ACTOR						ELI			1	051	051	05	1	3.4	8	1	8	0.25510204081633	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171101110000	http://www.scmp.com/culture/film-tv/article/2117972/fans-mourn-south-korean-actor-kim-joo-hyuk-after-fatal-car-crash
702924442	20171025	201710	2017	2017.8082	MED	MEDIA						MED													0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924443	20171025	201710	2017	2017.8082	MED	MEDIA						MED													0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	0								4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924444	20171025	201710	2017	2017.8082	MED	MEDIA						MED			IND	AHMEDABAD	IND								0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	Surat, Gujarat, India	IN	IN09	70127	20.9667	72.9	-2098110	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924445	20171025	201710	2017	2017.8082	MED	MEDIA						MED			IND	AHMEDABAD	IND								0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	Ahmedabad, Gujarat, India	IN	IN09	17644	23.0333	72.6167	-2088270	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924446	20171025	201710	2017	2017.8082	MED	MEDIA						MED			IND	AHMEDABAD	IND								0	040	040	04	1	1.0	2	1	2	-0.3921568627451	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171101110000	http://www.india.com/news/gujarat-assembly-elections-2017-jittery-congress-yet-to-decide-on-deal-with-hardik-patel-as-rahul-gandhi-tours-state-2588371/
702924447	20171025	201710	2017	2017.8082	PTY	DEMOCRATIC PARTY																			1	042	042	04	1	1.9	3	1	3	1.54589371980677	1	Egypt	EG	EG		27	30	EG	0								1	Egypt	EG	EG		27	30	EG	20171101110000	https://blueprint.ng/will-ntufam-onor-drag-other-pdp-defectors-back/
702924448	20171025	201710	2017	2017.8082	PTY	DEMOCRATIC PARTY									EGY	EGYPT	EGY								1	043	043	04	1	2.8	2	1	2	1.54589371980677	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	1	Egypt	EG	EG		27	30	EG	20171101110000	https://blueprint.ng/will-ntufam-onor-drag-other-pdp-defectors-back/
702924449	20171025	201710	2017	2017.8082	USA	OHIO	USA																		1	080	080	08	2	5.0	1	1	1	-4.56621004566209	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	0								3	Ashtabula, Ohio, United States	US	USOH	OH007	41.8651	-80.7898	1048468	20171101110000	http://www.meadvilletribune.com/news/local_news/gurto-expected-to-waive-extradition/article_d4598a89-48ec-5b30-bef1-de9be083c05d.html
702924450	20171025	201710	2017	2017.8082	USA	OHIO	USA																		1	190	190	19	4	-10.0	2	1	2	-4.56621004566209	3	Ashtabula, Ohio, United States	US	USOH	OH007	41.8651	-80.7898	1048468	0								3	Ashtabula, Ohio, United States	US	USOH	OH007	41.8651	-80.7898	1048468	20171101110000	http://www.meadvilletribune.com/news/local_news/gurto-expected-to-waive-extradition/article_d4598a89-48ec-5b30-bef1-de9be083c05d.html
702924451	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA																		1	190	190	19	4	-10.0	1	1	1	-4.56621004566209	3	Ashtabula, Ohio, United States	US	USOH	OH007	41.8651	-80.7898	1048468	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171101110000	http://www.meadvilletribune.com/news/local_news/gurto-expected-to-waive-extradition/article_d4598a89-48ec-5b30-bef1-de9be083c05d.html
702924452	20171031	201710	2017	2017.8247											AFG	HERAT	AFG								0	043	043	04	1	2.8	2	1	2	-6.07655502392344	0								5	Herat Province, Herat, Afghanistan	AF	AF11	3562	34.5	62	-3377360	4	Balkh, Balkh, Afghanistan	AF	AF30	3480	36.7564	66.8972	-3370021	20171101110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
702924453	20171031	201710	2017	2017.8247											AFG	HERAT	AFG								0	043	043	04	1	2.8	8	1	8	-6.07655502392344	0								5	Herat Province, Herat, Afghanistan	AF	AF11	3562	34.5	62	-3377360	5	Herat Province, Herat, Afghanistan	AF	AF11	3562	34.5	62	-3377360	20171101110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
702924454	20171031	201710	2017	2017.8247											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	2	1	2	3.13253012048193	0								4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	20171101110000	http://www.adelaidenow.com.au/news/south-australia/bondi-couple-adventure-1800km-across-australian-outback-on-foot/news-story/431c23f52ff59a887439fca848ddfb4f?nk=8fa8597fd7a6833337d28363ffe63924-1509533368
702924455	20171031	201710	2017	2017.8247											AUS	AUSTRALIA	AUS								1	042	042	04	1	1.9	1	1	1	3.13253012048193	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	20171101110000	http://www.adelaidenow.com.au/news/south-australia/bondi-couple-adventure-1800km-across-australian-outback-on-foot/news-story/431c23f52ff59a887439fca848ddfb4f?nk=8fa8597fd7a6833337d28363ffe63924-1509533368
702924456	20171031	201710	2017	2017.8247											COP	POLICE						COP			1	190	190	19	4	-10.0	5	1	5	-2.04081632653061	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171101110000	http://allafrica.com/stories/201711010398.html
702924457	20171031	201710	2017	2017.8247											REBUAF	REBEL						REB	UAF		1	190	190	19	4	-10.0	2	1	2	-11.1111111111111	0								4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101110000	http://www.abc.net.au/news/2017-11-01/indonesian-extremist-arrested-in-marawi/9109718
702924458	20171031	201710	2017	2017.8247											USA	UNITED STATES	USA								0	040	040	04	1	1.0	4	1	4	0.83743842364532	0								3	Greenville, Indiana, United States	US	USIN	IN153	39.1409	-87.302	435456	3	Greenville, Indiana, United States	US	USIN	IN153	39.1409	-87.302	435456	20171101110000	https://seekingalpha.com/article/4118906-just-another-day-paradise-omega-healthcare
702924459	20171031	201710	2017	2017.8247	AFG	HERAT	AFG																		0	042	042	04	1	1.9	2	1	2	-6.07655502392344	5	Herat Province, Herat, Afghanistan	AF	AF11	3562	34.5	62	-3377360	0								4	Balkh, Balkh, Afghanistan	AF	AF30	3480	36.7564	66.8972	-3370021	20171101110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
702924460	20171031	201710	2017	2017.8247	AFG	HERAT	AFG																		0	042	042	04	1	1.9	8	1	8	-6.07655502392344	5	Herat Province, Herat, Afghanistan	AF	AF11	3562	34.5	62	-3377360	0								5	Herat Province, Herat, Afghanistan	AF	AF11	3562	34.5	62	-3377360	20171101110000	Afghan press selection list in Dari and Pashto/BBC Monitoring/(c) BBC
702924461	20171031	201710	2017	2017.8247	AUS	AUSTRALIA	AUS																		1	043	043	04	1	2.8	14	2	14	2.99483648881239	4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	0								4	Port Augusta, South Australia, Australia	AS	AS05	5301	-32.496	137.773	-1595850	20171101110000	http://www.news.com.au/national/south-australia/bondi-couple-adventure-1800km-across-australian-outback-on-foot/news-story/431c23f52ff59a887439fca848ddfb4f
702924462	20171031	201710	2017	2017.8247	BUS	INDUSTRY						BUS			GOV	TRADE MINIST						GOV			1	010	010	01	1	0.0	3	1	3	-5.63002680965148	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	20171101110000	http://bulawayo24.com/index-id-news-sc-national-byo-120869.html
702924463	20171031	201710	2017	2017.8247	BUS	INDUSTRY						BUS			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	1	1	1	-5.63002680965148	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	20171101110000	http://bulawayo24.com/index-id-news-sc-national-byo-120869.html
702924464	20171031	201710	2017	2017.8247	COP	POLICE						COP													1	190	190	19	4	-10.0	5	1	5	-2.04081632653061	1	Zimbabwe	ZI	ZI		-19	29	ZI	0								1	Zimbabwe	ZI	ZI		-19	29	ZI	20171101110000	http://allafrica.com/stories/201711010398.html
702924465	20171031	201710	2017	2017.8247	EUR	EUROPE	EUR								USA	UNITED STATES	USA								0	190	190	19	4	-10.0	2	1	2	-6.56013456686291	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101110000	https://www.stabroeknews.com/2017/news/world/11/01/eight-dead-in-suspected-terrorist-truck-attack-on-manhattan-bike-path/
702924466	20171031	201710	2017	2017.8247	GOV	TRADE MINIST						GOV			ZWE	ZIMBABWE	ZWE								1	010	010	01	1	0.0	1	1	1	-5.63002680965148	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	4	Beitbridge, Zimbabwe (general), Zimbabwe	ZI	ZI00	77343	-22.2167	30	-2307282	20171101110000	http://bulawayo24.com/index-id-news-sc-national-byo-120869.html
702924467	20171031	201710	2017	2017.8247	MED	JOURNALIST						MED			NGA	MAIDUGURI	NGA								1	010	010	01	1	0.0	6	1	6	-6	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20171101110000	https://blueprint.ng/media-group-denies-report-on-poor-funding-of-polio-in-borno/
702924468	20171031	201710	2017	2017.8247	NGA	NIGERIA	NGA																		1	064	064	06	2	7.0	2	1	2	2.84810126582278	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	0								4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171101110000	https://blueprint.ng/nysc-boss-tasks-directors-on-probity-accountability/
702924469	20171031	201710	2017	2017.8247	NGA	NIGERIA	NGA								MED	JOURNALIST						MED			1	010	010	01	1	0.0	2	1	2	-6	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	5	Borno State, Borno, Nigeria	NI	NI27	191073	11.5	13	-2003010	20171101110000	https://blueprint.ng/media-group-denies-report-on-poor-funding-of-polio-in-borno/
702924470	20171031	201710	2017	2017.8247	PHL	PHILIPPINE	PHL								REBUAF	REBEL						REB	UAF		1	190	190	19	4	-10.0	3	1	3	-11.1111111111111	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101110000	http://www.abc.net.au/news/2017-11-01/indonesian-extremist-arrested-in-marawi/9109718
702924471	20171031	201710	2017	2017.8247	PHL	PHILIPPINE	PHL								REBUAF	REBEL						REB	UAF		1	190	190	19	4	-10.0	2	1	2	-11.1111111111111	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	20171101110000	http://www.abc.net.au/news/2017-11-01/indonesian-extremist-arrested-in-marawi/9109718
702924472	20171031	201710	2017	2017.8247	PHL	PHILIPPINE	PHL								REBUAF	REBEL						REB	UAF		1	190	190	19	4	-10.0	1	1	1	-11.1111111111111	4	Marawi, Marawi, Philippines	RP	RPE1	24272	8.0034	124.284	-2438515	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	4	Jakarta, Jakarta Raya, Indonesia	ID	ID04	18585	-6.17444	106.829	-2679652	20171101110000	http://www.abc.net.au/news/2017-11-01/indonesian-extremist-arrested-in-marawi/9109718
702924473	20171031	201710	2017	2017.8247	USA	UNITED STATES	USA																		0	040	040	04	1	1.0	4	1	4	0.83743842364532	3	Greenville, Indiana, United States	US	USIN	IN153	39.1409	-87.302	435456	0								3	Greenville, Indiana, United States	US	USIN	IN153	39.1409	-87.302	435456	20171101110000	https://seekingalpha.com/article/4118906-just-another-day-paradise-omega-healthcare
702924474	20171031	201710	2017	2017.8247	USA	WASHINGTON	USA								GOV	PRESIDENT						GOV			1	010	010	01	1	0.0	3	1	3	-3.13075506445673	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101110000	https://www.stabroeknews.com/2017/news/world/11/01/u-s-pursues-direct-diplomacy-with-north-korea-despite-trump-rejection/
702924475	20171031	201710	2017	2017.8247	USA	WASHINGTON	USA								USAGOV	UNITED STATES	USA					GOV			1	010	010	01	1	0.0	2	1	2	-3.13075506445673	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101110000	https://www.stabroeknews.com/2017/news/world/11/01/u-s-pursues-direct-diplomacy-with-north-korea-despite-trump-rejection/
702924476	20171031	201710	2017	2017.8247	USA	NEW YORK CITY	USA								USAMED	REUTERS	USA					MED			1	182	182	18	4	-9.5	1	1	1	-6.56013456686291	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171101110000	https://www.stabroeknews.com/2017/news/world/11/01/eight-dead-in-suspected-terrorist-truck-attack-on-manhattan-bike-path/
