705272325	20161109	201611	2016	2016.8466	BRN	BRUNEI	BRN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	Brunei	BX	BX		4.5	114.666667	BX	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272326	20161109	201611	2016	2016.8466	CAN	CANADA	CAN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272327	20161109	201611	2016	2016.8466	CAN	CANADA	CAN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Brunei	BX	BX		4.5	114.666667	BX	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272328	20161109	201611	2016	2016.8466	CAN	CANADA	CAN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272329	20161109	201611	2016	2016.8466	CHL	CHILE	CHL								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272330	20161109	201611	2016	2016.8466	CHL	CHILE	CHL								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272331	20161109	201611	2016	2016.8466	CHL	CHILE	CHL								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	Chile	CI	CI		-30	-71	CI	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272332	20161109	201611	2016	2016.8466	JPN	JAPAN	JPN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272333	20161109	201611	2016	2016.8466	JPN	JAPAN	JPN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Chile	CI	CI		-30	-71	CI	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272334	20161109	201611	2016	2016.8466	JPN	JAPAN	JPN								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	Japan	JA	JA		36	138	JA	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272335	20161109	201611	2016	2016.8466	MEX	MEXICO	MEX								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272336	20161109	201611	2016	2016.8466	MEX	MEXICO	MEX								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272337	20161109	201611	2016	2016.8466	MEX	MEXICO	MEX								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	Mexico	MX	MX		23	-102	MX	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272338	20161109	201611	2016	2016.8466	MYS	MALAYSIA	MYS								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272339	20161109	201611	2016	2016.8466	MYS	MALAYSIA	MYS								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Brunei	BX	BX		4.5	114.666667	BX	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272340	20161109	201611	2016	2016.8466	MYS	MALAYSIA	MYS								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Japan	JA	JA		36	138	JA	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272341	20161109	201611	2016	2016.8466	NGA	NIGERIA	NGA																		1	010	010	01	1	0.0	2	1	2	-0.77669902912621	4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	0								4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	20171109091500	http://allafrica.com/stories/201711090295.html
705272342	20161109	201611	2016	2016.8466	NGA	NIGERIA	NGA								AGR	FARMER						AGR			1	010	010	01	1	0.0	2	1	2	-0.77669902912621	4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	20171109091500	http://allafrica.com/stories/201711090295.html
705272343	20161109	201611	2016	2016.8466	NGAAGR	NIGERIA	NGA					AGR													1	010	010	01	1	0.0	2	1	2	-0.77669902912621	4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	0								4	Kafur, Katsina, Nigeria	NI	NI24	191064	11.644	7.69401	-2014165	20171109091500	http://allafrica.com/stories/201711090295.html
705272344	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	057	057	05	1	8.0	8	1	8	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272345	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								AUS	AUSTRALIA	AUS								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272346	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								BRN	BRUNEI	BRN								1	057	057	05	1	8.0	4	1	4	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272347	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								BRN	BRUNEI	BRN								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Brunei	BX	BX		4.5	114.666667	BX	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272348	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								CAN	CANADA	CAN								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272349	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								CAN	CANADA	CAN								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Brunei	BX	BX		4.5	114.666667	BX	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272350	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								CAN	CANADA	CAN								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272351	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								CHL	CHILE	CHL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272352	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								CHL	CHILE	CHL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272353	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								CHL	CHILE	CHL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Chile	CI	CI		-30	-71	CI	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272354	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								JPN	JAPAN	JPN								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Australia	AS	AS		-25	135	AS	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272355	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								JPN	JAPAN	JPN								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Chile	CI	CI		-30	-71	CI	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272356	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								JPN	JAPAN	JPN								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Japan	JA	JA		36	138	JA	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272357	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								MEX	MEXICO	MEX								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272358	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								MEX	MEXICO	MEX								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Canada	CA	CA		60	-96	CA	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272359	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								MEX	MEXICO	MEX								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Mexico	MX	MX		23	-102	MX	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272360	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								MYS	MALAYSIA	MYS								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272361	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								MYS	MALAYSIA	MYS								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Brunei	BX	BX		4.5	114.666667	BX	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272362	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								MYS	MALAYSIA	MYS								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Japan	JA	JA		36	138	JA	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272363	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								PER	PERU	PER								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Japan	JA	JA		36	138	JA	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272364	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								PER	PERU	PER								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272365	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								PER	PERU	PER								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Peru	PE	PE		-10	-76	PE	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272366	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								SGP	SINGAPORE	SGP								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272367	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								SGP	SINGAPORE	SGP								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Peru	PE	PE		-10	-76	PE	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272368	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								SGP	SINGAPORE	SGP								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Singapore	SN	SN		1.366667	103.8	SN	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272369	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272370	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								USA	UNITED STATES	USA								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Singapore	SN	SN		1.366667	103.8	SN	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272371	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								USA	UNITED STATES	USA								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	United States	US	US		39.828175	-98.5795	US	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272372	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								VNM	VIETNAM	VNM								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	4	Danang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272373	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								VNM	VIETNAM	VNM								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	Peru	PE	PE		-10	-76	PE	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272374	20161109	201611	2016	2016.8466	NZL	NEW ZEALAND	NZL								VNM	VIETNAM	VNM								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	United States	US	US		39.828175	-98.5795	US	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272375	20161109	201611	2016	2016.8466	PER	PERU	PER								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	Japan	JA	JA		36	138	JA	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272376	20161109	201611	2016	2016.8466	PER	PERU	PER								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272377	20161109	201611	2016	2016.8466	PER	PERU	PER								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	6	1	6	1.11420612813371	1	Peru	PE	PE		-10	-76	PE	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
705272378	20161109	201611	2016	2016.8466	SGP	SINGAPORE	SGP								NZL	NEW ZEALAND	NZL								1	057	057	05	1	8.0	2	1	2	1.11420612813371	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171109091500	https://www.nst.com.my/news/government-public-policy/2017/11/301294/tppa-future-will-depend-discussion-remaining-11-pact
