704695617	20161107	201611	2016	2016.8411											BUS	BUSINESS						BUS			1	040	040	04	1	1.0	10	1	10	3.28042328042328	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20171107163000	http://www.constructionweekonline.com/article-47026-five-minutes-with-patrick-d-ocallaghan/
704695618	20161107	201611	2016	2016.8411											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	6	1	6	-6.83836589698046	0								4	Glamorgan, Neath Port Talbot, United Kingdom	UK	UKY5	40186	51.6667	-3.66667	-2597012	4	Glamorgan, Neath Port Talbot, United Kingdom	UK	UKY5	40186	51.6667	-3.66667	-2597012	20171107163000	http://www.express.co.uk/news/uk/876636/Matthew-Scully-Hicks-husband-craig-jailed-adoption-wales-elsie-murder-cardiff-crime
704695619	20161107	201611	2016	2016.8411											HLH	HOSPITAL						HLH			0	042	042	04	1	1.9	4	1	4	-6.83836589698046	0								4	Llandaff, Cardiff, United Kingdom	UK	UKX5	40185	51.5064	-3.23028	-2601472	4	Llandaff, Cardiff, United Kingdom	UK	UKX5	40185	51.5064	-3.23028	-2601472	20171107163000	http://www.express.co.uk/news/uk/876636/Matthew-Scully-Hicks-husband-craig-jailed-adoption-wales-elsie-murder-cardiff-crime
704695620	20161107	201611	2016	2016.8411	BUS	BUSINESS						BUS													1	060	060	06	2	6.0	10	1	10	3.28042328042328	1	Jamaica	JM	JM		18.25	-77.5	JM	0								1	Jamaica	JM	JM		18.25	-77.5	JM	20171107163000	http://www.constructionweekonline.com/article-47026-five-minutes-with-patrick-d-ocallaghan/
704695621	20161107	201611	2016	2016.8411	HLH	HOSPITAL						HLH													0	043	043	04	1	2.8	6	1	6	-6.83836589698046	4	Glamorgan, Neath Port Talbot, United Kingdom	UK	UKY5	40186	51.6667	-3.66667	-2597012	0								4	Glamorgan, Neath Port Talbot, United Kingdom	UK	UKY5	40186	51.6667	-3.66667	-2597012	20171107163000	http://www.express.co.uk/news/uk/876636/Matthew-Scully-Hicks-husband-craig-jailed-adoption-wales-elsie-murder-cardiff-crime
704695622	20161107	201611	2016	2016.8411	HLH	HOSPITAL						HLH													0	043	043	04	1	2.8	4	1	4	-6.83836589698046	4	Llandaff, Cardiff, United Kingdom	UK	UKX5	40185	51.5064	-3.23028	-2601472	0								4	Llandaff, Cardiff, United Kingdom	UK	UKX5	40185	51.5064	-3.23028	-2601472	20171107163000	http://www.express.co.uk/news/uk/876636/Matthew-Scully-Hicks-husband-craig-jailed-adoption-wales-elsie-murder-cardiff-crime
704695623	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA																		1	040	040	04	1	1.0	2	1	2	-0.34305317324185	3	Seneca Falls, New York, United States	US	USNY	NY099	42.9106	-76.7966	964826	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107163000	https://www.wastedive.com/news/update-waste-connections-landfill-in-upstate-new-york-receives-8-year-perm/442228/
704695624	20161107	201611	2016	2016.8411	USA	UNITED STATES	USA								USAMED	UNITED STATES	USA					MED			1	193	193	19	4	-10.0	3	1	3	0.15649452269171	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171107163000	http://www.gosanangelo.com/story/news/2017/11/06/ar-15-style-rifles-common-among-mass-shootings/838283001/
704695625	20171008	201710	2017	2017.7616											COP	POLICE						COP			1	112	112	11	3	-2.0	4	1	4	-2.5089605734767	0								4	North Union, Charlotte, Saint Vincent And The Grenadines	VC	VC01	61292	13.2167	-61.1333	-1204500	4	North Union, Charlotte, Saint Vincent And The Grenadines	VC	VC01	61292	13.2167	-61.1333	-1204500	20171107163000	http://searchlight.vc/expolice-accused-of-stealing-meat-to-know-fate-next-month-p67176-82.htm
704695626	20171008	201710	2017	2017.7616											COP	POLICE						COP			1	112	112	11	3	-2.0	6	1	6	-2.5089605734767	0								4	Black Point, Kouilou, Congo	CF	CF04	18585	-4.78333	11.8333	-2209826	4	Black Point, Kouilou, Congo	CF	CF04	18585	-4.78333	11.8333	-2209826	20171107163000	http://searchlight.vc/expolice-accused-of-stealing-meat-to-know-fate-next-month-p67176-82.htm
704695627	20171008	201710	2017	2017.7616											JPN	JAPAN	JPN								1	042	042	04	1	1.9	10	1	10	1.22699386503067	0								1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107163000	https://insideevs.com/nissan-leaf-sales-japan-october-2017/
704695628	20171008	201710	2017	2017.7616	GOV	ADMINISTRATION						GOV													0	020	020	02	1	3.0	5	1	5	-1.63132137030995	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20171107163000	http://www.scpr.org/news/2017/11/07/77353/young-daca-immigrants-grapple-with-what-s-next-as/
704695629	20171008	201710	2017	2017.7616	GOV	ADMINISTRATION						GOV													0	084	084	08	2	7.0	5	1	5	-1.63132137030995	4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	0								4	Mexico City, Distrito Federal, Mexico	MX	MX09	20887	19.4342	-99.1386	-1658079	20171107163000	http://www.scpr.org/news/2017/11/07/77353/young-daca-immigrants-grapple-with-what-s-next-as/
704695630	20171008	201710	2017	2017.7616	JPN	JAPAN	JPN																		1	043	043	04	1	2.8	10	1	10	1.22699386503067	4	Oppama, Kanagawa, Japan	JA	JA19	34860	35.3094	139.626	-240847	0								4	Oppama, Kanagawa, Japan	JA	JA19	34860	35.3094	139.626	-240847	20171107163000	https://insideevs.com/nissan-leaf-sales-japan-october-2017/
704695631	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD			USA	ILLINOIS	USA								1	040	040	04	1	1.0	2	1	2	-1.37207425343019	3	Cook County, Illinois, United States	US	USIL	IL031	41.8334	-87.8501	1784766	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171107163000	http://thenews-chronicle.com/what-do-nigerian-leaders-really-do-afterwards/
704695632	20171008	201710	2017	2017.7616	JUD	JUDGE						JUD			USAGOV	OBAMA	USA					GOV			1	010	010	01	1	0.0	2	1	2	-1.37207425343019	4	Fashola, Nigeria (general), Nigeria	NI	NI00	191185	7.9	3.78333	-2007122	4	Fashola, Nigeria (general), Nigeria	NI	NI00	191185	7.9	3.78333	-2007122	4	Fashola, Nigeria (general), Nigeria	NI	NI00	191185	7.9	3.78333	-2007122	20171107163000	http://thenews-chronicle.com/what-do-nigerian-leaders-really-do-afterwards/
