704521195	20161107	201611	2016	2016.8411											GBR	BRITISH	GBR								0	042	042	04	1	1.9	5	1	5	-4.16124837451236	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171107040000	http://www.washingtonexaminer.com/carter-page-blamed-steele-dossier-for-legal-troubles-in-house-intelligence-committee-hearing/article/2639829
704521196	20161107	201611	2016	2016.8411	GOV	GOVERNMENT						GOV													0	131	131	13	3	-5.8	5	1	5	-0.20661157024793	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	0								4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171107040000	http://www.adelaidenow.com.au/news/south-australia/liberals-reveal-plan-to-fix-south-australias-broken-natural-resources-management-scheme/news-story/4b4ee868e9b3a1d950640ccfd78eca2d?nk=df1217dae84771863530e9759b39016a-1510026522
704521197	20161107	201611	2016	2016.8411	MNCAGR	MOSAIC COMPANY						MNC	AGR												1	020	020	02	1	3.0	5	1	5	-0.095419847328244	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171107040000	https://www.themarketsdaily.com/2017/11/07/zacks-analysts-anticipate-mosaic-company-the-mos-will-announce-quarterly-sales-of-1-81-billion.html
704521198	20161107	201611	2016	2016.8411	MNCGRC	NAVIOS MARITIME	GRC					MNC													1	020	020	02	1	3.0	10	1	10	1.40252454417952	0								0								0								20171107040000	https://www.tickerreport.com/banking-finance/3013568/navios-maritime-partners-lp-nmm-expected-to-announce-earnings-of-0-02-per-share.html
704521199	20161107	201611	2016	2016.8411	MNCUSAMED	GOOGLE	USA					MNC	MED												1	020	020	02	1	3.0	6	1	6	0.60240963855422	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171107040000	http://www.bgr.in/reviews/google-pixel-2-xl-review/
704521200	20161107	201611	2016	2016.8411	MNCUSAMED	GOOGLE	USA					MNC	MED												1	111	111	11	3	-2.0	6	1	6	0.60240963855422	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171107040000	http://www.bgr.in/reviews/google-pixel-2-xl-review/
704521201	20161107	201611	2016	2016.8411	MNCUSAMED	GOOGLE	USA					MNC	MED		PRT	PORTUGAL	PRT								1	111	111	11	3	-2.0	2	1	2	0.60240963855422	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20171107040000	http://www.bgr.in/reviews/google-pixel-2-xl-review/
704521202	20161107	201611	2016	2016.8411	NZL	WELLINGTON	NZL																		1	042	042	04	1	1.9	1	1	1	4.79616306954437	4	Whakaari, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.8333	170.467	-1509591	0								4	Whakaari, New Zealand (general), New Zealand	NZ	NZ00	22391	-45.8333	170.467	-1509591	20171107040000	http://www.scoop.co.nz/stories/CU1711/S00120/unique-verbatim-theatre-delves-cultural-identity-of-aotearoa.htm
704521203	20161107	201611	2016	2016.8411	PRT	PORTUGAL	PRT																		1	111	111	11	3	-2.0	1	1	1	0.60240963855422	1	Portugal	PO	PO		39.5	-8	PO	0								1	Portugal	PO	PO		39.5	-8	PO	20171107040000	http://www.bgr.in/reviews/google-pixel-2-xl-review/
704521204	20161107	201611	2016	2016.8411	PRT	PORTUGAL	PRT								MNCUSAMED	GOOGLE	USA					MNC	MED		1	020	020	02	1	3.0	2	1	2	0.60240963855422	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	1	Portugal	PO	PO		39.5	-8	PO	20171107040000	http://www.bgr.in/reviews/google-pixel-2-xl-review/
704521205	20171008	201710	2017	2017.7616	BUS	COMPANY						BUS			CHN	CHINESE	CHN								0	042	042	04	1	1.9	8	1	8	3.31010452961673	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107040000	https://www.tnooz.com/article/priceline-groups-goal-a-starring-role-in-the-vacation-rental-market/
704521206	20171008	201710	2017	2017.7616	BUS	COMPANY						BUS			CHN	CHINESE	CHN								0	070	070	07	2	7.0	8	1	8	3.31010452961673	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107040000	https://www.tnooz.com/article/priceline-groups-goal-a-starring-role-in-the-vacation-rental-market/
704521207	20171008	201710	2017	2017.7616	CHN	CHINESE	CHN								BUS	COMPANY						BUS			0	043	043	04	1	2.8	8	1	8	3.31010452961673	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171107040000	https://www.tnooz.com/article/priceline-groups-goal-a-starring-role-in-the-vacation-rental-market/
704521208	20171008	201710	2017	2017.7616	CHNGOV	XI JINPING	CHN					GOV			LEG	CONGRESS						LEG			1	015	015	01	1	0.0	10	2	10	-2.65100636707387	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	4	Xiamen, Fujian, China	CH	CH07	13010	24.4798	118.082	-1931546	20171107040000	https://www.csmonitor.com/World/Asia-Pacific/2017/1106/This-year-as-winter-nears-residents-of-China-s-coal-country-turn-to-gas
704521209	20171008	201710	2017	2017.7616	CHNGOV	XI JINPING	CHN					GOV			LEG	CONGRESS						LEG			1	015	015	01	1	0.0	10	2	10	-2.65100636707387	4	Shanxi, Fujian, China	CH	CH07	13167	26.9512	116.692	10771269	4	Shanxi, Fujian, China	CH	CH07	13167	26.9512	116.692	10771269	4	Shanxi, Fujian, China	CH	CH07	13167	26.9512	116.692	10771269	20171107040000	https://www.csmonitor.com/World/Asia-Pacific/2017/1106/This-year-as-winter-nears-residents-of-China-s-coal-country-turn-to-gas
704521210	20171008	201710	2017	2017.7616	EGY	EGYPT	EGY								PSE	GAZA	PSE								0	045	045	04	1	5.0	2	1	2	3.75	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	4	Sharm El-Sheikh, Janub Sina', Egypt	EG	EG26	66041	27.8518	34.305	-302053	20171107040000	http://www.jpost.com/Arab-Israeli-Conflict/Sisi-reiterates-commitment-to-Israeli-Palestinian-peace-during-Abbas-visit-513555
