705315098	20071112	200711	2007	2007.8548	AUS	AUSTRALIA	AUS								REF	ASYLUM SEEKER						REF			0	043	043	04	1	2.8	6	1	6	-7.82608695652174	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315099	20071112	200711	2007	2007.8548	AUS	AUSTRALIA	AUS								REF	ASYLUM SEEKER						REF			0	043	043	04	1	2.8	2	1	2	-7.82608695652174	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315100	20071112	200711	2007	2007.8548	AUS	AUSTRALIA	AUS								REF	ASYLUM SEEKER						REF			0	043	043	04	1	2.8	2	1	2	-7.82608695652174	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315101	20071112	200711	2007	2007.8548	PNG	MANUS	PNG								AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-7.82608695652174	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315102	20071112	200711	2007	2007.8548	PNG	PAPUA NEW GUINEA	PNG								AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	2	1	2	-7.82608695652174	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315103	20071112	200711	2007	2007.8548	PNG	MANUS	PNG								AUS	AUSTRALIA	AUS								0	173	173	17	4	-5.0	6	1	6	-7.82608695652174	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315104	20071112	200711	2007	2007.8548	REF	ASYLUM SEEKER						REF			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	6	1	6	-7.82608695652174	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315105	20071112	200711	2007	2007.8548	REF	ASYLUM SEEKER						REF			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-7.82608695652174	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	4	Canberra, Australian Capital Territory, Australia	AS	AS01	4940	-35.2833	149.217	-1563952	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315106	20071112	200711	2007	2007.8548	REF	ASYLUM SEEKER						REF			AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-7.82608695652174	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	4	Manus Island, Manus, Papua New Guinea	PP	PP13	18585	-2.0729	146.937	-2194904	20171109114500	http://www.ibtimes.co.uk/protesters-scale-sydney-opera-house-demonstrate-against-detention-centre-closure-1646551
705315107	20161109	201611	2016	2016.8466											AUS	AUSTRALIA	AUS								1	036	036	03	1	4.0	4	1	4	8.03571428571428	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171109114500	http://www.examiner.com.au/story/5046945/launcestons-melbourne-cup-fashions-on-the-field-winner-strikes-again/
