704335260	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR								GBRGOVMIL	LIAM FOX	GBR					GOV	MIL		0	043	043	04	1	2.8	1	1	1	1.25448028673835	1	South Africa	SF	SF		-30	26	SF	1	United Kingdom	UK	UK		54	-4	UK	1	South Africa	SF	SF		-30	26	SF	20171106143000	http://allafrica.com/stories/201711060818.html
704335261	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR								GBRGOVMIL	LIAM FOX	GBR					GOV	MIL		0	043	043	04	1	2.8	1	1	1	1.25448028673835	1	South Africa	SF	SF		-30	26	SF	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106143000	http://allafrica.com/stories/201711060818.html
704335262	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR								GOV	REGULATOR						GOV			1	090	090	09	2	-2.0	5	1	5	-0.38610038610039	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171106143000	http://www.theaccountant-online.com/News/south-african-institutes-independent-panel-inquiry-into-kpmg-south-africa-staff-appointed-5965217
704335263	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR								VAT	VATICAN	VAT								0	100	100	10	3	-5.0	10	1	10	2.67753201396973	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	4	Faisalabad, Punjab, Pakistan	PK	PK04	23661	31.4167	73.0833	-2759985	20171106143000	http://www.asianews.it/news-en/Pope-Francis-to-ordain-16-priests-in-Dhaka-42243.html
704335264	20171106	201711	2017	2017.8384	AFR	AFRICA	AFR								ZAFJUD	PRETORIA	ZAF					JUD			1	040	040	04	1	1.0	2	1	2	-10.8753315649868	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20171106143000	https://citizen.co.za/news/south-africa/1717902/matricide-accused-mark-zinde-declared-fit-to-stand-trial/
704335265	20171106	201711	2017	2017.8384	AFRBUS	AFRICA	AFR					BUS			BUS	BANK						BUS			1	051	051	05	1	3.4	10	1	10	3.75335120643431	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171106143000	https://www.fin24.com/Companies/Financial-Services/capitec-outsurance-most-loved-by-sa-consumers-20170929
704335266	20171106	201711	2017	2017.8384	AFRGOV	AFRICA	AFR					GOV													1	020	020	02	1	3.0	6	1	6	0.64888248017303	4	Rosebank, Western Cape, South Africa	SF	SF11	77317	-33.9509	18.4716	-1279333	0								4	Rosebank, Western Cape, South Africa	SF	SF11	77317	-33.9509	18.4716	-1279333	20171106143000	http://allafrica.com/stories/201711060853.html
704335267	20171106	201711	2017	2017.8384	AFRGOV	AFRICA	AFR					GOV													1	030	030	03	1	4.0	6	1	6	0.64888248017303	4	Rosebank, Western Cape, South Africa	SF	SF11	77317	-33.9509	18.4716	-1279333	0								4	Rosebank, Western Cape, South Africa	SF	SF11	77317	-33.9509	18.4716	-1279333	20171106143000	http://allafrica.com/stories/201711060853.html
704335268	20171106	201711	2017	2017.8384	AGR	FARMER						AGR													0	114	114	11	3	-2.0	4	1	4	-3.47567030784508	4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	0								4	Indore, Madhya Pradesh, India	IN	IN35	17729	22.7167	75.8333	-2097803	20171106143000	http://www.asianews.it/news-en/Indore:-10,000-at-beatification-of-Sr-Rani-Maria,-including-her-reputed-assassin-42237.html
704335269	20171106	201711	2017	2017.8384	AGR	FARMER						AGR													0	114	114	11	3	-2.0	6	1	6	-3.47567030784508	5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20171106143000	http://www.asianews.it/news-en/Indore:-10,000-at-beatification-of-Sr-Rani-Maria,-including-her-reputed-assassin-42237.html
704335270	20171106	201711	2017	2017.8384	AGR	FARMER						AGR			BUS	COMPANY						BUS			0	042	042	04	1	1.9	4	1	4	-0.857843137254901	3	Westrock, New York, United States	US	USNY	NY119	40.932	-73.7018	977445	3	Westrock, New York, United States	US	USNY	NY119	40.932	-73.7018	977445	3	Westrock, New York, United States	US	USNY	NY119	40.932	-73.7018	977445	20171106143000	https://www.marketwatch.com/investing/stock/unm
704335271	20171106	201711	2017	2017.8384	AGR	FARMER						AGR			BUS	COMPANY						BUS			0	042	042	04	1	1.9	6	1	6	-0.857843137254901	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171106143000	https://www.marketwatch.com/investing/stock/unm
704335272	20171106	201711	2017	2017.8384	AGR	FARMER						AGR			CRM	CULPRIT						CRM			1	090	090	09	2	-2.0	10	1	10	-4.42477876106195	4	Shinrone, Offaly, Ireland	EI	EI23	18305	52.9825	-7.92444	-1505648	4	Shinrone, Offaly, Ireland	EI	EI23	18305	52.9825	-7.92444	-1505648	4	Shinrone, Offaly, Ireland	EI	EI23	18305	52.9825	-7.92444	-1505648	20171106143000	https://www.independent.ie/business/farming/rural-life/farming-news/gardai-believe-vehicle-used-in-attack-on-farmer-was-parked-in-local-field-for-some-time-36294085.html
704335273	20171106	201711	2017	2017.8384	AGR	FARMER						AGR			USA	WASHINGTON	USA								1	043	043	04	1	2.8	1	1	1	1.40889167188478	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171106143000	https://whoradio.iheart.com/content/2017-11-06-the-new-executive-director-of-fsa-in-iowa/
704335274	20171106	201711	2017	2017.8384	ARE	UNITED ARAB EMIRATES	ARE								AREGOV	DUBAI	ARE					GOV			1	013	013	01	1	0.4	2	1	2	1.9774011299435	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106143000	http://gulfnews.com/news/uae/society/winners-of-media-students-competition-honoured-1.2119785
704335275	20171106	201711	2017	2017.8384	ARE	UNITED ARAB EMIRATES	ARE								AREGOV	DUBAI	ARE					GOV			1	051	051	05	1	3.4	2	1	2	1.9774011299435	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106143000	http://gulfnews.com/news/uae/society/winners-of-media-students-competition-honoured-1.2119785
704335276	20171106	201711	2017	2017.8384	ARE	DUBAI	ARE								AREMED	EMIRATI	ARE					MED			1	040	040	04	1	1.0	10	1	10	-6.76691729323308	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	20171106143000	http://gulfnews.com/news/uae/society/emirati-media-forum-inaugurated-1.2119742
704335277	20171106	201711	2017	2017.8384	ARE	DUBAI	ARE								GOV	GOVERNMENT						GOV			0	192	192	19	4	-9.5	10	1	10	1.74581005586593	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20171106143000	https://www.cnbc.com/2017/11/01/world-capital-of-block-chain-is-now-rising-in-the-middle-east.html
704335278	20171106	201711	2017	2017.8384	ARE	UNITED ARAB EMIRATES	ARE								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	1.74581005586593	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106143000	https://www.cnbc.com/2017/11/01/world-capital-of-block-chain-is-now-rising-in-the-middle-east.html
704335279	20171106	201711	2017	2017.8384	ARE	UNITED ARAB EMIRATES	ARE								USA	UNITED STATES	USA								0	042	042	04	1	1.9	1	1	1	1.74581005586593	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171106143000	https://www.cnbc.com/2017/11/01/world-capital-of-block-chain-is-now-rising-in-the-middle-east.html
704335280	20171106	201711	2017	2017.8384	AREMED	EMIRATI	ARE					MED			ARE	DUBAI	ARE								1	040	040	04	1	1.0	10	1	10	-6.76691729323308	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	4	Dubai World Trade Centre, Dubayy, United Arab Emirates	AE	AE03	28575	25.2274	55.2886	11413138	20171106143000	http://gulfnews.com/news/uae/society/emirati-media-forum-inaugurated-1.2119742
704335281	20171106	201711	2017	2017.8384	ARG	ARGENTINA	ARG																		1	043	043	04	1	2.8	6	1	6	3.47826086956521	4	Pescado, Salta, Argentina	AR	AR17	4787	-22.6833	-64.6833	-1007566	0								4	Pescado, Salta, Argentina	AR	AR17	4787	-22.6833	-64.6833	-1007566	20171106143000	http://www.4-traders.com/GOLDEN-ARROW-RESOURCES-CO-1410229/news/Golden-Arrow-Resources-Commences-US-1M-Exploration-Program-at-the-Pescado-Gold-Project-25448748/
704335282	20171106	201711	2017	2017.8384	ARG	ARGENTINA	ARG								USAELI	AMERICAN	USA					ELI			1	075	075	07	2	7.0	3	1	3	4.56852791878173	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171106143000	http://www.china.org.cn/world/Off_the_Wire/2017-11/06/content_41854304.htm
704335283	20171106	201711	2017	2017.8384	ARM	ARMENIA	ARM																		0	040	040	04	1	1.0	1	1	1	-0.71022727272728	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	0								4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335284	20171106	201711	2017	2017.8384	ARM	ARMENIAN	ARM								LEG	PARLIAMENT						LEG			0	173	173	17	4	-5.0	1	1	1	-0.71022727272728	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335285	20171106	201711	2017	2017.8384	ARM	ARMENIAN	ARM								LEG	PARLIAMENT						LEG			0	173	173	17	4	-5.0	1	1	1	-0.71022727272728	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	1	Turkey	TU	TU		39.059012	34.911546	TU	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335286	20171106	201711	2017	2017.8384	ARM	YEREVAN	ARM								TUR	ISTANBUL	TUR								0	043	043	04	1	2.8	8	1	8	-0.71022727272728	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335287	20171106	201711	2017	2017.8384	ARM	YEREVAN	ARM								TUR	ISTANBUL	TUR								0	043	043	04	1	2.8	2	1	2	-0.71022727272728	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335288	20171106	201711	2017	2017.8384	ARMGOV	ARMENIA	ARM					GOV			IRN	IRAN	IRN								1	0311	031	03	1	5.2	1	1	1	-0.71022727272728	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Karabakh, Dagestan, Russia	RS	RS17	25069	42.4692	46.8645	-2920856	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335289	20171106	201711	2017	2017.8384	ARMGOVMIL	ARMENIAN	ARM					GOV	MIL		LEG	PARLIAMENT						LEG			0	173	173	17	4	-5.0	6	1	6	-0.71022727272728	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20171106143000	Public Television of Armenia, Yerevan/BBC Monitoring/(c) BBC
704335290	20171106	201711	2017	2017.8384	ATH	ATHEISM				ATH					REL	WORSHIPPER									1	190	190	19	4	-10.0	1	1	1	-7.6530612244898	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106143000	https://www.thesun.co.uk/news/4851812/texas-church-shooting-devin-kelley-facebook-atheism/
704335291	20171106	201711	2017	2017.8384	ATH	ATHEISM				ATH					USAREL	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-7.6530612244898	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171106143000	https://www.thesun.co.uk/news/4851812/texas-church-shooting-devin-kelley-facebook-atheism/
704335292	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	3	1	2	-2.19780219780219	4	Katherine Gorge, Northern Territory, Australia	AS	AS03	154722	-14.3	132.467	-1581118	0								4	Katherine Gorge, Northern Territory, Australia	AS	AS03	154722	-14.3	132.467	-1581118	20171106143000	http://www.goldcoastbulletin.com.au/news/national/dont-let-other-children-die/news-story/70c0df7ee4df0f6f35cf1185c6c32a2d?nk=d2e3d7415d22ace51aeacf0568c0e5b8-1509977876
704335293	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	010	010	01	1	0.0	3	1	2	-3.57142857142857	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	0								4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	20171106143000	http://www.dailytelegraph.com.au/news/nsw/central-coast-doctor-suspended-by-health-watchdog-for-antivaccination-views/news-story/28066a14ec8f051d287afc5abb371758?nk=a43e7271c85f316b2d9ad8b18ceb8f3a-1509977910
704335294	20171106	201711	2017	2017.8384	AUS	AUSTRALIAN	AUS																		1	013	013	01	1	0.4	2	1	2	2.36486486486486	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	0								4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106143000	https://www.thestar.com.my/news/nation/2017/11/06/sp-setia-durian-festival-a-hit-in-australia/
704335295	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		0	020	020	02	1	3.0	2	1	2	-2.19780219780219	4	Katherine Gorge, Northern Territory, Australia	AS	AS03	154722	-14.3	132.467	-1581118	0								4	Katherine Gorge, Northern Territory, Australia	AS	AS03	154722	-14.3	132.467	-1581118	20171106143000	http://www.goldcoastbulletin.com.au/news/national/dont-let-other-children-die/news-story/70c0df7ee4df0f6f35cf1185c6c32a2d?nk=d2e3d7415d22ace51aeacf0568c0e5b8-1509977876
704335296	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	040	040	04	1	1.0	2	1	2	-3.57142857142857	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	0								4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	20171106143000	http://www.dailytelegraph.com.au/news/nsw/central-coast-doctor-suspended-by-health-watchdog-for-antivaccination-views/news-story/28066a14ec8f051d287afc5abb371758?nk=a43e7271c85f316b2d9ad8b18ceb8f3a-1509977910
704335297	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS																		1	092	092	09	2	-2.0	2	1	2	-5.06024096385543	1	Australia	AS	AS		-25	135	AS	0								1	Australia	AS	AS		-25	135	AS	20171106143000	https://www.rt.com/newsline/408913-manus-island-png-detention-center/
704335298	20171106	201711	2017	2017.8384	AUS	MURRAY	AUS																		1	192	192	19	4	-9.5	5	1	5	3.05522914218567	3	Debordieu Colony, South Carolina, United States	US	USSC	SC043	33.3682	-79.1706	1232305	0								3	Debordieu Colony, South Carolina, United States	US	USSC		33.3682	-79.1706	1232305	20171106143000	http://www.independentmail.com/story/news/local/2017/11/06/one-era-ends-and-another-begins-anderson-kimberly-spears/833979001/
704335299	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								AUSHLH	AUSTRALIA	AUS					HLH			1	040	040	04	1	1.0	2	1	2	-3.57142857142857	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	20171106143000	http://www.dailytelegraph.com.au/news/nsw/central-coast-doctor-suspended-by-health-watchdog-for-antivaccination-views/news-story/28066a14ec8f051d287afc5abb371758?nk=a43e7271c85f316b2d9ad8b18ceb8f3a-1509977910
704335300	20171106	201711	2017	2017.8384	AUS	VICTORIA	AUS								GBR	BRITISH	GBR								1	051	051	05	1	3.4	10	1	10	-0.7936507936508	4	Petawawa, Ontario, Canada	CA	CA08	12778	45.9	-77.2833	-571184	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171106143000	http://www.pembroketoday.ca/default.asp?pid=9183909&wireid=03787_P-Dragoon_Parade_1web_082244
704335301	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								IGOUNO	THE UN		UNO				IGO			0	023	023	02	1	3.4	4	1	4	-3.78787878787879	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106143000	https://human-wrongs-watch.net/2017/11/06/give-visibility-to-victims-of-sexual-exploitation-and-abuse-un-advocate/
704335302	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								IGOUNO	THE UN		UNO				IGO			0	070	070	07	2	7.0	4	1	4	-3.78787878787879	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106143000	https://human-wrongs-watch.net/2017/11/06/give-visibility-to-victims-of-sexual-exploitation-and-abuse-un-advocate/
704335303	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	2	1	2	2.36486486486486	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	20171106143000	https://www.thestar.com.my/news/nation/2017/11/06/sp-setia-durian-festival-a-hit-in-australia/
704335304	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								MYS	MALAYSIA	MYS								1	042	042	04	1	1.9	4	1	4	2.36486486486486	4	Melbourne, Victoria, Australia	AS	AS07	5430	-37.8167	144.967	-1586844	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20171106143000	https://www.thestar.com.my/news/nation/2017/11/06/sp-setia-durian-festival-a-hit-in-australia/
704335305	20171106	201711	2017	2017.8384	AUS	VICTORIA	AUS								MYS	MALAYSIAN	MYS								1	043	043	04	1	2.8	4	1	4	2.36486486486486	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	4	Petaling, Malaysia (general), Malaysia	MY	MY00	18585	3.08333	101.667	-2403014	20171106143000	https://www.thestar.com.my/news/nation/2017/11/06/sp-setia-durian-festival-a-hit-in-australia/
704335306	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								RUS	RUSSIA	RUS								0	046	046	04	1	7.0	2	1	2	-0.76997112608277	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171106143000	https://www.durhamregion.com/news-story/7804823-mattis-faces-questions-from-allies-on-islamic-state-strategy/
704335307	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								USA	THE US	USA								0	061	061	06	2	6.4	4	1	4	5.48885077186964	1	Australia	AS	AS		-25	135	AS	1	Japan	JA	JA		36	138	JA	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20171106143000	https://www.iol.co.za/pretoria-news/vietnam-plans-to-shine-under-apec-spotlight-11880077
704335308	20171106	201711	2017	2017.8384	AUS	AUSTRALIA	AUS								USA	THE US	USA								0	061	061	06	2	6.4	6	1	6	5.48885077186964	1	Australia	AS	AS		-25	135	AS	1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20171106143000	https://www.iol.co.za/pretoria-news/vietnam-plans-to-shine-under-apec-spotlight-11880077
704335309	20171106	201711	2017	2017.8384	AUSCOP	QUEENSLAND	AUS					COP			GHAGOV	GHANA	GHA					GOV			0	020	020	02	1	3.0	2	1	2	-4.94117647058823	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171106143000	https://www.ipswichadvertiser.com.au/news/lnps-dv-scheme-could-have-saved-tara/3258623/
704335310	20171106	201711	2017	2017.8384	AUSCOP	QUEENSLAND	AUS					COP			GOV	PREMIER						GOV			0	020	020	02	1	3.0	8	1	8	-4.94117647058823	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20171106143000	https://www.ipswichadvertiser.com.au/news/lnps-dv-scheme-could-have-saved-tara/3258623/
704335311	20171106	201711	2017	2017.8384	AUSGOV	LARRY ANTHONY	AUS					GOV													0	010	010	01	1	0.0	10	1	10	-15.4731457800512	0								0								0								20171106143000	http://www.princegeorgecitizen.com/news/local-news/court-docket-october-30-november-2-2017-1.23084070
704335312	20171106	201711	2017	2017.8384	AUSHLH	AUSTRALIAN	AUS					HLH													1	040	040	04	1	1.0	6	1	6	-3.57142857142857	4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	0								4	Central Coast, New South Wales, Australia	AS	AS02	5004	-33.4298	151.371	11430413	20171106143000	http://www.dailytelegraph.com.au/news/nsw/central-coast-doctor-suspended-by-health-watchdog-for-antivaccination-views/news-story/28066a14ec8f051d287afc5abb371758?nk=a43e7271c85f316b2d9ad8b18ceb8f3a-1509977910
704335313	20171106	201711	2017	2017.8384	AUSJUD	QUEENSLAND	AUS					JUD													0	020	020	02	1	3.0	10	1	10	-4.94117647058823	1	Ghana	GH	GH		8	-2	GH	0								1	Ghana	GH	GH		8	-2	GH	20171106143000	https://www.ipswichadvertiser.com.au/news/lnps-dv-scheme-could-have-saved-tara/3258623/
704335314	20171106	201711	2017	2017.8384	AUSMED	AUSTRALIA	AUS					MED			CVL	RESIDENTS						CVL			0	020	020	02	1	3.0	2	1	2	-5.06024096385543	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106143000	https://www.rt.com/newsline/408913-manus-island-png-detention-center/
704335315	20171106	201711	2017	2017.8384	AUSMED	AUSTRALIA	AUS					MED			PNG	MANUS	PNG								0	111	111	11	3	-2.0	2	1	2	-5.06024096385543	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20171106143000	https://www.rt.com/newsline/408913-manus-island-png-detention-center/
704335316	20171106	201711	2017	2017.8384	AUT	AUSTRIA	AUT																		1	043	043	04	1	2.8	10	1	10	2.71565495207668	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								1	Slovenia	SI	SI		46.25	15.166667	SI	20171106143000	http://myamazingtravel.com/vienna-short-weekend-trip-austria/
704335317	20171106	201711	2017	2017.8384	AUT	VIENNA	AUT								BUS	PRODUCER						BUS			0	036	036	03	1	4.0	2	1	2	0	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	1	Nigeria	NI	NI		10	8	NI	20171106143000	https://www.oilandgasinvestor.com/us-shale-producers-promise-higher-output-returns-1667401
704335318	20171106	201711	2017	2017.8384	AUT	VIENNA	AUT								EDU	STUDENT						EDU			1	040	040	04	1	1.0	5	1	5	-3.40136054421769	0								0								0								20171106143000	https://www.newvision.co.ug/new_vision/news/1465179/age-limit-police-foils-anti-baryomunsi-youth-meeting
704335319	20171106	201711	2017	2017.8384	AZE	BAKU	AZE																		0	040	040	04	1	1.0	5	1	5	1.45228215767634	4	Baku, Baki*, Azerbaijan	AJ	AJ09	534	40.3953	49.8822	-2705195	0								4	Kars, Xizi, Azerbaijan	AJ	AJ63	534	40.8594	49.055	-2706713	20171106143000	http://micetimes.asia/silk-road-past-moscow-to-london/
704335320	20171106	201711	2017	2017.8384	AZE	BAKU	AZE																		0	040	040	04	1	1.0	1	1	1	1.45228215767634	4	Mersin, Iç, Turkey	TU	TU32	27868	36.7328	34.6442	-765055	0								4	Mersin, Iç, Turkey	TU	TU32	27868	36.7328	34.6442	-765055	20171106143000	http://micetimes.asia/silk-road-past-moscow-to-london/
704335321	20171106	201711	2017	2017.8384	AZE	BAKU	AZE																		1	043	043	04	1	2.8	8	1	8	1.45228215767634	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171106143000	http://micetimes.asia/silk-road-past-moscow-to-london/
