702823602	20161101	201611	2016	2016.8247	SEA	SOUTH EAST ASIA	SEA																		0	043	043	04	1	2.8	10	1	10	2.04841713221601	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	0								1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101024500	http://vietnamnews.vn/economy/416535/apec-summit-a-golden-chance.html
702823603	20161101	201611	2016	2016.8247	SWE	SWEDEN	SWE								CHRPRO214	LUTHERAN WORLD FEDERATION				CHR	PRO				1	046	046	04	1	7.0	10	1	10	-0.13404825737266	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171101024500	https://www.yahoo.com/news/martin-luther-apos-95-theses-130049299.html
702823604	20161101	201611	2016	2016.8247	UAF	TERRORIST						UAF			FRA	FRANCE	FRA								0	051	051	05	1	3.4	2	1	2	-6.85772773797339	3	Times Square, Florida, United States	US	USFL	FL011	26.1681	-80.1187	296726	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171101024500	http://www.todayonline.com/world/8-killed-new-york-motorist-cowardly-act-terror
702823605	20161101	201611	2016	2016.8247	UAF	TERRORIST						UAF			FRA	FRANCE	FRA								0	190	190	19	4	-10.0	2	1	2	-6.85772773797339	3	Times Square, Florida, United States	US	USFL	FL011	26.1681	-80.1187	296726	1	France	FR	FR		46	2	FR	3	Times Square, Florida, United States	US	USFL		26.1681	-80.1187	296726	20171101024500	http://www.todayonline.com/world/8-killed-new-york-motorist-cowardly-act-terror
702823606	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		0	010	010	01	1	0.0	2	1	2	-3.6930178880554	3	Louisville, Kentucky, United States	US	USKY	KY111	38.2542	-85.7594	509453	0								3	Preston Park, Ohio, United States	US	USOH		41.1245	-81.4746	1044763	20171101024500	http://features.weather.com/us-climate-change/kentucky/
702823607	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		1	020	020	02	1	3.0	2	1	2	-3.55756791720569	4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	0								4	Smyrna, Izmir, Turkey	TU	TU35	27937	38.4104	27.142	-755097	20171101024500	http://delawarestatenews.net/news/smyrna-police-union-frustrated-officials-response-concerns/
702823608	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA																		1	090	090	09	2	-2.0	1	1	1	-3.55756791720569	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20171101024500	http://delawarestatenews.net/news/smyrna-police-union-frustrated-officials-response-concerns/
702823609	20171002	201710	2017	2017.7452	CHN	CHINESE	CHN								LEG	CONGRESS						LEG			1	151	151	15	4	-7.2	4	1	4	-4.98687664041995	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101024500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11939376
702823610	20171002	201710	2017	2017.7452	CHNGOV	CHINESE	CHN					GOV			LEG	CONGRESS						LEG			1	151	151	15	4	-7.2	6	1	6	-4.98687664041995	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171101024500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11939376
702823611	20171002	201710	2017	2017.7452	GOV	SECRETARY OF STATE						GOV			PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	2	1	2	-2.88065843621399	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823612	20171002	201710	2017	2017.7452	GOV	SECRETARY OF STATE						GOV			PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	6	1	6	-2.88065843621399	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823613	20171002	201710	2017	2017.7452	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								1	015	015	01	1	0.0	2	1	2	-2.88065843621399	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823614	20171002	201710	2017	2017.7452	GOV	SECRETARY OF STATE						GOV			USA	UNITED STATES	USA								1	015	015	01	1	0.0	6	1	6	-2.88065843621399	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823615	20171002	201710	2017	2017.7452	USA	OHIO	USA																		1	010	010	01	1	0.0	3	1	3	-5.82089552238806	3	Franklin County, Ohio, United States	US	USOH	OH049	39.9667	-83.0166	1074037	0								3	Franklin County, Ohio, United States	US	USOH		39.9667	-83.0166	1074037	20171101024500	http://www.sent-trib.com/news/state/doctor-approves-of-ill-inmate-sitting-up-during-execution/article_6bf7b0ce-971f-53d5-a6ed-c23a7c92fc07.html
702823616	20171002	201710	2017	2017.7452	USA	OHIO	USA																		1	120	120	12	3	-4.0	3	1	3	-5.82089552238806	3	Franklin County, Ohio, United States	US	USOH	OH049	39.9667	-83.0166	1074037	0								3	Franklin County, Ohio, United States	US	USOH		39.9667	-83.0166	1074037	20171101024500	http://www.sent-trib.com/news/state/doctor-approves-of-ill-inmate-sitting-up-during-execution/article_6bf7b0ce-971f-53d5-a6ed-c23a7c92fc07.html
702823617	20171002	201710	2017	2017.7452	USA	OHIO	USA																		1	120	120	12	3	-4.0	4	1	4	-5.82089552238806	3	Franklin County, Ohio, United States	US	USOH	OH049	39.9667	-83.0166	1074037	0								2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171101024500	http://www.sent-trib.com/news/state/doctor-approves-of-ill-inmate-sitting-up-during-execution/article_6bf7b0ce-971f-53d5-a6ed-c23a7c92fc07.html
702823618	20171002	201710	2017	2017.7452	USAGOV	UNITED STATES	USA					GOV			PRK	NORTH KOREA	PRK								1	040	040	04	1	1.0	2	1	2	-2.88065843621399	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823619	20171002	201710	2017	2017.7452	USAGOV	UNITED STATES	USA					GOV			USA	UNITED STATES	USA								1	015	015	01	1	0.0	2	1	2	-2.88065843621399	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823620	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS																		1	110	110	11	3	-2.0	4	1	4	-1.53172866520788	4	Jumbunna, Victoria, Australia	AS	AS07	5414	-38.4667	145.767	-1580555	0								4	Jumbunna, Victoria, Australia	AS	AS07	5414	-38.4667	145.767	-1580555	20171101024500	http://www.stockandland.com.au/story/5026207/leongatha-steers-to-1655-top-price/?cs=4786
702823621	20171025	201710	2017	2017.8082	AUS	AUSTRALIA	AUS																		1	110	110	11	3	-2.0	4	1	4	-1.53172866520788	4	Willow Grove, Victoria, Australia	AS	AS07	154649	-38.0833	146.2	-1609801	0								4	Jumbunna, Victoria, Australia	AS	AS07	5414	-38.4667	145.767	-1580555	20171101024500	http://www.stockandland.com.au/story/5026207/leongatha-steers-to-1655-top-price/?cs=4786
702823622	20171025	201710	2017	2017.8082	AUS	MURRAY	AUS																		1	173	173	17	4	-5.0	3	1	3	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171101024500	http://www.princegeorgecitizen.com/news/bc-news/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
702823623	20171025	201710	2017	2017.8082	AUS	MURRAY	AUS								CAN	BRITISH COLUMBIA	CAN								1	173	173	17	4	-5.0	1	1	1	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101024500	http://www.princegeorgecitizen.com/news/bc-news/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
702823624	20171025	201710	2017	2017.8082	AUS	MURRAY	AUS								CAN	BRITISH COLUMBIA	CAN								1	180	180	18	4	-9.0	1	1	1	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101024500	http://www.princegeorgecitizen.com/news/bc-news/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
702823625	20171025	201710	2017	2017.8082	AUS	MURRAY	AUS								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	4	1	4	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101024500	http://www.princegeorgecitizen.com/news/bc-news/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
702823626	20171025	201710	2017	2017.8082	AUS	MURRAY	AUS								GBR	UNITED KINGDOM	GBR								1	180	180	18	4	-9.0	4	1	4	-6.4245810055866	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20171101024500	http://www.princegeorgecitizen.com/news/bc-news/convicted-councillor-in-pitt-meadows-b-c-to-step-down-in-new-year-1.23080026
702823627	20171025	201710	2017	2017.8082	CHNLAB	CHINA	CHN					LAB													1	030	030	03	1	4.0	2	1	2	-2.42825607064018	3	West Sacramento, California, United States	US	USCA	CA113	38.5805	-121.53	1660149	0								3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	20171101024500	http://www.sacbee.com/news/business/article181976556.html
702823628	20171025	201710	2017	2017.8082	CHNLAB	CHINA	CHN					LAB													1	030	030	03	1	4.0	2	1	2	-2.42825607064018	1	China	CH	CH		35	105	CH	0								1	China	CH	CH		35	105	CH	20171101024500	http://www.sacbee.com/news/business/article181976556.html
702823629	20171025	201710	2017	2017.8082	DEU	BONN	DEU								FRA	PARIS	FRA								1	036	036	03	1	4.0	4	1	4	2.30769230769231	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171101024500	http://wildsingaporenews.blogspot.com/2017/11/top-250-firms-including-coal-india-emit.html
702823630	20171025	201710	2017	2017.8082	DEU	BONN	DEU								FRA	PARIS	FRA								1	036	036	03	1	4.0	1	1	1	2.30769230769231	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171101024500	http://wildsingaporenews.blogspot.com/2017/11/top-250-firms-including-coal-india-emit.html
702823631	20171025	201710	2017	2017.8082	FRA	PARIS	FRA								DEU	BONN	DEU								1	036	036	03	1	4.0	4	1	4	2.30769230769231	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171101024500	http://wildsingaporenews.blogspot.com/2017/11/top-250-firms-including-coal-india-emit.html
702823632	20171025	201710	2017	2017.8082	FRA	PARIS	FRA								DEU	BONN	DEU								1	036	036	03	1	4.0	1	1	1	2.30769230769231	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	4	Bonn, Nordrhein-Westfalen, Germany	GM	GM07	16554	50.7333	7.1	-1750167	20171101024500	http://wildsingaporenews.blogspot.com/2017/11/top-250-firms-including-coal-india-emit.html
702823633	20171025	201710	2017	2017.8082	GOV	GOVERNOR						GOV			USA	VIRGINIA	USA								0	112	112	11	3	-2.0	1	1	1	-2.70531400966184	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	2	Rhode Island, United States	US	USRI		41.6772	-71.5101	RI	20171101024500	http://www.washingtontimes.com/news/2017/oct/31/russian-ads-targeted-issues-not-candidates-social-/
702823634	20171025	201710	2017	2017.8082	GOV	GOVERNOR						GOV			USA	VIRGINIA	USA								0	112	112	11	3	-2.0	7	1	7	-2.70531400966184	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	1	Russia	RS	RS		60	100	RS	20171101024500	http://www.washingtontimes.com/news/2017/oct/31/russian-ads-targeted-issues-not-candidates-social-/
702823635	20171025	201710	2017	2017.8082	GOV	MINIST						GOV			VNM	VIETNAM	VNM								0	013	013	01	1	0.4	5	1	5	1.07142857142857	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171101024500	https://www.dawn.com/news/1367525/trans-pacific-members-aim-for-good-result-next-week
702823636	20171025	201710	2017	2017.8082	GOV	MINIST						GOV			VNM	VIETNAM	VNM								0	040	040	04	1	1.0	5	1	5	1.07142857142857	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171101024500	https://www.dawn.com/news/1367525/trans-pacific-members-aim-for-good-result-next-week
702823637	20171025	201710	2017	2017.8082	GOV	MINIST						GOV			VNM	VIETNAM	VNM								0	046	046	04	1	7.0	5	1	5	1.07142857142857	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171101024500	https://www.dawn.com/news/1367525/trans-pacific-members-aim-for-good-result-next-week
702823638	20171025	201710	2017	2017.8082	IGOUNO	THE UN		UNO				IGO			MDG	MADAGASCAR	MDG								1	010	010	01	1	0.0	5	1	5	-7.84641068447412	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11939357
702823639	20171025	201710	2017	2017.8082	IGOUNO	THE UN		UNO				IGO			MDG	MADAGASCAR	MDG								1	012	012	01	1	-0.4	5	1	5	-7.84641068447412	4	Antananarivo, Antananarivo, Madagascar	MA	MA05	40197	-18.9167	47.5167	-207091	4	Antananarivo, Antananarivo, Madagascar	MA	MA05	40197	-18.9167	47.5167	-207091	4	Antananarivo, Antananarivo, Madagascar	MA	MA05	40197	-18.9167	47.5167	-207091	20171101024500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11939357
702823640	20171025	201710	2017	2017.8082	LAB	EMPLOYEE						LAB			CHN	CHINA	CHN								1	030	030	03	1	4.0	2	1	2	-2.42825607064018	3	West Sacramento, California, United States	US	USCA	CA113	38.5805	-121.53	1660149	3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	20171101024500	http://www.sacbee.com/news/business/article181976556.html
702823641	20171025	201710	2017	2017.8082	LAB	EMPLOYEE						LAB			CHN	CHINA	CHN								1	030	030	03	1	4.0	2	1	2	-2.42825607064018	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	20171101024500	http://www.sacbee.com/news/business/article181976556.html
702823642	20171025	201710	2017	2017.8082	LAB	EMPLOYEE						LAB			don	DONG			don						1	030	030	03	1	4.0	6	1	6	-2.42825607064018	3	West Sacramento, California, United States	US	USCA	CA113	38.5805	-121.53	1660149	3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	20171101024500	http://www.sacbee.com/news/business/article181976556.html
702823643	20171025	201710	2017	2017.8082	LAB	EMPLOYEE						LAB			don	DONG			don						1	030	030	03	1	4.0	6	1	6	-2.42825607064018	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	3	West Sacramento, California, United States	US	USCA		38.5805	-121.53	1660149	20171101024500	http://www.sacbee.com/news/business/article181976556.html
702823644	20171025	201710	2017	2017.8082	LKAGOV	MAITHRIPALA SIRISENA	LKA					GOV			QAT	QATAR	QAT								1	040	040	04	1	1.0	2	1	2	0.35714285714286	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101024500	http://www.dailynews.lk/2017/11/01/local/133139/sri-lanka-qatar-boost-trade
702823645	20171025	201710	2017	2017.8082	LKAGOV	MAITHRIPALA SIRISENA	LKA					GOV			QAT	QATAR	QAT								1	043	043	04	1	2.8	2	1	2	0.35714285714286	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101024500	http://www.dailynews.lk/2017/11/01/local/133139/sri-lanka-qatar-boost-trade
702823646	20171025	201710	2017	2017.8082	PRK	NORTH KOREA	PRK																		0	013	013	01	1	0.4	6	1	6	-2.88065843621399	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823647	20171025	201710	2017	2017.8082	QAT	QATAR	QAT								LKAGOV	MAITHRIPALA SIRISENA	LKA					GOV			1	040	040	04	1	1.0	2	1	2	0.35714285714286	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101024500	http://www.dailynews.lk/2017/11/01/local/133139/sri-lanka-qatar-boost-trade
702823648	20171025	201710	2017	2017.8082	QAT	QATAR	QAT								LKAGOV	MAITHRIPALA SIRISENA	LKA					GOV			1	042	042	04	1	1.9	2	1	2	0.35714285714286	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	1	Qatar	QA	QA		25.5	51.25	QA	20171101024500	http://www.dailynews.lk/2017/11/01/local/133139/sri-lanka-qatar-boost-trade
702823649	20171025	201710	2017	2017.8082	RUSJUD	RUSSIA	RUS					JUD			RUS	RUSSIA	RUS								1	040	040	04	1	1.0	1	1	1	-2.24867724867725	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171101024500	http://dailycaller.com/2017/10/31/sam-clovis-a-trump-campaign-official-reportedly-testified-before-mueller-grand-jury/
702823650	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								0	013	013	01	1	0.4	2	1	2	-2.88065843621399	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823651	20171025	201710	2017	2017.8082	USA	UNITED STATES	USA								PRK	NORTH KOREA	PRK								0	013	013	01	1	0.4	2	1	2	-2.88065843621399	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171101024500	http://www.israelnationalnews.com/News/News.aspx/237486
702823652	20171025	201710	2017	2017.8082	VNM	VIETNAM	VNM								GOV	MINIST						GOV			0	040	040	04	1	1.0	5	1	5	1.07142857142857	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171101024500	https://www.dawn.com/news/1367525/trans-pacific-members-aim-for-good-result-next-week
702823653	20171025	201710	2017	2017.8082	VNM	VIETNAM	VNM								GOV	MINIST						GOV			0	046	046	04	1	7.0	5	1	5	1.07142857142857	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	1	New Zealand	NZ	NZ		-42	174	NZ	20171101024500	https://www.dawn.com/news/1367525/trans-pacific-members-aim-for-good-result-next-week
702823654	20171025	201710	2017	2017.8082	VNMGOV	NGUYEN XUAN PHUC	VNM					GOV			LEG	NATIONAL ASSEMBLY						LEG			1	013	013	01	1	0.4	10	1	10	2.54901960784314	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171101024500	http://www.vir.com.vn/economy-to-hit-goals-set-by-na.html
702823655	20171031	201710	2017	2017.8247											GOV	GOVERNMENT						GOV			0	040	040	04	1	1.0	8	1	8	2.1662468513854	0								1	Niger	NG	NG		16	8	NG	4	Abuja, Abuja Federal Capital Territory, Nigeria	NI	NI11	191147	9.08333	7.53333	-1997013	20171101024500	http://www.thisdaylive.com/index.php/2017/11/01/governors-back-buhari-as-apc-defers-decision-on-automatic-ticket/
702823656	20171031	201710	2017	2017.8247											USA	UNITED STATES	USA								1	043	043	04	1	2.8	4	1	4	0.62305295950156	0								2	California, United States	US	USCA		36.17	-119.746	CA	3	Coarsegold, California, United States	US	USCA	CA039	37.2622	-119.701	258494	20171101024500	http://www.yourcentralvalley.com/news/missing-coarsegold-child-found-safe-in-las-vegas/848597087
702823657	20171031	201710	2017	2017.8247	COPGOV	DEPUTY						COP	GOV												1	010	010	01	1	0.0	2	1	2	-3.39943342776204	5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	0								5	Benue State, Benue, Nigeria	NI	NI26	22689	7.33333	8.75	-2002535	20171101024500	http://www.thisdaylive.com/index.php/2017/11/01/benue-is-determined-to-implement-anti-grazing-law-says-deputy-governor/
