703594303	20161103	201611	2016	2016.8301	AFR	AFRICA	AFR																		1	193	193	19	4	-10.0	4	1	4	-9.48081264108351	4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	0								4	Cape Town, Western Cape, South Africa	SF	SF11	77317	-33.9167	18.4167	-1217214	20171103121500	https://www.iol.co.za/news/crime-courts/did-oscar-show-remorse-that-was-the-big-question-in-sca-11842379
703594304	20161103	201611	2016	2016.8301	BUS	HUNTSMAN						BUS													1	017	017	01	1	0.0	10	1	10	5.14018691588785	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20171103121500	http://www.ellontimes.co.uk/news/international-award-for-local-barber-1-4603839
703594305	20161103	201611	2016	2016.8301	COP	POLICE OFFICER						COP			AFR	AFRICA	AFR								1	190	190	19	4	-10.0	2	1	2	-8.18713450292399	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	20171103121500	http://ewn.co.za/2017/11/03/vicki-momberg-judgment-a-step-in-right-direction-says-justice-minister
703594306	20161103	201611	2016	2016.8301	COP	POLICE OFFICER						COP			ZAF	JOHANNESBURG	ZAF								1	190	190	19	4	-10.0	1	1	1	-8.18713450292399	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	20171103121500	http://ewn.co.za/2017/11/03/vicki-momberg-judgment-a-step-in-right-direction-says-justice-minister
703594307	20161103	201611	2016	2016.8301	COP	POLICE OFFICER						COP			ZAF	JOHANNESBURG	ZAF								1	190	190	19	4	-10.0	2	1	2	-8.18713450292399	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	4	Randburg, Gauteng, South Africa	SF	SF06	77346	-26.0991	27.9759	-1274752	20171103121500	http://ewn.co.za/2017/11/03/vicki-momberg-judgment-a-step-in-right-direction-says-justice-minister
703594308	20161103	201611	2016	2016.8301	DEU	GERMAN	DEU								TUR	TURKEY	TUR								1	161	161	16	4	-4.0	16	2	16	-4.28615009151921	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20171103121500	https://www.seattletimes.com/nation-world/german-jailed-for-political-reasons-in-turkey-released/
703594309	20161103	201611	2016	2016.8301	DEU	GERMAN	DEU								TUR	TURKEY	TUR								1	161	161	16	4	-4.0	4	2	4	-4.28615009151921	1	Turkey	TU	TU		39.059012	34.911546	TU	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Turkey	TU	TU		39.059012	34.911546	TU	20171103121500	https://www.seattletimes.com/nation-world/german-jailed-for-political-reasons-in-turkey-released/
703594310	20161103	201611	2016	2016.8301	MEX	MEXICAN	MEX								GUY	GUYANA	GUY								0	061	061	06	2	6.4	4	1	4	-6.8762278978389	1	Mexico	MX	MX		23	-102	MX	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594311	20161103	201611	2016	2016.8301	MEX	MEXICAN	MEX								GUY	GUYANA	GUY								0	061	061	06	2	6.4	1	1	1	-6.8762278978389	1	United States	US	US		39.828175	-98.5795	US	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594312	20161103	201611	2016	2016.8301	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	-6.8762278978389	1	Mexico	MX	MX		23	-102	MX	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594313	20161103	201611	2016	2016.8301	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	-6.8762278978389	1	Mexico	MX	MX		23	-102	MX	1	Guyana	GY	GY		5	-59	GY	1	Guyana	GY	GY		5	-59	GY	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594314	20161103	201611	2016	2016.8301	MEX	MEXICO	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	-6.8762278978389	1	Mexico	MX	MX		23	-102	MX	1	United States	US	US		39.828175	-98.5795	US	1	Guyana	GY	GY		5	-59	GY	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594315	20161103	201611	2016	2016.8301	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	3	1	3	-6.8762278978389	1	Mexico	MX	MX		23	-102	MX	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594316	20161103	201611	2016	2016.8301	MEX	MEXICAN	MEX								USA	UNITED STATES	USA								0	061	061	06	2	6.4	1	1	1	-6.8762278978389	1	United States	US	US		39.828175	-98.5795	US	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
703594317	20161103	201611	2016	2016.8301	MEXGOV	MEXICAN	MEX					GOV			GUY	GUYANA	GUY								0	061	061	06	2	6.4	3	1	3	-6.8762278978389	1	Mexico	MX	MX		23	-102	MX	1	Argentina	AR	AR		-34	-64	AR	1	Argentina	AR	AR		-34	-64	AR	20171103121500	http://agfax.com/2017/11/03/nafta-ag-groups-warn-u-s-withdrawal-would-cause-immediate-harm/
