703874032	20171104	201711	2017	2017.8329	GOVMIL	NATIONAL SECURITY COUNCIL						GOV	MIL		GOV	EMBASSY						GOV			1	141	141	14	3	-6.5	10	1	10	-0.23094688221709	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874033	20171104	201711	2017	2017.8329	IRN	IRANIAN	IRN								COPMIL	POLICE						COP	MIL		0	042	042	04	1	1.9	1	1	1	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874034	20171104	201711	2017	2017.8329	IRN	IRANIAN	IRN								COPMIL	POLICE						COP	MIL		0	042	042	04	1	1.9	1	1	1	-0.23094688221709	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Shalamcheh, Khuzestan, Iran	IR	IR15	36787	30.5049	48.0294	10080146	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874035	20171104	201711	2017	2017.8329	IRN	IRAN	IRN								MOS	ISLAMIC				MOS					1	046	046	04	1	7.0	2	1	2	-0.23094688221709	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874036	20171104	201711	2017	2017.8329	IRN	IRAN	IRN								MOS	ISLAMIC				MOS					1	046	046	04	1	7.0	2	1	2	-0.23094688221709	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874037	20171104	201711	2017	2017.8329	IRN	IRAN	IRN								USAGOV	THE US	USA					GOV			1	051	051	05	1	3.4	4	1	4	-0.23094688221709	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874038	20171104	201711	2017	2017.8329	IRQ	IRAQ	IRQ																		1	040	040	04	1	1.0	4	1	4	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	0								4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874039	20171104	201711	2017	2017.8329	IRQ	IRAQ	IRQ								MOS	ISLAMIC				MOS					1	040	040	04	1	1.0	6	1	6	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874040	20171104	201711	2017	2017.8329	IRQ	IRAQ	IRQ								MOS	ISLAMIC				MOS					1	043	043	04	1	2.8	6	1	6	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874041	20171104	201711	2017	2017.8329	IRQ	IRAQI	IRQ								PAK	PAKISTAN	PAK								0	192	192	19	4	-9.5	1	1	1	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874042	20171104	201711	2017	2017.8329	IRQ	IRAQI	IRQ								PAK	PAKISTAN	PAK								0	192	192	19	4	-9.5	1	1	1	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874043	20171104	201711	2017	2017.8329	IRQMIL	IRAQI	IRQ					MIL													0	192	192	19	4	-9.5	2	1	2	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	0								4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874044	20171104	201711	2017	2017.8329	IRQMIL	IRAQ	IRQ					MIL			PAK	PAKISTAN	PAK								0	192	192	19	4	-9.5	4	1	4	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874045	20171104	201711	2017	2017.8329	LBN	LEBANESE	LBN								USA	A US	USA								0	040	040	04	1	1.0	4	1	4	-0.23094688221709	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874046	20171104	201711	2017	2017.8329	LBN	LEBANESE	LBN								USA	A US	USA								0	040	040	04	1	1.0	1	1	1	-0.23094688221709	1	United States	US	US		39.828175	-98.5795	US	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874047	20171104	201711	2017	2017.8329	MED	MEDIA						MED			GOV	KINGDOM						GOV			1	040	040	04	1	1.0	10	1	10	-4.84848484848485	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171104114500	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
703874048	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					IRN	IRAN	IRN								1	046	046	04	1	7.0	2	1	2	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874049	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					IRN	IRAN	IRN								1	046	046	04	1	7.0	2	1	2	-0.23094688221709	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874050	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					IRQ	IRAQ	IRQ								1	040	040	04	1	1.0	6	1	6	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874051	20171104	201711	2017	2017.8329	MOS	ISLAMIC				MOS					IRQ	IRAQ	IRQ								1	042	042	04	1	1.9	6	1	6	-0.23094688221709	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	4	Najaf, An Najaf, Iraq	IZ	IZ17	36817	31.9892	44.3291	-3102873	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874052	20171104	201711	2017	2017.8329	RUSMED	RUSSIA	RUS					MED			RUS	YAKUTIA	RUS								1	182	182	18	4	-9.5	3	1	3	-5.5045871559633	5	Yakutia, Sakha (Yakutiya), Russia	RS	RS63	25092	65	130	-3038508	5	Yakutia, Sakha (Yakutiya), Russia	RS	RS63	25092	65	130	-3038508	5	Yakutia, Sakha (Yakutiya), Russia	RS	RS63	25092	65	130	-3038508	20171104114500	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
703874053	20171104	201711	2017	2017.8329	SAU	SAUDI ARABIA	SAU								GOV	KINGDOM						GOV			1	190	190	19	4	-10.0	10	1	10	-4.84848484848485	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171104114500	Al-Arabiya TV, Dubai/BBC Monitoring/(c) BBC
703874054	20171104	201711	2017	2017.8329	SYR	SYRIA	SYR								LBN	LEBANON	LBN								0	020	020	02	1	3.0	2	1	2	-0.23094688221709	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874055	20171104	201711	2017	2017.8329	SYR	SYRIA	SYR								LBN	LEBANON	LBN								0	020	020	02	1	3.0	2	1	2	-0.23094688221709	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Lebanon	LE	LE		33.833333	35.833333	LE	1	Lebanon	LE	LE		33.833333	35.833333	LE	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874056	20171104	201711	2017	2017.8329	SYR	SYRIA	SYR								USA	A US	USA								0	040	040	04	1	1.0	2	1	2	-0.23094688221709	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874057	20171104	201711	2017	2017.8329	SYR	SYRIA	SYR								USA	A US	USA								0	040	040	04	1	1.0	1	1	1	-0.23094688221709	1	United States	US	US		39.828175	-98.5795	US	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874058	20171104	201711	2017	2017.8329	TUR	TURK	TUR								USAGOV	US AMBASSADOR	USA					GOV			1	040	040	04	1	1.0	2	1	2	0	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874059	20171104	201711	2017	2017.8329	USA	A US	USA								LBN	LEBANESE	LBN								0	040	040	04	1	1.0	4	1	4	-0.23094688221709	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	Lebanon	LE	LE		33.833333	35.833333	LE	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874060	20171104	201711	2017	2017.8329	USA	A US	USA								LBN	LEBANESE	LBN								0	040	040	04	1	1.0	1	1	1	-0.23094688221709	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	1	United States	US	US		39.828175	-98.5795	US	4	Qaim, Punjab, Pakistan	PK	PK04	23677	31.5819	73.3833	6107948	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874061	20171104	201711	2017	2017.8329	USA	A US	USA								SYR	SYRIA	SYR								0	040	040	04	1	1.0	2	1	2	-0.23094688221709	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874062	20171104	201711	2017	2017.8329	USA	A US	USA								SYR	SYRIA	SYR								0	040	040	04	1	1.0	1	1	1	-0.23094688221709	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	1	United States	US	US		39.828175	-98.5795	US	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20171104114500	Vision of the Islamic Republic of Iran Network 1, Tehran/BBC Monitoring/(c) BBC
703874063	20171104	201711	2017	2017.8329	USAGOV	US AMBASSADOR	USA					GOV			AFG	KABUL	AFG								0	014	014	01	1	0.0	6	1	6	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874064	20171104	201711	2017	2017.8329	USAGOV	US AMBASSADOR	USA					GOV			CVL	ETHNIC GROUP						CVL			1	110	110	11	3	-2.0	6	1	6	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Pakistan	PK	PK		30	70	PK	1	Pakistan	PK	PK		30	70	PK	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874065	20171104	201711	2017	2017.8329	USAGOV	US AMBASSADOR	USA					GOV			CVL	ETHNIC GROUP						CVL			1	110	110	11	3	-2.0	4	1	4	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874066	20171104	201711	2017	2017.8329	USAGOV	US AMBASSADOR	USA					GOV			TUR	TURKEY	TUR								0	014	014	01	1	0.0	2	1	2	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874067	20171104	201711	2017	2017.8329	USAGOV	US AMBASSADOR	USA					GOV			TUR	TURK	TUR								1	040	040	04	1	1.0	1	1	1	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874068	20171104	201711	2017	2017.8329	USAGOV	US AMBASSADOR	USA					GOV			TUR	TURK	TUR								1	040	040	04	1	1.0	1	1	1	0	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	1	United States	US	US		39.828175	-98.5795	US	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20171104114500	Hasht-e Sobh, Kabul/BBC Monitoring/(c) BBC
703874069	20171104	201711	2017	2017.8329	UZB	UZBEKISTAN	UZB																		1	020	020	02	1	3.0	10	1	10	0	1	Russia	RS	RS		60	100	RS	0								1	Russia	RS	RS		60	100	RS	20171104114500	Gazeta.uz website, Tashkent/BBC Monitoring/(c) BBC
