704529859	20161107	201611	2016	2016.8411											JUD	DISTRICT COURT						JUD			1	138	138	13	3	-7.0	2	1	2	-2.71739130434783	0								4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	20171107044500	http://www.thecoast.net.nz/news/child-actor-from-taika-waititi-film-jailed/
704529860	20161107	201611	2016	2016.8411											JUD	DISTRICT COURT						JUD			1	173	173	17	4	-5.0	2	1	2	-2.71739130434783	0								4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	20171107044500	http://www.thecoast.net.nz/news/child-actor-from-taika-waititi-film-jailed/
704529861	20161107	201611	2016	2016.8411											LKA	MULLAITIVU	LKA								1	042	042	04	1	1.9	10	1	10	-2.89389067524116	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171107044500	http://www.dailynews.lk/2017/11/07/local/133616/resettlement-helps-decrease-mullaitivu-poverty-line
704529862	20161107	201611	2016	2016.8411											LKA	MULLAITIVU	LKA								1	084	084	08	2	7.0	10	1	10	-2.89389067524116	0								1	South Africa	SF	SF		-30	26	SF	1	South Africa	SF	SF		-30	26	SF	20171107044500	http://www.dailynews.lk/2017/11/07/local/133616/resettlement-helps-decrease-mullaitivu-poverty-line
704529863	20161107	201611	2016	2016.8411											NZL	NEW ZEALAND	NZL								1	138	138	13	3	-7.0	4	1	4	-2.71739130434783	0								4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	20171107044500	http://www.thecoast.net.nz/news/child-actor-from-taika-waititi-film-jailed/
704529864	20161107	201611	2016	2016.8411											NZL	NEW ZEALAND	NZL								1	173	173	17	4	-5.0	4	1	4	-2.71739130434783	0								4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	4	Whakatane District, New Zealand (general), New Zealand	NZ	NZ00	22380	-38.3333	176.833	-1521516	20171107044500	http://www.thecoast.net.nz/news/child-actor-from-taika-waititi-film-jailed/
704529865	20161107	201611	2016	2016.8411											USAGOV	BARACK OBAMA	USA					GOV			0	050	050	05	1	3.5	10	1	10	-5.82524271844661	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171107044500	http://news.trust.org/item/20171107043551-mxo9i
704529866	20161107	201611	2016	2016.8411	AUS	AUSTRALIA	AUS																		1	051	051	05	1	3.4	6	1	6	3.81679389312977	4	Kadina, South Australia, Australia	AS	AS05	5269	-33.965	137.716	-1580661	0								4	Kadina, South Australia, Australia	AS	AS05	5269	-33.965	137.716	-1580661	20171107044500	http://www.ypct.com.au/index.php/news/item/15087-date-change-for-ypc-australia-day-event
704529867	20161107	201611	2016	2016.8411	AUS	AUSTRALIA	AUS																		1	051	051	05	1	3.4	4	1	4	3.81679389312977	4	Yorke Peninsula, South Australia, Australia	AS	AS05	5324	-35.0833	137.25	-1612089	0								4	Kadina, South Australia, Australia	AS	AS05	5269	-33.965	137.716	-1580661	20171107044500	http://www.ypct.com.au/index.php/news/item/15087-date-change-for-ypc-australia-day-event
704529868	20161107	201611	2016	2016.8411	AUSGOV	AUSTRALIA	AUS					GOV			AUS	AUSTRALIA	AUS								1	051	051	05	1	3.4	2	1	2	3.81679389312977	4	Yorke Peninsula, South Australia, Australia	AS	AS05	5324	-35.0833	137.25	-1612089	4	Yorke Peninsula, South Australia, Australia	AS	AS05	5324	-35.0833	137.25	-1612089	4	Yorke Peninsula, South Australia, Australia	AS	AS05	5324	-35.0833	137.25	-1612089	20171107044500	http://www.ypct.com.au/index.php/news/item/15087-date-change-for-ypc-australia-day-event
