704865467	20161108	201611	2016	2016.8438	GOVDEV	MINIST OF PLANNING						GOV	DEV												1	030	030	03	1	4.0	5	1	5	-1.69491525423729	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	0								4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171108034500	http://www.phnompenhpost.com/national/census-put-due-elections
704865468	20161108	201611	2016	2016.8438	IRN	IRAN	IRN								LAB	WORKER						LAB			0	173	173	17	4	-5.0	12	2	12	-2.62864559474729	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108034500	http://www.pioneernews.in/patel-had-more-unauthorised-meetings-with-israel
704865469	20161108	201611	2016	2016.8438	LEG	HOUSE OF COMMONS						LEG			GOV	GOVERNMENT						GOV			0	043	043	04	1	2.8	10	1	10	-5.45050055617353	1	Israel	IS	IS		31.5	34.75	IS	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20171108034500	http://www.businessinsider.com/ap-sex-scandal-gaffes-add-to-trials-of-beleaguered-theresa-may-2017-11
704865470	20161108	201611	2016	2016.8438	PAN	PANAMA CITY	PAN																		1	043	043	04	1	2.8	8	1	8	0	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	0								4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20171108034500	http://www.newsroompanama.com/business/panama-4/panama-office-real-estate-market-supplied
704865471	20161108	201611	2016	2016.8438	RUS	RUSSIA	RUS								LEG	CONGRESS						LEG			1	015	015	01	1	0.0	4	1	4	-0.39525691699605	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108034500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171107-rferl04.htm
704865472	20161108	201611	2016	2016.8438	RUSGOV	RUSSIAN	RUS					GOV			GOV	PRESIDENT						GOV			1	020	020	02	1	3.0	6	1	6	-0.39525691699605	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	2	Connecticut, United States	US	USCT		41.5834	-72.7622	CT	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108034500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171107-rferl04.htm
704865473	20161108	201611	2016	2016.8438	RUSGOV	RUSSIAN	RUS					GOV			LEG	CONGRESS						LEG			1	015	015	01	1	0.0	6	1	6	-0.39525691699605	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108034500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171107-rferl04.htm
704865474	20161108	201611	2016	2016.8438	USA	MISSOURI	USA																		0	173	173	17	4	-5.0	2	1	2	-4.4392523364486	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20171108034500	http://www.recorder.com/Judges-sleeping-through-evidence-not-cause-for-new-trial-Illinois-appeals-court-says-13601956
704865475	20171009	201710	2017	2017.7644											NIC	NICARAGUA	NIC								1	057	057	05	1	8.0	4	1	4	-0.7936507936508	0								1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171108034500	https://www.aninews.in/news/world/asia/syria-to-sign-paris-climate-agreement-leaving-us-isolated201711080830200001/
704865476	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS			FRA	FRENCH	FRA								1	057	057	05	1	8.0	2	1	2	1.81818181818181	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	20171108034500	http://english.china.com/news/business/56/20171108/1119990.html
704865477	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS			FRAMED	FRENCH	FRA					MED			1	057	057	05	1	8.0	2	1	2	1.81818181818181	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	20171108034500	http://english.china.com/news/business/56/20171108/1119990.html
704865478	20171009	201710	2017	2017.7644	BUS	COMPANY						BUS			MNCFRAMEDMIL	FRANCE TELECOM	FRA					MNC	MED	MIL	1	057	057	05	1	8.0	4	1	4	1.81818181818181	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	4	Laquila, Abruzzo, Italy	IT	IT01	18349	42.3667	13.3667	-119724	20171108034500	http://english.china.com/news/business/56/20171108/1119990.html
704865479	20171009	201710	2017	2017.7644	GOV	GOVERNMENT						GOV													0	040	040	04	1	1.0	5	1	5	0.56603773584906	2	Texas, United States	US	USTX		31.106	-97.6475	TX	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	20171108034500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171107-dod03.htm
704865480	20171009	201710	2017	2017.7644	GOV	SPECIAL ENVOY						GOV			PAK	PAKISTAN	PAK								1	042	042	04	1	1.9	1	1	1	-1.14285714285714	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171108034500	https://www.dawn.com/news/1369163/us-still-hopes-to-work-with-pakistan-says-wells
704865481	20171009	201710	2017	2017.7644	GOV	SPECIAL ENVOY						GOV			PAKGOV	PAKISTAN	PAK					GOV			1	042	042	04	1	1.9	1	1	1	-1.14285714285714	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	1	Afghanistan	AF	AF		33	66	AF	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171108034500	https://www.dawn.com/news/1369163/us-still-hopes-to-work-with-pakistan-says-wells
704865482	20171009	201710	2017	2017.7644	IGOAFRAFU	AFRICAN UNION	AFR					IGO			SOM	SOMALIA	SOM								1	0874	087	08	2	10.0	10	1	10	-2.4822695035461	1	Djibouti	DJ	DJ		11.5	42.5	DJ	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	4	Mogadishu, Banaadir, Somalia	SO	SO02	25691	2.06667	45.3667	-3227437	20171108034500	https://www.globalsecurity.org/military/library/news/2017/11/mil-171107-voa06.htm
704865483	20171009	201710	2017	2017.7644	IRQ	BAGHDAD	IRQ																		1	073	073	07	2	7.4	5	1	5	-1.98830409356725	4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	0								4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20171108034500	http://www.breitbart.com/national-security/2017/11/07/report-iraq-limits-medicine-access-for-kurdistan-leading-to-potential-catastrophe/
704865484	20171009	201710	2017	2017.7644	IRQ	IRAQ	IRQ																		1	073	073	07	2	7.4	2	1	2	-1.98830409356725	4	Kirkuk, At Ta'mim, Iraq	IZ	IZ13	123569	35.4681	44.3922	-3107115	0								4	Kurdistan, Khuzestan, Iran	IR	IR15	41008	30.6693	50.2055	-3072067	20171108034500	http://www.breitbart.com/national-security/2017/11/07/report-iraq-limits-medicine-access-for-kurdistan-leading-to-potential-catastrophe/
704865485	20171009	201710	2017	2017.7644	IRQ	BAGHDAD	IRQ																		1	073	073	07	2	7.4	1	1	1	-1.98830409356725	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20171108034500	http://www.breitbart.com/national-security/2017/11/07/report-iraq-limits-medicine-access-for-kurdistan-leading-to-potential-catastrophe/
704865486	20171009	201710	2017	2017.7644	JUD	LAWYER						JUD			LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	10	1	10	-7.11678832116788	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171108034500	http://www.kentucky.com/opinion/editorials/article183319206.html
704865487	20171009	201710	2017	2017.7644	LAB	EMPLOYEE						LAB			JUD	LAWYER						JUD			0	042	042	04	1	1.9	10	1	10	-7.11678832116788	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171108034500	http://www.kentucky.com/opinion/editorials/article183319206.html
704865488	20171009	201710	2017	2017.7644	LAB	EMPLOYEE						LAB			USA	UNITED STATES	USA								0	042	042	04	1	1.9	2	1	2	-7.11678832116788	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171108034500	http://www.kentucky.com/opinion/editorials/article183319206.html
704865489	20171009	201710	2017	2017.7644	NIC	NICARAGUA	NIC																		1	057	057	05	1	8.0	4	1	4	-0.7936507936508	1	Nicaragua	NU	NU		13	-85	NU	0								3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171108034500	https://www.aninews.in/news/world/asia/syria-to-sign-paris-climate-agreement-leaving-us-isolated201711080830200001/
704865490	20171009	201710	2017	2017.7644	NIC	NICARAGUA	NIC								USA	UNITED STATES	USA								1	057	057	05	1	8.0	4	1	4	-0.7936507936508	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171108034500	https://www.aninews.in/news/world/asia/syria-to-sign-paris-climate-agreement-leaving-us-isolated201711080830200001/
704865491	20171009	201710	2017	2017.7644	PAK	PAKISTAN	PAK								GOV	SPECIAL ENVOY						GOV			1	043	043	04	1	2.8	1	1	1	-1.14285714285714	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	1	Afghanistan	AF	AF		33	66	AF	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171108034500	https://www.dawn.com/news/1369163/us-still-hopes-to-work-with-pakistan-says-wells
704865492	20171009	201710	2017	2017.7644	PAKGOV	PAKISTAN	PAK					GOV			GOV	SPECIAL ENVOY						GOV			1	043	043	04	1	2.8	1	1	1	-1.14285714285714	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	1	Afghanistan	AF	AF		33	66	AF	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20171108034500	https://www.dawn.com/news/1369163/us-still-hopes-to-work-with-pakistan-says-wells
704865493	20171009	201710	2017	2017.7644	USA	SACRAMENTO	USA								GOV	FIREFIGHTER						GOV			1	051	051	05	1	3.4	10	1	10	2.17983651226158	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	3	Sacramento, California, United States	US	USCA	CA067	38.5816	-121.494	1659564	20171108034500	http://www.kcra.com/article/20-sacramento-firefighters-honored-for-battling-wine-country-wildfires/13448234
704865494	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								LAB	EMPLOYEE						LAB			0	043	043	04	1	2.8	2	1	2	-7.11678832116788	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20171108034500	http://www.kentucky.com/opinion/editorials/article183319206.html
704865495	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								NIC	NICARAGUA	NIC								1	057	057	05	1	8.0	4	1	4	-0.7936507936508	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	1	Nicaragua	NU	NU		13	-85	NU	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20171108034500	https://www.aninews.in/news/world/asia/syria-to-sign-paris-climate-agreement-leaving-us-isolated201711080830200001/
704865496	20171009	201710	2017	2017.7644	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	2	1	2	-4.48859455481972	3	Polk County, Oregon, United States	US	USOR	OR053	44.8665	-123.451	1135862	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	3	Polk County, Oregon, United States	US	USOR		44.8665	-123.451	1135862	20171108034500	http://www.statesmanjournal.com/story/news/crime/2017/11/07/polk-county-police-shooting-joshua-bolster-baltazar-escalona-baez-silverton/836827001/
704865497	20171009	201710	2017	2017.7644	USACOP	UNITED STATES	USA					COP			USA	UNITED STATES	USA								1	193	193	19	4	-10.0	2	1	2	-4.48859455481972	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	3	Salem, Oregon, United States	US	USOR	OR047	44.9429	-123.035	1167861	20171108034500	http://www.statesmanjournal.com/story/news/crime/2017/11/07/polk-county-police-shooting-joshua-bolster-baltazar-escalona-baez-silverton/836827001/
704865498	20171101	201711	2017	2017.8247											LEG	LAWMAKER						LEG			1	030	030	03	1	4.0	2	1	2	-4.31965442764578	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	1	Singapore	SN	SN		1.366667	103.8	SN	20171108034500	http://www.businesstimes.com.sg/government-economy/us-senate-panel-targets-chinese-banks-with-north-korea-sanctions
704865499	20171101	201711	2017	2017.8247											LEG	LAWMAKER						LEG			1	030	030	03	1	4.0	4	1	4	-4.31965442764578	0								1	Singapore	SN	SN		1.366667	103.8	SN	1	Singapore	SN	SN		1.366667	103.8	SN	20171108034500	http://www.businesstimes.com.sg/government-economy/us-senate-panel-targets-chinese-banks-with-north-korea-sanctions
704865500	20171101	201711	2017	2017.8247											USA	THE US	USA								0	190	190	19	4	-10.0	3	1	3	-2.84653465346535	0								1	Chad	CD	CD		15	19	CD	1	Chad	CD	CD		15	19	CD	20171108034500	https://411mania.com/wrestling/click-join-411s-live-wwe-smackdown-coverage-136-10/
704865501	20171101	201711	2017	2017.8247	AFR	AFRICA	AFR								LEG	REPRESENTATIVES						LEG			1	046	046	04	1	7.0	10	1	10	-0.93167701863354	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171108034500	http://naija247news.com/2017/11/08/vodacom-to-trial-south-africas-first-5g-service-with-nokia/
704865502	20171101	201711	2017	2017.8247	AUSGOV	AUSTRALIA	AUS					GOV			LEG	PARLIAMENT						LEG			1	110	110	11	3	-2.0	2	1	2	0.23640661938535	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	20171108034500	http://www.heraldsun.com.au/leader/north-west/buckley-st-level-crossing-essendon-authorities-tightlipped-over-controversial-project/news-story/31be9f86acbdca7ee10dc886acfcfb55?nk=704ca8f97e8eaf2fe516b54ee6d6e266-1510111932
704865503	20171101	201711	2017	2017.8247	AUSGOV	AUSTRALIA	AUS					GOV			LEG	PARLIAMENT						LEG			1	141	141	14	3	-6.5	2	1	2	0.23640661938535	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	20171108034500	http://www.heraldsun.com.au/leader/north-west/buckley-st-level-crossing-essendon-authorities-tightlipped-over-controversial-project/news-story/31be9f86acbdca7ee10dc886acfcfb55?nk=704ca8f97e8eaf2fe516b54ee6d6e266-1510111932
704865504	20171101	201711	2017	2017.8247	BUS	COMPANIES						BUS			USA	OHIO	USA								1	010	010	01	1	0.0	4	1	4	3.5778175313059	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	3	Scioto Brush Creek, Ohio, United States	US	USOH		38.8354	-83.0185	1066946	20171108034500	http://www.portsmouth-dailytimes.com/news/21087/funding-provided-for-area-conservation
704865505	20171101	201711	2017	2017.8247	BUS	COMPANIES						BUS			USA	OHIO	USA								1	071	071	07	2	7.4	10	1	10	3.5778175313059	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	2	Ohio, United States	US	USOH		40.3736	-82.7755	OH	20171108034500	http://www.portsmouth-dailytimes.com/news/21087/funding-provided-for-area-conservation
704865506	20171101	201711	2017	2017.8247	CAN	CANADIAN	CAN								EDU	ACADEMICS						EDU			0	051	051	05	1	3.4	3	1	3	-0.47619047619048	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	20171108034500	https://www.brantnews.com/news-story/7868660-feds-change-course-on-sex-discrimination-bill/
704865507	20171101	201711	2017	2017.8247	CAN	CANADA	CAN								NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		0	053	053	05	1	3.8	1	1	1	-0.47619047619048	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	20171108034500	https://www.brantnews.com/news-story/7868660-feds-change-course-on-sex-discrimination-bill/
704865508	20171101	201711	2017	2017.8247	COP	POLICE						COP			CHN	CHINA	CHN								1	010	010	01	1	0.0	2	1	2	-3.82775119617225	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	4	Phnom Penh, (CB11), Cambodia	CB	CB11	12390	11.55	104.917	-1033783	20171108034500	http://www.phnompenhpost.com/national/uxo-found-takeo
704865509	20171101	201711	2017	2017.8247	EDU	ACADEMICS						EDU			NGOHRI	HUMAN RIGHTS GROUP						NGO	HRI		0	053	053	05	1	3.8	3	1	3	-0.47619047619048	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	4	Brantford, Ontario, Canada	CA	CA08	12642	43.1333	-80.2667	-561588	20171108034500	https://www.brantnews.com/news-story/7868660-feds-change-course-on-sex-discrimination-bill/
704865510	20171101	201711	2017	2017.8247	GOV	MAYOR						GOV			LEG	PARLIAMENT						LEG			1	110	110	11	3	-2.0	3	1	3	0.23640661938535	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	20171108034500	http://www.heraldsun.com.au/leader/north-west/buckley-st-level-crossing-essendon-authorities-tightlipped-over-controversial-project/news-story/31be9f86acbdca7ee10dc886acfcfb55?nk=704ca8f97e8eaf2fe516b54ee6d6e266-1510111932
704865511	20171101	201711	2017	2017.8247	GOV	MAYOR						GOV			LEG	PARLIAMENT						LEG			1	141	141	14	3	-6.5	3	1	3	0.23640661938535	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	4	Essendon, Victoria, Australia	AS	AS07	5404	-37.7667	144.917	-1572463	20171108034500	http://www.heraldsun.com.au/leader/north-west/buckley-st-level-crossing-essendon-authorities-tightlipped-over-controversial-project/news-story/31be9f86acbdca7ee10dc886acfcfb55?nk=704ca8f97e8eaf2fe516b54ee6d6e266-1510111932
704865512	20171101	201711	2017	2017.8247	LEG	LAWMAKER						LEG													1	030	030	03	1	4.0	2	1	2	-4.31965442764578	4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171108034500	http://www.businesstimes.com.sg/government-economy/us-senate-panel-targets-chinese-banks-with-north-korea-sanctions
704865513	20171101	201711	2017	2017.8247	LEG	LAWMAKER						LEG													1	030	030	03	1	4.0	4	1	4	-4.31965442764578	1	Singapore	SN	SN		1.366667	103.8	SN	0								1	Singapore	SN	SN		1.366667	103.8	SN	20171108034500	http://www.businesstimes.com.sg/government-economy/us-senate-panel-targets-chinese-banks-with-north-korea-sanctions
704865514	20171101	201711	2017	2017.8247	LEG	LEGISLATURE						LEG													1	042	042	04	1	1.9	1	1	1	-0.27173913043479	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171108034500	http://www.montanakaimin.com/news/good-news-for-um-bullock-calls-for-special-session/article_55aa4912-c429-11e7-b3f8-0783c466caa5.html
704865515	20171101	201711	2017	2017.8247	LEG	REPRESENTATIVES						LEG			AFR	AFRICA	AFR								1	046	046	04	1	7.0	10	1	10	-0.93167701863354	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	20171108034500	http://naija247news.com/2017/11/08/vodacom-to-trial-south-africas-first-5g-service-with-nokia/
704865516	20171101	201711	2017	2017.8247	LEG	LEGISLATURE						LEG			USAEDU	MONTANA	USA					EDU			1	042	042	04	1	1.9	5	1	5	-0.27173913043479	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	2	Montana, United States	US	USMT		46.9048	-110.326	MT	20171108034500	http://www.montanakaimin.com/news/good-news-for-um-bullock-calls-for-special-session/article_55aa4912-c429-11e7-b3f8-0783c466caa5.html
704865517	20171101	201711	2017	2017.8247	NLD	HOLLAND	NLD																		1	193	193	19	4	-10.0	10	1	10	-1.04166666666666	0								0								0								20171108034500	http://www.reflector.com/National-Business/2017/11/07/BC-USDA-Natl-Sheep.html
