704897965	20171108	201711	2017	2017.8438											MIL	ARMY						MIL			1	046	046	04	1	7.0	10	1	10	-0.43478260869565	0								0								0								20171108063000	Daily Excelsior website in English/BBC Monitoring/(c) BBC
704897966	20171108	201711	2017	2017.8438	GOV	MINIST OF SECURITY						GOV													1	051	051	05	1	3.4	7	1	7	0.65789473684211	4	Bafilo, Kara, Togo	TO	TO23	27388	9.35	1.26667	-1495577	0								4	Bafilo, Kara, Togo	TO	TO23	27388	9.35	1.26667	-1495577	20171108063000	republicoftogo.com website, Lome/BBC Monitoring/(c) BBC
704897967	20171108	201711	2017	2017.8438	GOV	MINIST OF SECURITY						GOV			TGO	TOGO	TGO								1	051	051	05	1	3.4	3	1	3	0.65789473684211	4	Bafilo, Kara, Togo	TO	TO23	27388	9.35	1.26667	-1495577	4	Bafilo, Kara, Togo	TO	TO23	27388	9.35	1.26667	-1495577	4	Bafilo, Kara, Togo	TO	TO23	27388	9.35	1.26667	-1495577	20171108063000	republicoftogo.com website, Lome/BBC Monitoring/(c) BBC
704897968	20171108	201711	2017	2017.8438	GOVMIL	DEFENCE MINIST						GOV	MIL		MIL	ARMY						MIL			1	017	017	01	1	0.0	10	1	10	-0.43478260869565	0								0								0								20171108063000	Daily Excelsior website in English/BBC Monitoring/(c) BBC
704897969	20171108	201711	2017	2017.8438	IGOEURSCE	OSCE	EUR	SCE				IGO			AZE	AZERBAIJANI	AZE								1	090	090	09	2	-2.0	10	1	10	0.93457943925234	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	1	Armenia	AM	AM		40	45	AM	20171108063000	Artsakh Public TV, Stepanakert/BBC Monitoring/(c) BBC
704897970	20171108	201711	2017	2017.8438	IGOSEAASN	ASEAN	SEA	ASN				IGO													1	030	030	03	1	4.0	10	1	10	1.73697270471464	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	0								4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171108063000	Manila Bulletin website in English/BBC Monitoring/(c) BBC
704897971	20171108	201711	2017	2017.8438	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			PHLGOV	PHILIPPINE	PHL					GOV			1	042	042	04	1	1.9	10	1	10	1.73697270471464	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171108063000	Manila Bulletin website in English/BBC Monitoring/(c) BBC
704897972	20171108	201711	2017	2017.8438	IND	SRINAGAR	IND								UAF	MILITANT						UAF			1	017	017	01	1	0.0	10	1	10	-0.43478260869565	0								0								0								20171108063000	Daily Excelsior website in English/BBC Monitoring/(c) BBC
704897973	20171108	201711	2017	2017.8438	MIL	COMMANDER						MIL													1	017	017	01	1	0.0	10	1	10	-0.43478260869565	0								0								0								20171108063000	Daily Excelsior website in English/BBC Monitoring/(c) BBC
704897974	20171108	201711	2017	2017.8438	MIL	ARMY						MIL													1	046	046	04	1	7.0	10	1	10	-0.43478260869565	0								0								0								20171108063000	Daily Excelsior website in English/BBC Monitoring/(c) BBC
704897975	20171108	201711	2017	2017.8438	PHLGOV	PHILIPPINE	PHL					GOV			IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	043	043	04	1	2.8	4	1	4	1.73697270471464	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	4	Metro Manila, Philippines (general), Philippines	RP	RP00	24210	14.5833	121	-2439768	20171108063000	Manila Bulletin website in English/BBC Monitoring/(c) BBC
704897976	20171108	201711	2017	2017.8438	PHLGOV	PHILIPPINE	PHL					GOV			IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIAN NATIONS	SEA	ASN				IGO			1	043	043	04	1	2.8	6	1	6	1.73697270471464	4	Pasay City, Pasay, Philippines	RP	RPE9	24210	14.5518	120.994	-2445008	4	Pasay City, Pasay, Philippines	RP	RPE9	24210	14.5518	120.994	-2445008	4	Pasay City, Pasay, Philippines	RP	RPE9	24210	14.5518	120.994	-2445008	20171108063000	Manila Bulletin website in English/BBC Monitoring/(c) BBC
704897977	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								IGOUNOCOP	UN ENVOY		UNO				IGO	COP		1	110	110	11	3	-2.0	8	1	8	-2.60707635009311	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
704897978	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	110	110	11	3	-2.0	2	1	2	-2.60707635009311	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
704897979	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	110	110	11	3	-2.0	6	1	6	-2.60707635009311	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	1	Syria	SY	SY		35	38	SY	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
704897980	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								SYR	SYRIA	SYR								1	110	110	11	3	-2.0	2	1	2	-2.60707635009311	1	Syria	SY	SY		35	38	SY	1	Syria	SY	SY		35	38	SY	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
704897981	20171108	201711	2017	2017.8438	RUS	RUSSIA	RUS								USA	THE US	USA								1	129	129	12	3	-5.0	5	1	5	-2.60707635009311	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
704897982	20171108	201711	2017	2017.8438	RUSCOP	RUSSIA	RUS					COP			RUS	VLADIMIR	RUS								1	110	110	11	3	-2.0	2	1	2	-2.60707635009311	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
704897983	20171108	201711	2017	2017.8438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			RUSMIL	RUSSIA	RUS					MIL			1	020	020	02	1	3.0	2	1	2	-3.3271719038817	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108063000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
704897984	20171108	201711	2017	2017.8438	RUSGOV	VLADIMIR PUTIN	RUS					GOV			RUSMIL	RUSSIA	RUS					MIL			1	020	020	02	1	3.0	8	1	8	-3.3271719038817	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	1	Saudi Arabia	SA	SA		25	45	SA	20171108063000	BBC Monitoring in Russian/BBC Monitoring/(c) BBC
704897985	20171108	201711	2017	2017.8438	SYR	SYRIA	SYR								RUS	RUSSIA	RUS								1	110	110	11	3	-2.0	8	1	8	-2.60707635009311	1	Syria	SY	SY		35	38	SY	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	4	Rossiya, Orenburgskaya Oblast', Russia	RS	RS55	25084	52.4	54.9833	-2993111	20171108063000	Russian media in Russian/BBC Monitoring/(c) BBC
