703833896	20161104	201611	2016	2016.8329											GBR	UNITED KINGDOM	GBR								1	036	036	03	1	4.0	10	1	10	0.69686411149826	0								4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	4	Gateshead, Gateshead, United Kingdom	UK	UKE5	40134	54.945	-1.6175	-2596844	20171104070000	http://www.theboltonnews.co.uk/news/15641077.Superstar_Sting_sets_sail_on_new_adventure_with_musical_The_Last_Ship_which_heads_to_the_Lowry_in_2018/
703833897	20161104	201611	2016	2016.8329	AFR	AFRICA	AFR								SEN	SENEGAL	SEN								0	010	010	01	1	0.0	10	1	10	1.13378684807256	1	Senegal	SG	SG		14	-14	SG	1	Senegal	SG	SG		14	-14	SG	1	Senegal	SG	SG		14	-14	SG	20171104070000	http://www.goshennews.com/news/local_news/goshen-arts-tour-showcases-community-creations/article_028a0945-3e72-5865-8bc6-66fa5e357ddc.html
703833898	20161104	201611	2016	2016.8329	BUS	COMPANY						BUS													1	071	071	07	2	7.4	10	1	10	2.22222222222222	1	Armenia	AM	AM		40	45	AM	0								1	Armenia	AM	AM		40	45	AM	20171104070000	http://www.proactiveinvestors.co.uk/companies/news/186729/lydian-international-worth-more-than-twice-its-current-market-valuation-says-numis-186729.html
703833899	20161104	201611	2016	2016.8329	BUS	BUSINESS						BUS			EDU	PROFESSOR						EDU			0	036	036	03	1	4.0	3	1	3	0.88932806324111	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104070000	http://focus-fen.net/./opinion/2017/11/04/4906/trumps-visit-to-china-to-yield-significant-outcomes.html
703833900	20161104	201611	2016	2016.8329	CVLGOV	CIVILIAN						CVL	GOV		MIL	ARMY						MIL			0	100	100	10	3	-5.0	10	1	10	-6	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171104070000	http://www.dvb.no/news/burma-sees-bad-consequences-us-imposes-sanctions-military/78217
703833901	20161104	201611	2016	2016.8329	CVLGOV	CIVILIAN						CVL	GOV		MMR	BURMA	MMR								0	0841	084	08	2	7.0	10	1	10	-6	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	5	Rakhine State, Rakhine State, Myanmar	BM	BM01	41814	19	94.25	-440595	20171104070000	http://www.dvb.no/news/burma-sees-bad-consequences-us-imposes-sanctions-military/78217
703833902	20161104	201611	2016	2016.8329	EDU	PROFESSOR						EDU			BUS	BUSINESS						BUS			0	036	036	03	1	4.0	3	1	3	0.88932806324111	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104070000	http://focus-fen.net/./opinion/2017/11/04/4906/trumps-visit-to-china-to-yield-significant-outcomes.html
703833903	20161104	201611	2016	2016.8329	EDU	PROFESSOR						EDU			CHN	CHINA	CHN								0	046	046	04	1	7.0	2	1	2	0.88932806324111	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171104070000	http://focus-fen.net/./opinion/2017/11/04/4906/trumps-visit-to-china-to-yield-significant-outcomes.html
703833904	20161104	201611	2016	2016.8329	EDU	SCIENCE CONGRESS						EDU			IND	ANDHRA PRADESH	IND								1	042	042	04	1	1.9	10	1	10	1.54798761609907	4	Tirupati, Andhra Pradesh, India	IN	IN02	17561	13.65	79.4167	-2113256	4	Tirupati, Andhra Pradesh, India	IN	IN02	17561	13.65	79.4167	-2113256	4	Tirupati, Andhra Pradesh, India	IN	IN02	17561	13.65	79.4167	-2113256	20171104070000	http://www.thenewsminute.com/article/andhra-university-ready-host-five-day-science-congress-november-7-71031
703833905	20161104	201611	2016	2016.8329	ELI	RETIRED						ELI			CHR	CHRISTIAN				CHR					0	060	060	06	2	6.0	3	1	3	-0.89766606822262	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171104070000	http://www.kentuckynewera.com/living/article_edf914d8-c0e5-11e7-9ff2-ab98c7e99072.html
