704108834	20071108	200711	2007	2007.8438	AGO	LUANDA	AGO																		1	1712	171	17	4	-9.2	5	1	5	-5.26315789473684	4	Malange, Malanje, Angola	AO	AO12	18585	-9.54472	16.3453	-2867366	0								4	Malange, Malanje, Angola	AO	AO12	18585	-9.54472	16.3453	-2867366	20171105171500	http://cajnewsafrica.com/2017/11/05/angola-destroys-thousands-of-illegal-firearms/
704108835	20161105	201611	2016	2016.8356	GMB	GAMBIA	GMB								GOV	GOVERNMENT						GOV			1	0874	087	08	2	10.0	4	1	4	-8.46153846153847	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171105171500	http://saudigazette.com.sa/article/521118/Opinion/Editorial/ICC-Questions-raised-by-Burundi
704108836	20161105	201611	2016	2016.8356	GMB	GAMBIA	GMB								GOV	GOVERNMENT						GOV			1	0874	087	08	2	10.0	1	1	1	-8.46153846153847	1	Gambia	GA	GA		13.5	-15.5	GA	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	4	Rome, Lazio, Italy	IT	IT07	18350	41.9	12.4833	-126693	20171105171500	http://saudigazette.com.sa/article/521118/Opinion/Editorial/ICC-Questions-raised-by-Burundi
704108837	20161105	201611	2016	2016.8356	GMB	GAMBIA	GMB								GOV	GOVERNMENT						GOV			1	0874	087	08	2	10.0	5	1	5	-8.46153846153847	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	1	Gambia	GA	GA		13.5	-15.5	GA	20171105171500	http://saudigazette.com.sa/article/521118/Opinion/Editorial/ICC-Questions-raised-by-Burundi
704108838	20161105	201611	2016	2016.8356	JPN	JAPAN	JPN								TUR	TURKEY	TUR								1	043	043	04	1	2.8	10	1	10	1.13493064312736	1	Japan	JA	JA		36	138	JA	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171105171500	https://www.thepoortraveler.net/2017/11/turkish-visa-requirements-philippines/
704108839	20161105	201611	2016	2016.8356	JUD	JUDGE						JUD													1	173	173	17	4	-5.0	10	1	10	-6.64335664335665	5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	0								5	Lagos State, Lagos, Nigeria	NI	NI05	22927	6.58333	3.75	-2017361	20171105171500	http://punchng.com/efcc-to-re-arraign-san-for-offering-money-to-judges/
704108840	20161105	201611	2016	2016.8356	TUR	TURKEY	TUR								JPN	JAPAN	JPN								1	042	042	04	1	1.9	10	1	10	1.13493064312736	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	1	Turkey	TU	TU		39.059012	34.911546	TU	20171105171500	https://www.thepoortraveler.net/2017/11/turkish-visa-requirements-philippines/
704108841	20161105	201611	2016	2016.8356	USA	UNITED STATES	USA																		1	1384	138	13	3	-7.0	4	1	4	0.68027210884354	3	Lake Saint Louise, Missouri, United States	US	USMO	MO183	38.8003	-90.7904	756663	0								3	Lake Saint Louise, Missouri, United States	US	USMO		38.8003	-90.7904	756663	20171105171500	http://ksnt.com/2017/11/05/book-about-missouri-miracle-to-become-feature-film/
704108842	20161105	201611	2016	2016.8356	USA	MISSOURI	USA								USAGOVAGR	UNITED STATES	USA					GOV	AGR		1	042	042	04	1	1.9	2	1	2	0.342465753424658	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171105171500	http://www.hpj.com/markets/springfield-livestock-market-report/article_3172e143-10a2-50d2-81cc-a8734bf5528a.html
704108843	20161105	201611	2016	2016.8356	USAGOVAGR	UNITED STATES	USA					GOV	AGR		USA	MISSOURI	USA								1	043	043	04	1	2.8	2	1	2	0.342465753424658	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20171105171500	http://www.hpj.com/markets/springfield-livestock-market-report/article_3172e143-10a2-50d2-81cc-a8734bf5528a.html
704108844	20171006	201710	2017	2017.7562	AUS	MURRAY	AUS								COP	PRISON						COP			1	173	173	17	4	-5.0	3	1	3	-9.21348314606744	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	4	Raqqa, Ar Raqqah, Syria	SY	SY04	26371	35.95	39.0167	-2538949	20171105171500	http://www.mirror.co.uk/news/uk-news/daughter-beheaded-isis-hostage-who-11471875
704108845	20171006	201710	2017	2017.7562	AUS	MURRAY	AUS								COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-9.21348314606744	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105171500	http://www.mirror.co.uk/news/uk-news/daughter-beheaded-isis-hostage-who-11471875
704108846	20171006	201710	2017	2017.7562	COLREB	FARC	COL					REB			MIL	ADMIRAL						MIL			1	154	154	15	4	-7.2	10	1	10	1.01351351351351	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171105171500	https://guernseypress.com/news/2016/02/16/new-lt-governor-is-a-career-navy-man/
704108847	20171006	201710	2017	2017.7562	ITA	ITALY	ITA								COP	PRISON						COP			1	173	173	17	4	-5.0	1	1	1	-9.21348314606744	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	1	Italy	IT	IT		42.833333	12.833333	IT	20171105171500	http://www.mirror.co.uk/news/uk-news/daughter-beheaded-isis-hostage-who-11471875
704108848	20171006	201710	2017	2017.7562	JUD	PROSECUTOR						JUD			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-1.96813495782568	3	Cincinnati, Ohio, United States	US	USOH	OH061	39.162	-84.4569	1066650	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105171500	http://www.urbanacitizen.com/news/58931/ohio-news-briefs-316
704108849	20171006	201710	2017	2017.7562	JUD	PROSECUTOR						JUD			USA	CALIFORNIA	USA								1	190	190	19	4	-10.0	4	1	4	-1.96813495782568	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	3	Cleveland, Ohio, United States	US	USOH	OH035	41.4995	-81.6954	1066654	20171105171500	http://www.urbanacitizen.com/news/58931/ohio-news-briefs-316
704108850	20171029	201710	2017	2017.8192											CHN	CHINA	CHN								1	046	046	04	1	7.0	3	1	3	3.48837209302326	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105171500	http://www.kruufm.com/topic/baking
704108851	20171029	201710	2017	2017.8192	BUSLAB	BANK						BUS	LAB		BUS	BANK						BUS			1	042	042	04	1	1.9	3	1	3	-3.92156862745098	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	1	Sweden	SW	SW		62	15	SW	20171105171500	https://www.thelocal.fr/20171105/thousands-march-for-murdered-french-jogger
704108852	20171029	201710	2017	2017.8192	ESP	SPAIN	ESP								GOV	KING						GOV			1	190	190	19	4	-10.0	1	1	1	-3.2	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105171500	http://www.canyon-news.com/the-tudors-is-almost-history/25420
704108853	20171029	201710	2017	2017.8192	ESP	SPAIN	ESP								USA	UNITED STATES	USA								1	190	190	19	4	-10.0	1	1	1	-3.2	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105171500	http://www.canyon-news.com/the-tudors-is-almost-history/25420
704108854	20171029	201710	2017	2017.8192	ESPGOV	SPANISH	ESP					GOV			BEL	BELGIUM	BEL								1	080	080	08	2	5.0	6	1	6	-5.53359683794466	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	4	Madrid, Madrid, Spain	SP	SP29	25820	40.4	-3.68333	-390625	20171105171500	http://www.zerohedge.com/news/2017-11-05/ousted-catalan-leader-turns-himself-belgian-police
704108855	20171029	201710	2017	2017.8192	FRA	SAONE	FRA																		1	042	042	04	1	1.9	3	1	3	-3.92156862745098	1	Sweden	SW	SW		62	15	SW	0								1	Sweden	SW	SW		62	15	SW	20171105171500	https://www.thelocal.fr/20171105/thousands-march-for-murdered-french-jogger
704108856	20171029	201710	2017	2017.8192	GOV	KING						GOV			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	3	1	3	-3.2	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105171500	http://www.canyon-news.com/the-tudors-is-almost-history/25420
704108857	20171029	201710	2017	2017.8192	MILHLH	ARMY						MIL	HLH		ESP	SPAIN	ESP								1	190	190	19	4	-10.0	1	1	1	-3.2	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105171500	http://www.canyon-news.com/the-tudors-is-almost-history/25420
704108858	20171029	201710	2017	2017.8192	MILHLH	ARMY						MIL	HLH		GOV	KING						GOV			1	190	190	19	4	-10.0	1	1	1	-3.2	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20171105171500	http://www.canyon-news.com/the-tudors-is-almost-history/25420
704108859	20171029	201710	2017	2017.8192	USA	NEW YORK	USA								EDU	SCHOOL						EDU			1	017	017	01	1	0.0	10	1	10	-4.63733650416171	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20171105171500	http://www.enewscourier.com/news/state_and_nation/the-latest-survivors-express-pain-of-losing-friends/article_c44d7b0e-c23b-11e7-9f51-8fc76c4b7b95.html
