702813229	20161101	201611	2016	2016.8247											ESP	SPANISH	ESP								1	043	043	04	1	2.8	3	1	3	3.80047505938242	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101020000	http://www.alligator.org/the_avenue/article_49fe8216-be81-11e7-9494-9f20aeb32e1c.html
702813230	20161101	201611	2016	2016.8247											GOV	GOVERNMENT						GOV			0	112	112	11	3	-2.0	10	1	10	-0.1310615989515	0								4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	4	New Delhi, Delhi, India	IN	IN07	17911	28.6	77.2	-2106102	20171101020000	https://www.ndtv.com/india-news/ease-of-doing-business-finance-minister-vows-more-reforms-to-break-into-top-50-1769583
702813231	20161101	201611	2016	2016.8247	BUS	COMPANIES						BUS			LAB	WORKER						LAB			1	100	100	10	3	-5.0	10	1	10	-2.80970625798212	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	4	Tokyo, Tokyo, Japan	JA	JA40	36340	35.685	139.751	-246227	20171101020000	https://japantoday.com/category/business/Japan-Inc.
702813232	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU													1	090	090	09	2	-2.0	2	1	2	-4.39367311072056	4	Ohangwena, Ohangwena, Namibia	WA	WA33	22299	-17.4667	15.8833	-2584489	0								4	Ohangwena, Ohangwena, Namibia	WA	WA33	22299	-17.4667	15.8833	-2584489	20171101020000	https://www.namibiansun.com/news/temp-teachers-might-lose-jobs2017-11-01/
702813233	20161101	201611	2016	2016.8247	EDU	SCHOOL						EDU			NAM	NAMIBIA	NAM								1	090	090	09	2	-2.0	8	1	8	-4.39367311072056	4	Ohangwena, Ohangwena, Namibia	WA	WA33	22299	-17.4667	15.8833	-2584489	4	Ohangwena, Ohangwena, Namibia	WA	WA33	22299	-17.4667	15.8833	-2584489	4	Ohangwena, Ohangwena, Namibia	WA	WA33	22299	-17.4667	15.8833	-2584489	20171101020000	https://www.namibiansun.com/news/temp-teachers-might-lose-jobs2017-11-01/
702813234	20161101	201611	2016	2016.8247	ESP	SPANISH	ESP																		1	042	042	04	1	1.9	1	1	1	3.80047505938242	3	Gainesville, Florida, United States	US	USFL	FL001	29.6516	-82.3248	282874	0								3	Gainesville, Florida, United States	US	USFL	FL001	29.6516	-82.3248	282874	20171101020000	http://www.alligator.org/the_avenue/article_49fe8216-be81-11e7-9494-9f20aeb32e1c.html
702813235	20161101	201611	2016	2016.8247	ESP	SPANISH	ESP																		1	042	042	04	1	1.9	2	1	2	3.80047505938242	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101020000	http://www.alligator.org/the_avenue/article_49fe8216-be81-11e7-9494-9f20aeb32e1c.html
702813236	20161101	201611	2016	2016.8247	ESP	SPANISH	ESP								USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	3.80047505938242	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101020000	http://www.alligator.org/the_avenue/article_49fe8216-be81-11e7-9494-9f20aeb32e1c.html
702813237	20161101	201611	2016	2016.8247	FRA	FRENCH	FRA								FRAGOV	FRANCE	FRA					GOV			1	020	020	02	1	3.0	2	1	2	0.72463768115942	4	Noumea, New Caledonia (general), New Caledonia	NC	NC00	22378	-22.2667	166.45	-1713609	4	Noumea, New Caledonia (general), New Caledonia	NC	NC00	22378	-22.2667	166.45	-1713609	4	Noumea, New Caledonia (general), New Caledonia	NC	NC00	22378	-22.2667	166.45	-1713609	20171101020000	http://www.radionz.co.nz/international/pacific-news/342848/french-pm-urges-clarity-over-new-caledonia-vote
702813238	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV													0	051	051	05	1	3.4	6	1	6	-0.22935779816514	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	0								4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20171101020000	http://punchng.com/nnpcll-find-crude-in-commercial-quantities-in-inland-basins/
702813239	20161101	201611	2016	2016.8247	GOV	PRESIDENT						GOV			NGA	NIGERIA	NGA								0	051	051	05	1	3.4	2	1	2	-0.22935779816514	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	4	Sokoto, Sokoto, Nigeria	NI	NI51	190962	13.0609	5.23902	-2026911	20171101020000	http://punchng.com/nnpcll-find-crude-in-commercial-quantities-in-inland-basins/
702813240	20161101	201611	2016	2016.8247	GOVENV	ENVIRONMENT MINIST						GOV	ENV												0	193	193	19	4	-10.0	5	1	5	-4.21792618629174	4	Kaziranga, Assam, India	IN	IN03	17593	26.6	93.4667	-2100208	0								4	Kaziranga, Assam, India	IN	IN03	17593	26.6	93.4667	-2100208	20171101020000	https://www.fairobserver.com/region/central_south_asia/one-horned-rhinos-assam-drones-rescue/
702813241	20161101	201611	2016	2016.8247	INDLEG	ASSAM	IND					LEG													0	193	193	19	4	-10.0	3	1	3	-4.21792618629174	4	Kaziranga, Assam, India	IN	IN03	17593	26.6	93.4667	-2100208	0								4	Kaziranga, Assam, India	IN	IN03	17593	26.6	93.4667	-2100208	20171101020000	https://www.fairobserver.com/region/central_south_asia/one-horned-rhinos-assam-drones-rescue/
702813242	20161101	201611	2016	2016.8247	KORELI	SOUTH KOREA	KOR					ELI			KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	2	1	2	-1.0989010989011	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101020000	http://world.kbs.co.kr/english/news/news_IK_detail.htm?No=131293
702813243	20161101	201611	2016	2016.8247	KORELI	SOUTH KOREA	KOR					ELI			KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	2	1	2	-1.0989010989011	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101020000	http://world.kbs.co.kr/english/news/news_IK_detail.htm?No=131293
702813244	20161101	201611	2016	2016.8247	MNCIRL	RYANAIR	IRL					MNC													1	111	111	11	3	-2.0	5	1	5	-2.22222222222222	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20171101020000	http://www.dunmowbroadcast.co.uk:80/news/ryanair-still-set-to-land-record-profits-despite-pilot-rostering-fiasco-1-5259779
702813245	20161101	201611	2016	2016.8247	NZL	NEW ZEALAND	NZL																		1	051	051	05	1	3.4	4	1	4	6.94300518134715	4	Whitianga, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8333	175.7	-1521793	0								4	Whitianga, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.8333	175.7	-1521793	20171101020000	http://auckland.scoop.co.nz/2017/11/community-heroes-recognised-at-national-coastguard-awards/
702813246	20161101	201611	2016	2016.8247	PHL	MANILA	PHL																		1	010	010	01	1	0.0	3	1	3	-1.27041742286752	4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	0								4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	20171101020000	http://cnnphilippines.com/news/2017/11/01/rain-cemetery-all-saints-day.html
702813247	20161101	201611	2016	2016.8247	PHL	MANILA	PHL																		1	042	042	04	1	1.9	4	1	4	-1.27041742286752	4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	0								4	Marikina, Marikina, Philippines	RP	RPK9	24235	14.6481	121.113	-2438643	20171101020000	http://cnnphilippines.com/news/2017/11/01/rain-cemetery-all-saints-day.html
702813248	20161101	201611	2016	2016.8247	PRK	NORTH KOREA	PRK								KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	2	1	2	-1.0989010989011	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	20171101020000	http://world.kbs.co.kr/english/news/news_IK_detail.htm?No=131293
702813249	20161101	201611	2016	2016.8247	PRKELI	NORTH KOREA	PRK					ELI			KOR	SOUTH KOREA	KOR								1	120	120	12	3	-4.0	2	1	2	-1.0989010989011	1	South Korea	KS	KS		37	127.5	KS	1	South Korea	KS	KS		37	127.5	KS	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20171101020000	http://world.kbs.co.kr/english/news/news_IK_detail.htm?No=131293
702813250	20161101	201611	2016	2016.8247	USA	UNITED STATES	USA								ESP	SPANISH	ESP								1	042	042	04	1	1.9	2	1	2	3.80047505938242	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20171101020000	http://www.alligator.org/the_avenue/article_49fe8216-be81-11e7-9494-9f20aeb32e1c.html
702813251	20171002	201710	2017	2017.7452	AUS	AUSTRALIA	AUS								AUSLEG	ADELAIDE	AUS					LEG			1	040	040	04	1	1.0	6	1	6	-1.11336032388664	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	4	Adelaide, South Australia, Australia	AS	AS05	5256	-34.9333	138.6	-1555188	20171101020000	https://www.nbcnews.com/mach/science/elon-musk-s-wild-idea-city-city-rockets-just-might-ncna812386?cid=public-rss_20171101
