704859258	20171009	201710	2017	2017.7644	AGO	ANGOLAN	AGO								CHN	CHINA	CHN								1	042	042	04	1	1.9	8	1	8	-1.84563758389262	4	Yantai, Shandong, China	CH	CH25	13327	37.5333	121.4	-1935855	4	Yantai, Shandong, China	CH	CH25	13327	37.5333	121.4	-1935855	4	Yantai, Shandong, China	CH	CH25	13327	37.5333	121.4	-1935855	20171108031500	https://www.platts.com/latest-news/oil/singapore/angola-top-crude-supplier-to-china-independents-27886861
704859259	20171009	201710	2017	2017.7644	CHE	GENEVA	CHE								IGOUNO	THE UN		UNO				IGO			0	046	046	04	1	7.0	2	1	2	-2.32558139534884	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171108031500	http://www.ejinsight.com/20171108-when-climate-leaders-protect-dirty-investments/
704859260	20171009	201710	2017	2017.7644	CHN	CHINA	CHN								AGO	ANGOLAN	AGO								1	043	043	04	1	2.8	8	1	8	-1.84563758389262	4	Jincheng, Jilin, China	CH	CH05	13176	43.2979	129.822	10869945	1	Angola	AO	AO		-12.5	18.5	AO	1	Angola	AO	AO		-12.5	18.5	AO	20171108031500	https://www.platts.com/latest-news/oil/singapore/angola-top-crude-supplier-to-china-independents-27886861
704859261	20171009	201710	2017	2017.7644	CHNGOV	CHINA	CHN					GOV													1	010	010	01	1	0.0	2	1	2	-1.96850393700787	1	Hong Kong	HK	HK		22.25	114.166667	HK	0								4	Beijing, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20171108031500	http://www.ejinsight.com/20171108-de-politicalization-is-key-for-hk-to-open-a-new-chapter/
704859262	20171009	201710	2017	2017.7644	CRM	BURGLAR						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-10.9090909090909	3	Oregon State Hospital, Oregon, United States	US	USOR	OR047	44.9389	-123.004	1638765	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Oregon State Hospital, Oregon, United States	US	USOR		44.9389	-123.004	1638765	20171108031500	http://www.oregonlive.com/lake-oswego/index.ssf/2017/11/machete_attacker_convicted_of.html
704859263	20171009	201710	2017	2017.7644	CRM	BURGLAR						CRM			USA	UNITED STATES	USA								1	173	173	17	4	-5.0	4	1	4	-10.9090909090909	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108031500	http://www.oregonlive.com/lake-oswego/index.ssf/2017/11/machete_attacker_convicted_of.html
704859264	20171009	201710	2017	2017.7644	CRM	BURGLAR						CRM			USA	UNITED STATES	USA								1	190	190	19	4	-10.0	8	1	8	-10.9090909090909	3	Lake Oswego, Oregon, United States	US	USOR	OR005	45.4207	-122.671	1166669	3	Lake Oswego, Oregon, United States	US	USOR		45.4207	-122.671	1166669	3	Lake Oswego, Oregon, United States	US	USOR		45.4207	-122.671	1166669	20171108031500	http://www.oregonlive.com/lake-oswego/index.ssf/2017/11/machete_attacker_convicted_of.html
704859265	20171009	201710	2017	2017.7644	CRM	BURGLAR						CRM			USAGOVHLH	OREGON	USA					GOV	HLH		1	173	173	17	4	-5.0	2	1	2	-10.9090909090909	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20171108031500	http://www.oregonlive.com/lake-oswego/index.ssf/2017/11/machete_attacker_convicted_of.html
704859266	20171009	201710	2017	2017.7644	GOV	ADMINISTRATION						GOV													1	071	071	07	2	7.4	10	1	10	2.75423728813559	3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	0								3	Boise, Idaho, United States	US	USID	ID001	43.6135	-116.203	400590	20171108031500	http://magicvalley.com/news/free-health-insurance-trump-action-means-you-ll-get-more/article_ca2cc6d7-a570-5e23-b355-cc7eea3db1ef.html
704859267	20171009	201710	2017	2017.7644	GOV	REGIME						GOV			IGOUNO	THE UN		UNO				IGO			0	040	040	04	1	1.0	2	1	2	-2.32558139534884	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171108031500	http://www.ejinsight.com/20171108-when-climate-leaders-protect-dirty-investments/
704859268	20171009	201710	2017	2017.7644	IGOUNO	THE UN		UNO				IGO			CHE	GENEVA	CHE								0	046	046	04	1	7.0	2	1	2	-2.32558139534884	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171108031500	http://www.ejinsight.com/20171108-when-climate-leaders-protect-dirty-investments/
704859269	20171009	201710	2017	2017.7644	IGOUNO	THE UN		UNO				IGO			GOV	REGIME						GOV			0	040	040	04	1	1.0	2	1	2	-2.32558139534884	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20171108031500	http://www.ejinsight.com/20171108-when-climate-leaders-protect-dirty-investments/
704859270	20171009	201710	2017	2017.7644	IND	GUJARAT	IND																		0	141	141	14	3	-6.5	6	1	6	0.56179775280899	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	0								4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171108031500	http://www.moneycontrol.com/news/business/news-live-axis-bank-to-consider-raising-1bn-on-nov-10-says-report-2432409.html
704859271	20171009	201710	2017	2017.7644	LEG	CONGRESS						LEG													0	026	026	02	1	4.0	2	1	2	-1.39860139860139	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	0								4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	20171108031500	https://www.newsday.co.zw/2017/11/g40-plots-anti-mnangagwa-demo/
704859272	20171009	201710	2017	2017.7644	NIC	NICARAGUA	NIC																		1	111	111	11	3	-2.0	6	1	6	-1.63398692810458	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171108031500	https://www.independent.ie/world-news/north-america/us-only-country-to-reject-climate-deal-after-syria-signs-up-36299972.html
704859273	20171009	201710	2017	2017.7644	NIC	NICARAGUA	NIC																		1	111	111	11	3	-2.0	4	1	4	-1.63398692810458	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	0								3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108031500	https://www.independent.ie/world-news/north-america/us-only-country-to-reject-climate-deal-after-syria-signs-up-36299972.html
704859274	20171009	201710	2017	2017.7644	SYR	SYRIA	SYR								NIC	NICARAGUA	NIC								1	057	057	05	1	8.0	16	2	16	-2.4	1	United States	US	US		39.828175	-98.5795	US	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20171108031500	http://www.koat.com/article/us-stands-alone-as-syria-plans-to-join-paris-climate-accord/13445032
704859275	20171009	201710	2017	2017.7644	SYR	SYRIA	SYR								NIC	NICARAGUA	NIC								1	057	057	05	1	8.0	4	2	4	-2.4	1	United States	US	US		39.828175	-98.5795	US	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	1	United States	US	US		39.828175	-98.5795	US	20171108031500	http://www.koat.com/article/us-stands-alone-as-syria-plans-to-join-paris-climate-accord/13445032
704859276	20171009	201710	2017	2017.7644	USA	CALIFORNIA	USA																		1	1724	172	17	4	-5.0	4	1	4	-4.66253668079556	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	0								3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	20171108031500	http://www.bendbulletin.com/home/5732352-151/west-coast-homeless-explosion-pushes-cities-to-the
704859277	20171009	201710	2017	2017.7644	USA	UNITED STATES	USA								COP	PRISON						COP			0	173	173	17	4	-5.0	18	9	18	-1.69204664656097	3	Seattle, Washington, United States	US	USWA	WA033	47.6062	-122.332	1512650	2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20171108031500	http://www.wdam.com/story/36782514/whats-on-the-ballot-your-guide-to-tuesdays-us-elections
704859278	20171009	201710	2017	2017.7644	ZWE	ZIMBABWE	ZWE								LEG	CONGRESS						LEG			0	026	026	02	1	4.0	8	1	8	-1.39860139860139	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	4	Hamandishe, Masvingo, Zimbabwe	ZI	ZI08	40197	-19.574	31.2176	-2312240	20171108031500	https://www.newsday.co.zw/2017/11/g40-plots-anti-mnangagwa-demo/
704859279	20171101	201711	2017	2017.8247											NGO	ROTARY CLUB						NGO			1	042	042	04	1	1.9	10	1	10	3.584229390681	0								0								0								20171108031500	http://www.canyoncourier.com/content/rotary-clubs-hosting-annual-thanksgiving-seniors
704859280	20171101	201711	2017	2017.8247	CAN	CANADA	CAN								MIL	ARMY						MIL			0	010	010	01	1	0.0	4	1	4	-0.15748031496063	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20171108031500	http://www.pqbnews.com/news/parksville-apartment-fire-victims-settle/
704859281	20171101	201711	2017	2017.8247	CHRCTH	CATHOLIC BISHOP				CHR	CTH				USA	WASHINGTON	USA								1	036	036	03	1	4.0	7	1	7	-1.65111270638908	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20171108031500	http://www.catholicworldreport.com/2017/11/07/usccb-committee-election-a-referendum-on-what-it-means-to-be-pro-life/
704859282	20171101	201711	2017	2017.8247	IGOEUREEC	THE EU	EUR	EEC				IGO			CZE	CZECH REPUBLIC	CZE								1	050	050	05	1	3.5	4	1	4	0.58997050147492	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	4	Prague, Praha, Hlavníesto, Czech Republic	EZ	EZ52	14865	50.0833	14.4667	-553173	20171108031500	http://www.thesundaily.my/news/2017/11/08/deadline-enter-czech-presidential-race-passes
704859283	20171101	201711	2017	2017.8247	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	046	046	04	1	7.0	4	1	4	1.09090909090909	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859284	20171101	201711	2017	2017.8247	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	046	046	04	1	7.0	1	1	1	1.09090909090909	4	Taguig, City of Taguig, Philippines	RP	RPN6	24229	14.5243	121.079	-2455402	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859285	20171101	201711	2017	2017.8247	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	046	046	04	1	7.0	1	1	1	1.09090909090909	4	Taguig, City of Taguig, Philippines	RP	RPN6	24229	14.5243	121.079	-2455402	1	China	CH	CH		35	105	CH	1	Russia	RS	RS		60	100	RS	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859286	20171101	201711	2017	2017.8247	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	046	046	04	1	7.0	3	1	3	1.09090909090909	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859287	20171101	201711	2017	2017.8247	IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			PHL	MANILA	PHL								1	046	046	04	1	7.0	1	1	1	1.09090909090909	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859288	20171101	201711	2017	2017.8247	JUD	ATTORNEY						JUD													0	071	071	07	2	7.4	5	1	5	-0.45731707317073	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	0								2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171108031500	http://www.kansascity.com/news/politics-government/article183285646.html
704859289	20171101	201711	2017	2017.8247	NGO	ROTARY CLUB						NGO													1	043	043	04	1	2.8	10	1	10	3.584229390681	0								0								0								20171108031500	http://www.canyoncourier.com/content/rotary-clubs-hosting-annual-thanksgiving-seniors
704859290	20171101	201711	2017	2017.8247	PHL	MANILA	PHL								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			1	046	046	04	1	7.0	8	1	8	1.09090909090909	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	4	Manila, Manila, Philippines	RP	RPD9	24210	14.6042	120.982	-2437894	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859291	20171101	201711	2017	2017.8247	PHL	MANILA	PHL								IGOSEAASN	ASSOCIATION OF SOUTHEAST ASIA NATIONS	SEA	ASN				IGO			1	046	046	04	1	7.0	2	1	2	1.09090909090909	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171108031500	http://www.sunstar.com.ph/manila/local-news/2017/11/08/duterte-says-ph-us-remain-best-friends-573634
704859292	20171101	201711	2017	2017.8247	UAF	ARMED MEN						UAF			FRA	FRENCH	FRA								1	180	180	18	4	-9.0	3	1	3	-3.51437699680511	4	Rio Bongo, Costa Rica (general), Costa Rica	CS	CS00	14530	9.72686	-85.2173	-1106289	4	Rio Bongo, Costa Rica (general), Costa Rica	CS	CS00	14530	9.72686	-85.2173	-1106289	4	Rio Bongo, Costa Rica (general), Costa Rica	CS	CS00	14530	9.72686	-85.2173	-1106289	20171108031500	http://www.ticotimes.net/travel/santa-teresa-women-sexually-assaulted-at-river-crossing
704859293	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		1	010	010	01	1	0.0	3	1	3	-3.6427732079906	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	0								2	Massachusetts, United States	US	USMA		42.2373	-71.5314	MA	20171108031500	http://www.thevalleydispatch.com/ci_31436476/gop-tax-plan-would-hurt-affordable-housing-development
704859294	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA																		0	142	142	14	3	-6.5	4	1	4	-8.50869167429093	3	San Francisco Bay, California, United States	US	USCA	CA081	37.7083	-122.28	1654951	0								3	San Francisco Bay, California, United States	US	USCA		37.7083	-122.28	1654951	20171108031500	http://sfbayview.com/2017/11/glenn-dyer-jail-hunger-strike-we-have-people-that-are-only-getting-out-of-cell-twice-a-month/
704859295	20171101	201711	2017	2017.8247	USA	WASHINGTON	USA								CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	036	036	03	1	4.0	3	1	3	-1.65111270638908	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	3	Chicago, Illinois, United States	US	USIL	IL031	41.85	-87.6501	423587	20171108031500	http://www.catholicworldreport.com/2017/11/07/usccb-committee-election-a-referendum-on-what-it-means-to-be-pro-life/
704859296	20171101	201711	2017	2017.8247	USA	WASHINGTON	USA								CHRCTH	CATHOLIC BISHOP				CHR	CTH				1	036	036	03	1	4.0	4	1	4	-1.65111270638908	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20171108031500	http://www.catholicworldreport.com/2017/11/07/usccb-committee-election-a-referendum-on-what-it-means-to-be-pro-life/
704859297	20171101	201711	2017	2017.8247	USA	UNITED STATES	USA								GOV	MAYOR						GOV			0	013	013	01	1	0.4	4	1	4	0.737100737100733	3	Las Cruces, New Mexico, United States	US	USNM	NM013	32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	3	Las Cruces, New Mexico, United States	US	USNM		32.3123	-106.778	899715	20171108031500	https://www.abqjournal.com/1089447/santa-fe-chief-takes-job-in-las-cruces.html
704859298	20171107	201711	2017	2017.8411	COP	NATIONAL POLICE						COP			IDN	WEST JAVA	IDN								1	173	173	17	4	-5.0	2	1	2	-2.94117647058823	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	20171108031500	https://en.tempo.co/read/news/2017/11/08/055913030/Densus-88-Nabbed-Alleged-ISIS-Sympathizer-in-Bekasi
704859299	20171107	201711	2017	2017.8411	GOV	THE PM						GOV													1	010	010	01	1	0.0	3	1	3	-0.1953125	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	0								5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171108031500	http://m.themalaymailonline.com/world/article/new-zealand-mourns-after-first-cat-paddles-run-over-by-car
704859300	20171107	201711	2017	2017.8411	GOV	THE PM						GOV													1	073	073	07	2	7.4	3	1	3	-0.1953125	4	Point Chevalier, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.85	174.7	-1516318	0								4	Point Chevalier, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.85	174.7	-1516318	20171108031500	http://m.themalaymailonline.com/world/article/new-zealand-mourns-after-first-cat-paddles-run-over-by-car
704859301	20171107	201711	2017	2017.8411	IDN	INDONESIA	IDN								COP	NATIONAL POLICE						COP			1	173	173	17	4	-5.0	8	1	8	-2.94117647058823	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	4	Bekasi, Jawa Barat, Indonesia	ID	ID30	18585	-6.2349	106.99	-2672646	20171108031500	https://en.tempo.co/read/news/2017/11/08/055913030/Densus-88-Nabbed-Alleged-ISIS-Sympathizer-in-Bekasi
704859302	20171107	201711	2017	2017.8411	JUD	DISTRICT COURT						JUD			GBR	CARDIFF	GBR								1	173	173	17	4	-5.0	10	1	10	-8.92857142857143	0								0								0								20171108031500	https://www.herald.ie/news/7-in-court-on-finglas-pub-brawl-charges-36299796.html
704859303	20171107	201711	2017	2017.8411	NZL	NEW ZEALAND	NZL								GOV	THE PM						GOV			1	010	010	01	1	0.0	3	1	3	-0.1953125	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171108031500	http://m.themalaymailonline.com/world/article/new-zealand-mourns-after-first-cat-paddles-run-over-by-car
704859304	20171107	201711	2017	2017.8411	NZL	NEW ZEALAND	NZL								GOV	THE PM						GOV			1	073	073	07	2	7.4	2	1	2	-0.1953125	4	Point Chevalier, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.85	174.7	-1516318	4	Point Chevalier, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.85	174.7	-1516318	4	Point Chevalier, New Zealand (general), New Zealand	NZ	NZ00	22389	-36.85	174.7	-1516318	20171108031500	http://m.themalaymailonline.com/world/article/new-zealand-mourns-after-first-cat-paddles-run-over-by-car
704859305	20171107	201711	2017	2017.8411	NZL	NEW ZEALAND	NZL								GOV	THE PM						GOV			1	073	073	07	2	7.4	1	1	1	-0.1953125	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	5	Auckland, Auckland, New Zealand	NZ	NZE7	22379	-36.75	174.583	11483124	20171108031500	http://m.themalaymailonline.com/world/article/new-zealand-mourns-after-first-cat-paddles-run-over-by-car
704859306	20171108	201711	2017	2017.8438											AFR	AFRICA	AFR								0	061	061	06	2	6.4	3	1	3	-3.69487485101312	0								1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	20171108031500	https://finance.yahoo.com/news/could-supercharge-u-oil-exports-000000417.html
