703816938	20161104	201611	2016	2016.8329	BUS	BANK						BUS			BUSLAB	BANK						BUS	LAB		1	0874	087	08	2	10.0	10	1	10	-3.47222222222222	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20171104044500	http://english.sakshi.com/news/2017/11/04/bank-staff-bore-the-brunt-of-demonetisation
703816939	20161104	201611	2016	2016.8329	CRM	CRIMINAL						CRM													0	081	081	08	2	5.0	3	1	3	-8.92561983471074	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171104044500	http://www.phillytrib.com/news/forensic-expert-testifies-at-police-hearing-tied-to-freddie-gray/article_b7d59d00-a71a-5ba1-97d3-26ee10686d16.html
703816940	20161104	201611	2016	2016.8329	CRM	CRIMINAL						CRM													0	190	190	19	4	-10.0	6	1	6	-8.92561983471074	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	0								2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171104044500	http://www.phillytrib.com/news/forensic-expert-testifies-at-police-hearing-tied-to-freddie-gray/article_b7d59d00-a71a-5ba1-97d3-26ee10686d16.html
703816941	20161104	201611	2016	2016.8329	JUD	ATTORNEY						JUD			PTY	PRESIDENTIAL CANDIDATE									1	110	110	11	3	-2.0	8	1	8	-10.126582278481	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171104044500	http://www.koaa.com/story/36762214/bergdahl-avoids-jail-time
703816942	20161104	201611	2016	2016.8329	JUD	ATTORNEY						JUD			USAPTY	UNITED STATES	USA								1	110	110	11	3	-2.0	2	1	2	-10.126582278481	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20171104044500	http://www.koaa.com/story/36762214/bergdahl-avoids-jail-time
703816943	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA								USACRM	UNITED STATES	USA					CRM			0	081	081	08	2	5.0	3	1	3	-8.92561983471074	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171104044500	http://www.phillytrib.com/news/forensic-expert-testifies-at-police-hearing-tied-to-freddie-gray/article_b7d59d00-a71a-5ba1-97d3-26ee10686d16.html
703816944	20161104	201611	2016	2016.8329	USA	UNITED STATES	USA								USACRM	UNITED STATES	USA					CRM			0	190	190	19	4	-10.0	4	1	4	-8.92561983471074	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	2	District of Columbia, United States	US	USDC		38.8964	-77.0262	DC	20171104044500	http://www.phillytrib.com/news/forensic-expert-testifies-at-police-hearing-tied-to-freddie-gray/article_b7d59d00-a71a-5ba1-97d3-26ee10686d16.html
703816945	20171005	201710	2017	2017.7534											MIL	WARSHIP						MIL			1	043	043	04	1	2.8	10	1	10	-9.45945945945946	0								1	North Korea	KN	KN		40	127	KN	1	North Korea	KN	KN		40	127	KN	20171104044500	https://www.environmentguru.com/pages/elements/element.aspx?id=5700824
703816946	20171005	201710	2017	2017.7534	MIL	WARSHIP						MIL													1	042	042	04	1	1.9	10	1	10	-9.45945945945946	1	North Korea	KN	KN		40	127	KN	0								1	North Korea	KN	KN		40	127	KN	20171104044500	https://www.environmentguru.com/pages/elements/element.aspx?id=5700824
703816947	20171005	201710	2017	2017.7534	RUS	MOSCOW	RUS								USACVL	A US	USA					CVL			1	173	173	17	4	-5.0	10	1	10	-11.6822429906542	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	1	Zimbabwe	ZI	ZI		-19	29	ZI	20171104044500	https://sputniknews.com/africa/201711041058805826-usa-journalist-arrested-zimbabwe/
703816948	20171005	201710	2017	2017.7534	VENOPP	VENEZUELA	VEN					OPP			GOV	PRESIDENT						GOV			1	143	143	14	3	-6.5	6	1	6	-9.39226519337018	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	20171104044500	http://in.reuters.com/article/venezuela-politics/venezuela-opposition-coalition-split-ahead-of-new-vote-idINKBN1D4058
703816949	20171005	201710	2017	2017.7534	VENOPP	VENEZUELA	VEN					OPP			GOV	PRESIDENT						GOV			1	143	143	14	3	-6.5	2	1	2	-9.39226519337018	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	4	Zulia, Zulia, Venezuela	VE	VE23	32159	8.54934	-72.3914	232082	20171104044500	http://in.reuters.com/article/venezuela-politics/venezuela-opposition-coalition-split-ahead-of-new-vote-idINKBN1D4058
703816950	20171005	201710	2017	2017.7534	VENOPP	VENEZUELA	VEN					OPP			VENGOV	VENEZUELA	VEN					GOV			1	143	143	14	3	-6.5	2	1	2	-9.39226519337018	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	4	Maracaibo, Zulia, Venezuela	VE	VE23	32167	10.6317	-71.6406	-952506	20171104044500	http://in.reuters.com/article/venezuela-politics/venezuela-opposition-coalition-split-ahead-of-new-vote-idINKBN1D4058
703816951	20171028	201710	2017	2017.8164	AUSREL	AUSTRALIA	AUS																		1	120	120	12	3	-4.0	1	1	1	-0.98039215686275	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104044500	https://www.pedestrian.tv/film-tv/stu-landry-sophie-statement/
703816952	20171028	201710	2017	2017.8164	BLZ	BELIZE	BLZ																		1	051	051	05	1	3.4	10	1	10	-2.4	1	Haiti	HA	HA		19	-72.416667	HA	0								1	Haiti	HA	HA		19	-72.416667	HA	20171104044500	http://edition.channel5belize.com/archives/155401
703816953	20171028	201710	2017	2017.8164	BUS	BANK						BUS			MED	MEDIA						MED			1	0311	031	03	1	5.2	10	1	10	2.76497695852535	4	Vizag, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	4	Vizag, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	4	Vizag, Andhra Pradesh, India	IN	IN02	17566	17.7	83.3	-2114520	20171104044500	https://www.indiainfoline.com/article/news-top-story/weekly-gainers-on-bse-200-117110300704_1.html
703816954	20171028	201710	2017	2017.8164	CVL	POPULATION						CVL			MED	LOCAL MEDIA						MED			1	010	010	01	1	0.0	3	1	3	-1.02040816326531	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171104044500	http://www.civil.ge/eng/article.php?id=30531
703816955	20171028	201710	2017	2017.8164	GHA	GHANA	GHA								AUS	AUSTRALIA	AUS								1	120	120	12	3	-4.0	1	1	1	-0.98039215686275	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104044500	https://www.pedestrian.tv/film-tv/stu-landry-sophie-statement/
703816956	20171028	201710	2017	2017.8164	GHA	GHANA	GHA								AUSREL	AUSTRALIA	AUS								1	120	120	12	3	-4.0	1	1	1	-0.98039215686275	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104044500	https://www.pedestrian.tv/film-tv/stu-landry-sophie-statement/
703816957	20171028	201710	2017	2017.8164	GOV	ADMINISTRATION						GOV			MED	LOCAL MEDIA						MED			1	010	010	01	1	0.0	1	1	1	-1.02040816326531	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	20171104044500	http://www.civil.ge/eng/article.php?id=30531
703816958	20171028	201710	2017	2017.8164	GOV	ADMINISTRATION						GOV			MED	LOCAL MEDIA						MED			1	010	010	01	1	0.0	1	1	1	-1.02040816326531	4	Sokhumi, Georgia (general), Georgia	GG	GG00	16453	43.002	41.0139	-2329946	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	5	Abkhazia, Abkhazia**, Georgia	GG	GG02	16451	42.7908	41.1599	10007258	20171104044500	http://www.civil.ge/eng/article.php?id=30531
703816959	20171028	201710	2017	2017.8164	PTY	PARTY LEADER									AUT	AUSTRIA	AUT								1	046	046	04	1	7.0	2	1	2	0	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171104044500	http://in.reuters.com/article/austria-politics/austrias-prospective-ruling-parties-agree-on-budget-discipline-cutbacks-for-migrants-idINKBN1D405C
703816960	20171028	201710	2017	2017.8164	REL	MONK																			1	120	120	12	3	-4.0	3	1	3	-0.98039215686275	4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	0								4	Sydney, New South Wales, Australia	AS	AS02	154637	-33.8833	151.217	-1603135	20171104044500	https://www.pedestrian.tv/film-tv/stu-landry-sophie-statement/
703816961	20171103	201711	2017	2017.8301											JUD	SUPREME COURT						JUD			1	190	190	19	4	-10.0	20	1	20	2.23048327137546	0								1	United States	US	US		39.828175	-98.5795	US	1	Jamaica	JM	JM		18.25	-77.5	JM	20171104044500	http://jamaica-gleaner.com/article/lead-stories/20171104/lasco-medimpex-win-special-damages-against-pfizer
