703995288	20171006	201710	2017	2017.7562	ZWE	ZIMBABWE	ZWE								GOV	MINIST						GOV			0	060	060	06	2	6.0	4	1	4	-5.87219343696027	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	4	Harare, Mashonaland East, Zimbabwe	ZI	ZI04	40197	-17.8178	31.0447	-2312291	20171105024500	http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11940696
703995289	20171029	201710	2017	2017.8192											AUTPTY	AUSTRIA	AUT								1	046	046	04	1	7.0	4	2	4	0.0933901918976545	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105024500	https://www.investing.com/news/world-news/austrias-prospective-ruling-parties-agree-on-budget-discipline-cutbacks-for-migrants-763810
703995290	20171029	201710	2017	2017.8192											PTY	PARTY LEADER									1	046	046	04	1	7.0	12	2	12	0.0933901918976545	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105024500	https://www.investing.com/news/world-news/austrias-prospective-ruling-parties-agree-on-budget-discipline-cutbacks-for-migrants-763810
703995291	20171029	201710	2017	2017.8192	AUT	AUSTRIA	AUT								PTY	PARTY LEADER									1	046	046	04	1	7.0	4	2	4	0.0933901918976545	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105024500	https://www.investing.com/news/world-news/austrias-prospective-ruling-parties-agree-on-budget-discipline-cutbacks-for-migrants-763810
703995292	20171029	201710	2017	2017.8192	AUTPTY	AUSTRIA	AUT																		1	046	046	04	1	7.0	4	2	4	0.0933901918976545	4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	0								4	Vienna, Wien, Austria	AU	AU09	5672	48.2	16.3667	-1995499	20171105024500	https://www.investing.com/news/world-news/austrias-prospective-ruling-parties-agree-on-budget-discipline-cutbacks-for-migrants-763810
703995293	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	036	036	03	1	4.0	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995294	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	036	036	03	1	4.0	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995295	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	036	036	03	1	4.0	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995296	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995297	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995298	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	043	043	04	1	2.8	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995299	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								JPN	JAPAN	JPN								1	043	043	04	1	2.8	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995300	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995301	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995302	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995303	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995304	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995305	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995306	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995307	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	6	1	6	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995308	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995309	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	6	1	6	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995310	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995311	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995312	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995313	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995314	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	042	042	04	1	1.9	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995315	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	042	042	04	1	1.9	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995316	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995317	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995318	20171029	201710	2017	2017.8192	CHN	CHINA	CHN								VNM	VIETNAM	VNM								1	043	043	04	1	2.8	4	1	4	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995319	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV													1	036	036	03	1	4.0	2	1	2	1.53217568947906	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171105024500	https://idahostatejournal.com/news/local/evan-frasure-to-resign-for-federal-appointment/article_2456cb3f-fc3f-5b73-a591-800f03c3ac99.html
703995320	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			NGA	ABUJA	NGA								1	040	040	04	1	1.0	6	1	6	-1.21457489878543	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	4	Lagos, Lagos, Nigeria	NI	NI05	191416	6.45306	3.39583	-2017355	20171105024500	http://www.thisdaylive.com/index.php/2017/11/05/so-whats-the-deal/
703995321	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	2	1	2	1.53217568947906	3	Bannock County, Idaho, United States	US	USID	ID005	42.6507	-112.212	395091	3	Bannock County, Idaho, United States	US	USID		42.6507	-112.212	395091	3	Bannock County, Idaho, United States	US	USID		42.6507	-112.212	395091	20171105024500	https://idahostatejournal.com/news/local/evan-frasure-to-resign-for-federal-appointment/article_2456cb3f-fc3f-5b73-a591-800f03c3ac99.html
703995322	20171029	201710	2017	2017.8192	GOV	PRESIDENT						GOV			USA	UNITED STATES	USA								1	036	036	03	1	4.0	4	1	4	1.53217568947906	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	2	Idaho, United States	US	USID		44.2394	-114.51	ID	20171105024500	https://idahostatejournal.com/news/local/evan-frasure-to-resign-for-federal-appointment/article_2456cb3f-fc3f-5b73-a591-800f03c3ac99.html
703995323	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								CHN	CHINA	CHN								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995324	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								CHN	CHINA	CHN								1	042	042	04	1	1.9	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995325	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								CHN	CHINA	CHN								1	042	042	04	1	1.9	4	1	4	-2.39520958083832	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995326	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								CHN	CHINA	CHN								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995327	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995328	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995329	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	042	042	04	1	1.9	4	1	4	-2.39520958083832	1	Japan	JA	JA		36	138	JA	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995330	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995331	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Japan	JA	JA		36	138	JA	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995332	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								KOR	SOUTH KOREA	KOR								1	043	043	04	1	2.8	4	1	4	-2.39520958083832	1	Japan	JA	JA		36	138	JA	1	South Korea	KS	KS		37	127.5	KS	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995333	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995334	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995335	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								1	042	042	04	1	1.9	4	1	4	-2.39520958083832	1	Japan	JA	JA		36	138	JA	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995336	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995337	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995338	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								PHL	PHILIPPINE	PHL								1	043	043	04	1	2.8	4	1	4	-2.39520958083832	1	Japan	JA	JA		36	138	JA	1	Philippines	RP	RP		13	122	RP	1	China	CH	CH		35	105	CH	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995339	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	1	1	1	-2.39520958083832	4	Pyongyang, P'yongyang-si, North Korea	KN	KN12	39681	39.0194	125.755	-183459	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
703995340	20171029	201710	2017	2017.8192	JPN	JAPAN	JPN								VNM	VIETNAM	VNM								1	036	036	03	1	4.0	2	1	2	-2.39520958083832	1	China	CH	CH		35	105	CH	1	Philippines	RP	RP		13	122	RP	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	20171105024500	https://sputniknews.com/us/201711051058824665-trump-hopes-putin-north-korea-help/
